root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Saves Made,GK Successful Distribution,Penalties Conceded,Total Fouls Conceded,Rightside Passes,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Yellow Cards,PutThrough/Blocked Distribution Won,Substitute Off,Corners Taken (incl short corners),Foul Attempted Tackle,Aerial Duels won,Unsuccessful Dribbles,Offsides,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Goals,Blocked Shots,Shots On Target ( inc goals ),Left Foot Goals,Headed Goals,Goals from Inside Box,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Hit Woodwork,Unsuccessful lay-offs,Successful Lay-offs,Clean Sheets,Punches,Total Red Cards,Straight Red Cards,Crosses not Claimed,Through balls,Own Goal Scored,Right Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Goals Conceded Outside Box,Goalkeeper Smother,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Last Man Tackle,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,5ywmuj75fpflsqyne41dsgpg5,O. González,Defender,4,,765.0,1.0,,3.0,287.0,1.0,16.0,,80.0,13.0,25.0,6.0,59.0,160.0,8.0,25.0,290.0,,208.0,7.0,50.0,1.0,35.0,1.0,21.0,9.0,4.0,15.0,386.0,9.0,8.0,18.0,122.0,51.0,22.0,32.0,,2.0,36.0,42.0,8.0,,9.0,8.0,99.0,237.0,240.0,18.0,7.0,14.0,1.0,22.0,10.0,,,,4.0,53.0,,,,,,,,,,2.0,1.0,,,12.0,,,1.0,1.0,6.0,,,1.0,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,,,,,1.0,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,p15qbnfeurims9pb39caem09,Mateus Gonçalves,Forward,9,10.0,216.0,,1.0,,68.0,7.0,17.0,3.0,46.0,,1.0,1.0,48.0,10.0,3.0,15.0,69.0,12.0,51.0,2.0,16.0,3.0,26.0,,11.0,3.0,3.0,1.0,128.0,4.0,,32.0,17.0,72.0,15.0,2.0,3.0,,33.0,1.0,2.0,11.0,4.0,17.0,14.0,52.0,53.0,1.0,1.0,18.0,2.0,,15.0,,,1.0,4.0,21.0,,,,,,,,,,2.0,2.0,1.0,3.0,,6.0,,1.0,4.0,19.0,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,,1.0,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,Midfielder,15,1.0,634.0,,1.0,2.0,365.0,6.0,42.0,,206.0,10.0,28.0,3.0,101.0,114.0,11.0,36.0,384.0,9.0,283.0,5.0,64.0,6.0,50.0,,51.0,7.0,10.0,15.0,498.0,8.0,1.0,67.0,131.0,62.0,44.0,37.0,,18.0,76.0,5.0,6.0,1.0,8.0,29.0,86.0,305.0,320.0,9.0,10.0,32.0,1.0,9.0,38.0,,,1.0,8.0,125.0,,,,,,,,,1.0,3.0,2.0,1.0,5.0,6.0,7.0,,4.0,9.0,27.0,,1.0,1.0,2.0,2.0,7.0,5.0,2.0,,2.0,,,,,,,,4.0,3.0,,,,,1.0,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,e2ecjp2hobzgi1o9l57xgcd0p,V. Guzmán,Midfielder,5,6.0,654.0,1.0,,1.0,363.0,5.0,48.0,1.0,197.0,2.0,13.0,13.0,96.0,112.0,12.0,49.0,370.0,5.0,277.0,7.0,62.0,7.0,54.0,,34.0,8.0,9.0,16.0,472.0,8.0,1.0,52.0,106.0,49.0,35.0,31.0,1.0,6.0,77.0,7.0,8.0,8.0,8.0,29.0,90.0,302.0,308.0,25.0,11.0,42.0,1.0,5.0,23.0,,,,8.0,126.0,,,,,,,,,3.0,5.0,4.0,2.0,4.0,12.0,10.0,,6.0,12.0,19.0,2.0,1.0,,1.0,2.0,6.0,6.0,1.0,1.0,2.0,,,,1.0,,,,8.0,1.0,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,4zudld3tsiho4fya7v8xyju1h,J. Hernández,Midfielder,16,,705.0,,,2.0,352.0,,24.0,,105.0,10.0,17.0,5.0,58.0,218.0,15.0,33.0,373.0,2.0,295.0,7.0,50.0,1.0,29.0,,35.0,8.0,3.0,21.0,449.0,8.0,1.0,65.0,94.0,40.0,42.0,28.0,,15.0,80.0,17.0,8.0,,8.0,33.0,131.0,302.0,323.0,15.0,9.0,38.0,6.0,11.0,32.0,,,,17.0,124.0,,,,,,,,,2.0,2.0,1.0,,12.0,10.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,dat3cnif8tjb0l88o28wx9brp,F. Jara,Forward,29,3.0,672.0,1.0,,,180.0,7.0,52.0,1.0,111.0,1.0,6.0,8.0,94.0,44.0,6.0,36.0,196.0,5.0,149.0,7.0,42.0,10.0,41.0,,27.0,8.0,8.0,4.0,326.0,8.0,,63.0,33.0,90.0,34.0,5.0,1.0,18.0,76.0,8.0,8.0,3.0,8.0,34.0,41.0,139.0,154.0,13.0,4.0,42.0,2.0,1.0,29.0,,,,11.0,70.0,,,,,,,,,2.0,3.0,3.0,,6.0,5.0,3.0,8.0,11.0,26.0,43.0,,,2.0,4.0,6.0,1.0,15.0,,2.0,6.0,,,,,,,,7.0,2.0,,,,,1.0,,4.0,,1.0,1.0,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,Midfielder,8,9.0,674.0,6.0,1.0,1.0,227.0,14.0,58.0,5.0,148.0,1.0,7.0,7.0,109.0,38.0,14.0,45.0,233.0,21.0,175.0,6.0,52.0,11.0,57.0,,32.0,7.0,7.0,4.0,413.0,8.0,1.0,110.0,58.0,100.0,82.0,6.0,5.0,40.0,125.0,,6.0,9.0,8.0,36.0,21.0,177.0,181.0,15.0,9.0,43.0,5.0,1.0,74.0,,,,8.0,96.0,,,,,,,,,,3.0,1.0,4.0,4.0,8.0,11.0,13.0,9.0,23.0,50.0,,1.0,2.0,2.0,8.0,4.0,14.0,,1.0,5.0,,,3.0,,,,,4.0,3.0,,,,,,,7.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,56ew9sgcos8mzjk0cpi66q9k9,P. López,Midfielder,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,1pf1raesloo4r2kvg74ic9knp,R. López,Defender,6,21.0,855.0,84.0,1.0,3.0,369.0,4.0,63.0,22.0,179.0,6.0,21.0,2.0,102.0,177.0,18.0,29.0,384.0,12.0,300.0,5.0,50.0,15.0,65.0,2.0,44.0,9.0,3.0,15.0,616.0,10.0,1.0,58.0,136.0,67.0,37.0,34.0,10.0,3.0,64.0,11.0,6.0,30.0,10.0,25.0,171.0,322.0,334.0,6.0,12.0,27.0,6.0,8.0,33.0,,,,2.0,14.0,,,,,,,,,1.0,1.0,,18.0,1.0,4.0,7.0,,5.0,9.0,8.0,7.0,1.0,2.0,2.0,1.0,2.0,4.0,,,,1.0,11.0,1.0,6.0,,,,1.0,6.0,,,,,,,1.0,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,5shco09rftlth4ofo7l0ist79,J. Martínez,Midfielder,18,1.0,253.0,27.0,,,159.0,1.0,25.0,1.0,80.0,2.0,4.0,2.0,26.0,60.0,4.0,19.0,162.0,,134.0,,23.0,2.0,16.0,,8.0,3.0,2.0,8.0,220.0,3.0,,11.0,64.0,52.0,11.0,5.0,1.0,4.0,16.0,2.0,,1.0,3.0,3.0,3.0,136.0,139.0,5.0,4.0,5.0,,10.0,8.0,,,,1.0,70.0,,,,,,,,,,2.0,1.0,,1.0,3.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,avklyjdqb9280ejj78gwtsb85,S. Medina,Defender,33,1.0,277.0,11.0,2.0,1.0,168.0,1.0,18.0,,68.0,,7.0,4.0,33.0,95.0,8.0,13.0,183.0,4.0,146.0,1.0,20.0,1.0,17.0,1.0,14.0,3.0,6.0,4.0,250.0,5.0,2.0,37.0,54.0,50.0,24.0,17.0,,10.0,43.0,5.0,2.0,1.0,5.0,15.0,23.0,151.0,163.0,6.0,6.0,19.0,2.0,8.0,22.0,,,,6.0,88.0,,,,,,,,,2.0,3.0,,,1.0,2.0,2.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,5sg7hymcpvrxxlfjlfj6d5j2t,W. Morelo,Forward,19,,107.0,1.0,1.0,,22.0,,10.0,,15.0,,1.0,2.0,10.0,5.0,1.0,2.0,23.0,1.0,20.0,,3.0,,3.0,,3.0,1.0,,,35.0,2.0,,7.0,5.0,22.0,5.0,,,2.0,10.0,,,,2.0,3.0,4.0,19.0,20.0,3.0,1.0,5.0,,,4.0,,,,1.0,4.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,8sbgxc5sow6ahmw8ac8bvcfkl,Ó. Murillo,Defender,23,,725.0,,1.0,3.0,278.0,2.0,17.0,,59.0,9.0,21.0,9.0,46.0,186.0,8.0,20.0,286.0,1.0,225.0,7.0,41.0,,25.0,,42.0,8.0,2.0,16.0,396.0,9.0,3.0,15.0,124.0,100.0,28.0,20.0,,,43.0,57.0,8.0,,9.0,6.0,57.0,237.0,245.0,28.0,7.0,15.0,1.0,28.0,9.0,,,,8.0,88.0,,,,,,,,,2.0,1.0,,,4.0,19.0,,,4.0,5.0,8.0,,,,,,1.0,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,axbtzuc23599lwq4gz6or7lqt,I. Ochoa,Midfielder,31,,85.0,1.0,,,35.0,,6.0,,18.0,,1.0,,8.0,11.0,1.0,5.0,35.0,,27.0,,6.0,2.0,4.0,,3.0,1.0,,2.0,43.0,1.0,,2.0,4.0,58.0,2.0,2.0,,1.0,2.0,1.0,,,1.0,,12.0,29.0,29.0,,1.0,,,1.0,2.0,,,,,13.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,6vawru1s2pzrmrq9vpymzzeuh,A. Peña,Defender,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,dmgtn14s7xc14vgnhur6m491x,Ó. Pérez,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,99vibsfn687alcszi6zz671ed,D. Ramírez,Midfielder,0,2.0,106.0,4.0,,,53.0,,11.0,,35.0,,1.0,1.0,15.0,11.0,2.0,6.0,53.0,1.0,42.0,,7.0,3.0,9.0,,4.0,2.0,2.0,,81.0,2.0,,12.0,14.0,45.0,8.0,4.0,,4.0,14.0,,,2.0,2.0,5.0,18.0,46.0,46.0,2.0,2.0,6.0,,1.0,7.0,,,,1.0,10.0,,,,,,,,,,1.0,2.0,,1.0,1.0,1.0,,,4.0,5.0,,,,,,1.0,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,8qttw1u5ojrxthrqrwiu5hfbp,B. Rodríguez,Forward,7,,32.0,,2.0,,11.0,1.0,3.0,,6.0,,,3.0,3.0,2.0,,3.0,11.0,,8.0,,3.0,2.0,3.0,,1.0,,,,19.0,2.0,,3.0,2.0,87.0,7.0,,,2.0,11.0,2.0,,,2.0,1.0,1.0,8.0,8.0,8.0,,4.0,,1.0,2.0,,,,,5.0,,,,,,,,,,,,,,5.0,,,2.0,3.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,54kcu71vtiz8xlkke60k394a1,É. Sánchez,Forward,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,snym1i2is8ojckmpaiiqiswl,Ó. Torres,Defender,34,,45.0,,1.0,,22.0,,,,3.0,1.0,1.0,,5.0,15.0,,4.0,23.0,,16.0,,5.0,1.0,3.0,,6.0,,,2.0,29.0,1.0,,2.0,13.0,57.0,5.0,2.0,,1.0,6.0,2.0,,,1.0,1.0,2.0,17.0,18.0,4.0,,1.0,,2.0,1.0,,,,1.0,8.0,,,,,,,,,,,,,1.0,4.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,2jafomm5g9wg1k5d8ecvuo5x,J. Urretaviscaya,Midfielder,10,18.0,685.0,13.0,2.0,1.0,298.0,15.0,60.0,21.0,169.0,3.0,13.0,,175.0,88.0,8.0,69.0,318.0,17.0,208.0,5.0,82.0,30.0,119.0,,52.0,7.0,13.0,16.0,528.0,9.0,,63.0,93.0,97.0,43.0,28.0,9.0,15.0,66.0,2.0,6.0,53.0,9.0,23.0,131.0,225.0,236.0,3.0,4.0,23.0,4.0,6.0,40.0,,,,5.0,34.0,,,,,,,,,1.0,5.0,2.0,44.0,3.0,3.0,9.0,1.0,9.0,15.0,27.0,30.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,,1.0,2.0,12.0,2.0,8.0,,,,3.0,2.0,,,,,1.0,,2.0,1.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,csf1n43br95jx090f9yto0wkp,F. Venegas,Midfielder,294,1.0,90.0,,,,34.0,2.0,8.0,,16.0,,,,13.0,13.0,1.0,7.0,36.0,,27.0,,7.0,1.0,6.0,,3.0,1.0,7.0,2.0,55.0,1.0,,7.0,5.0,33.0,3.0,2.0,,2.0,7.0,1.0,,1.0,1.0,4.0,10.0,27.0,29.0,,1.0,4.0,,2.0,3.0,,,,1.0,13.0,,,,,,,,,1.0,5.0,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CF Pachuca,CF_Pachuca,7ognu9dhj81u2vtk7e19sfe1h,S. Vergara,Midfielder,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
