liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Passes Opposition Half,Successful Long Passes,Forward Passes,Starts,Saves Made from Outside Box,Open Play Passes,Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,GK Unsuccessful Distribution,Appearances,Recoveries,Catches,Total Passes,Saves Made from Inside Box,Goals Conceded,Unsuccessful Passes Own Half,Saves Made,Games Played,Index,Unsuccessful Long Passes,Time Played,Goal Kicks,Crosses not Claimed,Total Successful Passes ( Excl Crosses & Corners ) ,GK Successful Distribution,Leftside Passes,Total Losses Of Possession,Saves made - parried,Touches,Winning Goal,Headed Goals,Penalty Goals,Aerial Duels won,Successful Crosses & Corners,Through balls,Corners Won,Times Tackled,Tackles Lost,Blocks,Unsuccessful Crosses open play,Goals Conceded Outside Box,Successful Crosses open play,Backward Passes,Goals from Inside Box,Hit Woodwork,Duels lost,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Interceptions,Throw Ins to Own Player,Ground Duels lost,Goals,Ground Duels,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Successful Corners into Box,Unsuccessful Short Passes,Foul Attempted Tackle,Substitute Off,Successful Lay-offs,Right Foot Goals,Total Tackles,Aerial Duels lost,Successful Dribbles,Aerial Duels,Penalties Taken,Shots On Target ( inc goals ),Total Shots,Penalty Goals Conceded,Duels,Overruns,Substitute On,Duels won,Unsuccessful Dribbles,Handballs conceded,Unsuccessful Crosses & Corners,Attempts from Set Pieces,Total Fouls Won,Corners Taken (incl short corners),Shots Off Target (inc woodwork),Blocked Shots,Ground Duels won,Unsuccessful Corners into Box,Total Touches In Opposition Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Total Clearances,Offsides,Total Fouls Conceded,Key Passes (Attempt Assists),Home Goals,Away Goals,Left Foot Goals,Straight Red Cards,Goals from Outside Box,Successful Launches,Total Red Cards,Yellow Cards,Clearances Off the Line,Assists (Intentional),Goal Assists,Penalties Conceded,Clean Sheets,Penalties Faced,Punches,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Own Goal Scored,Red Cards - 2nd Yellow,Last Man Tackle,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Penalties Off Target,Other Goals
USA_USL_League_One,2023,Lexington SC,1upgs8h0nlh6f0mhf54b9lv6c,D. Irakoze,Defender,20,19.0,13.0,2.0,16.0,,,33.0,2.0,8.0,21.0,8.0,12.0,5.0,,5.0,7.0,,33.0,,2.0,7.0,,5.0,10.0,3.0,81.0,,,21.0,,2.0,18.0,,54.0,0.0,,,,,,,2.0,3.0,,,,,7.0,,,7.0,2.0,,1.0,5.0,6.0,,13.0,2.0,,2.0,,9.0,,,,,5.0,1.0,1.0,1.0,,,,1.0,14.0,,5.0,7.0,,,,,1.0,,,,7.0,,2.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Lexington SC,addushu1i5uqbjpp30b6lt9ii,K. Jackson,Defender,4,107.0,50.0,6.0,49.0,5.0,,142.0,11.0,63.0,112.0,31.0,30.0,20.0,,6.0,23.0,,143.0,,13.0,13.0,,6.0,10.0,5.0,439.0,,,113.0,,25.0,55.0,,248.0,0.0,,,4.0,,,1.0,6.0,3.0,4.0,3.0,2.0,,38.0,1.0,,30.0,1.0,4.0,2.0,31.0,17.0,1.0,38.0,6.0,,13.0,,25.0,,1.0,,1.0,16.0,13.0,4.0,17.0,,1.0,2.0,,55.0,,1.0,25.0,5.0,,3.0,,1.0,,1.0,,21.0,,3.0,13.0,,9.0,,3.0,,0.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Lexington SC,82uh6ad46fvub9b0vfapw2vze,J. James,Midfielder,7,147.0,103.0,3.0,40.0,8.0,,178.0,16.0,47.0,148.0,50.0,30.0,28.0,,19.0,36.0,,180.0,,17.0,4.0,,19.0,10.0,2.0,694.0,,,150.0,,29.0,81.0,,315.0,0.0,,,2.0,,2.0,3.0,29.0,7.0,,2.0,1.0,,61.0,,1.0,51.0,,11.0,8.0,1.0,44.0,,82.0,20.0,,6.0,,28.0,2.0,5.0,5.0,,13.0,7.0,17.0,9.0,,5.0,6.0,2.0,91.0,2.0,11.0,40.0,16.0,2.0,2.0,,8.0,,1.0,5.0,38.0,,22.0,,1.0,3.0,,10.0,4.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Lexington SC,6huxp8dju8dtx5zfy65wvjbze,Kim Seo-In,Midfielder,11,128.0,89.0,,34.0,5.0,,161.0,12.0,40.0,124.0,41.0,37.0,38.0,,27.0,27.0,,165.0,,13.0,6.0,,27.0,10.0,4.0,711.0,,,128.0,,40.0,81.0,,262.0,0.0,,,5.0,1.0,,6.0,15.0,4.0,,7.0,1.0,1.0,50.0,1.0,,49.0,2.0,3.0,1.0,1.0,33.0,1.0,60.0,6.0,,5.0,,33.0,5.0,5.0,6.0,1.0,9.0,16.0,8.0,21.0,,5.0,9.0,,81.0,4.0,22.0,32.0,10.0,,7.0,,10.0,,4.0,,27.0,,22.0,,,2.0,3.0,13.0,2.0,0.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Lexington SC,afw0d1iesr2uueu8200rbn561,A. Knight,Goalkeeper,13,387.0,75.0,123.0,409.0,24.0,28.0,441.0,35.0,435.0,315.0,130.0,231.0,184.0,60.0,24.0,193.0,14.0,741.0,50.0,45.0,47.0,79.0,24.0,10.0,223.0,2160.0,204.0,,510.0,266.0,202.0,234.0,25.0,992.0,0.0,,,2.0,,,,,,,,10.0,,,,,,32.0,,,1.0,,,6.0,2.0,,,,8.0,,,1.0,,,,3.0,2.0,,,,2.0,8.0,,,8.0,,,,,3.0,,,,6.0,,,,1.0,25.0,,2.0,,,,,,,7.0,,3.0,,,,,4.0,3.0,9.0,2.0,,1.0,,,,,,,1.0,1.0,,
USA_USL_League_One,2023,Lexington SC,z956mbkzwdd3lbbilco8o416,C. Machell,Midfielder,8,694.0,395.0,74.0,288.0,26.0,,889.0,36.0,386.0,714.0,264.0,180.0,159.0,,32.0,95.0,,948.0,,43.0,44.0,,32.0,10.0,75.0,2282.0,,,768.0,,203.0,247.0,,1167.0,0.0,,,25.0,13.0,3.0,6.0,18.0,8.0,4.0,9.0,7.0,5.0,193.0,,1.0,102.0,14.0,12.0,11.0,,79.0,,122.0,24.0,,15.0,6.0,105.0,17.0,16.0,11.0,,23.0,23.0,8.0,48.0,,6.0,20.0,3.0,170.0,,6.0,68.0,7.0,3.0,23.0,4.0,12.0,25.0,14.0,3.0,43.0,10.0,28.0,,1.0,18.0,,30.0,15.0,,,,,,2.0,,8.0,,2.0,3.0,,3.0,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2023,Lexington SC,4i3xdsqgm31lk0gml3086fml0,P. Mané,Midfielder,25,421.0,194.0,25.0,118.0,12.0,,503.0,16.0,253.0,434.0,176.0,69.0,46.0,,24.0,92.0,,515.0,,23.0,25.0,,24.0,10.0,14.0,1191.0,,,446.0,,125.0,114.0,,705.0,0.0,1.0,,9.0,1.0,1.0,1.0,17.0,12.0,6.0,2.0,7.0,1.0,96.0,1.0,,74.0,6.0,16.0,11.0,,59.0,1.0,126.0,22.0,,25.0,,55.0,17.0,9.0,8.0,,37.0,15.0,12.0,24.0,,1.0,6.0,,150.0,2.0,12.0,76.0,9.0,2.0,2.0,,18.0,,5.0,,67.0,,5.0,,,10.0,,25.0,7.0,1.0,0.0,,,,1.0,1.0,4.0,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2023,Lexington SC,37k3gk290wnkyq9e0q8q29mvo,F. Martinez,Defender,33,236.0,106.0,21.0,142.0,5.0,,301.0,11.0,151.0,243.0,82.0,60.0,36.0,,7.0,26.0,,317.0,,13.0,27.0,,7.0,10.0,27.0,471.0,,,257.0,,71.0,70.0,,387.0,0.0,,,12.0,,1.0,1.0,3.0,5.0,5.0,3.0,2.0,,22.0,,,19.0,11.0,2.0,9.0,2.0,10.0,,24.0,6.0,,5.0,,33.0,1.0,1.0,,,10.0,9.0,2.0,21.0,,,1.0,1.0,45.0,,2.0,26.0,,,3.0,,2.0,,1.0,,14.0,,2.0,,,15.0,,3.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Lexington SC,cu34wwcs8ozsglt7gew3p7sh5,T. Mohammed,Defender,57,449.0,270.0,41.0,222.0,20.0,,602.0,24.0,245.0,448.0,243.0,160.0,176.0,,22.0,94.0,,650.0,,30.0,53.0,,22.0,10.0,65.0,1740.0,,,490.0,,22.0,335.0,,1219.0,0.0,,,11.0,25.0,2.0,16.0,33.0,10.0,2.0,44.0,6.0,10.0,163.0,,3.0,109.0,20.0,21.0,37.0,120.0,87.0,,189.0,41.0,,29.0,13.0,95.0,16.0,4.0,,,39.0,22.0,24.0,33.0,,2.0,12.0,1.0,222.0,6.0,2.0,113.0,19.0,6.0,69.0,6.0,39.0,45.0,10.0,1.0,102.0,20.0,15.0,37.0,,42.0,1.0,30.0,22.0,,,,1.0,,3.0,1.0,8.0,,1.0,3.0,,3.0,,,,,,,,,1.0,,,,,,
USA_USL_League_One,2023,Lexington SC,4dawss8z72mj8ggn6icnuz6c5,C. Murillo,Defender,26,827.0,220.0,38.0,408.0,18.0,,959.0,23.0,645.0,838.0,292.0,122.0,69.0,,20.0,78.0,,987.0,,26.0,54.0,,20.0,10.0,52.0,1566.0,6.0,,865.0,6.0,237.0,139.0,,1149.0,0.0,,,30.0,,,,7.0,15.0,15.0,1.0,3.0,,50.0,,,75.0,14.0,9.0,10.0,2.0,44.0,,84.0,15.0,,10.0,,70.0,4.0,2.0,,,25.0,31.0,,61.0,,1.0,6.0,2.0,145.0,,2.0,70.0,3.0,,1.0,,15.0,,5.0,1.0,40.0,,13.0,1.0,,37.0,2.0,28.0,3.0,,,,1.0,,3.0,1.0,1.0,,1.0,1.0,,4.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Lexington SC,3lmkmhlkccnqfw0tvjeewjgiy,D. Patterson,Forward,18,38.0,21.0,,13.0,2.0,,52.0,5.0,17.0,35.0,14.0,18.0,15.0,,7.0,8.0,,56.0,,5.0,3.0,,7.0,10.0,,266.0,,,38.0,,10.0,35.0,,95.0,0.0,,,9.0,,,,12.0,1.0,1.0,,,,19.0,,,38.0,,1.0,,2.0,21.0,,31.0,2.0,,4.0,,18.0,2.0,3.0,2.0,,5.0,17.0,4.0,26.0,,2.0,3.0,1.0,57.0,,5.0,19.0,6.0,,,,1.0,,1.0,2.0,10.0,,10.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Lexington SC,5v6gt8s3z53v9lgvmteylgdn8,L. Phillips,Goalkeeper,44,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,1.0,10.0,,1.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Lexington SC,bct55w8vc87m5uvfz0kciyfpw,T. Robertson,Defender,2,745.0,485.0,60.0,339.0,31.0,,967.0,41.0,365.0,755.0,221.0,219.0,291.0,,32.0,159.0,,1024.0,,50.0,57.0,,32.0,10.0,75.0,2658.0,,,805.0,,182.0,499.0,,1712.0,0.0,,,30.0,45.0,4.0,25.0,53.0,10.0,5.0,75.0,9.0,28.0,282.0,,,125.0,22.0,11.0,23.0,151.0,87.0,4.0,164.0,45.0,,14.0,15.0,144.0,13.0,9.0,2.0,4.0,24.0,38.0,30.0,68.0,,13.0,19.0,3.0,232.0,8.0,1.0,107.0,31.0,3.0,129.0,8.0,24.0,68.0,6.0,3.0,77.0,36.0,40.0,43.0,,39.0,5.0,23.0,47.0,2.0,2.0,,,4.0,4.0,,6.0,,7.0,8.0,,4.0,,,,,,,,,,3.0,,,,,
USA_USL_League_One,2023,Lexington SC,6kafwpionydcm9m6u5kwqhm8l,D. Smart,Midfielder,10,693.0,405.0,95.0,236.0,18.0,,876.0,27.0,388.0,750.0,272.0,129.0,104.0,,23.0,132.0,,917.0,,36.0,33.0,,23.0,10.0,57.0,1571.0,,,788.0,,266.0,169.0,,1102.0,2.0,,6.0,3.0,5.0,3.0,1.0,12.0,14.0,5.0,5.0,9.0,3.0,143.0,6.0,1.0,62.0,14.0,12.0,16.0,5.0,54.0,6.0,129.0,27.0,,29.0,1.0,72.0,19.0,6.0,5.0,6.0,43.0,8.0,10.0,11.0,6.0,6.0,7.0,1.0,140.0,,5.0,78.0,3.0,3.0,8.0,,22.0,4.0,1.0,2.0,75.0,3.0,10.0,,,11.0,1.0,28.0,13.0,3.0,3.0,,1.0,,2.0,1.0,4.0,1.0,,,,3.0,,,,,,,,,,,,,,,
