liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Charleston Battery,cxy8emvt5psar8l1mpet8yvze,T. Adesodun,Defender,15,,,20.0,,2.0,,,,9.0,,1.0,1.0,,8.0,,,,,,,1.0,3.0,,1.0,1.0,,9.0,,1.0,,8.0,,,1.0,,3.0,,,1.0,,,,1.0,,14.0,,2.0,1.0,,4.0,4.0,1.0,10.0,3.0,,,,1.0,,1.0,1.0,6.0,,,,,2.0,,,,1.0,2.0,1.0,,8.0,8.0,2.0,1.0,,1.0,3.0,,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Charleston Battery,ani26vxlo22iw1u9oexptml05,L. Archer,Defender,5,1.0,1.0,1530.0,1.0,,1.0,12.0,,757.0,3.0,4.0,67.0,,226.0,22.0,5.0,88.0,4.0,2.0,2.0,23.0,170.0,408.0,17.0,72.0,,794.0,1.0,20.0,3.0,520.0,15.0,3.0,160.0,,123.0,6.0,,109.0,2.0,103.0,17.0,10.0,52.0,978.0,,17.0,9.0,16.0,68.0,386.0,8.0,10.0,77.0,1.0,114.0,,23.0,,37.0,2.0,128.0,63.0,17.0,,1.0,17.0,,,,1.0,28.0,218.0,,607.0,634.0,60.0,1.0,1.0,11.0,51.0,6.0,23.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,1.0,,,,,,,,
USA_USL_Championship,2020,Charleston Battery,coxaq9p6ottf9z6ilyzntl42x,J. Bolt,Defender,2,4.0,1.0,162.0,24.0,4.0,,,,57.0,,3.0,9.0,1.0,18.0,3.0,,8.0,,,1.0,4.0,27.0,25.0,6.0,7.0,,57.0,1.0,1.0,1.0,40.0,3.0,,15.0,,10.0,1.0,,12.0,1.0,7.0,1.0,4.0,7.0,119.0,,5.0,1.0,,21.0,27.0,2.0,10.0,13.0,,2.0,1.0,4.0,,2.0,2.0,27.0,5.0,4.0,,4.0,5.0,,,,,10.0,11.0,,42.0,42.0,6.0,,,6.0,14.0,,2.0,11.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Charleston Battery,97d846tm7ngsjqwkbz8xm3alm,A. Bosua,Forward,9,3.0,5.0,566.0,1.0,10.0,6.0,1.0,2.0,163.0,9.0,21.0,45.0,2.0,79.0,1.0,2.0,4.0,6.0,11.0,,34.0,117.0,31.0,7.0,56.0,,168.0,5.0,18.0,7.0,107.0,6.0,14.0,60.0,,39.0,7.0,,59.0,4.0,20.0,5.0,15.0,4.0,293.0,,15.0,4.0,,64.0,46.0,38.0,10.0,63.0,3.0,1.0,2.0,10.0,,39.0,6.0,137.0,1.0,6.0,,3.0,15.0,,2.0,1.0,,40.0,38.0,2.0,103.0,108.0,73.0,1.0,1.0,4.0,74.0,3.0,1.0,24.0,1.0,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Charleston Battery,4i3554wm6891v5ty4fbqqtucp,P. Breno,Goalkeeper,1,,,720.0,,,,16.0,,123.0,,,,,25.0,27.0,,59.0,,,2.0,,63.0,149.0,1.0,1.0,,234.0,,,,125.0,7.0,,60.0,,35.0,,,43.0,,67.0,8.0,,17.0,308.0,,8.0,,,2.0,148.0,,10.0,8.0,,49.0,,1.0,,6.0,,8.0,7.0,9.0,,,8.0,,,,,,51.0,,99.0,174.0,6.0,,,1.0,,,,2.0,0.0,,,,,,,,,,101.0,,17.0,,6.0,,,,3.0,7.0,5.0,9.0,,,,25.0,2.0,,,,,,,,,,
USA_USL_Championship,2020,Charleston Battery,1411z65yde6upoofkxdpymmp6,M. Cichero,Forward,13,10.0,1.0,838.0,2.0,3.0,5.0,,2.0,230.0,2.0,10.0,49.0,2.0,107.0,,,6.0,2.0,9.0,1.0,21.0,102.0,66.0,8.0,57.0,,234.0,8.0,10.0,1.0,162.0,10.0,14.0,63.0,1.0,50.0,11.0,,61.0,5.0,33.0,10.0,8.0,12.0,340.0,1.0,13.0,4.0,,42.0,71.0,31.0,10.0,37.0,5.0,9.0,1.0,15.0,,17.0,2.0,80.0,4.0,11.0,1.0,10.0,13.0,,2.0,,,22.0,64.0,2.0,167.0,171.0,38.0,2.0,1.0,4.0,43.0,4.0,2.0,20.0,0.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_Championship,2020,Charleston Battery,bro4055aqtfk9xs9b52hvpgwl,R. Clarke,Defender,4,,,262.0,,1.0,,1.0,,128.0,,1.0,13.0,,33.0,6.0,,17.0,1.0,,,3.0,29.0,75.0,3.0,9.0,,134.0,2.0,7.0,2.0,100.0,2.0,,26.0,,40.0,,1.0,16.0,,18.0,3.0,3.0,10.0,170.0,,4.0,2.0,,17.0,64.0,,10.0,8.0,,8.0,,2.0,1.0,1.0,1.0,21.0,15.0,2.0,,,4.0,,,,,10.0,17.0,,106.0,108.0,4.0,,,2.0,13.0,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
USA_USL_Championship,2020,Charleston Battery,49r7csnclrcqf5o7fx6xa0q5m,J. Cox,Midfielder,30,,,9.0,,1.0,,,,5.0,,,,,2.0,,,,,,,1.0,3.0,,2.0,3.0,,5.0,,,,2.0,,,3.0,,2.0,,,3.0,,,,3.0,,7.0,,1.0,,,2.0,1.0,,10.0,2.0,,,,,,,,3.0,,,,,1.0,,,,,,2.0,,2.0,2.0,1.0,,,2.0,1.0,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Charleston Battery,ngbrldd6l0tg4wpy3lki9eqd,R. Crawford,Midfielder,6,22.0,1.0,1484.0,8.0,1.0,2.0,4.0,1.0,764.0,14.0,27.0,165.0,19.0,355.0,13.0,4.0,65.0,19.0,10.0,2.0,6.0,256.0,360.0,33.0,65.0,,826.0,,27.0,21.0,629.0,15.0,13.0,130.0,8.0,212.0,27.0,,186.0,8.0,103.0,16.0,34.0,21.0,1139.0,56.0,17.0,17.0,6.0,152.0,261.0,29.0,10.0,68.0,3.0,67.0,9.0,9.0,,5.0,13.0,163.0,7.0,17.0,,77.0,17.0,46.0,2.0,,,89.0,188.0,1.0,646.0,696.0,11.0,,2.0,24.0,95.0,9.0,17.0,63.0,0.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,
USA_USL_Championship,2020,Charleston Battery,9vmkraasuy4r0myv3ov3thotl,N. Daley,Forward,11,3.0,9.0,958.0,,4.0,1.0,,6.0,88.0,8.0,25.0,36.0,,44.0,1.0,1.0,6.0,6.0,5.0,2.0,27.0,109.0,24.0,4.0,27.0,,101.0,11.0,24.0,18.0,65.0,7.0,17.0,33.0,,18.0,5.0,,35.0,4.0,19.0,12.0,13.0,1.0,249.0,,16.0,12.0,,84.0,15.0,54.0,10.0,38.0,12.0,3.0,,8.0,,8.0,11.0,119.0,,9.0,1.0,3.0,16.0,,3.0,,1.0,54.0,32.0,6.0,55.0,68.0,35.0,1.0,1.0,2.0,81.0,2.0,,30.0,1.0,5.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
