liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Successful Lay-offs,Successful Passes Own Half,Starts,Successful Short Passes,Touches,Total Fouls Conceded,Duels won,Duels lost,Tackles Won,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Interceptions,Shots On Target ( inc goals ),Successful Long Passes,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Clearances,Goals,Successful Crosses open play,Total Losses Of Possession,Substitute Off,Offsides,Aerial Duels won,Clean Sheets,Blocked Shots,Goals from Inside Box,Unsuccessful Crosses & Corners,Ground Duels won,Backward Passes,Tackles Lost,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Dribbles,Total Shots,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Aerial Duels lost,Successful Passes Opposition Half,Unsuccessful lay-offs,Throw Ins to Own Player,Leftside Passes,Goals Conceded Inside Box,Key Passes (Attempt Assists),Goals Conceded,Total Touches In Opposition Box,Unsuccessful Crosses open play,Appearances,Blocks,GK Successful Distribution,Yellow Cards,Open Play Passes,Times Tackled,Ground Duels lost,Right Foot Goals,Rightside Passes,Unsuccessful Long Passes,Forward Passes,Successful Crosses & Corners,Successful Dribbles,Unsuccessful Launches,Successful Open Play Passes,Headed Goals,Time Played,Goal Kicks,Duels,Recoveries,Unsuccessful Short Passes,Substitute On,Total Fouls Won,Foul Attempted Tackle,Total Passes,Corners Won,Games Played,Penalty Goals Conceded,Index,Aerial Duels,Ground Duels,Home Goals,Away Goals,Winning Goal,Foul Won Penalty,Throw Ins to Opposition Player,Total Red Cards,Red Cards - 2nd Yellow,Successful Launches,Straight Red Cards,Overruns,Hit Woodwork,Penalties Conceded,Attempts from Set Pieces,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Assists (Intentional),Goal Assists,Goals from Outside Box,Penalties Faced,Saves Made,Catches,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made from Outside Box,Left Foot Goals,Through balls,Last Player Tackle,Second Goal Assists,Penalties Taken,Penalty Goals,Goalkeeper Smother,Saves from Penalty,Penalties Saved,Saves made - parried,Punches,Drops,Clearances Off the Line,Own Goal Scored,Saves made - caught,Crosses not Claimed,Penalties Off Target,Set Pieces Goals
Mexico_Liga_MX,2024-2025,CF Monterrey,eycdwe8plhkcxgo1bjyq4q6sp,J. Cortizo,Midfielder,19,6.0,4.0,63.0,5.0,162.0,323.0,10.0,42.0,45.0,10.0,14.0,30.0,1.0,2.0,2.0,4.0,3.0,8.0,1.0,,2.0,88.0,5.0,1.0,1.0,,,,3.0,41.0,42.0,4.0,1.0,166.0,15.0,3.0,25.0,,4.0,110.0,,3.0,55.0,6.0,6.0,6.0,10.0,1.0,13.0,,,3.0,190.0,28.0,41.0,,44.0,5.0,55.0,7.0,9.0,2.0,161.0,,402.0,,87.0,29.0,25.0,8.0,18.0,3.0,196.0,,13.0,1.0,10.0,5.0,82.0,,,0.0,,,,,,,1.0,,,1.0,6.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,7868bje3gt1j3zhtps28oluc5,L. Cárdenas,Goalkeeper,22,,,187.0,9.0,151.0,355.0,,1.0,,,,44.0,,1.0,,58.0,,12.0,12.0,,,45.0,,,1.0,1.0,,,,,,,,209.0,,,32.0,,,22.0,,,59.0,12.0,1.0,12.0,,,9.0,,107.0,,156.0,,,,65.0,42.0,129.0,,,16.0,138.0,,810.0,67.0,1.0,90.0,2.0,,1.0,,253.0,,9.0,1.0,10.0,1.0,,,,0.0,,,,,5.0,,,,,,,,,,,,1.0,25.0,4.0,16.0,15.0,8.0,,,,,,,2.0,,,6.0,5.0,1.0,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,72pvwj4z6j8xwsgs6zlhr5e6s,N. Deossa,Midfielder,25,23.0,7.0,149.0,15.0,484.0,1082.0,29.0,173.0,117.0,35.0,48.0,130.0,14.0,11.0,11.0,52.0,13.0,27.0,11.0,5.0,5.0,264.0,5.0,1.0,21.0,2.0,11.0,1.0,13.0,152.0,84.0,13.0,1.0,536.0,27.0,25.0,116.0,2.0,16.0,392.0,2.0,12.0,225.0,22.0,24.0,24.0,35.0,10.0,21.0,2.0,,3.0,652.0,60.0,101.0,1.0,179.0,26.0,178.0,5.0,49.0,6.0,523.0,,1454.0,,290.0,95.0,104.0,6.0,56.0,14.0,666.0,11.0,21.0,2.0,10.0,37.0,253.0,4.0,1.0,1.0,1.0,3.0,,,6.0,,5.0,,,,2.0,,,1.0,1.0,4.0,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,d1x4vhct28s8ugrijv2hhvcic,I. Fimbres,Midfielder,204,12.0,9.0,155.0,11.0,402.0,623.0,14.0,39.0,51.0,15.0,23.0,69.0,4.0,5.0,6.0,22.0,4.0,19.0,6.0,2.0,1.0,114.0,7.0,,4.0,2.0,3.0,1.0,2.0,35.0,106.0,8.0,1.0,424.0,12.0,10.0,52.0,,7.0,270.0,,1.0,94.0,14.0,6.0,14.0,16.0,2.0,16.0,,,2.0,488.0,19.0,44.0,2.0,189.0,10.0,104.0,1.0,10.0,5.0,420.0,,927.0,,90.0,38.0,59.0,5.0,2.0,5.0,493.0,3.0,16.0,1.0,10.0,11.0,79.0,0.0,2.0,2.0,,,,,2.0,,4.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,5zuetzoqduux3tt31yu74lsr9,É. Gutiérrez,Defender,6,8.0,,352.0,12.0,478.0,757.0,13.0,43.0,25.0,10.0,14.0,78.0,3.0,15.0,,45.0,4.0,26.0,59.0,,,87.0,1.0,,14.0,1.0,,,,29.0,25.0,4.0,1.0,523.0,,3.0,52.0,4.0,10.0,171.0,,5.0,180.0,22.0,1.0,26.0,6.0,,12.0,13.0,4.0,1.0,574.0,2.0,15.0,,168.0,45.0,228.0,,1.0,28.0,497.0,,1056.0,4.0,68.0,33.0,33.0,,14.0,5.0,601.0,,12.0,1.0,10.0,24.0,44.0,,,0.0,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,czvso5mtma362mlkf1qydm3xm,V. Guzmán,Defender,4,13.0,,231.0,8.0,362.0,523.0,8.0,33.0,18.0,7.0,11.0,59.0,1.0,13.0,,22.0,8.0,13.0,20.0,,,65.0,2.0,,15.0,1.0,1.0,,,18.0,20.0,4.0,,384.0,1.0,1.0,46.0,1.0,10.0,153.0,,,117.0,11.0,1.0,12.0,7.0,,10.0,4.0,10.0,1.0,416.0,1.0,8.0,,156.0,22.0,150.0,,1.0,11.0,362.0,,736.0,10.0,51.0,21.0,37.0,2.0,6.0,2.0,443.0,,10.0,,10.0,25.0,26.0,,,0.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,97r1c6d1znrpxc65794q2h2sq,T. Leone,Midfielder,32,1.0,,21.0,1.0,38.0,61.0,,4.0,1.0,,1.0,4.0,,1.0,,3.0,1.0,2.0,3.0,,,6.0,,,2.0,1.0,,,,2.0,8.0,1.0,,41.0,,,2.0,,1.0,20.0,,3.0,20.0,1.0,,1.0,1.0,,3.0,1.0,,,45.0,,,,2.0,1.0,15.0,,,,41.0,,101.0,,5.0,6.0,3.0,2.0,1.0,,45.0,,3.0,,10.0,3.0,2.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,avklyjdqb9280ejj78gwtsb85,S. Medina,Defender,33,9.0,,496.0,19.0,850.0,1225.0,17.0,79.0,47.0,15.0,26.0,94.0,4.0,27.0,2.0,47.0,7.0,23.0,92.0,,1.0,121.0,3.0,,43.0,2.0,6.0,,4.0,36.0,53.0,11.0,1.0,897.0,2.0,6.0,75.0,2.0,17.0,402.0,1.0,6.0,360.0,26.0,2.0,28.0,13.0,4.0,21.0,8.0,,6.0,945.0,4.0,30.0,,193.0,42.0,385.0,1.0,1.0,20.0,856.0,,1652.0,,126.0,51.0,52.0,2.0,11.0,10.0,991.0,1.0,21.0,2.0,10.0,60.0,66.0,,,0.0,,3.0,,,4.0,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,54kqv02lgadahlv9is64l2ggl,H. Moreno,Defender,15,2.0,1.0,157.0,4.0,253.0,329.0,4.0,12.0,12.0,2.0,5.0,27.0,,2.0,,12.0,1.0,8.0,15.0,,,29.0,1.0,1.0,3.0,,,,,9.0,20.0,3.0,,265.0,,,19.0,1.0,5.0,108.0,,2.0,46.0,6.0,1.0,7.0,2.0,,5.0,2.0,1.0,1.0,279.0,1.0,7.0,,106.0,13.0,120.0,,2.0,7.0,253.0,,393.0,1.0,24.0,19.0,14.0,1.0,2.0,,292.0,1.0,5.0,1.0,10.0,8.0,16.0,,,0.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,ciab6j8kq7oce8c1gxzczaq6s,J. Moxica,Forward,188,,1.0,1.0,,3.0,12.0,,3.0,3.0,,1.0,2.0,1.0,,1.0,,,,,,,6.0,,,2.0,,,,,1.0,2.0,1.0,,3.0,1.0,2.0,2.0,,,2.0,,,1.0,,1.0,,1.0,,2.0,,,,5.0,3.0,3.0,,,,2.0,,,,3.0,,28.0,,6.0,,2.0,2.0,,,5.0,1.0,2.0,,10.0,2.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,8ty68f4i1lwjdktycd2oy5a6t,L. Ocampos,Midfielder,29,15.0,5.0,51.0,7.0,175.0,418.0,10.0,43.0,52.0,10.0,12.0,60.0,8.0,1.0,6.0,12.0,6.0,9.0,4.0,,3.0,138.0,6.0,1.0,8.0,,4.0,,15.0,35.0,54.0,2.0,1.0,187.0,23.0,14.0,66.0,,5.0,139.0,1.0,6.0,45.0,9.0,6.0,9.0,30.0,15.0,14.0,1.0,,2.0,243.0,34.0,47.0,,65.0,13.0,83.0,3.0,10.0,2.0,183.0,,634.0,,95.0,22.0,47.0,7.0,13.0,7.0,247.0,7.0,14.0,,10.0,13.0,82.0,,,0.0,1.0,5.0,,,1.0,,4.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,Defender,93,5.0,,231.0,8.0,332.0,515.0,9.0,30.0,18.0,8.0,10.0,40.0,9.0,6.0,4.0,50.0,3.0,17.0,26.0,3.0,,47.0,2.0,,15.0,1.0,4.0,3.0,2.0,15.0,14.0,2.0,,382.0,,13.0,25.0,1.0,7.0,151.0,,3.0,77.0,6.0,2.0,7.0,18.0,2.0,8.0,4.0,6.0,2.0,387.0,1.0,11.0,1.0,170.0,22.0,161.0,,,9.0,351.0,2.0,694.0,6.0,48.0,33.0,18.0,,6.0,3.0,422.0,2.0,8.0,1.0,10.0,22.0,26.0,1.0,2.0,0.0,,,1.0,,2.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,21051apcxzotsbfnwivngarbp,L. Reyes,Defender,21,12.0,,63.0,5.0,164.0,330.0,3.0,23.0,13.0,8.0,10.0,32.0,1.0,5.0,,8.0,5.0,4.0,9.0,,7.0,63.0,5.0,,7.0,,,,14.0,16.0,23.0,2.0,1.0,172.0,4.0,1.0,42.0,1.0,1.0,116.0,,39.0,20.0,5.0,5.0,6.0,4.0,14.0,7.0,,,2.0,202.0,6.0,12.0,,57.0,12.0,104.0,7.0,2.0,6.0,171.0,,389.0,,36.0,14.0,20.0,2.0,4.0,2.0,204.0,2.0,7.0,1.0,10.0,8.0,28.0,,,0.0,,5.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,a5qby7wb1rlyure9ivdqfillh,J. Rodríguez,Midfielder,30,27.0,16.0,447.0,20.0,874.0,1353.0,25.0,110.0,68.0,42.0,65.0,155.0,9.0,23.0,4.0,64.0,16.0,47.0,49.0,1.0,,177.0,8.0,,28.0,2.0,2.0,,1.0,82.0,124.0,23.0,2.0,938.0,2.0,13.0,109.0,2.0,16.0,491.0,,4.0,254.0,22.0,14.0,24.0,16.0,1.0,21.0,12.0,4.0,3.0,1051.0,9.0,52.0,1.0,374.0,57.0,341.0,,5.0,26.0,900.0,,1682.0,4.0,178.0,91.0,98.0,1.0,12.0,14.0,1093.0,2.0,21.0,2.0,10.0,44.0,134.0,1.0,0.0,0.0,,,,,5.0,,,,,,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,7l4o4n2f2qs1qwbrwl024kopg,J. Rojas,Midfielder,16,13.0,3.0,95.0,11.0,274.0,534.0,10.0,43.0,46.0,15.0,21.0,62.0,10.0,5.0,6.0,24.0,5.0,11.0,11.0,1.0,4.0,121.0,11.0,1.0,5.0,,6.0,,27.0,38.0,85.0,6.0,,298.0,11.0,16.0,78.0,,7.0,210.0,,11.0,15.0,9.0,19.0,9.0,21.0,21.0,15.0,,,,348.0,19.0,39.0,1.0,170.0,20.0,90.0,7.0,12.0,7.0,286.0,,802.0,,89.0,43.0,42.0,4.0,5.0,9.0,360.0,7.0,15.0,,10.0,12.0,77.0,1.0,0.0,0.0,,1.0,,,1.0,,2.0,2.0,,,19.0,6.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,6l97gjz7cqyesvghutj2k3nbp,C. Salcedo,Defender,13,,,35.0,1.0,38.0,55.0,,4.0,,1.0,1.0,4.0,,,,4.0,,4.0,3.0,,,6.0,1.0,,3.0,,,,,1.0,3.0,,,42.0,,,,,,7.0,,,6.0,,,,,,1.0,1.0,6.0,,36.0,,,,18.0,1.0,19.0,,,,33.0,,56.0,6.0,4.0,3.0,3.0,,1.0,,46.0,,1.0,,10.0,3.0,1.0,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,71ogvrwuco3kvi2l5uipur28k,O. Soto,Midfielder,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,Midfielder,8,35.0,11.0,174.0,13.0,515.0,832.0,15.0,36.0,47.0,10.0,16.0,94.0,3.0,13.0,6.0,41.0,21.0,16.0,5.0,3.0,3.0,159.0,9.0,3.0,1.0,,2.0,3.0,18.0,35.0,103.0,6.0,1.0,556.0,7.0,9.0,96.0,1.0,6.0,390.0,,1.0,168.0,15.0,21.0,16.0,24.0,12.0,17.0,1.0,,,642.0,18.0,41.0,2.0,191.0,20.0,188.0,8.0,9.0,2.0,549.0,1.0,1049.0,,83.0,73.0,74.0,4.0,10.0,10.0,650.0,11.0,17.0,1.0,10.0,7.0,76.0,1.0,2.0,1.0,,,1.0,,2.0,1.0,,,,,10.0,5.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,49nmw51e8wugq19hetjh18650,F. Valenzuela,Midfielder,209,1.0,,3.0,,8.0,18.0,2.0,4.0,3.0,1.0,2.0,1.0,,,,2.0,,1.0,,,,3.0,,2.0,,,,,1.0,4.0,6.0,1.0,,10.0,,,1.0,,,7.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,,,,11.0,1.0,3.0,,3.0,,2.0,,1.0,,10.0,,45.0,,7.0,1.0,1.0,1.0,1.0,1.0,11.0,,1.0,,10.0,,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,CF Monterrey,bq8o0fj3sxzoqs0mlq0rbqnl5,R. de la Rosa,Forward,31,12.0,6.0,30.0,6.0,95.0,227.0,3.0,16.0,34.0,2.0,2.0,39.0,7.0,,7.0,8.0,3.0,8.0,4.0,2.0,2.0,71.0,6.0,4.0,4.0,,5.0,1.0,,12.0,28.0,,,103.0,10.0,14.0,31.0,,13.0,75.0,,1.0,22.0,6.0,10.0,6.0,32.0,,18.0,1.0,,1.0,136.0,16.0,21.0,1.0,60.0,3.0,32.0,2.0,4.0,1.0,97.0,,568.0,,50.0,15.0,36.0,12.0,6.0,2.0,142.0,4.0,18.0,1.0,10.0,17.0,33.0,1.0,1.0,0.0,,,,,,,,1.0,,,,,,1.0,2.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,
