liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Birmingham Legion FC,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,Defender,3,4.0,,1244.0,7.0,,1.0,1.0,,740.0,,5.0,55.0,1.0,213.0,7.0,4.0,37.0,6.0,2.0,1.0,20.0,87.0,474.0,23.0,36.0,3.0,759.0,4.0,15.0,5.0,649.0,15.0,3.0,73.0,,299.0,2.0,1.0,55.0,,66.0,15.0,15.0,22.0,892.0,,15.0,11.0,6.0,70.0,295.0,4.0,10.0,57.0,1.0,37.0,1.0,13.0,1.0,17.0,,107.0,22.0,16.0,,4.0,15.0,,,,,30.0,110.0,,668.0,686.0,37.0,,,12.0,50.0,11.0,11.0,40.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2020,Birmingham Legion FC,7q4366dkzgdafd4go7xbcvaw9,A. Asiedu,Midfielder,6,9.0,,1183.0,,1.0,1.0,2.0,,541.0,7.0,32.0,58.0,2.0,199.0,10.0,3.0,27.0,10.0,2.0,2.0,16.0,139.0,278.0,29.0,44.0,3.0,546.0,,25.0,28.0,440.0,17.0,4.0,71.0,,171.0,6.0,2.0,55.0,7.0,106.0,13.0,19.0,25.0,768.0,,14.0,18.0,4.0,148.0,149.0,8.0,10.0,84.0,2.0,35.0,2.0,15.0,,12.0,11.0,176.0,7.0,19.0,,9.0,14.0,,1.0,,,76.0,168.0,,470.0,475.0,28.0,,,19.0,92.0,10.0,25.0,72.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Birmingham Legion FC,amqmqon7171ulckz522wp1atw,J. Bauer,Defender,4,,,17.0,1.0,3.0,,,,4.0,1.0,,,,,,,,,,,1.0,2.0,2.0,,2.0,,4.0,,1.0,,2.0,1.0,,2.0,,2.0,,,1.0,1.0,,,,1.0,8.0,,3.0,,,1.0,2.0,1.0,10.0,1.0,,,,,,1.0,,3.0,1.0,1.0,,,3.0,,,,,1.0,,,2.0,2.0,2.0,,,,2.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Birmingham Legion FC,cn8fovjei9tdslashum11dp05,N. Brett,Midfielder,11,10.0,10.0,1132.0,4.0,4.0,10.0,,9.0,233.0,10.0,20.0,76.0,3.0,130.0,1.0,1.0,9.0,4.0,10.0,2.0,19.0,141.0,63.0,2.0,57.0,4.0,256.0,8.0,15.0,8.0,172.0,16.0,23.0,66.0,,64.0,18.0,,69.0,6.0,27.0,13.0,13.0,8.0,415.0,1.0,17.0,9.0,2.0,70.0,47.0,68.0,10.0,31.0,13.0,18.0,3.0,13.0,,8.0,3.0,97.0,3.0,18.0,3.0,11.0,17.0,,1.0,,2.0,47.0,69.0,8.0,167.0,190.0,27.0,3.0,,2.0,66.0,,4.0,23.0,3.0,6.0,,1.0,,,4.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Birmingham Legion FC,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,Defender,21,,,1524.0,1.0,,,4.0,3.0,903.0,1.0,,28.0,,249.0,28.0,7.0,77.0,5.0,6.0,2.0,15.0,148.0,547.0,13.0,57.0,4.0,930.0,1.0,18.0,2.0,695.0,20.0,13.0,134.0,,207.0,1.0,,86.0,,77.0,17.0,7.0,48.0,1107.0,,17.0,8.0,17.0,42.0,331.0,17.0,10.0,58.0,7.0,101.0,,6.0,,37.0,,94.0,75.0,22.0,1.0,,17.0,,,,,21.0,364.0,3.0,774.0,796.0,52.0,,,8.0,36.0,5.0,16.0,21.0,0.0,1.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,,,
USA_USL_Championship,2020,Birmingham Legion FC,rwsc3y2mbxem8erfuo47j42y,E. Crognale,Midfielder,12,8.0,,971.0,10.0,4.0,3.0,2.0,,477.0,3.0,17.0,80.0,3.0,231.0,5.0,2.0,19.0,12.0,1.0,,4.0,122.0,187.0,30.0,54.0,3.0,488.0,6.0,15.0,14.0,373.0,11.0,4.0,73.0,2.0,124.0,7.0,1.0,69.0,,56.0,11.0,24.0,17.0,670.0,9.0,15.0,10.0,4.0,109.0,146.0,11.0,10.0,67.0,3.0,42.0,,18.0,,5.0,6.0,118.0,12.0,11.0,,13.0,15.0,4.0,,,,47.0,138.0,,404.0,415.0,9.0,2.0,1.0,16.0,51.0,14.0,12.0,62.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,Birmingham Legion FC,8apse4x8vm0e139szr8n1ntka,A. Cromwell,Defender,30,6.0,,569.0,31.0,3.0,1.0,5.0,,302.0,1.0,5.0,38.0,1.0,90.0,10.0,3.0,34.0,2.0,,1.0,10.0,87.0,158.0,12.0,32.0,2.0,313.0,3.0,5.0,4.0,214.0,10.0,,66.0,,108.0,1.0,,52.0,,34.0,7.0,6.0,21.0,437.0,1.0,10.0,5.0,1.0,44.0,133.0,2.0,10.0,30.0,,33.0,,12.0,,2.0,4.0,56.0,23.0,11.0,,7.0,10.0,1.0,,,1.0,16.0,34.0,,239.0,247.0,12.0,1.0,1.0,7.0,26.0,5.0,9.0,28.0,0.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,Birmingham Legion FC,2343y1f4dtezub9633ghspqi2,J. Dean,Midfielder,24,20.0,,1519.0,68.0,,1.0,2.0,1.0,648.0,13.0,13.0,151.0,10.0,268.0,10.0,1.0,38.0,8.0,2.0,2.0,17.0,210.0,255.0,22.0,105.0,4.0,656.0,1.0,9.0,19.0,487.0,21.0,4.0,143.0,,51.0,12.0,,125.0,2.0,70.0,17.0,30.0,38.0,943.0,,17.0,3.0,5.0,75.0,233.0,33.0,10.0,66.0,2.0,26.0,10.0,6.0,,19.0,10.0,111.0,20.0,23.0,1.0,20.0,17.0,,,1.0,3.0,28.0,221.0,1.0,505.0,513.0,36.0,5.0,2.0,12.0,45.0,10.0,14.0,47.0,0.0,,,,,12.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2020,Birmingham Legion FC,bi0hhtxpz0xvq0xfpj0otoc89,P. Kasim,Forward,10,20.0,,1066.0,15.0,1.0,9.0,,3.0,468.0,7.0,19.0,141.0,11.0,232.0,5.0,1.0,17.0,13.0,7.0,2.0,5.0,161.0,165.0,15.0,72.0,4.0,475.0,9.0,13.0,15.0,358.0,17.0,20.0,89.0,2.0,151.0,9.0,,88.0,6.0,69.0,14.0,22.0,27.0,701.0,8.0,15.0,11.0,3.0,89.0,103.0,24.0,10.0,50.0,13.0,28.0,7.0,14.0,,6.0,10.0,100.0,9.0,19.0,3.0,26.0,15.0,4.0,1.0,,2.0,45.0,80.0,2.0,379.0,386.0,11.0,3.0,,8.0,50.0,7.0,12.0,44.0,1.0,,,1.0,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
USA_USL_Championship,2020,Birmingham Legion FC,bs5asq5crb2l5lyeduy0cow5x,D. Kobayashi,Midfielder,16,2.0,,432.0,1.0,9.0,,,,181.0,,1.0,37.0,,92.0,2.0,1.0,7.0,5.0,2.0,2.0,1.0,36.0,66.0,10.0,17.0,,182.0,5.0,1.0,7.0,147.0,5.0,2.0,24.0,,49.0,2.0,,22.0,,19.0,5.0,8.0,8.0,240.0,3.0,14.0,1.0,,29.0,45.0,1.0,10.0,22.0,,11.0,,3.0,,2.0,1.0,32.0,6.0,7.0,,6.0,14.0,3.0,,,,9.0,51.0,,157.0,158.0,3.0,,,5.0,10.0,5.0,9.0,20.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
