liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Tackles Won,Unsuccessful Launches,Successful Long Passes,Recoveries,Aerial Duels lost,Successful Open Play Passes,Successful Passes Own Half,Total Passes,Total Clearances,Total Losses Of Possession,Unsuccessful Passes Own Half,Backward Passes,Duels lost,Goals Conceded Inside Box,Aerial Duels won,Duels won,Key Passes (Attempt Assists),Throw Ins to Own Player,Successful Launches,Touches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Goals Conceded,Substitute Off,Successful Passes Opposition Half,Throw Ins to Opposition Player,Unsuccessful Short Passes,Goals Conceded Outside Box,Forward Passes,Unsuccessful Crosses open play,Leftside Passes,Foul Attempted Tackle,Index,Starts,Total Fouls Conceded,Ground Duels won,Unsuccessful Passes Opposition Half,Aerial Duels,Appearances,Unsuccessful Long Passes,Open Play Passes,Interceptions,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Successful Short Passes,Rightside Passes,Time Played,Tackles Lost,Total Tackles,Ground Duels,Winning Goal,Times Tackled,Blocks,Substitute On,Unsuccessful lay-offs,Shots Off Target (inc woodwork),Clean Sheets,PutThrough/Blocked Distribution,Blocked Shots,Overruns,Successful Dribbles,Through balls,Total Touches In Opposition Box,Penalty Goals Conceded,PutThrough/Blocked Distribution Won,Handballs conceded,Unsuccessful Dribbles,Corners Taken (incl short corners),Successful Crosses & Corners,Yellow Cards,Total Shots,Corners Won,Total Fouls Won,Successful Lay-offs,Shots On Target ( inc goals ),Successful Crosses open play,Offsides,Unsuccessful Corners into Box,Penalties Conceded,Goals,Goals from Outside Box,Left Foot Goals,Home Goals,Away Goals,Penalties Taken,Goals from Inside Box,Headed Goals,Attempts from Set Pieces,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Right Foot Goals,Successful Corners into Box,Set Pieces Goals,Second Goal Assists,Hit Woodwork,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Foul Won Penalty,Saves from Penalty,GK Unsuccessful Distribution,Punches,Saves Made from Inside Box,Penalties Saved,Saves Made from Outside Box,Penalties Faced,Saves made - parried,Own Goal Scored,Goal Kicks,Saves Made,Saves made - caught,GK Successful Distribution,Last Player Tackle,Goalkeeper Smother,Catches,Penalties Off Target,Crosses not Claimed,Drops,Other Goals
Mexico_Liga_MX,2019-2020,Club Atlético Morelia,ep474zkeolxwxqs0rj620hjh1,G. Achilier,Defender,24,19.0,22.0,23.0,38.0,69.0,31.0,508.0,337.0,639.0,60.0,114.0,28.0,37.0,68.0,22.0,48.0,100.0,3.0,2.0,10.0,841.0,104.0,168.0,25.0,2.0,198.0,,59.0,3.0,288.0,,188.0,11.0,10.0,18.0,33.0,52.0,76.0,79.0,19.0,45.0,611.0,18.0,,535.0,37.0,497.0,126.0,1563.0,5.0,27.0,89.0,0.0,2.0,10.0,1.0,,4.0,4.0,6.0,1.0,,10.0,,10.0,2.0,4.0,1.0,,,,5.0,5.0,1.0,17.0,,1.0,,,,,1.0,,,0.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Atlético Morelia,d9yps5iuefppdc8otqz7ofvqi,S. Arce,Forward,195,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,3.0,,,1.0,,,,4.0,,4.0,,,,,,,,,,2.0,10.0,,2.0,1.0,,,1.0,,1.0,,,1.0,3.0,1.0,,9.0,,1.0,4.0,0.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Atlético Morelia,9rdsmagtddurspwjcqp5l4t05,F. Aristeguieta,Forward,9,21.0,8.0,3.0,3.0,47.0,69.0,197.0,79.0,338.0,17.0,205.0,14.0,105.0,145.0,16.0,65.0,105.0,12.0,,1.0,586.0,112.0,250.0,17.0,4.0,148.0,,102.0,1.0,86.0,4.0,58.0,9.0,10.0,15.0,26.0,40.0,102.0,134.0,21.0,10.0,309.0,2.0,4.0,226.0,76.0,223.0,89.0,1458.0,1.0,9.0,116.0,3.0,35.0,2.0,6.0,5.0,22.0,4.0,21.0,12.0,2.0,7.0,1.0,74.0,1.0,10.0,2.0,14.0,,1.0,4.0,42.0,10.0,27.0,20.0,20.0,1.0,2.0,,,6.0,,1.0,5.0,1.0,,6.0,1.0,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Atlético Morelia,9tgudowrplsdi16lr0fvcikx6,E. del Ángel,Midfielder,32,6.0,5.0,2.0,2.0,17.0,4.0,105.0,47.0,132.0,2.0,34.0,7.0,22.0,19.0,3.0,2.0,14.0,1.0,,1.0,181.0,26.0,33.0,4.0,1.0,59.0,,21.0,1.0,41.0,,34.0,2.0,10.0,3.0,6.0,12.0,19.0,6.0,6.0,5.0,131.0,5.0,,106.0,15.0,104.0,35.0,318.0,4.0,9.0,27.0,0.0,5.0,,3.0,,1.0,2.0,12.0,1.0,,1.0,,2.0,,7.0,,1.0,,,,3.0,,3.0,1.0,2.0,,,,,1.0,,,1.0,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Atlético Morelia,62gy76vhmyxy2hfuql8cu7kdl,S. Ferreira,Forward,11,12.0,5.0,2.0,1.0,11.0,20.0,71.0,27.0,114.0,3.0,60.0,7.0,40.0,48.0,10.0,5.0,18.0,6.0,1.0,,189.0,31.0,66.0,11.0,4.0,57.0,,28.0,1.0,19.0,3.0,24.0,3.0,10.0,6.0,8.0,13.0,27.0,25.0,12.0,3.0,102.0,,3.0,83.0,28.0,82.0,31.0,555.0,1.0,6.0,41.0,1.0,15.0,1.0,6.0,2.0,3.0,,7.0,4.0,,2.0,,24.0,1.0,1.0,,4.0,,1.0,1.0,10.0,2.0,5.0,1.0,7.0,1.0,5.0,,,4.0,1.0,2.0,1.0,3.0,,3.0,1.0,,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Atlético Morelia,9ilhjiaswd1oqx4xhf7wd01jp,É. Flores,Midfielder,10,21.0,13.0,3.0,21.0,74.0,21.0,332.0,89.0,431.0,4.0,200.0,12.0,96.0,114.0,19.0,9.0,74.0,25.0,1.0,1.0,709.0,85.0,188.0,23.0,6.0,268.0,,74.0,4.0,95.0,9.0,130.0,16.0,10.0,17.0,28.0,65.0,93.0,30.0,21.0,11.0,414.0,2.0,20.0,346.0,93.0,325.0,110.0,1477.0,9.0,22.0,158.0,2.0,54.0,2.0,4.0,1.0,12.0,3.0,16.0,9.0,4.0,23.0,3.0,58.0,1.0,6.0,2.0,26.0,20.0,11.0,1.0,30.0,8.0,20.0,7.0,18.0,9.0,1.0,7.0,,7.0,3.0,6.0,5.0,2.0,,4.0,,,,,4.0,4.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Atlético Morelia,1vyrm2szw740ztlukubtjqhka,R. Gutiérrez,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Atlético Morelia,48anl4qgpl4f13hkdkc2u9jhl,C. Huerta,Forward,1,5.0,1.0,,,4.0,6.0,18.0,4.0,21.0,,15.0,,4.0,22.0,4.0,2.0,9.0,1.0,1.0,,52.0,2.0,31.0,4.0,,15.0,,2.0,,3.0,,6.0,3.0,10.0,,8.0,7.0,2.0,8.0,5.0,,20.0,1.0,,19.0,16.0,19.0,8.0,103.0,3.0,4.0,23.0,0.0,7.0,,5.0,,1.0,,2.0,,,,,3.0,1.0,2.0,,3.0,,,,3.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Atlético Morelia,edrl7m5r17vghnnbull4qlnmd,G. Lezcano,Midfielder,31,14.0,12.0,3.0,13.0,31.0,8.0,156.0,53.0,219.0,6.0,106.0,11.0,49.0,50.0,11.0,5.0,57.0,8.0,1.0,1.0,378.0,54.0,107.0,12.0,4.0,117.0,1.0,44.0,1.0,49.0,15.0,65.0,6.0,10.0,9.0,11.0,52.0,66.0,13.0,14.0,10.0,206.0,7.0,23.0,165.0,42.0,152.0,56.0,781.0,4.0,16.0,94.0,0.0,15.0,2.0,5.0,,4.0,,11.0,1.0,,3.0,,12.0,,4.0,2.0,8.0,11.0,5.0,1.0,11.0,6.0,35.0,5.0,7.0,1.0,4.0,4.0,,2.0,1.0,,0.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Atlético Morelia,dblkws8pgwpn3mkumxwjrokid,E. Loeschbor,Defender,17,2.0,1.0,1.0,1.0,4.0,3.0,16.0,12.0,22.0,4.0,6.0,2.0,5.0,7.0,2.0,6.0,10.0,,,1.0,35.0,6.0,17.0,2.0,,4.0,,2.0,,12.0,,2.0,3.0,10.0,1.0,4.0,4.0,4.0,9.0,2.0,4.0,19.0,2.0,,16.0,4.0,15.0,3.0,91.0,,1.0,8.0,0.0,,2.0,1.0,,,,1.0,,,,,,,1.0,,,,,1.0,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,
