liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,4u7owvedhebbfbvupysq9lj2t,J. Jiménez,Midfielder,15,266.0,18.0,119.0,7.0,,26.0,5.0,11.0,30.0,76.0,9.0,14.0,127.0,1.0,6.0,3.0,94.0,3.0,25.0,,53.0,2.0,18.0,12.0,3.0,1.0,8.0,182.0,,3.0,1.0,27.0,56.0,10.0,16.0,8.0,4.0,,29.0,5.0,4.0,1.0,3.0,,,11.0,11.0,94.0,102.0,2.0,1.0,,8.0,13.0,1.0,5.0,16.0,1.0,1.0,,,2.0,1.0,6.0,3.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,534sqmpjf39qlhzxczse4p5n9,I. Mancía,Defender,4,270.0,,78.0,2.0,,7.0,3.0,4.0,11.0,64.0,3.0,6.0,81.0,,1.0,,67.0,3.0,10.0,,28.0,,3.0,9.0,3.0,1.0,7.0,103.0,,3.0,1.0,5.0,34.0,10.0,9.0,4.0,1.0,5.0,14.0,10.0,4.0,,3.0,,,1.0,17.0,68.0,71.0,9.0,2.0,,3.0,5.0,,5.0,4.0,3.0,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,4u6fdzdpg94osw9ulj3t9ovyt,R. Marroquín,Defender,20,4.0,,2.0,1.0,,2.0,,,1.0,,,,2.0,,,,2.0,,,,,,,,,,,4.0,,1.0,,1.0,1.0,10.0,1.0,,,1.0,3.0,,,,1.0,,,1.0,,2.0,2.0,2.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,cd7oau2m8h9qsljn5i3vrzmqd,G. Mayén,Midfielder,19,71.0,,49.0,11.0,,24.0,,3.0,4.0,24.0,,,51.0,,,,42.0,3.0,3.0,,16.0,,3.0,6.0,,,,57.0,1.0,2.0,,1.0,12.0,10.0,,6.0,,,1.0,1.0,3.0,,2.0,,,1.0,12.0,46.0,48.0,,,,,1.0,,2.0,,,,,,,1.0,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,cc7h1ucmtwoh27ikfnuyqu39,A. Mendoza,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,eisjnsvi70sbb7jzta6u8awut,M. Monterroza,Midfielder,12,91.0,,45.0,9.0,,21.0,,1.0,11.0,24.0,3.0,3.0,49.0,1.0,1.0,,42.0,2.0,4.0,,20.0,,8.0,8.0,1.0,,,63.0,2.0,3.0,,13.0,15.0,10.0,6.0,3.0,3.0,,14.0,,3.0,4.0,3.0,1.0,,7.0,5.0,41.0,45.0,1.0,,,3.0,8.0,,,6.0,,,,,1.0,,,,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,2wktd6o1xfnsuy8nnxihj2cwl,N. Orellana,Midfielder,6,237.0,,124.0,12.0,,28.0,2.0,5.0,22.0,82.0,3.0,13.0,128.0,2.0,8.0,1.0,106.0,,18.0,,29.0,,9.0,16.0,3.0,3.0,9.0,154.0,,3.0,,24.0,50.0,10.0,13.0,4.0,5.0,5.0,31.0,2.0,1.0,,3.0,,,16.0,37.0,107.0,110.0,7.0,1.0,,1.0,18.0,2.0,6.0,8.0,1.0,,1.0,1.0,2.0,1.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,a9vtq3ovjgjth70tcmbp0htqt,S. Ortiz,Midfielder,13,30.0,1.0,8.0,2.0,1.0,4.0,,,7.0,4.0,,1.0,8.0,,1.0,1.0,7.0,3.0,1.0,,,1.0,2.0,1.0,,,,21.0,,1.0,,5.0,2.0,10.0,3.0,,2.0,,5.0,,3.0,1.0,1.0,,,2.0,4.0,7.0,7.0,,,,,2.0,,1.0,3.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,cyo4tshjh2jckrr18zhquwt0p,B. Paz,Forward,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,5hc1vtiwgo6d7piukeu6exj2t,Ó. Pleitez,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,2ved5q40f3ht7e4xdui1flcd1,J. Portillo,Midfielder,11,171.0,4.0,42.0,10.0,2.0,16.0,1.0,1.0,33.0,14.0,3.0,14.0,43.0,1.0,1.0,,27.0,3.0,15.0,,18.0,2.0,24.0,9.0,2.0,6.0,5.0,86.0,4.0,3.0,,15.0,14.0,10.0,11.0,1.0,7.0,1.0,19.0,1.0,4.0,14.0,3.0,3.0,,5.0,1.0,27.0,28.0,4.0,,,2.0,8.0,1.0,1.0,10.0,1.0,,,3.0,3.0,3.0,1.0,7.0,1.0,11.0,3.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,cpf6bqty0m8fk8ssk3qf4zo45,D. Rugamas,Forward,8,14.0,,5.0,2.0,,4.0,,,2.0,1.0,,,5.0,,1.0,,5.0,1.0,,,3.0,,,,,,,8.0,,1.0,,3.0,,10.0,1.0,,1.0,,3.0,,1.0,,1.0,,,2.0,,5.0,5.0,,,,,2.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,aa7og4e6huuascsjoslqlauad,B. Tamacas,Defender,21,270.0,28.0,123.0,8.0,2.0,51.0,4.0,7.0,44.0,45.0,4.0,26.0,127.0,,4.0,1.0,90.0,3.0,33.0,,4.0,2.0,23.0,13.0,3.0,10.0,12.0,201.0,,3.0,1.0,18.0,64.0,10.0,16.0,4.0,7.0,5.0,26.0,6.0,4.0,2.0,3.0,,,7.0,51.0,90.0,94.0,8.0,2.0,,2.0,10.0,2.0,10.0,11.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,,2.0,2.0,,,2.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
