liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Goals Conceded Inside Box,Starts,Appearances,Index,Goals Conceded,Games Played,Substitute Off,Yellow Cards,Substitute On,Goals,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Open Play Passes,Successful Passes Opposition Half,Aerial Duels lost,Total Passes,Touches,Total Touches In Opposition Box,Successful Long Passes,Duels,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Saves Made,GK Successful Distribution,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Unsuccessful Passes Own Half,Catches,Forward Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Throw Ins to Own Player,Backward Passes,Interceptions,Penalties Conceded,Successful Launches,Corners Won,Total Tackles,Total Fouls Conceded,Foul Attempted Tackle,Ground Duels,Duels won,Total Fouls Won,Aerial Duels won,Ground Duels lost,Tackles Won,Ground Duels won,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Tackles Lost,PutThrough/Blocked Distribution,Blocks,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Shots,Handballs conceded,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Shots On Target ( inc goals ),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Crosses open play,Successful Dribbles,Throw Ins to Opposition Player,Successful Lay-offs,Right Foot Goals,Unsuccessful Dribbles,Goals from Inside Box,Penalties Taken,Penalty Goals,Hit Woodwork,Foul Won Penalty,Offsides,Through balls,Goals Conceded Outside Box,Assists (Intentional),Goal Assists,Unsuccessful lay-offs,Punches,Drops,Headed Goals,Left Foot Goals,Clean Sheets,Goals from Outside Box,Penalties Off Target,Goalkeeper Smother,Clearances Off the Line,Set Pieces Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks,Second Goal Assists,Own Goal Scored,Other Goals,Last Man Tackle
USA_US_Open_Cup,2017,Jacksonville Armada FC,84b0srjzbt28iqdk80oyh9pzp,J. Banks,Forward,10.0,58.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,,1.0,,,,,22.0,14.0,,22.0,36.0,2.0,2.0,4.0,8.0,18.0,18.0,,3.0,,,,,9.0,4.0,4.0,16.0,4.0,3.0,,4.0,1.0,1.0,,6.0,,,,,,,,3.0,5.0,,,,,1.0,1.0,1.0,4.0,1.0,,,3.0,1.0,1.0,1.0,1.0,,3.0,,3.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC,61ib1kknf11ab4v4f1magyu39,D. Barrow,Forward,7.0,77.0,,1.0,1.0,10.0,1.0,1.0,1.0,,,,,,,22.0,12.0,,23.0,33.0,1.0,,4.0,6.0,17.0,18.0,1.0,2.0,,,,,9.0,6.0,5.0,18.0,5.0,4.0,,6.0,,,,4.0,,,1.0,,,,,,9.0,,,,1.0,,,,3.0,2.0,,1.0,2.0,,1.0,1.0,1.0,,,,,3.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC,3ot9v3kbxlf1il8eg7o4vg9ud,D. Beckie,Defender,2.0,115.0,1.0,1.0,2.0,10.0,1.0,2.0,,,1.0,,,,,55.0,22.0,,56.0,75.0,1.0,,6.0,15.0,45.0,46.0,,4.0,,,,5.0,15.0,25.0,5.0,46.0,10.0,5.0,,12.0,3.0,1.0,,23.0,,,2.0,,,,,4.0,13.0,2.0,,,,1.0,2.0,2.0,6.0,2.0,1.0,,4.0,1.0,2.0,3.0,3.0,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
USA_US_Open_Cup,2017,Jacksonville Armada FC,2co6fedrz8anjzy9ise76dplh,J. Blake,Midfielder,8.0,180.0,1.0,2.0,2.0,10.0,2.0,2.0,,1.0,,1.0,,,,119.0,58.0,,130.0,163.0,2.0,16.0,14.0,35.0,99.0,108.0,2.0,8.0,,,,2.0,42.0,53.0,20.0,92.0,22.0,28.0,6.0,32.0,4.0,5.0,,45.0,,,2.0,,,,,,22.0,1.0,,,3.0,1.0,6.0,5.0,12.0,6.0,3.0,2.0,8.0,1.0,4.0,1.0,15.0,,1.0,,,,1.0,1.0,3.0,2.0,,14.0,1.0,10.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC,1bzabfgp5kbkdrl2q7cbh3qad,P. Doue,Defender,3.0,90.0,,1.0,1.0,10.0,1.0,1.0,,,,,,,,34.0,8.0,,34.0,55.0,,,6.0,,22.0,22.0,1.0,1.0,,,1.0,3.0,15.0,14.0,9.0,22.0,12.0,11.0,,7.0,3.0,5.0,,16.0,,,,,,,,14.0,7.0,,,,,1.0,,,5.0,5.0,2.0,1.0,1.0,1.0,4.0,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC,3gq4hlqfbdw8wptouk4t44zit,C. Eloundou,Midfielder,99.0,132.0,,1.0,2.0,10.0,1.0,2.0,1.0,,1.0,,,,,23.0,15.0,,23.0,53.0,3.0,1.0,10.0,6.0,14.0,14.0,1.0,4.0,,,,2.0,19.0,2.0,7.0,13.0,9.0,7.0,1.0,9.0,3.0,2.0,,6.0,,,1.0,,,,,2.0,4.0,1.0,,,3.0,1.0,2.0,1.0,9.0,6.0,4.0,1.0,4.0,1.0,5.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC,9lotu4ihyd5p37zvbpo7fgvzd,D. Fisher,Defender,12.0,90.0,,1.0,1.0,10.0,1.0,1.0,,,,,,,,39.0,16.0,,39.0,66.0,,3.0,7.0,24.0,31.0,31.0,1.0,4.0,,,,2.0,19.0,15.0,6.0,28.0,8.0,2.0,,9.0,3.0,1.0,,10.0,,,2.0,,,,,8.0,3.0,,,,1.0,1.0,,,6.0,3.0,,1.0,4.0,1.0,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC,ltoddlfbimoyb6xgae4b2ktl,D. Gebhard,Forward,27.0,180.0,1.0,2.0,2.0,10.0,2.0,2.0,,1.0,,,,,,30.0,13.0,2.0,30.0,54.0,10.0,,21.0,8.0,20.0,20.0,4.0,10.0,,,,,20.0,7.0,10.0,20.0,10.0,6.0,2.0,10.0,2.0,1.0,,2.0,,,,,,,,,14.0,,,,4.0,,2.0,2.0,17.0,11.0,7.0,2.0,8.0,,9.0,1.0,1.0,,1.0,,,1.0,4.0,,,,1.0,,3.0,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC,36i28drwexthu5ztdvhs01lud,K. George,Midfielder,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Jacksonville Armada FC,6khs0j3z9rtyljy8f5u5rq3th,J. Glenn,Forward,9.0,23.0,,,1.0,10.0,,1.0,,,1.0,,,,,5.0,3.0,1.0,5.0,5.0,,1.0,2.0,2.0,4.0,4.0,1.0,2.0,,,,,1.0,1.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,3.0,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
