liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Las Vegas Lights FC,77025w8dkzb0t0768xce12xux,A. Alvarez,Goalkeeper,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Las Vegas Lights FC,dk2os90gh98ssokt3wey4rpat,B. Arguez,Midfielder,17,1.0,232.0,2.0,78.0,21.0,33.0,,3.0,2.0,8.0,27.0,31.0,6.0,15.0,,82.0,1.0,3.0,58.0,2.0,2.0,18.0,19.0,2.0,17.0,11.0,3.0,1.0,2.0,115.0,4.0,,,20.0,30.0,4.0,10.0,16.0,6.0,3.0,2.0,32.0,3.0,2.0,1.0,4.0,8.0,12.0,60.0,64.0,12.0,4.0,16.0,3.0,12.0,1.0,1.0,,,1.0,,1.0,,,,3.0,,,,,,,,,4.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,0.0,
USA_USL_Championship,2019,Las Vegas Lights FC,47gj2myyyqetrm8sxakfxgjpx,P. Cruz,Defender,7,31.0,1966.0,9.0,638.0,162.0,409.0,2.0,42.0,15.0,18.0,219.0,195.0,12.0,54.0,3.0,673.0,15.0,25.0,526.0,29.0,28.0,96.0,166.0,47.0,139.0,101.0,21.0,26.0,12.0,985.0,30.0,6.0,,115.0,227.0,48.0,10.0,58.0,51.0,18.0,11.0,136.0,11.0,34.0,55.0,30.0,60.0,118.0,548.0,577.0,21.0,8.0,78.0,11.0,55.0,9.0,5.0,1.0,1.0,15.0,27.0,13.0,12.0,5.0,,10.0,15.0,5.0,,37.0,,13.0,,5.0,3.0,,16.0,2.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,0.0,1.0,0.0,
USA_USL_Championship,2019,Las Vegas Lights FC,4f2dsr4fnspwvkupvycdu5soa,S. Echavarria,Forward,29,,333.0,1.0,41.0,18.0,22.0,,,1.0,10.0,44.0,10.0,2.0,14.0,,46.0,8.0,4.0,31.0,4.0,3.0,14.0,8.0,5.0,11.0,7.0,3.0,5.0,3.0,99.0,9.0,1.0,1.0,30.0,7.0,10.0,10.0,17.0,1.0,6.0,5.0,45.0,1.0,4.0,,9.0,18.0,13.0,27.0,32.0,15.0,1.0,28.0,,12.0,6.0,2.0,,1.0,1.0,,,2.0,,,3.0,,,,,,2.0,,,5.0,,,,,1.0,,,,1.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,0.0,1.0,
USA_USL_Championship,2019,Las Vegas Lights FC,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,Midfielder,6,30.0,2144.0,34.0,1084.0,205.0,478.0,4.0,44.0,4.0,22.0,224.0,501.0,39.0,98.0,4.0,1117.0,35.0,13.0,885.0,33.0,7.0,142.0,210.0,12.0,129.0,128.0,24.0,25.0,43.0,1419.0,25.0,26.0,10.0,125.0,371.0,10.0,10.0,80.0,90.0,7.0,2.0,169.0,35.0,38.0,30.0,25.0,67.0,331.0,944.0,975.0,44.0,22.0,89.0,22.0,58.0,1.0,2.0,10.0,,3.0,4.0,20.0,11.0,5.0,,3.0,,3.0,8.0,,,3.0,,4.0,22.0,,,1.0,1.0,17.0,2.0,5.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,16.0,,,0.0,
USA_USL_Championship,2019,Las Vegas Lights FC,6yrzxft4s2jqyioz6ez1vjh7t,K. Garcia-Lopez,Defender,3,33.0,2263.0,70.0,598.0,142.0,271.0,4.0,49.0,3.0,20.0,236.0,206.0,43.0,83.0,5.0,600.0,27.0,4.0,445.0,34.0,3.0,132.0,32.0,16.0,128.0,81.0,26.0,31.0,37.0,978.0,26.0,12.0,5.0,137.0,223.0,23.0,10.0,75.0,23.0,18.0,10.0,168.0,43.0,38.0,33.0,26.0,73.0,203.0,466.0,468.0,31.0,29.0,93.0,18.0,64.0,,,7.0,,11.0,9.0,23.0,15.0,4.0,,3.0,,,10.0,,,,,9.0,11.0,,,1.0,1.0,14.0,1.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,20.0,,,0.0,
USA_USL_Championship,2019,Las Vegas Lights FC,46vy2qjt9v564wrn428kg2u39,J. Gonzalez,Midfielder,13,,352.0,,103.0,15.0,33.0,2.0,10.0,,2.0,29.0,51.0,14.0,14.0,,108.0,2.0,1.0,67.0,5.0,1.0,24.0,22.0,2.0,15.0,22.0,5.0,6.0,9.0,159.0,8.0,1.0,1.0,26.0,41.0,,10.0,23.0,17.0,1.0,,35.0,10.0,9.0,,8.0,10.0,30.0,79.0,84.0,9.0,6.0,12.0,7.0,16.0,3.0,,,1.0,,,3.0,4.0,4.0,,3.0,,,,,1.0,1.0,,,7.0,1.0,,,,8.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.0,
USA_USL_Championship,2019,Las Vegas Lights FC,3887fiivcp3nv5v1zkubjxai2,E. Gonzalez,Midfielder,28,18.0,524.0,34.0,221.0,62.0,84.0,,30.0,,3.0,89.0,82.0,10.0,28.0,,221.0,2.0,2.0,158.0,8.0,,58.0,54.0,8.0,56.0,26.0,6.0,10.0,20.0,344.0,6.0,1.0,2.0,23.0,100.0,4.0,10.0,24.0,5.0,3.0,1.0,35.0,14.0,10.0,18.0,6.0,8.0,5.0,163.0,163.0,12.0,7.0,11.0,7.0,15.0,,,3.0,,2.0,3.0,20.0,4.0,2.0,,1.0,,,5.0,,,,,3.0,9.0,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,0.0,
USA_USL_Championship,2019,Las Vegas Lights FC,84rv5k5sfzi3tzicmrqum69qt,A. Harlley,Forward,13,5.0,282.0,1.0,57.0,9.0,34.0,,3.0,3.0,11.0,43.0,5.0,4.0,18.0,,58.0,5.0,2.0,35.0,3.0,6.0,21.0,9.0,7.0,24.0,8.0,3.0,5.0,2.0,115.0,4.0,3.0,,29.0,26.0,13.0,10.0,21.0,2.0,4.0,1.0,51.0,3.0,3.0,5.0,4.0,19.0,14.0,36.0,37.0,22.0,2.0,30.0,1.0,10.0,1.0,1.0,,1.0,4.0,2.0,,1.0,,,1.0,,,,1.0,,3.0,,2.0,11.0,,,,,2.0,,1.0,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,1.0,
USA_USL_Championship,2019,Las Vegas Lights FC,c9tsv95tuppzdklmjne9whdxx,C. Hernández,Forward,10,8.0,958.0,6.0,570.0,100.0,320.0,5.0,46.0,10.0,10.0,207.0,162.0,15.0,78.0,1.0,593.0,19.0,27.0,416.0,14.0,18.0,124.0,112.0,29.0,138.0,65.0,9.0,18.0,15.0,842.0,14.0,10.0,1.0,130.0,209.0,20.0,10.0,80.0,53.0,31.0,10.0,147.0,9.0,16.0,29.0,14.0,57.0,172.0,449.0,469.0,17.0,12.0,67.0,11.0,73.0,5.0,7.0,1.0,1.0,9.0,13.0,2.0,11.0,2.0,,3.0,6.0,8.0,1.0,23.0,,8.0,7.0,1.0,7.0,1.0,15.0,2.0,3.0,3.0,,3.0,3.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,1.0,0.0,1.0,
