liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Colorado Rapids,1yhtzq33ssznnl1pkg6fjz26t,B. Acosta,Midfielder,21,45.0,1.0,3.0,1.0,,3.0,1.0,,,23.0,,1.0,,,1.0,1.0,5.0,1.0,30.0,5.0,,7.0,1.0,5.0,3.0,,20.0,24.0,,1.0,4.0,1.0,,2.0,,10.0,6.0,11.0,1.0,,6.0,14.0,1.0,,1.0,3.0,3.0,20.0,4.0,21.0,7.0,,0.0,0.0,0.0,1.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Colorado Rapids,cxgl6f675j5cdlhk913l0gt0,Max,Midfielder,8,90.0,1.0,8.0,2.0,1.0,3.0,2.0,1.0,1.0,26.0,3.0,2.0,4.0,,2.0,5.0,6.0,3.0,41.0,8.0,,5.0,1.0,3.0,6.0,1.0,18.0,28.0,1.0,1.0,10.0,,1.0,8.0,,10.0,9.0,6.0,,1.0,5.0,15.0,1.0,,,2.0,2.0,18.0,4.0,20.0,14.0,1.0,0.0,0.0,0.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Colorado Rapids,8qqehla9xvhut6uua4a0zcju2,S. Anderson,Defender,27,9.0,1.0,,,,,1.0,,,5.0,,,,2.0,1.0,,1.0,,10.0,,,3.0,1.0,1.0,,,5.0,5.0,,,3.0,,,,,10.0,1.0,1.0,,,1.0,2.0,,,,,,5.0,1.0,5.0,2.0,,0.0,0.0,0.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Colorado Rapids,1k3vd2f0e8r92fqkg5981y66t,M. Barrios,Forward,12,65.0,1.0,6.0,2.0,,6.0,1.0,,1.0,15.0,1.0,1.0,2.0,3.0,1.0,,2.0,3.0,21.0,4.0,,5.0,1.0,1.0,3.0,,8.0,15.0,1.0,,3.0,,1.0,6.0,1.0,10.0,5.0,4.0,,2.0,3.0,4.0,1.0,,,,,9.0,4.0,9.0,7.0,,0.0,0.0,0.0,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Colorado Rapids,b6u6116764v2j7apsi25vx3v9,S. Beitashour,Defender,33,90.0,1.0,5.0,3.0,2.0,2.0,2.0,,,32.0,,2.0,,,2.0,3.0,1.0,3.0,44.0,1.0,,9.0,1.0,1.0,4.0,,25.0,32.0,1.0,2.0,6.0,1.0,,4.0,,10.0,4.0,10.0,,,4.0,18.0,1.0,7.0,1.0,,,27.0,15.0,27.0,6.0,,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Colorado Rapids,aij1pddtm5ch0o8dstl3mc1jp,C. Irwin,Goalkeeper,1,90.0,1.0,6.0,,,3.0,2.0,,,10.0,,5.0,,1.0,2.0,3.0,,,35.0,5.0,3.0,1.0,1.0,,7.0,,14.0,25.0,,,,6.0,,,,10.0,,17.0,,,,18.0,1.0,,3.0,,,7.0,3.0,19.0,6.0,,0.0,0.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,15.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Colorado Rapids,62smmy1d3o9sm36mhyw5nrphx,M. Kaye,Midfielder,14,45.0,1.0,4.0,6.0,2.0,4.0,1.0,,,20.0,,1.0,1.0,1.0,1.0,,1.0,7.0,27.0,4.0,,7.0,1.0,1.0,1.0,,15.0,20.0,1.0,4.0,3.0,,1.0,4.0,,10.0,8.0,5.0,2.0,,7.0,9.0,,,,,,16.0,8.0,16.0,5.0,,0.0,0.0,0.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Colorado Rapids,1s1fyh1gza8ll4aeenib2vmcp,J. Lewis,Midfielder,7,25.0,1.0,2.0,2.0,,2.0,1.0,,1.0,7.0,,,1.0,1.0,1.0,,,3.0,12.0,3.0,,4.0,1.0,,1.0,,6.0,8.0,2.0,,1.0,1.0,1.0,1.0,,10.0,3.0,2.0,,,2.0,2.0,,,,,,5.0,2.0,6.0,3.0,,0.0,0.0,0.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Colorado Rapids,4ecgnoxeou0m46yw8hwisbrx0,A. Markanich,Defender,31,90.0,1.0,7.0,2.0,1.0,8.0,2.0,,1.0,32.0,,2.0,2.0,1.0,2.0,1.0,,4.0,49.0,14.0,,10.0,1.0,,7.0,1.0,25.0,34.0,,2.0,9.0,2.0,2.0,5.0,,10.0,4.0,10.0,1.0,2.0,2.0,17.0,1.0,4.0,,,,25.0,1.0,27.0,12.0,,0.0,0.0,0.0,,,2.0,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Colorado Rapids,2o1lu71kpaz4xmhspc6y0jaol,N. Mezquida,Midfielder,20,90.0,1.0,10.0,3.0,,9.0,2.0,,3.0,24.0,,3.0,1.0,3.0,2.0,3.0,4.0,4.0,42.0,11.0,1.0,7.0,1.0,4.0,4.0,1.0,13.0,26.0,3.0,,4.0,2.0,1.0,8.0,,10.0,8.0,8.0,,1.0,7.0,10.0,1.0,,1.0,2.0,1.0,16.0,3.0,16.0,17.0,,0.0,1.0,0.0,,2.0,2.0,,,,,,2.0,2.0,1.0,3.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,
