liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Foul Attempted Tackle,Unsuccessful Corners into Box,Successful Passes Own Half,Ground Duels lost,Starts,Unsuccessful Passes Opposition Half,Interceptions,Total Fouls Conceded,Recoveries,Ground Duels,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Key Passes (Attempt Assists),Appearances,Rightside Passes,Aerial Duels,PutThrough/Blocked Distribution,Total Passes,Index,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Total Fouls Won,Unsuccessful Launches,Penalties Conceded,Throw Ins to Opposition Player,Unsuccessful Short Passes,Total Touches In Opposition Box,Corners Taken (incl short corners),Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels won,Total Tackles,Touches,Aerial Duels won,Throw Ins to Own Player,Backward Passes,Successful Open Play Passes,Successful Long Passes,Open Play Passes,Successful Passes Opposition Half,Unsuccessful Long Passes,Ground Duels won,Duels lost,Times Tackled,Time Played,Forward Passes,Aerial Duels lost,PutThrough/Blocked Distribution Won,Successful Dribbles,Unsuccessful Crosses open play,Penalty Goals Conceded,Tackles Lost,Leftside Passes,Unsuccessful Passes Own Half,Goals Conceded,Total Clearances,Tackles Won,Total Losses Of Possession,Winning Goal,Blocks,Shots Off Target (inc woodwork),Successful Crosses & Corners,Successful Corners into Box,Total Shots,Unsuccessful Dribbles,Corners Won,Shots On Target ( inc goals ),Offsides,Saves Made from Inside Box,Catches,Saves Made,Saves made - parried,Penalties Faced,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Successful Crosses open play,Blocked Shots,Successful Lay-offs,Goals Conceded Outside Box,Attempts from Set Pieces,Right Foot Goals,Clean Sheets,Goals from Inside Box,Home Goals,Away Goals,Overruns,Goal Assists,Assists (Intentional),Hit Woodwork,Through balls,Left Foot Goals,Unsuccessful lay-offs,Saves Made from Outside Box,Headed Goals,Handballs conceded,Own Goal Scored,Goals from Outside Box,Last Player Tackle,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Saved,Second Goal Assists,Foul Won Penalty,Penalty Goals,Penalties Taken,Set Pieces Goals,Saves made - caught,Clearances Off the Line,Crosses not Claimed
Concacaf_Concacaf_Champions_Cup,2025,FC Cincinnati,3s4h75bf1gezsbwcn51lpjs6i,N. Adnan,Defender,32.0,2.0,,1.0,,,,,1.0,1.0,,65.0,2.0,2.0,4.0,,2.0,2.0,2.0,2.0,,,2.0,3.0,4.0,1.0,104.0,10.0,,96.0,94.0,,4.0,,,4.0,1.0,,6.0,8.0,2.0,,115.0,2.0,,9.0,94.0,2.0,102.0,31.0,4.0,,4.0,,135.0,33.0,2.0,1.0,,,,,59.0,4.0,2.0,7.0,,8.0,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,FC Cincinnati,7u1kmvvgmk08p9pawrhxkqwvd,T. Anunga,Midfielder,27.0,2.0,,,,,,1.0,,5.0,,34.0,9.0,1.0,10.0,1.0,7.0,2.0,11.0,1.0,,1.0,2.0,21.0,2.0,,67.0,10.0,,56.0,53.0,1.0,4.0,,,5.0,1.0,,13.0,11.0,3.0,1.0,78.0,1.0,,14.0,56.0,3.0,67.0,23.0,6.0,2.0,10.0,1.0,104.0,20.0,1.0,,,,,1.0,12.0,1.0,1.0,2.0,,12.0,0.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,FC Cincinnati,bi8r4u9lcwsdv044kkxr1fbh1,C. Baird,Forward,11.0,4.0,,,,,,2.0,1.0,2.0,,23.0,7.0,2.0,4.0,,2.0,6.0,12.0,2.0,,1.0,4.0,12.0,2.0,1.0,58.0,10.0,1.0,54.0,52.0,2.0,,,,4.0,3.0,,14.0,4.0,5.0,3.0,77.0,,2.0,20.0,54.0,2.0,58.0,31.0,,5.0,9.0,2.0,162.0,5.0,2.0,,,,,1.0,21.0,,2.0,,2.0,9.0,0.0,,2.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,FC Cincinnati,8zn34nxvyoyrl30f4e84vvmga,P. Bucha,Midfielder,20.0,4.0,3.0,,,,,,2.0,2.0,1.0,74.0,16.0,4.0,14.0,1.0,6.0,16.0,21.0,3.0,1.0,3.0,4.0,51.0,3.0,4.0,173.0,10.0,,156.0,149.0,1.0,1.0,,,15.0,7.0,1.0,24.0,17.0,6.0,3.0,219.0,1.0,,31.0,154.0,7.0,171.0,82.0,2.0,5.0,18.0,8.0,317.0,47.0,2.0,2.0,1.0,,,2.0,44.0,4.0,3.0,5.0,1.0,33.0,0.0,,1.0,,,4.0,5.0,1.0,3.0,,,,,,,,,,,,1.0,2.0,,,2.0,,1.0,1.0,2.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,FC Cincinnati,g2s7y5pviwdn8hr20cohuk4q,R. Celentano,Goalkeeper,18.0,3.0,,1.0,,,,,,,,36.0,,3.0,32.0,,,24.0,2.0,5.0,,,3.0,14.0,1.0,,80.0,10.0,3.0,42.0,30.0,2.0,22.0,,,,,,3.0,38.0,3.0,,116.0,1.0,,,27.0,12.0,42.0,6.0,38.0,2.0,,,270.0,52.0,,,1.0,,,,14.0,6.0,5.0,2.0,,38.0,0.0,,,,,,,,,,5.0,1.0,12.0,,,25.0,9.0,18.0,1.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,2.0,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,FC Cincinnati,aw0ngrym0lzn2paoz70wtlgyc,S. Chirilă,Midfielder,19.0,2.0,,,,,,2.0,,2.0,,3.0,4.0,,1.0,,2.0,3.0,4.0,,1.0,,2.0,2.0,2.0,,6.0,10.0,,6.0,6.0,,,,,,2.0,,6.0,,,,12.0,,,2.0,6.0,,6.0,3.0,,,6.0,2.0,50.0,,2.0,,,1.0,,,2.0,,,,,4.0,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,FC Cincinnati,8bjjne12yudwbzfzjdlygqx62,A. Daley,Defender,42.0,1.0,,1.0,,,,,1.0,1.0,,8.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,,2.0,1.0,,1.0,1.0,22.0,10.0,,18.0,17.0,2.0,2.0,,2.0,2.0,2.0,,6.0,4.0,5.0,2.0,38.0,1.0,5.0,8.0,17.0,1.0,21.0,12.0,2.0,4.0,1.0,,53.0,7.0,,,,,,,7.0,3.0,1.0,1.0,2.0,7.0,0.0,,,2.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,FC Cincinnati,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,Forward,9.0,4.0,2.0,1.0,,,,,3.0,2.0,,23.0,24.0,4.0,10.0,1.0,5.0,7.0,34.0,6.0,,2.0,4.0,18.0,11.0,3.0,67.0,10.0,,56.0,54.0,6.0,,,,11.0,18.0,,45.0,11.0,14.0,,129.0,4.0,,25.0,46.0,2.0,57.0,33.0,,10.0,31.0,18.0,301.0,9.0,7.0,2.0,4.0,,,,15.0,1.0,6.0,1.0,,46.0,1.0,,3.0,,,9.0,10.0,,6.0,1.0,,,,,,,,,,,,4.0,,,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,FC Cincinnati,a4q12zbpltgmiuce4cae0cm0a,L. Engel,Defender,29.0,3.0,,1.0,,,,,1.0,1.0,,30.0,10.0,3.0,20.0,2.0,2.0,10.0,25.0,5.0,7.0,3.0,3.0,32.0,6.0,3.0,87.0,10.0,3.0,68.0,63.0,5.0,5.0,,2.0,13.0,2.0,1.0,31.0,19.0,16.0,10.0,155.0,1.0,14.0,27.0,65.0,5.0,84.0,41.0,6.0,15.0,15.0,3.0,265.0,26.0,5.0,3.0,,6.0,,2.0,2.0,6.0,5.0,5.0,8.0,36.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,FC Cincinnati,xzxet84cej8bv5oyk69izo4,G. Flores,Defender,3.0,4.0,,,,,,2.0,,4.0,,87.0,8.0,2.0,23.0,2.0,4.0,9.0,16.0,4.0,,,4.0,18.0,7.0,1.0,152.0,10.0,,128.0,123.0,3.0,2.0,,,12.0,1.0,,23.0,24.0,13.0,4.0,181.0,5.0,1.0,7.0,121.0,5.0,143.0,41.0,12.0,8.0,10.0,,230.0,78.0,2.0,1.0,1.0,,,1.0,49.0,1.0,4.0,9.0,3.0,27.0,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
