liga,temporada,equipo,id,nombre,posicion,dorsal,Total Passes,Total Clearances,Offsides,Foul Attempted Tackle,Through balls,Unsuccessful Long Passes,Time Played,Starts,Duels,Index,Aerial Duels lost,Clean Sheets,Penalty Goals Conceded,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Total Shots,Unsuccessful Crosses open play,Total Fouls Conceded,Open Play Passes,Aerial Duels won,Throw Ins to Own Player,Blocks,Total Tackles,Successful Short Passes,Unsuccessful Passes Opposition Half,Recoveries,Games Played,Appearances,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Ground Duels lost,Unsuccessful Passes Own Half,Successful Crosses & Corners,Unsuccessful Short Passes,Duels lost,Forward Passes,Ground Duels,Successful Passes Opposition Half,Goals Conceded Outside Box,Unsuccessful Launches,Backward Passes,Successful Long Passes,Rightside Passes,Duels won,Ground Duels won,Corners Won,Successful Crosses open play,Total Losses Of Possession,Shots On Target ( inc goals ),Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Substitute Off,Throw Ins to Opposition Player,Blocked Shots,Total Touches In Opposition Box,Successful Launches,Times Tackled,Total Fouls Won,Tackles Won,Successful Dribbles,Goals Conceded Inside Box,Successful Open Play Passes,Aerial Duels,Goals Conceded,Successful Passes Own Half,Key Passes (Attempt Assists),Successful Lay-offs,Unsuccessful Crosses & Corners,Touches,Winning Goal,Attempts from Set Pieces,Clearances Off the Line,Substitute On,Yellow Cards,Goals from Inside Box,Handballs conceded,Overruns,Penalties Taken,Left Foot Goals,Goal Assists,Goals,Right Foot Goals,Unsuccessful lay-offs,Penalty Goals,Assists (Intentional),Home Goals,Away Goals,Headed Goals,Successful Corners into Box,Unsuccessful Corners into Box,Corners Taken (incl short corners),GK Successful Distribution,Saves Made from Inside Box,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Drops,GK Unsuccessful Distribution,Goal Kicks,Punches,Catches,Goals from Outside Box,Hit Woodwork,Straight Red Cards,Total Red Cards,Foul Won Penalty,Set Pieces Goals,Second Goal Assists,Penalties Conceded,Saves made - caught,Penalties Faced,Last Player Tackle,Saves from Penalty,Penalties Saved,Red Cards - 2nd Yellow,Penalties Off Target,Own Goal Scored,Crosses not Claimed,Other Goals,Last Man Tackle
Mexico_Liga_MX,2022-2023,Club Santos Laguna,cs0ukx1l3r8kdyn8iu26qupyh,C. Acevedo,Goalkeeper,1,447.0,12.0,,,,148.0,1710.0,19.0,5.0,10.0,1.0,5.0,3.0,1.0,294.0,89.0,1.0,,,160.0,3.0,,,,190.0,126.0,142.0,19.0,19.0,,,,27.0,,5.0,1.0,300.0,1.0,70.0,2.0,42.0,,104.0,58.0,4.0,1.0,1.0,,157.0,1.0,,153.0,,,,,,2.0,17.0,,1.0,,,25.0,118.0,4.0,27.0,224.0,1.0,,,621.0,0.0,,,,,1.0,,,,,,1.0,,,,,0.0,1.0,1.0,,,,207.0,39.0,74.0,1.0,32.0,19.0,3.0,69.0,204.0,4.0,7.0,,,,,,,,,1.0,5.0,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Santos Laguna,cb6oodfu9rk751khbomxg2yuh,E. Aguirre,Forward,19,235.0,10.0,2.0,6.0,,1.0,1284.0,17.0,196.0,10.0,45.0,1.0,1.0,8.0,165.0,59.0,15.0,5.0,17.0,227.0,36.0,,,17.0,158.0,64.0,30.0,19.0,19.0,14.0,21.0,61.0,11.0,1.0,69.0,106.0,54.0,115.0,125.0,1.0,1.0,70.0,7.0,52.0,90.0,54.0,10.0,1.0,160.0,9.0,6.0,70.0,6.0,9.0,14.0,,5.0,62.0,,33.0,18.0,11.0,19.0,16.0,157.0,81.0,17.0,41.0,11.0,16.0,5.0,459.0,0.0,,,2.0,,4.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Santos Laguna,9h4vvepqxghptj4mak1v8nsnp,P. Aquino,Midfielder,18,521.0,14.0,,14.0,1.0,11.0,639.0,6.0,127.0,10.0,20.0,1.0,,11.0,470.0,201.0,5.0,1.0,26.0,506.0,30.0,2.0,4.0,16.0,448.0,29.0,76.0,17.0,17.0,2.0,11.0,43.0,23.0,,40.0,63.0,141.0,77.0,219.0,3.0,3.0,50.0,22.0,129.0,64.0,34.0,,,70.0,1.0,7.0,51.0,4.0,7.0,4.0,1.0,1.0,5.0,,7.0,15.0,9.0,3.0,4.0,455.0,50.0,7.0,251.0,5.0,,1.0,631.0,0.0,,,11.0,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Santos Laguna,auegpd36ras84mp8q6j6gs8a1,J. Brunetta,Midfielder,29,485.0,4.0,2.0,12.0,2.0,29.0,1136.0,15.0,140.0,10.0,4.0,,1.0,4.0,409.0,53.0,33.0,7.0,20.0,477.0,2.0,6.0,,13.0,346.0,97.0,84.0,16.0,16.0,21.0,14.0,74.0,8.0,16.0,47.0,78.0,134.0,134.0,278.0,1.0,2.0,92.0,63.0,206.0,62.0,60.0,4.0,2.0,188.0,14.0,4.0,76.0,19.0,8.0,13.0,,13.0,43.0,1.0,43.0,22.0,9.0,25.0,15.0,403.0,6.0,16.0,147.0,15.0,3.0,29.0,769.0,2.0,6.0,,1.0,4.0,4.0,,4.0,,2.0,4.0,4.0,2.0,,,3.0,2.0,2.0,,13.0,14.0,27.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,
Mexico_Liga_MX,2022-2023,Club Santos Laguna,21pcsi974pxn7yx4uf5w6sphw,O. Campos,Defender,2,483.0,34.0,2.0,2.0,,39.0,1629.0,19.0,153.0,10.0,20.0,4.0,3.0,25.0,366.0,14.0,13.0,33.0,7.0,478.0,21.0,107.0,7.0,31.0,338.0,106.0,86.0,19.0,19.0,13.0,21.0,47.0,44.0,10.0,78.0,67.0,234.0,112.0,196.0,1.0,22.0,58.0,28.0,177.0,86.0,65.0,10.0,10.0,227.0,4.0,11.0,117.0,9.0,7.0,4.0,12.0,4.0,27.0,8.0,29.0,21.0,20.0,14.0,22.0,363.0,41.0,23.0,180.0,14.0,,33.0,907.0,0.0,,,,2.0,1.0,1.0,9.0,,1.0,3.0,1.0,,,,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Santos Laguna,1s6iiyybed5a643wiv9x7ui5m,J. Carrillo,Midfielder,9,38.0,,,,,,107.0,1.0,27.0,10.0,4.0,,,,34.0,6.0,1.0,1.0,,38.0,,,,1.0,32.0,5.0,5.0,3.0,3.0,2.0,,8.0,,,4.0,12.0,4.0,23.0,24.0,,,7.0,2.0,21.0,15.0,15.0,,,11.0,1.0,1.0,4.0,,,1.0,,,1.0,,5.0,7.0,,7.0,2.0,34.0,4.0,2.0,10.0,1.0,,1.0,66.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Santos Laguna,87gmnnxvwtr265s3efeziwrft,A. Cervantes,Midfielder,6,737.0,15.0,1.0,12.0,1.0,19.0,1443.0,16.0,153.0,10.0,30.0,3.0,2.0,28.0,657.0,223.0,4.0,5.0,23.0,710.0,9.0,6.0,11.0,22.0,612.0,46.0,125.0,19.0,19.0,10.0,20.0,60.0,39.0,,61.0,90.0,196.0,114.0,314.0,2.0,11.0,78.0,45.0,240.0,63.0,54.0,,,122.0,1.0,8.0,80.0,3.0,9.0,5.0,,1.0,5.0,2.0,22.0,20.0,14.0,12.0,20.0,630.0,39.0,22.0,343.0,9.0,2.0,5.0,938.0,0.0,,,3.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Santos Laguna,4531lhau95nvqia7uzei903x1,J. Correa,Forward,9,148.0,8.0,4.0,7.0,1.0,6.0,819.0,6.0,109.0,10.0,17.0,,2.0,1.0,101.0,36.0,28.0,5.0,21.0,132.0,12.0,,,13.0,87.0,43.0,25.0,18.0,18.0,8.0,9.0,48.0,9.0,1.0,41.0,65.0,33.0,80.0,67.0,2.0,1.0,36.0,14.0,43.0,44.0,32.0,6.0,1.0,99.0,14.0,5.0,47.0,14.0,5.0,4.0,,12.0,47.0,,21.0,7.0,8.0,13.0,14.0,86.0,29.0,16.0,35.0,5.0,3.0,5.0,309.0,1.0,1.0,,12.0,3.0,5.0,,2.0,,1.0,,6.0,4.0,2.0,,,5.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,
Mexico_Liga_MX,2022-2023,Club Santos Laguna,cfth80ffvgnveork3pqd14atx,C. Domínguez,Midfielder,10,135.0,2.0,,3.0,1.0,5.0,291.0,2.0,35.0,10.0,4.0,,,2.0,103.0,17.0,3.0,,6.0,133.0,,4.0,1.0,6.0,98.0,26.0,21.0,12.0,12.0,2.0,3.0,17.0,7.0,2.0,27.0,21.0,29.0,31.0,67.0,1.0,,26.0,5.0,63.0,14.0,14.0,2.0,,44.0,1.0,3.0,32.0,2.0,2.0,2.0,,3.0,11.0,,6.0,6.0,3.0,2.0,5.0,101.0,4.0,6.0,38.0,5.0,1.0,1.0,190.0,0.0,2.0,,10.0,1.0,,,,,,1.0,,,,,,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Santos Laguna,3hspnklskppmobi4ihyg5a09h,Matheus Dória,Defender,0,119.0,9.0,,2.0,,30.0,360.0,4.0,25.0,10.0,3.0,,2.0,11.0,74.0,15.0,3.0,,4.0,112.0,9.0,4.0,5.0,7.0,69.0,33.0,20.0,4.0,4.0,,1.0,6.0,12.0,,15.0,9.0,73.0,13.0,21.0,,10.0,9.0,5.0,22.0,16.0,7.0,,,45.0,1.0,2.0,45.0,2.0,,,,,1.0,1.0,,,5.0,,7.0,71.0,12.0,7.0,53.0,,,,164.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
