root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,bxwon00wl9tyjvu51my3gcvf8,N. Abraham,Goalkeeper,1,,2.0,,9.0,,,,1.0,2.0,,10.0,17.0,,,26.0,,5.0,5.0,,3.0,,,4.0,25.0,,2.0,,16.0,100.0,3.0,5.0,74.0,,2.0,13.0,,8.0,132.0,66.0,26.0,,59.0,,1.0,63.0,,45.0,,2.0,450.0,22.0,4.0,71.0,27.0,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,7.0,,46.0,3.0,4.0,2.0,3.0,31.0,,4.0,,,,,,,,,,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,bhzjqo4qidpkmh7lqqir9h4ic,J. Badwal,Defender,8,1.0,77.0,2.0,31.0,,3.0,3.0,2.0,80.0,1.0,10.0,5.0,22.0,18.0,55.0,4.0,6.0,6.0,16.0,4.0,80.0,9.0,24.0,82.0,46.0,33.0,8.0,83.0,318.0,166.0,6.0,285.0,44.0,34.0,1.0,,15.0,419.0,270.0,33.0,1.0,73.0,2.0,1.0,312.0,,280.0,3.0,2.0,469.0,9.0,2.0,122.0,42.0,14.0,0.0,3.0,4.0,5.0,,7.0,2.0,,1.0,2.0,6.0,7.0,4.0,1.0,,3.0,,2.0,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,dht42dfvrdg7672df9flczxuc,A. Biello,Midfielder,4,2.0,48.0,2.0,24.0,,2.0,2.0,2.0,50.0,1.0,10.0,9.0,16.0,10.0,53.0,6.0,5.0,5.0,9.0,4.0,60.0,13.0,25.0,124.0,33.0,17.0,3.0,104.0,382.0,200.0,5.0,350.0,31.0,17.0,1.0,,17.0,463.0,333.0,32.0,,94.0,5.0,,371.0,,340.0,1.0,2.0,433.0,7.0,2.0,150.0,44.0,12.0,0.0,,2.0,5.0,,6.0,5.0,,1.0,1.0,4.0,4.0,1.0,4.0,,,1.0,2.0,,1.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,cgcpmpetc768pyqb51qthq61g,R. Chukwu,Defender,13,11.0,36.0,4.0,45.0,,4.0,,2.0,40.0,,10.0,21.0,17.0,9.0,75.0,8.0,6.0,5.0,2.0,5.0,40.0,5.0,41.0,35.0,33.0,7.0,6.0,166.0,380.0,137.0,6.0,316.0,29.0,7.0,6.0,,21.0,458.0,295.0,64.0,,139.0,1.0,3.0,367.0,2.0,306.0,2.0,3.0,467.0,23.0,7.0,181.0,36.0,6.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,,1.0,,7.0,2.0,5.0,1.0,,1.0,,,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,3zl1m58uclogo11swixstl4b8,G. De Montigny,Defender,3,40.0,47.0,2.0,42.0,,7.0,,1.0,54.0,1.0,10.0,9.0,7.0,6.0,91.0,1.0,6.0,6.0,20.0,3.0,88.0,5.0,26.0,11.0,17.0,32.0,6.0,87.0,245.0,148.0,6.0,215.0,15.0,37.0,2.0,,4.0,393.0,211.0,30.0,5.0,59.0,4.0,,238.0,2.0,208.0,21.0,2.0,449.0,4.0,1.0,74.0,29.0,2.0,0.0,7.0,6.0,6.0,,7.0,2.0,,2.0,3.0,8.0,8.0,1.0,3.0,,7.0,,2.0,,1.0,,,,8.0,4.0,17.0,,,,,,,,,,,,,2.0,2.0,2.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,dqxh3f9qy6lhrwabvnbb6erro,Andrei Dumitru,Midfielder,20,1.0,9.0,,22.0,,,,2.0,9.0,1.0,10.0,4.0,2.0,1.0,39.0,1.0,5.0,1.0,3.0,4.0,16.0,1.0,22.0,17.0,4.0,5.0,2.0,20.0,77.0,38.0,5.0,54.0,4.0,5.0,1.0,,4.0,108.0,50.0,23.0,,24.0,3.0,,76.0,,53.0,3.0,2.0,197.0,1.0,2.0,17.0,10.0,,0.0,1.0,1.0,1.0,4.0,1.0,,,,1.0,3.0,6.0,1.0,2.0,,1.0,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,37ddno54qtmmonwcmflkh1p1w,A. Fong,Defender,12,25.0,13.0,,27.0,,2.0,2.0,1.0,15.0,,10.0,6.0,3.0,2.0,52.0,1.0,6.0,2.0,5.0,3.0,27.0,5.0,10.0,38.0,6.0,7.0,2.0,,97.0,53.0,6.0,78.0,6.0,9.0,2.0,,6.0,182.0,72.0,19.0,2.0,32.0,2.0,,97.0,4.0,78.0,14.0,2.0,214.0,9.0,2.0,32.0,10.0,1.0,0.0,7.0,4.0,3.0,4.0,5.0,1.0,,,1.0,6.0,2.0,1.0,2.0,,7.0,,,,1.0,,,,,,14.0,,,,,,,,,,,,,4.0,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,5jok5ffdlqbjjzysdj4d0lp1w,V. Fung,Defender,15,,2.0,3.0,4.0,,3.0,,1.0,5.0,,10.0,6.0,,,15.0,,2.0,1.0,2.0,2.0,8.0,3.0,4.0,12.0,3.0,2.0,,18.0,59.0,25.0,2.0,49.0,,2.0,3.0,,5.0,74.0,44.0,10.0,,21.0,,,59.0,,49.0,,1.0,103.0,6.0,2.0,24.0,11.0,,0.0,,1.0,,1.0,,,,,1.0,3.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,1uzlk27gwvmpkcqe4rib3s1lg,É. Godin,Defender,16,1.0,6.0,,,,,,,6.0,,10.0,4.0,2.0,2.0,4.0,,3.0,,,,5.0,1.0,2.0,22.0,5.0,1.0,1.0,11.0,51.0,14.0,3.0,47.0,5.0,1.0,2.0,,5.0,58.0,42.0,4.0,,13.0,,,51.0,,47.0,,,42.0,2.0,,33.0,8.0,2.0,0.0,,,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Canada Under 17,Canada_Under_17,8s7u3ljc8hmpdyhs0b2sahst0,I. Higazy,Forward,7,,8.0,,7.0,,,,,8.0,,10.0,1.0,,,20.0,,3.0,1.0,6.0,,8.0,,6.0,6.0,,8.0,,4.0,23.0,16.0,3.0,17.0,,8.0,,,1.0,41.0,16.0,6.0,,5.0,3.0,,19.0,,13.0,2.0,,80.0,,,1.0,2.0,,0.0,,6.0,3.0,2.0,,1.0,,,1.0,2.0,6.0,,3.0,,,,,,,,,,5.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
