liga,temporada,equipo,id,nombre,posicion,dorsal,Through balls,Time Played,Shots On Target ( inc goals ),Successful Short Passes,Ground Duels lost,Aerial Duels lost,Handballs conceded,Headed Goals,Duels,Goal Assists,Aerial Duels won,Total Losses Of Possession,Penalty Goals Conceded,Total Fouls Won,Successful Long Passes,Yellow Cards,Goals Conceded Inside Box,Forward Passes,Foul Attempted Tackle,Ground Duels,Goals from Inside Box,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Duels won,Rightside Passes,Games Played,Right Foot Goals,Total Fouls Conceded,Unsuccessful Long Passes,Successful Passes Opposition Half,Tackles Won,Leftside Passes,Substitute On,Open Play Passes,Ground Duels won,Unsuccessful Short Passes,Starts,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Tackles Lost,Successful Passes Own Half,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded,Overruns,Successful Launches,Goals,Unsuccessful Crosses & Corners,Interceptions,Recoveries,Index,PutThrough/Blocked Distribution,Hit Woodwork,Unsuccessful lay-offs,Total Touches In Opposition Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels,Unsuccessful Passes Opposition Half,Total Passes,Total Clearances,Duels lost,Blocks,Total Shots,Successful Crosses & Corners,Unsuccessful Launches,Successful Crosses open play,Corners Won,Times Tackled,Goals Conceded Outside Box,Touches,Appearances,Offsides,Successful Open Play Passes,Throw Ins to Own Player,Total Tackles,Substitute Off,Unsuccessful Dribbles,Backward Passes,Successful Dribbles,Successful Lay-offs,Home Goals,Away Goals,Winning Goal,Left Foot Goals,Goals from Outside Box,Clearances Off the Line,Penalties Conceded,Penalty Goals,Penalties Taken,Attempts from Set Pieces,Foul Won Penalty,Successful Corners into Box,Corners Taken (incl short corners),Set Pieces Goals,Unsuccessful Corners into Box,GK Successful Distribution,Goal Kicks,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Other Goals,Second Goal Assists,Catches,Saves Made from Outside Box,GK Unsuccessful Distribution,Drops,Punches,Saves Made,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Saves made - parried,Saves from Penalty,Penalties Saved,Goalkeeper Smother,Straight Red Cards,Last Man Tackle,Penalties Off Target,Last Player Tackle,Crosses not Claimed
USA_USL_Championship,2023,El Paso Locomotive FC,4o2lk5bkmyxe8ji3lqjo69qtw,D. Abarca,Midfielder,77,,53.0,,14.0,7.0,1.0,,,8.0,,,9.0,1.0,,1.0,,2.0,9.0,,7.0,,,3.0,,15.0,,,3.0,5.0,,1.0,,6.0,,2.0,5.0,18.0,,3.0,,,,,9.0,,2.0,2.0,,,,1.0,2.0,4.0,10.0,1.0,,,1.0,,1.0,1.0,4.0,18.0,,8.0,,,,,,,5.0,,30.0,5.0,,15.0,,,,3.0,4.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,El Paso Locomotive FC,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,Midfielder,21,1.0,2398.0,4.0,1047.0,77.0,25.0,1.0,1.0,301.0,,61.0,205.0,7.0,40.0,37.0,7.0,27.0,290.0,30.0,215.0,1.0,,176.0,7.0,1084.0,7.0,199.0,304.0,28.0,,46.0,41.0,474.0,59.0,380.0,,1200.0,138.0,135.0,28.0,48.0,19.0,30.0,610.0,3.0,11.0,29.0,,2.0,1.0,5.0,37.0,167.0,10.0,30.0,2.0,,12.0,,5.0,86.0,133.0,1260.0,35.0,102.0,8.0,11.0,,3.0,,2.0,9.0,2.0,1587.0,28.0,,1025.0,2.0,89.0,2.0,2.0,286.0,10.0,11.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,El Paso Locomotive FC,6tz5apnd7yajwhn6bcfhl9mtx,A. Basuljevic,Midfielder,19,,8.0,,8.0,,,,,1.0,,,2.0,,1.0,1.0,,,6.0,,1.0,,,1.0,,9.0,,1.0,1.0,2.0,,,1.0,7.0,,1.0,2.0,9.0,1.0,,,,,,2.0,,,,,,,1.0,,2.0,10.0,,,,,,1.0,,2.0,10.0,,,,,,1.0,,1.0,,,12.0,2.0,,8.0,,,,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,El Paso Locomotive FC,9r13h659y198n0hyqdokg36qd,E. Borelli,Defender,5,,1702.0,1.0,685.0,51.0,15.0,3.0,,155.0,2.0,13.0,291.0,3.0,28.0,40.0,7.0,19.0,395.0,13.0,127.0,,41.0,192.0,5.0,725.0,5.0,89.0,381.0,20.0,,24.0,86.0,263.0,31.0,37.0,1.0,892.0,76.0,106.0,19.0,73.0,11.0,14.0,470.0,2.0,13.0,24.0,1.0,8.0,,30.0,26.0,87.0,10.0,37.0,,1.0,2.0,2.0,30.0,28.0,149.0,917.0,30.0,66.0,3.0,6.0,8.0,28.0,8.0,3.0,11.0,5.0,1381.0,20.0,1.0,703.0,165.0,45.0,5.0,3.0,104.0,3.0,1.0,,,0.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,El Paso Locomotive FC,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,Midfielder,6,7.0,2873.0,16.0,1316.0,83.0,21.0,,1.0,199.0,4.0,17.0,265.0,3.0,35.0,81.0,11.0,44.0,414.0,19.0,161.0,3.0,1.0,187.0,13.0,1397.0,6.0,95.0,506.0,32.0,2.0,31.0,41.0,631.0,20.0,353.0,,1508.0,78.0,146.0,32.0,63.0,23.0,16.0,777.0,9.0,33.0,50.0,3.0,3.0,3.0,24.0,19.0,147.0,10.0,41.0,1.0,1.0,34.0,2.0,2.0,38.0,148.0,1584.0,25.0,104.0,9.0,29.0,11.0,7.0,3.0,10.0,22.0,6.0,1932.0,32.0,,1328.0,16.0,36.0,2.0,10.0,311.0,7.0,37.0,3.0,0.0,1.0,,,2.0,1.0,1.0,1.0,6.0,1.0,5.0,26.0,,15.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,El Paso Locomotive FC,bsc4ou9fmalwikkkhgmjlo2qd,José Carrillo,Defender,23,,162.0,,83.0,2.0,,,,8.0,,3.0,8.0,,,6.0,,5.0,31.0,1.0,5.0,,,8.0,,89.0,,6.0,27.0,4.0,,1.0,2.0,20.0,3.0,35.0,1.0,97.0,3.0,6.0,3.0,6.0,1.0,,69.0,,,6.0,,,,,1.0,7.0,10.0,1.0,,,,,,3.0,2.0,97.0,7.0,2.0,3.0,,,1.0,,,,1.0,115.0,4.0,,89.0,,3.0,3.0,,4.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,El Paso Locomotive FC,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,Forward,9,2.0,846.0,15.0,110.0,46.0,66.0,,1.0,204.0,4.0,65.0,146.0,2.0,11.0,,,9.0,59.0,1.0,73.0,3.0,,81.0,12.0,110.0,,92.0,40.0,22.0,1.0,14.0,2.0,92.0,7.0,47.0,15.0,189.0,27.0,79.0,7.0,10.0,8.0,1.0,21.0,8.0,6.0,10.0,1.0,,3.0,9.0,6.0,19.0,10.0,20.0,,3.0,71.0,4.0,9.0,131.0,80.0,191.0,9.0,112.0,3.0,27.0,3.0,2.0,3.0,11.0,28.0,1.0,379.0,22.0,13.0,108.0,3.0,8.0,6.0,14.0,45.0,8.0,7.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,El Paso Locomotive FC,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,Defender,15,1.0,989.0,1.0,437.0,31.0,7.0,,1.0,73.0,,12.0,122.0,,9.0,27.0,4.0,11.0,220.0,4.0,54.0,1.0,10.0,103.0,3.0,464.0,3.0,35.0,200.0,11.0,,17.0,53.0,117.0,8.0,87.0,,551.0,23.0,50.0,11.0,40.0,5.0,4.0,347.0,,2.0,12.0,,4.0,1.0,1.0,8.0,52.0,10.0,12.0,,,7.0,,1.0,19.0,64.0,567.0,43.0,38.0,7.0,4.0,,18.0,,1.0,3.0,1.0,717.0,11.0,,449.0,26.0,12.0,1.0,1.0,60.0,2.0,,0.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,El Paso Locomotive FC,dtjnasyxig0cxbxbtk7l6431m,B. Díaz,Goalkeeper,1,,3149.0,1.0,775.0,4.0,2.0,1.0,,34.0,1.0,17.0,374.0,4.0,6.0,333.0,3.0,46.0,852.0,1.0,15.0,,,370.0,,1108.0,10.0,28.0,385.0,35.0,,2.0,345.0,181.0,1.0,241.0,,918.0,11.0,25.0,35.0,104.0,,1.0,927.0,,6.0,52.0,1.0,26.0,,,,447.0,10.0,1.0,,,1.0,,,19.0,266.0,1478.0,40.0,6.0,,1.0,,60.0,,2.0,,6.0,1914.0,35.0,,760.0,,2.0,,,,5.0,,,,0.0,,,,,,,,,,,,,411.0,299.0,,1.0,,,,58.0,40.0,96.0,6.0,13.0,97.0,57.0,7.0,7.0,25.0,2.0,2.0,9.0,1.0,,,,
USA_USL_Championship,2023,El Paso Locomotive FC,y7r1wyj73a5uzihu3521sxnu,Egiluz,Midfielder,14,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,10.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
