liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Launches,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,GK Successful Distribution,Substitute On,Successful Lay-offs,Goals,Right Foot Goals,Successful Crosses & Corners,Yellow Cards,Shots Off Target (inc woodwork),Substitute Off,Successful Dribbles,Total Shots,Total Red Cards,Blocked Shots,Red Cards - 2nd Yellow,Foul Attempted Tackle,Total Touches In Opposition Box,Shots On Target ( inc goals ),Successful Crosses open play,Aerial Duels won,Handballs conceded,Hit Woodwork,Goals from Inside Box,Unsuccessful lay-offs,Through balls,Offsides,Corners Won,Successful Corners into Box,Corners Taken (incl short corners),Goals from Outside Box,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Clearances Off the Line,Goal Assists,Saves Made,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Second Goal Assists,Own Goal Scored,Headed Goals,Foul Won Penalty,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Straight Red Cards,Penalties Conceded,Goalkeeper Smother,Penalties Faced,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Other Goals,Goal Kicks,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target
USA_USL_Championship,2017,Reno 1868 FC,bu3257jenng1txn67hk03erbp,F. Alashe,Midfielder,27,,86.0,,,66.0,15.0,29.0,,1.0,1.0,1.0,,9.0,35.0,4.0,5.0,70.0,1.0,58.0,,6.0,20.0,1.0,6.0,,6.0,2.0,2.0,,82.0,2.0,,10.0,18.0,10.0,7.0,6.0,3.0,1.0,10.0,,1.0,,2.0,3.0,17.0,60.0,64.0,,,2.0,3.0,2.0,,7.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,0.0,,,,,,
USA_USL_Championship,2017,Reno 1868 FC,8vlcd0j8wb31z0hxiawpze9yh,M. Bersano,Goalkeeper,12,,2520.0,,55.0,330.0,,121.0,100.0,257.0,,5.0,,266.0,333.0,1.0,3.0,714.0,1.0,247.0,28.0,260.0,129.0,1.0,223.0,,268.0,28.0,,37.0,968.0,28.0,1.0,5.0,482.0,10.0,6.0,207.0,1.0,,9.0,20.0,33.0,,28.0,3.0,103.0,257.0,454.0,4.0,9.0,,3.0,1.0,2.0,2.0,273.0,,,,,,3.0,,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,73.0,2.0,6.0,1.0,10.0,38.0,18.0,35.0,5.0,114.0,,,,,,,,,,1.0,1.0,3.0,,2.0,,,0.0,,255.0,,,,
USA_USL_Championship,2017,Reno 1868 FC,5gkfwtc0erkj42jk3j7mnceay,S. Bieker,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Reno 1868 FC,6t1iwmt8vwah0kldd5u51fd1x,B. Brown,Forward,99,15.0,896.0,2.0,,242.0,79.0,149.0,1.0,2.0,3.0,2.0,17.0,163.0,48.0,9.0,55.0,252.0,26.0,190.0,6.0,57.0,57.0,13.0,66.0,,33.0,7.0,15.0,6.0,471.0,23.0,,120.0,48.0,10.0,64.0,5.0,24.0,13.0,148.0,10.0,8.0,15.0,23.0,67.0,68.0,185.0,195.0,28.0,1.0,8.0,84.0,1.0,3.0,53.0,,16.0,27.0,3.0,,2.0,2.0,12.0,4.0,21.0,24.0,,7.0,,6.0,63.0,12.0,2.0,11.0,3.0,1.0,3.0,2.0,1.0,10.0,9.0,,,,3.0,,5.0,,5.0,,,,,,,,,,,,,,,,1.0,,,,,,,42.0,1.0,1.0,2.0,0.0,,,,,,
USA_USL_Championship,2017,Reno 1868 FC,ekd5grsk9i1ls5dt273gh1fbp,E. Burgos,Midfielder,10,9.0,642.0,6.0,3.0,343.0,72.0,195.0,3.0,33.0,1.0,1.0,1.0,163.0,124.0,6.0,47.0,370.0,11.0,253.0,15.0,80.0,93.0,14.0,100.0,1.0,41.0,5.0,9.0,12.0,562.0,18.0,,71.0,103.0,10.0,33.0,37.0,20.0,3.0,72.0,2.0,16.0,32.0,18.0,38.0,102.0,276.0,290.0,1.0,,4.0,39.0,2.0,2.0,33.0,,13.0,12.0,1.0,1.0,29.0,1.0,8.0,2.0,7.0,22.0,,5.0,,8.0,8.0,14.0,6.0,,,,1.0,1.0,3.0,1.0,7.0,19.0,35.0,,,13.0,3.0,,3.0,,,,,,,,,,,,,,,,5.0,1.0,1.0,,,,,21.0,1.0,1.0,0.0,0.0,,,,,,
USA_USL_Championship,2017,Reno 1868 FC,3gofrteqre0ms4u0uhw7v69k9,S. Casiple,Midfielder,84,16.0,1399.0,21.0,1.0,858.0,131.0,442.0,6.0,38.0,30.0,2.0,12.0,225.0,301.0,23.0,108.0,872.0,16.0,661.0,12.0,146.0,167.0,30.0,154.0,1.0,97.0,13.0,40.0,26.0,1143.0,28.0,4.0,93.0,293.0,10.0,54.0,65.0,16.0,4.0,115.0,17.0,14.0,34.0,28.0,49.0,281.0,712.0,726.0,22.0,2.0,17.0,61.0,6.0,25.0,44.0,,15.0,27.0,4.0,2.0,17.0,3.0,9.0,6.0,6.0,15.0,,4.0,,12.0,22.0,6.0,5.0,10.0,,2.0,3.0,,4.0,1.0,7.0,11.0,26.0,1.0,2.0,14.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,2.0,2.0,1.0,,,,,,
USA_USL_Championship,2017,Reno 1868 FC,9a0gm0exu3o31w74llcijeml1,K. Colvey,Defender,18,13.0,856.0,74.0,3.0,468.0,103.0,205.0,9.0,12.0,7.0,,5.0,117.0,223.0,18.0,42.0,478.0,1.0,398.0,14.0,54.0,150.0,8.0,41.0,8.0,51.0,10.0,14.0,26.0,706.0,10.0,1.0,73.0,167.0,10.0,48.0,26.0,13.0,6.0,83.0,14.0,14.0,13.0,10.0,30.0,58.0,414.0,424.0,10.0,3.0,16.0,35.0,2.0,9.0,43.0,,,1.0,,,4.0,,2.0,3.0,12.0,3.0,,,,1.0,4.0,1.0,4.0,5.0,,,,,,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,0.0,,,,,,
USA_USL_Championship,2017,Reno 1868 FC,1jqd4gpdlazogyfb75jehevop,A. Echeverria,Forward,11,,43.0,,,26.0,4.0,10.0,,,,,,14.0,9.0,1.0,8.0,27.0,,19.0,1.0,8.0,13.0,,7.0,,6.0,,2.0,1.0,41.0,3.0,,5.0,4.0,10.0,5.0,,2.0,,7.0,,1.0,,3.0,2.0,6.0,18.0,19.0,2.0,,1.0,2.0,,1.0,3.0,,3.0,,,,,,2.0,,,2.0,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.0,,,,,,
USA_USL_Championship,2017,Reno 1868 FC,e1jyf71bxxp4zr4d0a04fjxt5,D. Espinal,Midfielder,13,10.0,375.0,4.0,,133.0,37.0,63.0,,1.0,3.0,,4.0,65.0,47.0,9.0,24.0,133.0,4.0,104.0,4.0,25.0,43.0,5.0,32.0,,20.0,3.0,7.0,3.0,247.0,12.0,1.0,55.0,38.0,10.0,39.0,4.0,8.0,6.0,60.0,3.0,4.0,10.0,12.0,17.0,15.0,108.0,108.0,5.0,,9.0,21.0,,5.0,38.0,,9.0,9.0,2.0,2.0,2.0,,3.0,3.0,21.0,8.0,,1.0,,2.0,13.0,5.0,2.0,1.0,,1.0,2.0,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,12.0,,1.0,1.0,1.0,,,,,,
USA_USL_Championship,2017,Reno 1868 FC,56unbt2wkhtit4zq01ekax8t1,B. Griffiths,Defender,23,,1863.0,1.0,8.0,885.0,51.0,226.0,19.0,60.0,5.0,3.0,34.0,157.0,545.0,23.0,71.0,902.0,14.0,646.0,23.0,131.0,290.0,4.0,78.0,,93.0,22.0,15.0,53.0,1148.0,23.0,12.0,57.0,370.0,10.0,78.0,125.0,8.0,1.0,135.0,100.0,26.0,,23.0,23.0,191.0,757.0,771.0,78.0,3.0,15.0,57.0,8.0,43.0,34.0,,1.0,1.0,1.0,,,2.0,6.0,5.0,4.0,7.0,1.0,2.0,,5.0,26.0,1.0,,44.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,5.0,2.0,1.0,0.0,0.0,,,,,,
