matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Finals,c5uszelk3iscqptojgvi37ht5,Pachuca,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/cynfvfb31rml7xrlsnejf8r6j,Tigres,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/c5uszelk3iscqptojgvi37ht5,27/04/2017,2016-2017,Concacaf_Concacaf_Champions_Cup
Finals,c5snydwe33rti4tt4b9pm257t,Tigres,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,Pachuca,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/cynfvfb31rml7xrlsnejf8r6j,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/c5snydwe33rti4tt4b9pm257t,19/04/2017,2016-2017,Concacaf_Concacaf_Champions_Cup
Semi-finals,25jj147j9eez3yl74rofwj949,Whitecaps,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/cdmq2tqfwo5td2ztv1s62bqlf,Tigres,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/25jj147j9eez3yl74rofwj949,06/04/2017,2016-2017,Concacaf_Concacaf_Champions_Cup
Semi-finals,259zo7q4d0gtvja253p3et0bt,Pachuca,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/cynfvfb31rml7xrlsnejf8r6j,Dallas,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/4gi4qw4gt6nfq0c6r8y574qgp,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/259zo7q4d0gtvja253p3et0bt,05/04/2017,2016-2017,Concacaf_Concacaf_Champions_Cup
Semi-finals,25gdb9px4ql9zq4m91xqbhzhl,Dallas,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/4gi4qw4gt6nfq0c6r8y574qgp,Pachuca,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/cynfvfb31rml7xrlsnejf8r6j,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/25gdb9px4ql9zq4m91xqbhzhl,16/03/2017,2016-2017,Concacaf_Concacaf_Champions_Cup
Semi-finals,25dqen1096qnmd05m8mh33kdl,Tigres,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,Whitecaps,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/cdmq2tqfwo5td2ztv1s62bqlf,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/25dqen1096qnmd05m8mh33kdl,15/03/2017,2016-2017,Concacaf_Concacaf_Champions_Cup
Quarter-finals,6w6dtpmje2g5ogv7nx9fwwicp,Whitecaps,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/cdmq2tqfwo5td2ztv1s62bqlf,New York,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/7k329us81r2yiw9pakgo5tp6e,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/6w6dtpmje2g5ogv7nx9fwwicp,03/03/2017,2016-2017,Concacaf_Concacaf_Champions_Cup
Quarter-finals,6wc21tksz5cwg70e7ipg0d695,Pumas,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/ayabrorjqa1bj7jk1fdqu1t57,Tigres,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/6wc21tksz5cwg70e7ipg0d695,02/03/2017,2016-2017,Concacaf_Concacaf_Champions_Cup
Quarter-finals,6w8bkfg7ru3b7kmhr4vvz89gp,Árabe,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/symb3x7i8v247jtown7vfbvn,Dallas,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/4gi4qw4gt6nfq0c6r8y574qgp,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/6w8bkfg7ru3b7kmhr4vvz89gp,02/03/2017,2016-2017,Concacaf_Concacaf_Champions_Cup
Quarter-finals,6wachswl5x7ioxhnf4iqz42jt,Pachuca,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/cynfvfb31rml7xrlsnejf8r6j,Saprissa,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/69dx4pg0k3unuimmkt71fpz3t,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/6wachswl5x7ioxhnf4iqz42jt,01/03/2017,2016-2017,Concacaf_Concacaf_Champions_Cup
Quarter-finals,6vy5lujwvs6asjaomb7sokbu1,Dallas,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/4gi4qw4gt6nfq0c6r8y574qgp,Árabe,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/symb3x7i8v247jtown7vfbvn,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/6vy5lujwvs6asjaomb7sokbu1,24/02/2017,2016-2017,Concacaf_Concacaf_Champions_Cup
Quarter-finals,6w471pnwnzpqmr6twkn7ny50p,Tigres,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,Pumas,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/ayabrorjqa1bj7jk1fdqu1t57,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/6w471pnwnzpqmr6twkn7ny50p,23/02/2017,2016-2017,Concacaf_Concacaf_Champions_Cup
Quarter-finals,6vtgqjo83cdvzniuaz16uwjjd,New York,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/7k329us81r2yiw9pakgo5tp6e,Whitecaps,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/cdmq2tqfwo5td2ztv1s62bqlf,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/6vtgqjo83cdvzniuaz16uwjjd,23/02/2017,2016-2017,Concacaf_Concacaf_Champions_Cup
Quarter-finals,6w1ewl6p5jxmmyjiet6827ze1,Saprissa,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/69dx4pg0k3unuimmkt71fpz3t,Pachuca,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/cynfvfb31rml7xrlsnejf8r6j,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/6w1ewl6p5jxmmyjiet6827ze1,22/02/2017,2016-2017,Concacaf_Concacaf_Champions_Cup
Group Stage,dw3dxu3jscmmrmdj7xsj6yrc9,Pumas,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/ayabrorjqa1bj7jk1fdqu1t57,W Connection,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/arbxypgsvpwl4j1ijr2phuzt5,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/dw3dxu3jscmmrmdj7xsj6yrc9,21/10/2016,2016-2017,Concacaf_Concacaf_Champions_Cup
Group Stage,eefghfm4akz52w9gv7c6le8rt,Suchitepéquez,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/eyz1ydqtat7e2iaprfn4hjeh5,Dallas,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/4gi4qw4gt6nfq0c6r8y574qgp,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/eefghfm4akz52w9gv7c6le8rt,21/10/2016,2016-2017,Concacaf_Concacaf_Champions_Cup
Group Stage,e6yxzel4ztvy1gkhk14o44mw9,Portland,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/77o8sorlijzpr0t4s7231zzxp,Saprissa,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/view/69dx4pg0k3unuimmkt71fpz3t,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/match/view/e6yxzel4ztvy1gkhk14o44mw9,20/10/2016,2016-2017,Concacaf_Concacaf_Champions_Cup
