equipo,link,logo,cod_equipo,cod_liga,liga
Alianza FC,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/alianza-fc/afuoxixzmtsj98rh1q644jnvt,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=afuoxixzmtsj98rh1q644jnvt,afuoxixzmtsj98rh1q644jnvt,967u7pfygzt223fi3b463fe95,concacaf-champions-cup-2016-2017
Antigua GFC,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/antigua-gfc/vb4zqon7l05foj8xxnpygn5m,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=vb4zqon7l05foj8xxnpygn5m,vb4zqon7l05foj8xxnpygn5m,967u7pfygzt223fi3b463fe95,concacaf-champions-cup-2016-2017
CD Dragón,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/cd-dragón/822kteiyx9efdsecqmw2d64dd,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=822kteiyx9efdsecqmw2d64dd,822kteiyx9efdsecqmw2d64dd,967u7pfygzt223fi3b463fe95,concacaf-champions-cup-2016-2017
CD Honduras Progreso,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/cd-honduras-progreso/4w9wbxmc5nnuu2pfc6qpgpjxw,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=4w9wbxmc5nnuu2pfc6qpgpjxw,4w9wbxmc5nnuu2pfc6qpgpjxw,967u7pfygzt223fi3b463fe95,concacaf-champions-cup-2016-2017
CD Olimpia,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/cd-olimpia/1vxcqmz5lh9iocbkhfq7ac601,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1vxcqmz5lh9iocbkhfq7ac601,1vxcqmz5lh9iocbkhfq7ac601,967u7pfygzt223fi3b463fe95,concacaf-champions-cup-2016-2017
CD Plaza Amador,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/cd-plaza-amador/lzlwzjf3yoptj3r9frcs0bi4,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=lzlwzjf3yoptj3r9frcs0bi4,lzlwzjf3yoptj3r9frcs0bi4,967u7pfygzt223fi3b463fe95,concacaf-champions-cup-2016-2017
CD Suchitepéquez,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/cd-suchitepéquez/eyz1ydqtat7e2iaprfn4hjeh5,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=eyz1ydqtat7e2iaprfn4hjeh5,eyz1ydqtat7e2iaprfn4hjeh5,967u7pfygzt223fi3b463fe95,concacaf-champions-cup-2016-2017
CD Árabe Unido,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/cd-Árabe-unido/symb3x7i8v247jtown7vfbvn,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=symb3x7i8v247jtown7vfbvn,symb3x7i8v247jtown7vfbvn,967u7pfygzt223fi3b463fe95,concacaf-champions-cup-2016-2017
CF Monterrey,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/cf-monterrey/233335xtoe3e3phg3hp91xguq,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=233335xtoe3e3phg3hp91xguq,233335xtoe3e3phg3hp91xguq,967u7pfygzt223fi3b463fe95,concacaf-champions-cup-2016-2017
CF Pachuca,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2016-2017/967u7pfygzt223fi3b463fe95/teams/cf-pachuca/cynfvfb31rml7xrlsnejf8r6j,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=cynfvfb31rml7xrlsnejf8r6j,cynfvfb31rml7xrlsnejf8r6j,967u7pfygzt223fi3b463fe95,concacaf-champions-cup-2016-2017
