liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,Portland Timbers 2,9u9pxxz6dnjfmn0j8gkz0xus4,A. Bamford,Defender,44,22.0,13.0,10.0,22.0,1.0,69.0,,56.0,23.0,33.0,20.0,233.0,3.0,10.0,,,12.0,4.0,,,34.0,14.0,20.0,1.0,144.0,,435.0,,32.0,7.0,5.0,33.0,,56.0,1.0,2.0,1.0,10.0,,,,2.0,,24.0,380.0,128.0,271.0,375.0,1.0,,900.0,1.0,53.0,8.0,9.0,63.0,455.0,3.0,399.0,9.0,4.0,56.0,581.0,,,,40.0,26.0,2.0,,,0.0,,9.0,,8.0,,,,,8.0,,,,16.0,8.0,,,,14.0,,,,4.0,3.0,3.0,,16.0,30.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Portland Timbers 2,3461sfmst5pjeiaof78d0efo,B. Barjolo,Forward,77,6.0,2.0,9.0,25.0,1.0,34.0,1.0,50.0,32.0,18.0,67.0,23.0,4.0,9.0,,,6.0,2.0,,,44.0,28.0,16.0,1.0,16.0,3.0,76.0,1.0,24.0,6.0,5.0,15.0,,12.0,1.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,3.0,56.0,39.0,21.0,53.0,5.0,,390.0,15.0,8.0,11.0,4.0,55.0,76.0,6.0,56.0,8.0,14.0,20.0,168.0,4.0,4.0,10.0,21.0,16.0,3.0,,,0.0,4.0,4.0,,4.0,,,,,3.0,,,,3.0,1.0,,,,1.0,,,,,3.0,4.0,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Portland Timbers 2,4tj1hms5upjl4pr614llrdsve,D. Cervantes,Forward,47,44.0,20.0,10.0,56.0,5.0,63.0,6.0,117.0,75.0,42.0,135.0,33.0,9.0,10.0,,3.0,10.0,4.0,2.0,,73.0,51.0,22.0,9.0,45.0,2.0,163.0,2.0,31.0,7.0,6.0,17.0,3.0,33.0,9.0,5.0,9.0,8.0,5.0,,,5.0,11.0,1.0,127.0,81.0,50.0,130.0,3.0,,728.0,28.0,5.0,21.0,12.0,93.0,167.0,14.0,131.0,5.0,38.0,36.0,303.0,3.0,3.0,15.0,30.0,35.0,3.0,3.0,0.0,1.0,2.0,24.0,,6.0,3.0,,,,2.0,1.0,3.0,3.0,9.0,1.0,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,
USA_MLS_Next_Pro,2026,Portland Timbers 2,5ilpzavq920vmvn63xyqatune,C. Cruthers,Midfielder,66,4.0,1.0,3.0,1.0,,2.0,,10.0,6.0,4.0,7.0,5.0,,3.0,,1.0,1.0,,1.0,,6.0,3.0,3.0,,6.0,,13.0,,1.0,,,3.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,11.0,11.0,1.0,11.0,1.0,,37.0,1.0,2.0,1.0,,7.0,13.0,1.0,11.0,2.0,2.0,2.0,25.0,,,,2.0,2.0,,0.0,1.0,0.0,3.0,3.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Portland Timbers 2,euevegdshacpe63wtgbvl9uz8,M. Deisenhofer,Goalkeeper,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Portland Timbers 2,druwx3n136woly4objqgk7tp0,A. Enriquez,Midfielder,46,11.0,5.0,10.0,79.0,6.0,98.0,,87.0,34.0,53.0,106.0,122.0,3.0,10.0,,,12.0,4.0,,,76.0,28.0,48.0,9.0,125.0,,406.0,1.0,36.0,17.0,11.0,58.0,,91.0,9.0,3.0,1.0,10.0,3.0,4.0,2.0,8.0,7.0,30.0,347.0,162.0,200.0,328.0,6.0,2.0,871.0,9.0,10.0,12.0,19.0,79.0,417.0,4.0,358.0,21.0,9.0,59.0,546.0,6.0,3.0,3.0,53.0,42.0,4.0,,,0.0,,6.0,,8.0,,1.0,,,15.0,2.0,,,12.0,4.0,,,1.0,10.0,,,,,,1.0,,5.0,17.0,,4.0,,,,,,,,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Portland Timbers 2,4758p8wg8z76pxjncaewx8mqc,E. Izoita,Midfielder,73,8.0,4.0,9.0,76.0,7.0,87.0,10.0,75.0,42.0,33.0,164.0,112.0,7.0,9.0,2.0,,12.0,4.0,,,67.0,38.0,29.0,17.0,110.0,,341.0,2.0,39.0,19.0,11.0,57.0,,83.0,19.0,7.0,4.0,9.0,,10.0,,9.0,6.0,23.0,278.0,173.0,147.0,287.0,5.0,,810.0,18.0,4.0,12.0,6.0,134.0,381.0,11.0,310.0,14.0,15.0,71.0,557.0,31.0,13.0,9.0,89.0,43.0,2.0,,,0.0,,4.0,,8.0,,,,,9.0,1.0,,,13.0,3.0,,,2.0,12.0,,,,2.0,,2.0,,11.0,28.0,2.0,4.0,,,,,,,1.0,30.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Portland Timbers 2,4i4wizw9q03y8n7qmyyei9coa,C. Ferguson,Defender,53,3.0,1.0,5.0,26.0,3.0,29.0,2.0,22.0,14.0,8.0,65.0,61.0,1.0,5.0,1.0,,5.0,1.0,,,19.0,12.0,7.0,2.0,11.0,2.0,117.0,,19.0,9.0,2.0,12.0,,22.0,3.0,1.0,,4.0,2.0,1.0,1.0,,1.0,7.0,75.0,43.0,36.0,71.0,1.0,,342.0,7.0,11.0,4.0,3.0,78.0,120.0,1.0,78.0,4.0,5.0,42.0,226.0,9.0,9.0,5.0,44.0,26.0,2.0,,,0.0,1.0,2.0,,4.0,,,,,3.0,,,,7.0,3.0,,,,8.0,,,,1.0,12.0,27.0,,8.0,16.0,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Portland Timbers 2,apuwamucnlrf7uwlf4xlojw9g,L. Fernandez-Kim,Midfielder,35,4.0,3.0,6.0,45.0,2.0,31.0,2.0,35.0,18.0,17.0,72.0,30.0,4.0,6.0,,,4.0,,,,31.0,17.0,14.0,10.0,24.0,,125.0,,15.0,9.0,3.0,22.0,,34.0,10.0,,3.0,5.0,3.0,1.0,1.0,1.0,4.0,5.0,102.0,61.0,50.0,105.0,1.0,,395.0,7.0,,7.0,7.0,40.0,133.0,3.0,110.0,6.0,17.0,23.0,192.0,,,2.0,20.0,20.0,1.0,,,0.0,1.0,1.0,,4.0,,,,,5.0,,1.0,,3.0,,,,,5.0,,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Portland Timbers 2,ehgxscbxal86k2gn3h49s9ous,C. Griffith,Forward,39,8.0,2.0,9.0,19.0,5.0,38.0,6.0,55.0,26.0,29.0,90.0,40.0,4.0,9.0,,3.0,2.0,,2.0,2.0,47.0,20.0,27.0,3.0,13.0,,81.0,2.0,21.0,9.0,6.0,20.0,3.0,10.0,3.0,2.0,7.0,5.0,5.0,,,8.0,,4.0,54.0,38.0,17.0,51.0,2.0,1.0,402.0,14.0,2.0,6.0,13.0,62.0,82.0,9.0,55.0,6.0,22.0,27.0,190.0,3.0,3.0,11.0,28.0,20.0,2.0,1.0,2.0,2.0,4.0,6.0,2.0,2.0,1.0,,,,4.0,1.0,,,2.0,1.0,,,,,,,,1.0,4.0,13.0,,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
