liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,North Carolina FC,f21web74a70mly9i28jpa1yvp,C. Martin,Midfielder,17,10.0,743.0,109.0,1908.0,34.0,68.0,349.0,23.0,35.0,1244.0,12.0,393.0,2.0,203.0,133.0,127.0,236.0,53.0,2807.0,406.0,1539.0,23.0,139.0,38.0,36.0,1446.0,35.0,34.0,38.0,277.0,10.0,596.0,163.0,142.0,1278.0,158.0,272.0,1336.0,0.0,29.0,3.0,18.0,28.0,28.0,391.0,4.0,40.0,7.0,12.0,15.0,4.0,15.0,42.0,33.0,4.0,60.0,24.0,45.0,58.0,39.0,,,19.0,,14.0,6.0,3.0,9.0,6.0,,,17.0,,,,4.0,,8.0,,1.0,7.0,30.0,6.0,5.0,,,,,,,,1.0,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,North Carolina FC,ac5zpx8c09rtmidm654e67xsl,J. McGuire,Goalkeeper,1,,468.0,,1207.0,,,,,31.0,371.0,8.0,159.0,,376.0,1.0,2.0,2.0,,2790.0,615.0,947.0,32.0,10.0,,9.0,535.0,31.0,35.0,41.0,376.0,10.0,103.0,9.0,277.0,381.0,273.0,11.0,571.0,0.0,,,,,,173.0,,367.0,,185.0,,,,1.0,31.0,,103.0,1.0,,190.0,,,,,,,64.0,5.0,,2.0,237.0,,2.0,265.0,,,6.0,,12.0,,,,,,,,,,,,,,,,,,,,31.0,103.0,65.0,4.0,12.0,,,,,,,,34.0,1.0,5.0,17.0,18.0,,,,5.0,,,,,
USA_USL_Championship,2024,North Carolina FC,e9k3zqys07a14ywiy703t9iw9,G. McLaughlin,Forward,19,4.0,17.0,12.0,95.0,5.0,5.0,20.0,,10.0,37.0,7.0,9.0,9.0,18.0,20.0,12.0,24.0,6.0,173.0,17.0,58.0,1.0,19.0,,15.0,55.0,10.0,2.0,2.0,28.0,10.0,23.0,17.0,3.0,40.0,16.0,39.0,40.0,0.0,2.0,,1.0,4.0,,12.0,,1.0,,1.0,3.0,,3.0,6.0,1.0,1.0,5.0,8.0,5.0,,7.0,,,3.0,,1.0,,,2.0,,,,1.0,,,,,,,,1.0,1.0,3.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,North Carolina FC,18g5ilv70mq7igiooy5yb8sno,T. Mulqueen,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,North Carolina FC,7w8n7b3zpteways75fjgtlq6t,D. Navarro,Defender,5,,,,2.0,,,,,1.0,1.0,,,1.0,,,,,,3.0,,1.0,1.0,,,,1.0,1.0,,,,10.0,1.0,,,1.0,,,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,North Carolina FC,6pt0txy3h08mpuyc99jnu6nf8,A. Pelayo,Defender,86,2.0,64.0,2.0,125.0,2.0,1.0,3.0,1.0,2.0,99.0,2.0,44.0,,12.0,7.0,2.0,4.0,,172.0,53.0,111.0,2.0,4.0,,7.0,111.0,2.0,3.0,3.0,15.0,10.0,35.0,8.0,4.0,92.0,8.0,11.0,99.0,0.0,2.0,,2.0,,1.0,11.0,,4.0,1.0,1.0,,,,,2.0,,4.0,5.0,,7.0,2.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,North Carolina FC,69wq859yz6wzirpbvpnt3n8bt,L. Perez,Forward,13,26.0,334.0,105.0,1421.0,50.0,26.0,255.0,6.0,35.0,726.0,22.0,275.0,3.0,181.0,145.0,98.0,203.0,52.0,2521.0,249.0,934.0,6.0,120.0,35.0,62.0,900.0,35.0,31.0,35.0,374.0,10.0,465.0,140.0,111.0,698.0,239.0,265.0,753.0,0.0,47.0,46.0,25.0,22.0,10.0,155.0,4.0,41.0,14.0,10.0,25.0,5.0,98.0,41.0,32.0,18.0,40.0,40.0,20.0,55.0,37.0,,2.0,32.0,,20.0,3.0,4.0,20.0,4.0,,2.0,33.0,,,,4.0,2.0,2.0,,4.0,11.0,47.0,2.0,12.0,1.0,1.0,,,2.0,1.0,1.0,4.0,1.0,12.0,3.0,1.0,5.0,,,,,,83.0,48.0,30.0,1.0,1.0,10.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,North Carolina FC,dforwtga5cjqwclmcle9jcjro,J. Placias,Forward,49,1.0,10.0,18.0,74.0,4.0,3.0,17.0,2.0,8.0,15.0,8.0,6.0,4.0,21.0,34.0,9.0,27.0,14.0,307.0,12.0,42.0,1.0,17.0,9.0,24.0,36.0,8.0,6.0,6.0,34.0,10.0,12.0,20.0,7.0,21.0,18.0,51.0,21.0,0.0,3.0,1.0,4.0,2.0,,7.0,,1.0,1.0,,2.0,,2.0,5.0,4.0,1.0,5.0,16.0,1.0,,9.0,,1.0,3.0,,1.0,,1.0,,2.0,,1.0,1.0,,,,,,,1.0,3.0,,1.0,1.0,2.0,1.0,0.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,North Carolina FC,4l0iztasx0cae3j4f15d8gd4a,J. Servania,Forward,10,4.0,45.0,20.0,183.0,4.0,2.0,44.0,1.0,26.0,96.0,3.0,35.0,26.0,23.0,23.0,20.0,40.0,7.0,232.0,27.0,125.0,,23.0,6.0,6.0,118.0,26.0,6.0,8.0,45.0,10.0,60.0,21.0,15.0,96.0,21.0,46.0,102.0,0.0,7.0,3.0,,3.0,,19.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,15.0,,4.0,7.0,3.0,1.0,6.0,5.0,,,,,,1.0,2.0,1.0,4.0,,,3.0,,,,2.0,,,,1.0,1.0,5.0,,,,,,,,,,1.0,,1.0,,,,,,,,,6.0,2.0,2.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,North Carolina FC,apdre1bgp9h9s8wznx1vg7s44,J. Silverman,Midfielder,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,North Carolina FC,8e6kj3506n4gum041dok8v1ex,R. Sommersall,Midfielder,44,7.0,121.0,22.0,409.0,17.0,21.0,74.0,10.0,23.0,242.0,8.0,83.0,19.0,52.0,37.0,40.0,62.0,7.0,628.0,68.0,298.0,11.0,48.0,5.0,23.0,294.0,23.0,9.0,10.0,74.0,10.0,125.0,40.0,41.0,233.0,27.0,85.0,246.0,0.0,8.0,,3.0,6.0,8.0,73.0,,12.0,7.0,9.0,1.0,,1.0,11.0,4.0,,26.0,15.0,11.0,13.0,5.0,,,2.0,,2.0,1.0,2.0,3.0,2.0,,,8.0,,,,1.0,,1.0,,,1.0,6.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,North Carolina FC,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,Defender,66,,,1.0,2.0,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,10.0,,1.0,,,,2.0,,0.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,North Carolina FC,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,Defender,27,14.0,816.0,25.0,1398.0,24.0,36.0,54.0,10.0,30.0,1011.0,41.0,333.0,1.0,95.0,72.0,46.0,71.0,14.0,2599.0,321.0,1130.0,97.0,87.0,10.0,88.0,1105.0,30.0,36.0,41.0,110.0,10.0,219.0,59.0,76.0,995.0,43.0,159.0,1035.0,0.0,5.0,,1.0,,28.0,422.0,,36.0,2.0,30.0,1.0,,1.0,7.0,29.0,1.0,53.0,47.0,26.0,40.0,17.0,,1.0,8.0,,5.0,13.0,4.0,2.0,2.0,,1.0,3.0,,,,5.0,,12.0,,,2.0,5.0,17.0,3.0,0.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2024,North Carolina FC,eqku7y3xs8dz4zxny6a47dlp0,J. Whitfield,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,North Carolina FC,48ldh0wlmcc1hot8z40swxb10,R. Ávalos,Forward,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
