liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,Vancouver Whitecaps FC,84krgh1swq0ul9b6eowjs05p1,S. Adekugbe,Defender,3,8.0,54.0,14.0,244.0,20.0,11.0,287.0,14.0,,7.0,,49.0,24.0,12.0,,7.0,,2.0,79.0,99.0,33.0,8.0,579.0,9.0,12.0,113.0,,38.0,403.0,74.0,3.0,4.0,31.0,8.0,79.0,6.0,3.0,241.0,9.0,,151.0,12.0,290.0,16.0,2.0,4.0,10.0,4.0,1.0,3.0,14.0,5.0,8.0,1.0,95.0,,21.0,237.0,1.0,6.0,28.0,1.0,17.0,1.0,8.0,,5.0,,,8.0,23.0,11.0,4.0,46.0,0.0,6.0,,,,1.0,,,,,4.0,6.0,,1.0,1.0,,5.0,,,,1.0,1.0,1.0,,1.0,,1.0,,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Vancouver Whitecaps FC,efma0zrimza00ykod1yqmatm2,G. Aguilar,Midfielder,66,1.0,3.0,,3.0,,,5.0,,,,,2.0,3.0,1.0,,,,,3.0,2.0,3.0,,9.0,,,,,1.0,7.0,,,,2.0,1.0,2.0,1.0,,3.0,,,1.0,1.0,5.0,1.0,,1.0,,1.0,,,,1.0,1.0,,15.0,,,3.0,,,1.0,,2.0,,1.0,,,,,,1.0,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Vancouver Whitecaps FC,9r5wts47bv195z3rm8gajztg,A. Ahmed,Defender,22,19.0,191.0,15.0,468.0,21.0,28.0,525.0,15.0,1.0,7.0,16.0,64.0,133.0,24.0,,13.0,,5.0,155.0,183.0,174.0,19.0,1221.0,43.0,1.0,148.0,1.0,55.0,843.0,132.0,2.0,42.0,77.0,38.0,120.0,11.0,15.0,461.0,11.0,2.0,294.0,24.0,533.0,107.0,13.0,27.0,13.0,3.0,1.0,12.0,10.0,10.0,38.0,,92.0,5.0,17.0,455.0,1.0,13.0,105.0,2.0,67.0,2.0,10.0,2.0,8.0,,,14.0,114.0,16.0,11.0,65.0,0.0,9.0,,,,,2.0,,,,27.0,9.0,1.0,10.0,1.0,,16.0,,1.0,,2.0,1.0,,4.0,2.0,,4.0,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Vancouver Whitecaps FC,2xewnia49fvj3u2x3y8tfq2ju,S. Becher,Forward,29,10.0,88.0,1.0,74.0,,5.0,95.0,1.0,4.0,16.0,20.0,32.0,25.0,20.0,,1.0,,8.0,72.0,25.0,42.0,,613.0,48.0,8.0,26.0,2.0,32.0,202.0,35.0,,11.0,55.0,3.0,21.0,15.0,15.0,62.0,9.0,1.0,50.0,20.0,107.0,17.0,3.0,3.0,12.0,,,3.0,30.0,3.0,14.0,,53.0,9.0,46.0,73.0,,5.0,17.0,,25.0,3.0,1.0,2.0,4.0,,,11.0,33.0,2.0,,33.0,1.0,1.0,,,,,3.0,,,,3.0,1.0,,7.0,1.0,,7.0,,,,4.0,1.0,,4.0,4.0,,2.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Vancouver Whitecaps FC,54b4j04ondrq28e4eenma1rai,S. Berhalter,Midfielder,16,31.0,133.0,34.0,582.0,5.0,31.0,668.0,23.0,,16.0,14.0,121.0,215.0,29.0,,61.0,,8.0,166.0,294.0,101.0,19.0,1302.0,10.0,25.0,169.0,2.0,76.0,931.0,117.0,6.0,8.0,68.0,38.0,193.0,18.0,14.0,562.0,14.0,3.0,303.0,29.0,694.0,49.0,12.0,24.0,19.0,7.0,2.0,19.0,16.0,16.0,10.0,1.0,52.0,9.0,32.0,521.0,,11.0,98.0,5.0,52.0,5.0,36.0,2.0,6.0,,,15.0,65.0,25.0,14.0,112.0,0.0,15.0,,19.0,7.0,,1.0,,,3.0,4.0,5.0,,6.0,2.0,8.0,1.0,,,,,2.0,2.0,4.0,2.0,,,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Vancouver Whitecaps FC,3qw81ws1dvf6ye83m2sd9vje1,T. Blackmon,Defender,6,20.0,175.0,,1452.0,29.0,17.0,1613.0,,3.0,56.0,13.0,107.0,313.0,32.0,,95.0,1.0,6.0,257.0,1022.0,81.0,36.0,2698.0,39.0,122.0,643.0,,126.0,2021.0,70.0,7.0,16.0,77.0,19.0,626.0,2.0,10.0,1417.0,35.0,7.0,431.0,32.0,1652.0,42.0,4.0,12.0,44.0,26.0,10.0,8.0,38.0,6.0,14.0,25.0,48.0,9.0,94.0,1357.0,1.0,30.0,128.0,17.0,39.0,9.0,74.0,6.0,1.0,1.0,1.0,5.0,98.0,93.0,7.0,200.0,0.0,1.0,,,,,,,,,7.0,1.0,,4.0,,,8.0,,,,2.0,,,,2.0,,1.0,,0.0,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,
USA_MLS,2023,Vancouver Whitecaps FC,1g87lk1nglquvmvpowjfpcpre,I. Boehmer,Goalkeeper,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Vancouver Whitecaps FC,2fyga1shd4mwcn90mze2pe4tl,J. Brown,Defender,23,24.0,170.0,39.0,762.0,95.0,28.0,907.0,39.0,,32.0,15.0,151.0,350.0,26.0,,44.0,,13.0,284.0,502.0,101.0,21.0,1830.0,28.0,58.0,69.0,1.0,107.0,1372.0,186.0,5.0,14.0,82.0,33.0,325.0,4.0,17.0,740.0,23.0,4.0,270.0,26.0,930.0,56.0,13.0,18.0,30.0,20.0,9.0,12.0,37.0,11.0,12.0,54.0,49.0,10.0,69.0,718.0,,22.0,102.0,9.0,45.0,7.0,61.0,3.0,11.0,1.0,,10.0,88.0,56.0,15.0,168.0,0.0,10.0,,,,1.0,,,,,9.0,10.0,1.0,4.0,1.0,,5.0,,,,1.0,1.0,,,1.0,,1.0,,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Vancouver Whitecaps FC,dp3chasr11o48ehnokswl8l7u,D. Caicedo,Forward,7,3.0,35.0,8.0,63.0,3.0,8.0,78.0,8.0,1.0,,6.0,21.0,15.0,15.0,,,,3.0,45.0,16.0,33.0,3.0,182.0,12.0,1.0,21.0,,14.0,148.0,24.0,,6.0,16.0,4.0,19.0,15.0,5.0,62.0,1.0,,50.0,15.0,79.0,19.0,4.0,3.0,1.0,1.0,,2.0,2.0,1.0,11.0,1.0,76.0,3.0,2.0,63.0,,,15.0,,14.0,,2.0,,,,,2.0,19.0,3.0,1.0,16.0,0.0,3.0,,1.0,,1.0,,,,1.0,9.0,2.0,1.0,2.0,,1.0,7.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,Vancouver Whitecaps FC,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,Defender,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
