liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,2lh64nz60nb2oooy51winakno,Y. Álvarez,Midfielder,14.0,3,0,1,0,0,0,0,1
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,ext9ighqgtig7dnfvcrrtkftg,C. Reyes,Attacker,7.0,2,0,0,0,0,0,1,1
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,Defender,6.0,2,0,0,0,0,0,0,1
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,b69evxema6xgnbfym5z59ojkk,L. Bretón,Midfielder,8.0,3,0,1,0,0,0,1,0
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,82wy2sw8qh4egosuvdc4a2p78,E. Concepción,Attacker,11.0,3,1,0,0,0,0,0,2
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,9yp6i6x0xfnm8mb8v0ncj2dxw,J. Conesa,Defender,3.0,3,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,9ixnmcus0d0ozp32v9blm268k,Y. Corcino,Midfielder,13.0,1,0,0,0,0,0,0,1
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,8hruan6wqv2jz5gsvleycaa6s,N. Cruz,Midfielder,16.0,3,0,0,0,0,0,1,1
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,5jq7k2bvta25rf31ko7h07ndg,E. Frías,Goalkeeper,1.0,3,0,1,0,0,0,0,0
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,ddqp9ti9a45a0e0od6bo456vo,C. Adames,Goalkeeper,20.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,6g9l4a2ppnuf8pwmd4a5ggt0,M. Jérez,Defender,5.0,3,0,0,0,0,0,0,1
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,bddc5oqr4o4xfe5cgndsdl7h0,A. Kokoszka,Attacker,10.0,2,0,0,0,0,0,0,2
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,dadjg9m4mmv5jj4ikuvt1zaqc,A. Martínez,Attacker,18.0,2,0,0,0,0,0,2,0
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,5szjsmmswsia7nu2x52seq7f8,A. Mejía,Defender,21.0,2,0,0,0,0,0,2,0
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,aghkc1yeurmb1yjzn33dxkq38,M. Mena,Defender,2.0,3,0,1,0,0,0,1,0
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,8qu2f2k8q9h3o32g0dkpun0us,C. Ortiz,Attacker,9.0,3,0,0,0,0,0,0,2
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,1n50a6zb4grm6rpo1o9l39nh0,B. Polanco,Defender,15.0,2,0,0,0,0,0,2,0
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,dqndylksqwrpyvm0snsgheihg,J. Roces,Midfielder,17.0,2,1,0,0,0,0,1,0
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,94mcjnwvczs1ii88atbt9dhck,D. Sánchez,Defender,4.0,2,0,2,0,0,0,1,1
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,eors9g2luqg5gb9ec8omua9sk,A. Vargas,Midfielder,19.0,3,0,1,0,0,0,2,1
Concacaf_Concacaf_U20,2024 Mexico,Dominican Republic Under 20,31tjzzemrww76rzzudm8ow7is,E. Tiburcio,Goalkeeper,12.0,0,0,0,0,0,0,0,0
