liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,Los Angeles FC,84gabnykc01v70413vehqyvah,T. Hasal,Goalkeeper,12,,,,2.0,,,1.0,8.0,,,,,,,,13.0,1.0,,,11.0,,1.0,,1.0,,,,10.0,,18.0,10.0,28.0,10.0,5.0,,,,,3.0,16.0,,,,,,36.0,6.0,,5.0,,,8.0,,,5.0,,1.0,,,,,,,18.0,4.0,,90.0,13.0,11.0,12.0,7.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,,4.0,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,82sayfife5cfdk9isox5gg8ut,R. Hollingshead,Defender,24,14.0,6.0,269.0,536.0,68.0,174.0,31.0,,20.0,24.0,68.0,37.0,7.0,19.0,155.0,446.0,29.0,10.0,10.0,416.0,20.0,35.0,6.0,13.0,67.0,47.0,225.0,54.0,24.0,1054.0,14.0,1282.0,228.0,64.0,,40.0,30.0,91.0,38.0,524.0,122.0,9.0,8.0,1.0,201.0,1917.0,25.0,47.0,61.0,60.0,25.0,,110.0,20.0,188.0,37.0,35.0,6.0,147.0,34.0,31.0,6.0,1.0,1267.0,195.0,34.0,2584.0,993.0,358.0,1042.0,145.0,7.0,27.0,0.0,2.0,1.0,1.0,2.0,3.0,3.0,,2.0,,,1.0,2.0,,,,,,9.0,4.0,,7.0,2.0,0.0,6.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,
USA_MLS,2024,Los Angeles FC,77bfpxhy1oo4cz9txm88qlnmd,K. Kamara,Forward,23,5.0,2.0,161.0,104.0,18.0,59.0,9.0,,4.0,2.0,95.0,24.0,2.0,30.0,1.0,41.0,10.0,4.0,11.0,77.0,4.0,30.0,2.0,,9.0,5.0,61.0,3.0,2.0,159.0,13.0,221.0,62.0,18.0,,9.0,14.0,38.0,15.0,57.0,78.0,19.0,,,66.0,379.0,2.0,,7.0,58.0,3.0,,28.0,7.0,46.0,55.0,30.0,2.0,83.0,13.0,40.0,20.0,,203.0,42.0,12.0,1057.0,152.0,113.0,141.0,22.0,6.0,,1.0,5.0,1.0,,3.0,14.0,1.0,,3.0,,,,3.0,,,4.0,,1.0,9.0,,,3.0,1.0,2.0,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,ombvyo6p3p5khkn91vubvpat,H. Lloris,Goalkeeper,1,,1.0,12.0,118.0,21.0,9.0,37.0,306.0,,,6.0,,,,,584.0,37.0,,,299.0,,37.0,,57.0,1.0,1.0,,345.0,,708.0,13.0,1062.0,354.0,92.0,,,2.0,2.0,46.0,590.0,2.0,,13.0,1.0,6.0,1364.0,166.0,,248.0,,,249.0,4.0,,262.0,6.0,37.0,,10.0,,,,1.0,654.0,179.0,3.0,3360.0,460.0,359.0,477.0,282.0,9.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,77.0,53.0,23.0,103.0,50.0,6.0,,,,,,,23.0,,8.0,1.0,3.0,3.0,1.0,,,,,
USA_MLS,2024,Los Angeles FC,cgq6c4c89nrl1nfucnb6x785,A. Long,Defender,33,5.0,4.0,160.0,415.0,130.0,81.0,28.0,10.0,13.0,1.0,76.0,4.0,4.0,8.0,6.0,593.0,32.0,35.0,4.0,541.0,15.0,33.0,,16.0,34.0,21.0,89.0,88.0,1.0,1462.0,14.0,1631.0,169.0,73.0,,26.0,4.0,41.0,33.0,1047.0,59.0,4.0,11.0,,84.0,1974.0,50.0,41.0,62.0,22.0,17.0,10.0,43.0,1.0,97.0,58.0,33.0,,101.0,28.0,18.0,1.0,1.0,1584.0,408.0,3.0,2767.0,1400.0,196.0,1417.0,117.0,5.0,2.0,0.0,,,,1.0,,,,1.0,,,1.0,,,,,,,5.0,,,2.0,0.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,39gpds71l6v25ba420on2k26s,D. Martínez,Forward,30,8.0,,60.0,122.0,4.0,25.0,4.0,,1.0,15.0,7.0,21.0,8.0,18.0,1.0,42.0,4.0,,11.0,39.0,4.0,19.0,,,7.0,6.0,36.0,5.0,12.0,158.0,47.0,188.0,30.0,6.0,,12.0,4.0,34.0,6.0,40.0,39.0,7.0,,,53.0,317.0,1.0,4.0,15.0,23.0,3.0,,19.0,7.0,39.0,2.0,19.0,4.0,21.0,6.0,5.0,15.0,,188.0,71.0,6.0,481.0,143.0,85.0,158.0,25.0,2.0,,1.0,2.0,3.0,4.0,4.0,3.0,,,4.0,4.0,,,2.0,3.0,,,,,4.0,3.0,7.0,5.0,1.0,3.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,6gm6xblgacwqj5shxup2giy1h,J. Murillo,Defender,3,6.0,6.0,174.0,252.0,84.0,68.0,23.0,10.0,17.0,2.0,74.0,8.0,2.0,8.0,4.0,404.0,20.0,17.0,3.0,150.0,12.0,25.0,1.0,11.0,43.0,26.0,83.0,93.0,2.0,828.0,13.0,989.0,161.0,65.0,,19.0,12.0,40.0,27.0,577.0,71.0,5.0,7.0,,100.0,1252.0,57.0,32.0,58.0,13.0,9.0,10.0,60.0,6.0,98.0,43.0,25.0,1.0,103.0,19.0,31.0,5.0,1.0,950.0,352.0,6.0,1831.0,770.0,181.0,793.0,93.0,4.0,,0.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,8f5h44hnjdt4rdflu8qqhx5d6,T. Musto,Midfielder,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,17ni4ntnt7b6b0bwst3e4djze,L. Müller,Forward,91,,,1.0,6.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,4.0,,,,,6.0,,1.0,6.0,10.0,7.0,1.0,1.0,,2.0,,1.0,,,1.0,,,,1.0,13.0,,1.0,,1.0,,,,1.0,1.0,,4.0,,,,,4.0,,7.0,,,6.0,6.0,3.0,6.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,ezo3ey3shqrey2d8m49h1946i,K. Nielsen,Defender,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,Midfielder,8,9.0,1.0,116.0,363.0,20.0,56.0,13.0,,10.0,4.0,16.0,17.0,3.0,7.0,1.0,163.0,13.0,6.0,3.0,176.0,7.0,13.0,4.0,,26.0,16.0,88.0,14.0,4.0,536.0,10.0,606.0,70.0,20.0,,19.0,13.0,52.0,17.0,177.0,63.0,4.0,4.0,,100.0,784.0,8.0,17.0,28.0,12.0,8.0,,48.0,10.0,54.0,5.0,13.0,4.0,53.0,16.0,11.0,,,595.0,179.0,23.0,1176.0,508.0,110.0,526.0,73.0,4.0,,0.0,1.0,,,,9.0,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,d4xd9fxqjwfe7x46byn60dx49,D. Ochoa,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,cqwdk0w7mxdt5xs3kefcp2f6y,C. Olivera,Forward,13,35.0,1.0,265.0,255.0,6.0,87.0,19.0,,11.0,56.0,34.0,65.0,14.0,52.0,20.0,84.0,24.0,1.0,31.0,39.0,19.0,25.0,21.0,,35.0,24.0,131.0,8.0,56.0,334.0,17.0,429.0,95.0,12.0,,50.0,28.0,133.0,23.0,100.0,158.0,21.0,3.0,,231.0,885.0,3.0,9.0,12.0,118.0,20.0,,98.0,42.0,139.0,9.0,25.0,21.0,107.0,32.0,25.0,1.0,1.0,428.0,175.0,27.0,1992.0,322.0,272.0,333.0,81.0,4.0,2.0,2.0,1.0,,,6.0,2.0,,1.0,7.0,,,7.0,1.0,,,2.0,,1.0,19.0,7.0,,29.0,5.0,2.0,8.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,36e17qrefearxp7lxb1eibwbu,N. Ordaz,Forward,27,3.0,1.0,47.0,54.0,1.0,16.0,5.0,,3.0,3.0,12.0,10.0,1.0,6.0,,19.0,3.0,,3.0,15.0,5.0,17.0,,,5.0,2.0,37.0,,3.0,79.0,56.0,95.0,16.0,3.0,,6.0,8.0,19.0,8.0,25.0,26.0,3.0,,,35.0,171.0,,1.0,4.0,21.0,4.0,,16.0,6.0,16.0,5.0,17.0,,21.0,7.0,7.0,14.0,,90.0,24.0,2.0,371.0,75.0,49.0,74.0,4.0,3.0,1.0,0.0,2.0,,1.0,1.0,2.0,2.0,,1.0,,,,1.0,,,,,,2.0,1.0,1.0,3.0,1.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,bhs4ewg9udrhs2cqw4617hivp,Sergi Palencia,Defender,14,21.0,7.0,327.0,570.0,51.0,174.0,28.0,,33.0,57.0,71.0,38.0,3.0,5.0,206.0,522.0,30.0,10.0,2.0,51.0,37.0,34.0,13.0,14.0,97.0,64.0,199.0,64.0,57.0,1117.0,14.0,1355.0,238.0,91.0,1.0,62.0,33.0,107.0,35.0,560.0,141.0,3.0,9.0,1.0,256.0,2056.0,33.0,32.0,52.0,20.0,24.0,,149.0,24.0,204.0,37.0,34.0,13.0,186.0,58.0,34.0,4.0,,1319.0,583.0,20.0,2675.0,1065.0,393.0,1081.0,131.0,7.0,34.0,0.0,2.0,,,,1.0,1.0,,,,,,2.0,,,1.0,,,8.0,1.0,,20.0,,,1.0,,,,,,,,5.0,,,,1.0,1.0,,,,,,,,,1.0,,,
USA_MLS,2024,Los Angeles FC,do2o6ka25talswmmillufejqi,D. Rosales,Defender,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,ejgtltbsu0djglqw98gywgu6t,Marlon,Defender,5,,1.0,20.0,28.0,5.0,4.0,2.0,1.0,3.0,,6.0,1.0,1.0,1.0,1.0,30.0,2.0,2.0,1.0,15.0,3.0,7.0,,,8.0,5.0,4.0,5.0,,98.0,10.0,107.0,9.0,2.0,,3.0,1.0,5.0,2.0,70.0,8.0,,,,14.0,133.0,1.0,,3.0,2.0,1.0,1.0,9.0,1.0,7.0,3.0,7.0,,12.0,4.0,3.0,5.0,,105.0,58.0,,178.0,95.0,11.0,96.0,8.0,,,0.0,,,,1.0,,,,1.0,,,,,,,,,,2.0,,,1.0,1.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,8b81chchn3min9a8uk8wkipcl,E. Segura,Defender,4,3.0,5.0,112.0,286.0,52.0,57.0,15.0,,9.0,1.0,44.0,7.0,4.0,8.0,15.0,313.0,12.0,12.0,4.0,353.0,13.0,28.0,,12.0,17.0,8.0,71.0,47.0,1.0,806.0,12.0,910.0,104.0,38.0,,20.0,3.0,45.0,23.0,520.0,67.0,4.0,2.0,,68.0,1119.0,29.0,21.0,42.0,18.0,13.0,,23.0,4.0,67.0,22.0,28.0,,45.0,28.0,22.0,16.0,,887.0,173.0,8.0,1365.0,764.0,135.0,787.0,72.0,8.0,8.0,0.0,1.0,,,,3.0,,,,,,,1.0,,,,,,4.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,
USA_MLS,2024,Los Angeles FC,bdwbbro06256s61ed42kejvmd,Ilie Sánchez,Midfielder,6,8.0,5.0,172.0,513.0,46.0,116.0,28.0,,16.0,1.0,50.0,9.0,4.0,7.0,3.0,367.0,24.0,19.0,3.0,304.0,22.0,34.0,,3.0,43.0,27.0,165.0,50.0,1.0,1052.0,12.0,1218.0,166.0,54.0,,29.0,13.0,59.0,35.0,539.0,75.0,4.0,3.0,,122.0,1493.0,25.0,49.0,55.0,13.0,14.0,,63.0,1.0,113.0,34.0,34.0,,97.0,30.0,16.0,10.0,1.0,1178.0,382.0,11.0,2208.0,997.0,192.0,1015.0,116.0,7.0,,1.0,1.0,5.0,,,21.0,1.0,1.0,1.0,,,1.0,,,,,,2.0,12.0,1.0,2.0,6.0,0.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,62qm90k4d9lsuf4l176moad49,T. Tillman,Midfielder,11,40.0,8.0,350.0,668.0,28.0,138.0,28.0,,25.0,30.0,28.0,64.0,12.0,31.0,17.0,365.0,32.0,11.0,11.0,254.0,26.0,36.0,8.0,3.0,75.0,50.0,254.0,44.0,29.0,1116.0,13.0,1298.0,182.0,55.0,1.0,62.0,76.0,132.0,35.0,456.0,147.0,20.0,7.0,,322.0,1871.0,20.0,37.0,54.0,65.0,24.0,,190.0,42.0,157.0,13.0,36.0,8.0,203.0,38.0,15.0,4.0,1.0,1262.0,425.0,39.0,2761.0,1062.0,338.0,1082.0,193.0,7.0,,1.0,3.0,8.0,,3.0,26.0,2.0,1.0,4.0,,,3.0,1.0,1.0,,1.0,,,12.0,6.0,2.0,12.0,4.0,0.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,
USA_MLS,2024,Los Angeles FC,2w5xjif5lfjq0qhwox0ha11x,C. Vela,Forward,10,,,1.0,5.0,,2.0,1.0,,,,,,,,,3.0,,,,,1.0,1.0,,,,,3.0,,,5.0,10.0,7.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,8.0,,,1.0,,,,,,2.0,,1.0,1.0,,1.0,,1.0,,5.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,18b4rpeia26xq688ieqaw2z2s,A. Wibowo,Forward,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Los Angeles FC,5xdvsfx9nuars278c5g9grnys,T. Ángel,Forward,21,,,11.0,12.0,,3.0,1.0,,,1.0,4.0,1.0,2.0,2.0,,5.0,,,1.0,6.0,1.0,5.0,,,1.0,1.0,4.0,1.0,1.0,17.0,80.0,21.0,4.0,1.0,,,1.0,5.0,1.0,5.0,8.0,1.0,,,7.0,30.0,,,1.0,6.0,,,2.0,1.0,4.0,1.0,5.0,,3.0,1.0,3.0,5.0,,20.0,6.0,1.0,46.0,16.0,7.0,16.0,3.0,,,0.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
