liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Foul Attempted Tackle,Unsuccessful Corners into Box,Successful Passes Own Half,Ground Duels lost,Starts,Unsuccessful Passes Opposition Half,Interceptions,Total Fouls Conceded,Recoveries,Ground Duels,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Key Passes (Attempt Assists),Appearances,Rightside Passes,Aerial Duels,PutThrough/Blocked Distribution,Total Passes,Index,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Total Fouls Won,Unsuccessful Launches,Penalties Conceded,Throw Ins to Opposition Player,Unsuccessful Short Passes,Total Touches In Opposition Box,Corners Taken (incl short corners),Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels won,Total Tackles,Touches,Aerial Duels won,Throw Ins to Own Player,Backward Passes,Successful Open Play Passes,Successful Long Passes,Open Play Passes,Successful Passes Opposition Half,Unsuccessful Long Passes,Ground Duels won,Duels lost,Times Tackled,Time Played,Forward Passes,Aerial Duels lost,PutThrough/Blocked Distribution Won,Successful Dribbles,Unsuccessful Crosses open play,Penalty Goals Conceded,Tackles Lost,Leftside Passes,Unsuccessful Passes Own Half,Goals Conceded,Total Clearances,Tackles Won,Total Losses Of Possession,Winning Goal,Blocks,Shots Off Target (inc woodwork),Successful Crosses & Corners,Successful Corners into Box,Total Shots,Unsuccessful Dribbles,Corners Won,Shots On Target ( inc goals ),Offsides,Saves Made from Inside Box,Catches,Saves Made,Saves made - parried,Penalties Faced,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Successful Crosses open play,Blocked Shots,Successful Lay-offs,Goals Conceded Outside Box,Attempts from Set Pieces,Right Foot Goals,Clean Sheets,Goals from Inside Box,Home Goals,Away Goals,Overruns,Goal Assists,Assists (Intentional),Hit Woodwork,Through balls,Left Foot Goals,Unsuccessful lay-offs,Saves Made from Outside Box,Headed Goals,Handballs conceded,Own Goal Scored,Goals from Outside Box,Last Player Tackle,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Saved,Second Goal Assists,Foul Won Penalty,Penalty Goals,Penalties Taken,Set Pieces Goals,Saves made - caught,Clearances Off the Line,Crosses not Claimed
Concacaf_Concacaf_Champions_Cup,2025,LD Alajuelense,h6fnykutf90osvfg8nztozx1,L. Angulo,Midfielder,8.0,2.0,,,,,,,1.0,4.0,,34.0,7.0,2.0,12.0,,4.0,10.0,10.0,2.0,1.0,2.0,2.0,32.0,1.0,2.0,85.0,10.0,,70.0,63.0,,2.0,,,11.0,,,11.0,15.0,4.0,3.0,100.0,1.0,1.0,13.0,66.0,7.0,81.0,36.0,4.0,3.0,7.0,1.0,169.0,25.0,,1.0,,1.0,,1.0,15.0,4.0,3.0,1.0,2.0,18.0,0.0,,1.0,,,3.0,,,2.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,LD Alajuelense,aau4faihpdv6pyok673ii2yfp,C. Borges,Midfielder,5.0,2.0,,,,,,,,1.0,2.0,47.0,3.0,2.0,21.0,2.0,2.0,10.0,11.0,2.0,10.0,1.0,2.0,19.0,1.0,5.0,139.0,10.0,,128.0,118.0,2.0,2.0,,,5.0,,2.0,12.0,11.0,8.0,4.0,165.0,,1.0,17.0,127.0,10.0,138.0,82.0,6.0,8.0,4.0,,180.0,61.0,1.0,,2.0,6.0,,1.0,42.0,,3.0,,3.0,22.0,0.0,,,1.0,,,,4.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,LD Alajuelense,7g1lvmpww9jrvojy55zengpw4,A. Bran,Midfielder,14.0,2.0,,,,,,1.0,,,,31.0,5.0,1.0,17.0,,1.0,6.0,15.0,1.0,8.0,1.0,2.0,20.0,3.0,1.0,74.0,10.0,,64.0,62.0,2.0,,,,9.0,,,18.0,10.0,11.0,6.0,104.0,1.0,,8.0,60.0,2.0,70.0,33.0,1.0,10.0,7.0,4.0,118.0,23.0,2.0,,2.0,8.0,,1.0,23.0,1.0,2.0,1.0,5.0,26.0,0.0,,3.0,,,3.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,LD Alajuelense,bzb96y82gcod1quxxvz6csvyt,J. Campbell,Forward,12.0,2.0,,,,,,2.0,,1.0,,1.0,5.0,,4.0,,3.0,2.0,7.0,,,1.0,2.0,1.0,,1.0,16.0,10.0,2.0,11.0,9.0,2.0,,,,4.0,2.0,,7.0,5.0,2.0,,25.0,,1.0,4.0,10.0,2.0,15.0,10.0,1.0,2.0,5.0,3.0,29.0,4.0,,1.0,,,,,7.0,1.0,1.0,,,8.0,0.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,LD Alajuelense,991l8wbi9cfhm2pmyid7cle22,D. Campos,Midfielder,11.0,2.0,1.0,,,,,1.0,1.0,,,14.0,2.0,1.0,6.0,1.0,,5.0,10.0,,3.0,2.0,2.0,15.0,3.0,1.0,26.0,10.0,1.0,23.0,17.0,5.0,,,,2.0,1.0,,13.0,3.0,9.0,3.0,49.0,1.0,,6.0,21.0,6.0,24.0,12.0,1.0,8.0,4.0,2.0,83.0,4.0,2.0,,,1.0,,,1.0,,,,3.0,11.0,0.0,,1.0,3.0,,2.0,1.0,,1.0,,,,,,,,,,,3.0,1.0,,,2.0,1.0,,,1.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,
Concacaf_Concacaf_Champions_Cup,2025,LD Alajuelense,ay9kbm6jq3tbns7s65w6rc3qh,Anderson Canhoto,Forward,97.0,2.0,,,,,,1.0,,,1.0,14.0,1.0,1.0,19.0,,,3.0,3.0,2.0,3.0,2.0,2.0,6.0,1.0,4.0,64.0,10.0,,46.0,45.0,1.0,1.0,,,14.0,2.0,3.0,4.0,18.0,2.0,1.0,78.0,,2.0,16.0,45.0,1.0,62.0,32.0,4.0,2.0,2.0,,135.0,20.0,1.0,2.0,,2.0,,,22.0,2.0,3.0,,1.0,25.0,0.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,LD Alajuelense,at9jab3qv8j4azup6qd5ggui2,D. Chacón,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,LD Alajuelense,5gsfgk3puoqkzwd8vz591fw9g,T. Demetrius,Forward,7.0,1.0,,,,,,1.0,,2.0,,3.0,3.0,,2.0,,2.0,1.0,6.0,,1.0,,1.0,1.0,,1.0,5.0,10.0,,4.0,4.0,1.0,,,,1.0,,,6.0,1.0,3.0,1.0,11.0,,,3.0,3.0,,4.0,1.0,,3.0,3.0,1.0,9.0,1.0,,,1.0,1.0,,,,,,,1.0,4.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,LD Alajuelense,aq748pp3jyntucwe1wk06rgiy,A. Gamboa,Defender,13.0,2.0,,,,,,,,,,63.0,2.0,2.0,16.0,5.0,1.0,11.0,11.0,2.0,1.0,,2.0,38.0,7.0,3.0,126.0,10.0,3.0,103.0,93.0,2.0,10.0,,,11.0,,,18.0,23.0,13.0,6.0,165.0,4.0,3.0,8.0,99.0,10.0,122.0,40.0,12.0,9.0,5.0,,180.0,56.0,3.0,1.0,1.0,1.0,,1.0,24.0,8.0,3.0,12.0,5.0,28.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,LD Alajuelense,dwk75te0lgejruied4tfcmdat,J. Lucumí,Forward,33.0,2.0,,1.0,,,,,2.0,3.0,,14.0,14.0,2.0,12.0,1.0,6.0,4.0,20.0,2.0,2.0,1.0,2.0,8.0,4.0,5.0,50.0,10.0,,39.0,37.0,2.0,,,,11.0,3.0,,24.0,11.0,8.0,2.0,79.0,2.0,1.0,18.0,35.0,2.0,46.0,25.0,,6.0,16.0,9.0,160.0,14.0,2.0,1.0,2.0,2.0,,,10.0,1.0,3.0,1.0,2.0,28.0,0.0,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
