liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Own Player,Throw Ins to Opposition Player,Offsides,Goals from Outside Box,Attempts from Set Pieces,Left Foot Goals,Headed Goals,Handballs conceded,Hit Woodwork,Penalties Taken,Penalty Goals,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Penalties Conceded,Unsuccessful lay-offs,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Straight Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Foul Won Penalty,Last Man Tackle,Second Goal Assists,Penalties Off Target,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Overruns,Goal Kicks,Other Goals
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,4zt41sb8th5w9hvn2o8yukpn9,F. Faría,Midfielder,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,306gjy5xp2u15gh9qwrek551x,J. Gallardo,Midfielder,17,50.0,1363.0,1.0,6.0,1.0,4.0,,447.0,23.0,124.0,12.0,226.0,10.0,3.0,24.0,15.0,11.0,3.0,41.0,245.0,119.0,35.0,97.0,454.0,2.0,23.0,18.0,309.0,21.0,22.0,121.0,2.0,194.0,24.0,153.0,3.0,74.0,15.0,25.0,22.0,777.0,6.0,16.0,10.0,4.0,126.0,121.0,66.0,10.0,113.0,11.0,24.0,9.0,21.0,40.0,13.0,207.0,14.0,24.0,54.0,16.0,3.0,2.0,53.0,15.0,2.0,326.0,333.0,81.0,2.0,2.0,,25.0,94.0,10.0,13.0,73.0,21.0,8.0,5.0,2.0,,4.0,,4.0,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,45yqdg3nc1gdyc0qye6kdba39,J. García,Defender,18,3.0,368.0,1.0,,1.0,,,133.0,1.0,26.0,,63.0,1.0,,2.0,5.0,1.0,1.0,7.0,29.0,58.0,1.0,13.0,136.0,,6.0,,114.0,3.0,2.0,15.0,,3.0,3.0,14.0,1.0,13.0,4.0,6.0,4.0,212.0,,5.0,4.0,1.0,20.0,46.0,5.0,10.0,15.0,1.0,7.0,,4.0,10.0,1.0,37.0,6.0,4.0,3.0,5.0,,,15.0,61.0,,118.0,121.0,17.0,1.0,,1.0,,22.0,1.0,2.0,5.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,7hw5x5qakhesr3fzd1fdf2qc5,Abraham,Midfielder,10,1.0,1530.0,,20.0,7.0,,,933.0,,93.0,1.0,422.0,14.0,2.0,55.0,15.0,6.0,6.0,10.0,137.0,420.0,24.0,61.0,957.0,,13.0,3.0,691.0,24.0,11.0,116.0,1.0,305.0,9.0,92.0,5.0,108.0,17.0,20.0,25.0,1101.0,1.0,17.0,10.0,2.0,83.0,228.0,7.0,10.0,46.0,5.0,150.0,,11.0,8.0,,101.0,10.0,30.0,1.0,17.0,,,45.0,331.0,,818.0,841.0,18.0,3.0,,,15.0,55.0,9.0,29.0,38.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,42u6aoheax8noca8sqvgb0el1,O. Islas,Forward,301,6.0,138.0,2.0,,,,,37.0,4.0,11.0,1.0,18.0,,1.0,1.0,2.0,,,3.0,26.0,12.0,3.0,7.0,37.0,,2.0,3.0,29.0,5.0,,8.0,,,,13.0,,7.0,1.0,4.0,1.0,71.0,,3.0,2.0,,19.0,2.0,4.0,10.0,9.0,,,1.0,3.0,1.0,2.0,23.0,,5.0,6.0,3.0,,,11.0,24.0,,29.0,29.0,4.0,,,,1.0,14.0,2.0,,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,264dbgpbtl3c5lpg6x13fed3p,P. Jáquez,Midfielder,89,,400.0,4.0,1.0,1.0,,,205.0,,11.0,,42.0,17.0,3.0,28.0,3.0,,1.0,5.0,40.0,129.0,9.0,10.0,209.0,,12.0,,145.0,12.0,,38.0,,42.0,1.0,28.0,,15.0,3.0,4.0,10.0,253.0,,7.0,4.0,1.0,27.0,89.0,1.0,10.0,19.0,,26.0,,4.0,6.0,,38.0,6.0,13.0,,7.0,,,14.0,67.0,,167.0,171.0,11.0,,,,6.0,19.0,3.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,azlsdal385zt0d3k8d4jx0no5,B. Magaña,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,2hnf763sjytyem1kz5sfrpplh,A. Mendoza,Defender,5,14.0,1209.0,,1.0,5.0,1.0,,490.0,6.0,75.0,26.0,240.0,20.0,4.0,45.0,8.0,6.0,6.0,21.0,237.0,189.0,33.0,76.0,524.0,5.0,20.0,6.0,342.0,16.0,17.0,121.0,17.0,210.0,26.0,143.0,1.0,50.0,15.0,19.0,25.0,946.0,43.0,15.0,12.0,1.0,122.0,204.0,8.0,10.0,106.0,11.0,61.0,7.0,29.0,40.0,6.0,183.0,42.0,22.0,47.0,15.0,23.0,4.0,56.0,35.0,,375.0,403.0,61.0,3.0,4.0,,18.0,77.0,15.0,32.0,66.0,89.0,38.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,4hk9842inax50dz94e8wllbyt,Alejandro Palacios,Goalkeeper,1,,468.0,,,18.0,,,149.0,,,,32.0,48.0,1.0,79.0,,,4.0,,82.0,107.0,1.0,,218.0,1.0,1.0,,89.0,6.0,,79.0,,45.0,2.0,62.0,,43.0,6.0,,17.0,253.0,,6.0,,,1.0,132.0,,10.0,4.0,,50.0,,1.0,3.0,,4.0,4.0,10.0,,6.0,,,,41.0,,101.0,139.0,3.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,39.0,,,,,7.0,,1.0,1.0,,2.0,2.0,1.0,5.0,,,19.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,43wju2yqd8k45no4pcdqngst1,S. Palacios,Forward,24,,24.0,5.0,1.0,,,,15.0,,5.0,,10.0,,,,,1.0,,1.0,6.0,3.0,1.0,3.0,16.0,,,,12.0,2.0,1.0,3.0,,2.0,,2.0,,,,,1.0,22.0,,5.0,,,3.0,2.0,,10.0,2.0,,1.0,,,1.0,1.0,5.0,,2.0,,5.0,,,2.0,7.0,,13.0,13.0,2.0,,,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,ay425f6xppyvz8kvrrbe7mled,L. Quintana,Defender,19,,90.0,,,,,,81.0,,2.0,,28.0,,,4.0,,,,2.0,9.0,46.0,1.0,3.0,81.0,,1.0,,65.0,1.0,,7.0,,45.0,1.0,3.0,,6.0,1.0,,4.0,87.0,,1.0,,,4.0,23.0,1.0,10.0,4.0,,9.0,,1.0,2.0,,8.0,1.0,1.0,,1.0,,,2.0,11.0,,74.0,74.0,4.0,,,,1.0,4.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,4w1mssxwhdxsg91kqvtldnglx,B. Rabello,Midfielder,11,11.0,1511.0,,10.0,1.0,2.0,1.0,496.0,11.0,73.0,3.0,294.0,2.0,5.0,18.0,10.0,5.0,6.0,24.0,174.0,137.0,16.0,58.0,504.0,3.0,17.0,27.0,383.0,24.0,15.0,76.0,,192.0,19.0,76.0,12.0,80.0,17.0,17.0,16.0,765.0,2.0,17.0,8.0,,170.0,138.0,31.0,10.0,89.0,10.0,45.0,3.0,41.0,6.0,18.0,200.0,4.0,30.0,16.0,17.0,2.0,2.0,87.0,101.0,1.0,420.0,428.0,30.0,2.0,2.0,,15.0,111.0,1.0,10.0,83.0,9.0,,3.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,6zpma5k8x2l38xe2ap6lz6qxh,A. Saldívar,Goalkeeper,13,,1062.0,1.0,,42.0,,,340.0,,,,71.0,80.0,1.0,131.0,1.0,,2.0,1.0,137.0,291.0,1.0,3.0,496.0,,1.0,1.0,242.0,18.0,,134.0,,88.0,,98.0,,97.0,11.0,3.0,36.0,606.0,,12.0,1.0,,6.0,300.0,,10.0,3.0,,120.0,,1.0,,,7.0,5.0,20.0,,12.0,,,3.0,108.0,,255.0,362.0,1.0,1.0,,,1.0,4.0,,1.0,3.0,,,,,,,,,,,,118.0,,,1.0,,38.0,,3.0,1.0,,7.0,12.0,13.0,26.0,2.0,5.0,35.0,,,,1.0,1.0,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,9gjhiwq216h83bh8k0cdf3cgl,J. Van Rankin,Defender,2,11.0,1244.0,1.0,3.0,3.0,,,408.0,7.0,60.0,3.0,205.0,8.0,4.0,28.0,16.0,2.0,5.0,11.0,142.0,138.0,40.0,52.0,420.0,1.0,30.0,11.0,306.0,22.0,5.0,80.0,,54.0,3.0,69.0,2.0,54.0,14.0,22.0,23.0,683.0,,15.0,12.0,2.0,126.0,162.0,3.0,10.0,80.0,3.0,34.0,3.0,15.0,15.0,10.0,152.0,21.0,27.0,12.0,15.0,,1.0,61.0,144.0,,329.0,340.0,26.0,2.0,2.0,,20.0,72.0,20.0,12.0,65.0,58.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,4jis3pq2m00ga2b6wsn24ymz9,É. Vera,Midfielder,15,,2.0,1.0,,,,,2.0,,1.0,,1.0,,,,,,,,,1.0,,,2.0,,,,2.0,,,,,1.0,,,,,,,,6.0,,1.0,,,,,,10.0,,,,,,,,,2.0,,,1.0,,,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,928785tep40xateo88c8aowk5,D. Verón,Defender,4,,1293.0,,1.0,6.0,1.0,1.0,584.0,5.0,68.0,,140.0,33.0,2.0,71.0,9.0,4.0,6.0,17.0,136.0,336.0,29.0,52.0,599.0,,16.0,2.0,416.0,17.0,8.0,123.0,,206.0,4.0,85.0,6.0,80.0,15.0,19.0,38.0,798.0,,15.0,7.0,6.0,64.0,239.0,31.0,10.0,70.0,4.0,60.0,,10.0,30.0,1.0,111.0,65.0,23.0,,15.0,,,24.0,86.0,1.0,463.0,476.0,47.0,3.0,,,17.0,41.0,12.0,37.0,40.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Universidad Nacional,3xqpp4h4xcryj2yzswznaai95,A. Zamudio,Midfielder,91,,31.0,2.0,,,,,16.0,,2.0,,13.0,,,,,,,,3.0,2.0,,1.0,16.0,,1.0,,12.0,2.0,,1.0,,6.0,1.0,1.0,,,,,,18.0,,2.0,1.0,,3.0,2.0,,10.0,,,3.0,,,,1.0,3.0,,2.0,,2.0,,,3.0,6.0,,15.0,15.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
