liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,New England Revolution II,51y94mgf4wxkk5f4tysztc60a,J. Akanyirige,Defender,29,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,New England Revolution II,c1z6mxuhvuegd4c5b3hau93ze,M. Al-Hasnawi,Defender,42,5.0,139.0,1.0,4.0,54.0,2.0,,27.0,,28.0,2.0,8.0,1.0,6.0,4.0,23.0,,201.0,,,11.0,31.0,14.0,,24.0,17.0,,,11.0,49.0,,21.0,,13.0,315.0,31.0,9.0,191.0,83.0,337.0,10.0,1.0,346.0,443.0,,10.0,,10.0,48.0,5.0,65.0,,11.0,,,24.0,12.0,17.0,48.0,107.0,,61.0,,7.0,12.0,54.0,58.0,210.0,741.0,13.0,,7.0,,31.0,453.0,103.0,5.0,18.0,160.0,1.0,24.0,980.0,115.0,11.0,2.0,5.0,,,,102.0,27.0,,,0.0,,,,,,,,,,,,,,5.0,6.0,22.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,New England Revolution II,906i3qf1bf6nx6pla85e869lg,H. Barry,Defender,3,1.0,207.0,,,18.0,2.0,,1.0,,17.0,,10.0,,9.0,6.0,15.0,,137.0,3.0,,12.0,34.0,42.0,,4.0,13.0,,,6.0,62.0,,63.0,,8.0,408.0,30.0,18.0,137.0,77.0,403.0,10.0,1.0,438.0,503.0,,1.0,18.0,2.0,57.0,2.0,27.0,,4.0,,,8.0,8.0,13.0,25.0,105.0,,34.0,,16.0,15.0,34.0,43.0,196.0,723.0,25.0,,12.0,,15.0,543.0,72.0,1.0,3.0,302.0,1.0,32.0,1005.0,68.0,,2.0,1.0,19.0,,,43.0,1.0,,,0.0,,,1.0,,,,,,,,,,,2.0,1.0,15.0,,,1.0,,,,,1.0,,1.0,,,
USA_MLS_Next_Pro,2024,New England Revolution II,9opfqphxw9mhs25lkzzhstyxg,O. Beninga,Goalkeeper,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,New England Revolution II,bnspew1iw2jxr1s3a5oubp4ic,A. Bjelajac,Forward,45,,11.0,,3.0,13.0,6.0,,,,5.0,,,,12.0,,4.0,,38.0,2.0,,4.0,3.0,3.0,,9.0,12.0,,3.0,3.0,,,10.0,,2.0,30.0,,1.0,18.0,18.0,28.0,10.0,,30.0,44.0,,2.0,,2.0,9.0,1.0,,4.0,3.0,,2.0,2.0,8.0,12.0,14.0,16.0,,23.0,,10.0,3.0,26.0,16.0,7.0,108.0,22.0,,2.0,,4.0,46.0,13.0,17.0,3.0,12.0,,,318.0,49.0,,4.0,,,,,27.0,,,,0.0,,,,,,,,,,,,,,4.0,8.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,New England Revolution II,anysxg2z6niqapc5m3f4tzims,J. Bolma,Midfielder,16,5.0,98.0,,11.0,84.0,26.0,2.0,26.0,3.0,26.0,3.0,4.0,,17.0,1.0,22.0,,153.0,4.0,7.0,9.0,16.0,2.0,26.0,25.0,25.0,2.0,7.0,17.0,9.0,1.0,84.0,,17.0,292.0,17.0,3.0,234.0,97.0,285.0,10.0,2.0,309.0,347.0,,11.0,,14.0,57.0,4.0,15.0,4.0,20.0,1.0,11.0,26.0,38.0,25.0,48.0,62.0,,88.0,2.0,4.0,19.0,65.0,53.0,92.0,666.0,21.0,1.0,15.0,,31.0,371.0,81.0,70.0,20.0,83.0,1.0,6.0,1150.0,153.0,9.0,15.0,8.0,,1.0,,132.0,35.0,0.0,1.0,0.0,,,,,,,,,,,1.0,,1.0,4.0,16.0,1.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,New England Revolution II,akwjik09wytzzr3yras0diqz8,L. Borovic,Midfielder,23,1.0,86.0,,5.0,46.0,10.0,,4.0,1.0,18.0,,9.0,,13.0,,14.0,,123.0,2.0,6.0,10.0,16.0,11.0,11.0,16.0,18.0,1.0,7.0,6.0,12.0,,69.0,,17.0,240.0,23.0,2.0,143.0,79.0,242.0,10.0,1.0,263.0,310.0,,2.0,,4.0,31.0,4.0,2.0,1.0,6.0,,4.0,24.0,17.0,18.0,47.0,68.0,,57.0,,11.0,16.0,60.0,56.0,97.0,489.0,24.0,,4.0,,8.0,331.0,63.0,21.0,5.0,122.0,1.0,4.0,864.0,117.0,7.0,6.0,2.0,,,,93.0,11.0,,,0.0,,,,,,,,,,,,,,8.0,8.0,2.0,,,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,New England Revolution II,97kzr8rgekycws02q55a63z3e,B. Bueno,Midfielder,33,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,4.0,1.0,,5.0,2.0,5.0,10.0,,5.0,6.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,3.0,6.0,,,,,,6.0,1.0,,,,,,14.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,New England Revolution II,d043ppr554ym2j2xf3fcmbqsq,L. Butts,Forward,9,,16.0,,4.0,19.0,16.0,,1.0,,13.0,,1.0,,10.0,,12.0,,33.0,,,5.0,2.0,2.0,,4.0,11.0,,3.0,4.0,1.0,5.0,25.0,,2.0,68.0,,2.0,48.0,24.0,68.0,10.0,1.0,68.0,81.0,,4.0,,1.0,15.0,1.0,,5.0,6.0,5.0,7.0,2.0,12.0,11.0,8.0,13.0,,24.0,,5.0,4.0,18.0,12.0,16.0,157.0,15.0,5.0,1.0,,5.0,81.0,12.0,32.0,5.0,20.0,,,518.0,42.0,,9.0,,,1.0,,27.0,1.0,3.0,2.0,0.0,,,,,,,,,,,,,1.0,5.0,6.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,New England Revolution II,7djbfbsqwu0g7wd1xo1ufp2zu,G. Calderón,Defender,66,1.0,25.0,,,10.0,,,2.0,,10.0,,3.0,,3.0,3.0,9.0,,34.0,2.0,,5.0,9.0,13.0,,,5.0,,,,17.0,,107.0,,3.0,189.0,25.0,1.0,70.0,5.0,204.0,10.0,1.0,214.0,234.0,,,5.0,,9.0,1.0,2.0,,,,,6.0,4.0,5.0,9.0,30.0,,17.0,,7.0,8.0,12.0,13.0,107.0,282.0,10.0,,3.0,,2.0,244.0,23.0,,1.0,145.0,,5.0,377.0,29.0,3.0,,1.0,5.0,,,19.0,2.0,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
