liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,Birmingham Legion FC,3dyn7hheqvs3gm3m84jrra9lg,S. Antwi,Midfielder,18,2.0,13.0,20.0,19.0,11.0,8.0,9.0,31.0,2.0,1.0,1.0,16.0,9.0,7.0,1.0,2.0,93.0,4.0,3.0,2.0,12.0,26.0,2.0,2.0,,,,,83.0,37.0,47.0,79.0,1.0,180.0,3.0,,4.0,18.0,95.0,84.0,3.0,,11.0,121.0,6.0,6.0,0.0,3.0,2.0,,3.0,25.0,2.0,4.0,6.0,1.0,1.0,1.0,,,,2.0,,,5.0,,,2.0,1.0,,,,,2.0,,,,,,2.0,,,,,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Birmingham Legion FC,9m2l2wpu8cht54izobml845t6,N. Brown,Defender,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Birmingham Legion FC,9tbreewzjkg94c3wz8xu3d7je,K. Cole,Midfielder,8,2.0,7.0,3.0,17.0,6.0,11.0,11.0,18.0,2.0,1.0,1.0,13.0,4.0,9.0,,,55.0,1.0,3.0,3.0,7.0,20.0,,2.0,1.0,,,1.0,45.0,27.0,19.0,44.0,4.0,135.0,,,4.0,12.0,56.0,46.0,4.0,1.0,10.0,84.0,6.0,3.0,0.0,4.0,2.0,1.0,2.0,11.0,5.0,2.0,4.0,1.0,,,,,,,,1.0,7.0,,,1.0,,,,,,4.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Birmingham Legion FC,8bjjne12yudwbzfzjdlygqx62,A. Daley,Defender,26,2.0,7.0,5.0,7.0,1.0,6.0,11.0,21.0,2.0,,,6.0,,6.0,,1.0,40.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,22.0,11.0,30.0,1.0,90.0,,,2.0,11.0,40.0,32.0,3.0,,8.0,63.0,7.0,5.0,0.0,1.0,1.0,1.0,,10.0,1.0,,1.0,,,,1.0,,1.0,7.0,,,3.0,,,1.0,,,,,,2.0,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Birmingham Legion FC,2rsduabh7r8i29f9i6znwbfu1,R. Damus,Forward,9,2.0,6.0,6.0,14.0,10.0,4.0,12.0,3.0,2.0,1.0,1.0,5.0,3.0,2.0,,1.0,12.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,,,,9.0,9.0,2.0,11.0,1.0,147.0,3.0,,1.0,12.0,14.0,11.0,1.0,2.0,3.0,31.0,2.0,3.0,0.0,9.0,7.0,,,3.0,,3.0,1.0,,,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Birmingham Legion FC,6han4f5xq1d0ii0ol2drgi4bu,G. Diarbian,Forward,19,2.0,17.0,19.0,26.0,18.0,8.0,39.0,6.0,2.0,1.0,1.0,26.0,18.0,8.0,,,29.0,16.0,2.0,,5.0,4.0,,2.0,2.0,1.0,1.0,1.0,23.0,20.0,6.0,25.0,1.0,175.0,14.0,,6.0,31.0,31.0,25.0,1.0,5.0,6.0,71.0,4.0,5.0,0.0,,,1.0,2.0,4.0,2.0,2.0,4.0,,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Birmingham Legion FC,exoz42w08grp9ljra160xu1w4,L. Duru,Defender,2,1.0,7.0,,3.0,2.0,1.0,9.0,8.0,1.0,1.0,1.0,2.0,2.0,,,,24.0,,3.0,,,,,,,,,,16.0,8.0,9.0,17.0,,45.0,1.0,,,14.0,25.0,17.0,,3.0,8.0,37.0,6.0,7.0,0.0,1.0,,,1.0,10.0,1.0,1.0,2.0,,,,,,1.0,4.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Birmingham Legion FC,ece6sffb02drwz4brwndn0rh0,R. Hamouda,Defender,4,1.0,2.0,20.0,2.0,,2.0,2.0,20.0,1.0,,,,,,1.0,,44.0,12.0,1.0,1.0,4.0,20.0,,1.0,,,,,39.0,15.0,27.0,40.0,,90.0,,,,8.0,49.0,42.0,,1.0,7.0,61.0,4.0,3.0,0.0,2.0,,1.0,,7.0,4.0,,3.0,,,,,1.0,,,,1.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Birmingham Legion FC,72upvctajyq3fix38nc9mahre,K. Hughes,Defender,5,1.0,3.0,,15.0,8.0,7.0,,16.0,1.0,1.0,1.0,7.0,4.0,3.0,1.0,,32.0,,,,2.0,10.0,,1.0,,,,,18.0,9.0,9.0,16.0,2.0,90.0,,,,15.0,33.0,18.0,3.0,,15.0,53.0,10.0,3.0,0.0,8.0,4.0,2.0,2.0,4.0,6.0,4.0,5.0,,,,,,,,,,12.0,,,,,,,,,8.0,,,,,,1.0,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Birmingham Legion FC,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,Defender,3,2.0,1.0,13.0,11.0,6.0,5.0,2.0,21.0,2.0,,,4.0,1.0,3.0,,,49.0,4.0,,,2.0,13.0,,2.0,1.0,,,,43.0,14.0,34.0,46.0,,151.0,,,2.0,8.0,54.0,48.0,1.0,2.0,6.0,73.0,5.0,1.0,0.0,7.0,5.0,2.0,,19.0,10.0,1.0,1.0,,,,,,,1.0,,1.0,5.0,,,,,,,,,3.0,,,,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
