liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Ground Duels lost,Index,Handballs conceded,Aerial Duels lost,Corners Taken (incl short corners),Penalties Taken,Goals from Inside Box,Substitute Off,Left Foot Goals,Total Touches In Opposition Box,Successful Short Passes,Tackles Lost,Appearances,Successful Open Play Passes,Open Play Passes,Corners Won,Total Shots,Duels won,Ground Duels,Key Passes (Attempt Assists),Rightside Passes,Unsuccessful Dribbles,Leftside Passes,Time Played,Unsuccessful Long Passes,Unsuccessful Short Passes,Games Played,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Successful Dribbles,Times Tackled,Goals from Outside Box,Right Foot Goals,Hit Woodwork,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Aerial Duels,Total Tackles,Total Clearances,Foul Attempted Tackle,Successful Launches,Aerial Duels won,Ground Duels won,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Tackles Won,Blocked Shots,Unsuccessful Crosses & Corners,Successful Long Passes,PutThrough/Blocked Distribution,Total Fouls Won,Unsuccessful lay-offs,Shots On Target ( inc goals ),Backward Passes,Through balls,Goals,Unsuccessful Corners into Box,Forward Passes,Successful Passes Own Half,Successful Lay-offs,Duels,Penalty Goals,Touches,Unsuccessful Crosses open play,Yellow Cards,Unsuccessful Passes Own Half,Penalty Goals Conceded,Successful Crosses & Corners,Total Losses Of Possession,Successful Crosses open play,Unsuccessful Passes Opposition Half,Total Fouls Conceded,Goals Conceded,Goals Conceded Inside Box,Starts,Recoveries,Substitute On,Clean Sheets,Offsides,Assists (Intentional),Interceptions,Total Passes,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Unsuccessful Launches,Throw Ins to Opposition Player,Blocks,Throw Ins to Own Player,GK Successful Distribution,Headed Goals,Penalties Conceded,Clearances Off the Line,Second Goal Assists,Foul Won Penalty,Penalties Saved,Saves Made from Inside Box,Punches,Penalties Faced,Catches,Saves from Penalty,Drops,Crosses not Claimed,Saves made - parried,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Goalkeeper Smother,Saves Made from Outside Box,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,Set Pieces Goals,Straight Red Cards,Own Goal Scored,Penalties Off Target
Mexico_Liga_MX,2015-2016,CF América,czybcajgm1ts1bionzqqrgout,B. Lozano,Midfielder,18,,8.0,10.0,,2.0,2.0,,,1.0,,,29.0,,7.0,30.0,38.0,2.0,2.0,14.0,21.0,5.0,2.0,2.0,13.0,109.0,1.0,8.0,7.0,2.0,2.0,4.0,,,,1.0,9.0,10.0,3.0,,,1.0,,1.0,13.0,31.0,20.0,,1.0,5.0,2.0,4.0,9.0,,,12.0,1.0,,,13.0,13.0,2.0,24.0,,78.0,5.0,,1.0,,2.0,23.0,,13.0,3.0,6.0,5.0,1.0,1.0,6.0,,,,,40.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,
Mexico_Liga_MX,2015-2016,CF América,bhkx2g09wl0f9dchmz5alzf85,O. Mares,Defender,15,,45.0,10.0,1.0,9.0,,,,,,,443.0,5.0,15.0,488.0,582.0,3.0,5.0,70.0,108.0,11.0,217.0,3.0,67.0,1267.0,50.0,47.0,15.0,8.0,3.0,6.0,,,,,97.0,54.0,16.0,42.0,11.0,9.0,3.0,7.0,63.0,504.0,275.0,37.0,1.0,9.0,61.0,19.0,15.0,,2.0,39.0,,,,278.0,233.0,,124.0,,877.0,9.0,3.0,29.0,,4.0,138.0,4.0,77.0,19.0,18.0,15.0,14.0,46.0,1.0,4.0,,,29.0,601.0,3.0,,,,21.0,11.0,3.0,92.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Mexico_Liga_MX,2015-2016,CF América,eynp2mtuc2ertd1v1m6jdj7bp,O. Martínez,Midfielder,10,7.0,101.0,10.0,1.0,7.0,53.0,2.0,5.0,4.0,,,761.0,6.0,21.0,805.0,952.0,11.0,33.0,58.0,155.0,31.0,281.0,13.0,265.0,1754.0,37.0,117.0,21.0,8.0,15.0,14.0,,,5.0,,154.0,108.0,11.0,23.0,6.0,21.0,3.0,4.0,54.0,845.0,555.0,17.0,13.0,32.0,84.0,28.0,17.0,,18.0,102.0,,5.0,22.0,351.0,319.0,14.0,166.0,2.0,1306.0,4.0,1.0,31.0,,29.0,263.0,,155.0,32.0,20.0,16.0,20.0,115.0,1.0,7.0,,6.0,21.0,999.0,4.0,,,,6.0,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,3.0,23.0,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,CF América,c50diwaflu09gnvfjsdo22191,J. Moreno Salas,Forward,27,,2.0,10.0,1.0,2.0,,,,1.0,,,10.0,,2.0,8.0,9.0,1.0,3.0,2.0,4.0,,2.0,,3.0,77.0,,1.0,2.0,,1.0,2.0,,1.0,1.0,,1.0,4.0,2.0,,1.0,1.0,,,2.0,10.0,8.0,,,,,,,,2.0,3.0,,1.0,,3.0,2.0,,6.0,,18.0,,,1.0,,,2.0,,,3.0,2.0,2.0,1.0,2.0,1.0,,5.0,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CF América,99z57k6778oyhv3gm1xdm3e8l,M. Muñoz,Goalkeeper,23,,,10.0,,1.0,,,,1.0,,,59.0,,8.0,37.0,52.0,,,7.0,2.0,,19.0,,21.0,644.0,43.0,1.0,8.0,,,,,,,,44.0,1.0,6.0,,6.0,,11.0,5.0,2.0,106.0,24.0,,,,47.0,,5.0,,,,,,,110.0,82.0,,8.0,,234.0,,1.0,13.0,,,50.0,,31.0,,10.0,7.0,8.0,68.0,,4.0,,,,150.0,3.0,,,,23.0,,,,70.0,,,,,,,15.0,5.0,,5.0,,1.0,2.0,8.0,2.0,24.0,17.0,,9.0,,,,,,,,,
Mexico_Liga_MX,2015-2016,CF América,dmdgeenfa3tcft7hhy1d88dzp,O. Peralta,Forward,24,2.0,90.0,10.0,5.0,33.0,,1.0,10.0,7.0,3.0,,326.0,8.0,20.0,322.0,401.0,6.0,34.0,68.0,144.0,36.0,101.0,11.0,107.0,1706.0,4.0,75.0,20.0,16.0,16.0,11.0,,,4.0,,79.0,123.0,47.0,28.0,11.0,15.0,,14.0,54.0,337.0,265.0,20.0,7.0,1.0,11.0,30.0,16.0,5.0,18.0,136.0,,10.0,,72.0,73.0,22.0,191.0,1.0,668.0,1.0,2.0,14.0,,1.0,174.0,1.0,66.0,45.0,21.0,15.0,20.0,28.0,,3.0,8.0,2.0,9.0,416.0,6.0,,,,,,4.0,2.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,CF América,chbfpw8wc8l5nzbxv12p987h1,É. Pimentel,Defender,4,,16.0,10.0,,9.0,,,,,,,243.0,2.0,12.0,255.0,289.0,,,40.0,36.0,1.0,61.0,1.0,91.0,745.0,20.0,14.0,12.0,5.0,,,,,,,34.0,25.0,29.0,19.0,45.0,6.0,6.0,20.0,20.0,264.0,50.0,17.0,1.0,,21.0,9.0,3.0,,,26.0,,,,120.0,214.0,,65.0,,424.0,,2.0,12.0,,,47.0,,22.0,7.0,14.0,11.0,7.0,36.0,5.0,1.0,,,30.0,298.0,3.0,,,,14.0,1.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CF América,2hf0rdapxj5v9thsh1tzl4hxx,D. Pineda,Forward,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CF América,auidpvhz569ulu8b82sz9svrp,L. Pineda,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CF América,1z5seteg20ktl47soddbmb5xx,D. Quintero,Forward,31,3.0,82.0,10.0,,8.0,4.0,,6.0,9.0,1.0,,273.0,7.0,19.0,274.0,362.0,24.0,31.0,53.0,132.0,17.0,90.0,40.0,119.0,1013.0,8.0,82.0,19.0,3.0,9.0,26.0,,,5.0,,90.0,90.0,11.0,12.0,,9.0,,3.0,50.0,293.0,238.0,5.0,9.0,13.0,20.0,21.0,14.0,3.0,22.0,85.0,1.0,6.0,1.0,89.0,58.0,6.0,143.0,,642.0,12.0,4.0,11.0,,3.0,220.0,2.0,92.0,14.0,11.0,7.0,11.0,34.0,8.0,1.0,7.0,2.0,2.0,383.0,4.0,,,,1.0,1.0,,7.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,CF América,5hvre31am7iek9pkajnk4ad3p,F. Rivera,Midfielder,26,,1.0,10.0,,,,,,,,,,,1.0,,,,,1.0,2.0,,,,,4.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CF América,eguujbjmkmwvgkhil5q0gmevp,R. Sambueza,Midfielder,14,7.0,122.0,10.0,1.0,6.0,46.0,,2.0,5.0,3.0,,537.0,10.0,18.0,554.0,700.0,24.0,17.0,108.0,228.0,34.0,123.0,34.0,254.0,1373.0,21.0,128.0,18.0,13.0,11.0,29.0,,1.0,,,149.0,128.0,8.0,24.0,5.0,29.0,,2.0,106.0,579.0,424.0,14.0,4.0,75.0,42.0,39.0,53.0,,6.0,132.0,4.0,3.0,26.0,219.0,183.0,7.0,236.0,,1149.0,37.0,6.0,21.0,,28.0,335.0,10.0,203.0,35.0,24.0,19.0,15.0,76.0,3.0,2.0,2.0,6.0,15.0,728.0,5.0,,,,6.0,1.0,2.0,19.0,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,1.0,,,,,
Mexico_Liga_MX,2015-2016,CF América,6c0vb0duzn7lj57rknjfply39,M. Samudio,Defender,6,,13.0,10.0,2.0,3.0,,,,,,,153.0,7.0,8.0,159.0,207.0,5.0,1.0,23.0,35.0,2.0,82.0,4.0,7.0,633.0,25.0,24.0,8.0,7.0,,2.0,,,,,49.0,16.0,4.0,14.0,16.0,2.0,7.0,1.0,22.0,166.0,71.0,7.0,,14.0,13.0,10.0,6.0,,1.0,28.0,,,,98.0,97.0,,39.0,,363.0,13.0,1.0,9.0,,2.0,86.0,2.0,54.0,6.0,10.0,6.0,7.0,18.0,1.0,3.0,2.0,,14.0,215.0,4.0,,,,12.0,3.0,2.0,43.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,CF América,dcmhe2y9jfh64g63wi06lljv9,D. Vázquez,Midfielder,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
