liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,Colorado Rapids,3my8ymhvy1bysbllwpoj3qctm,N. Hansen,Goalkeeper,41,2.0,,2.0,5.0,,,,,35.0,1.0,,,9.0,1.0,8.0,,74.0,,5.0,,7.0,6.0,1.0,7.0,1.0,6.0,,,,66.0,,141.0,,18.0,,,48.0,39.0,,,,5.0,,,,,1.0,,20.0,124.0,5.0,147.0,132.0,,,,,,450.0,,,,12.0,,5.0,27.0,179.0,,152.0,,,27.0,243.0,,,,,17.0,25.0,18.0,9.0,2.0,0.0,,,,,43.0,22.0,4.0,6.0,,,,,,,,,,,,3.0,1.0,,3.0,,,4.0,18.0,14.0,4.0,5.0,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2026,Colorado Rapids,aaxjsoytwhpjq5l70tj5pso44,A. Harris,Forward,16,3.0,1.0,2.0,4.0,,5.0,1.0,,12.0,,,4.0,15.0,6.0,9.0,21.0,3.0,2.0,4.0,,,,,12.0,5.0,7.0,,1.0,1.0,9.0,1.0,21.0,,8.0,2.0,1.0,4.0,4.0,1.0,,2.0,1.0,1.0,,,,4.0,2.0,,16.0,10.0,6.0,16.0,,,,,1.0,94.0,3.0,,2.0,,2.0,3.0,12.0,21.0,2.0,16.0,,6.0,5.0,45.0,,2.0,2.0,2.0,1.0,1.0,7.0,,4.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,mmfx7i96rntv049enlwym8es,L. Herrington,Defender,22,46.0,11.0,35.0,14.0,1.0,82.0,1.0,14.0,349.0,3.0,,1.0,94.0,31.0,63.0,29.0,312.0,5.0,14.0,1.0,22.0,18.0,4.0,48.0,20.0,28.0,,13.0,3.0,208.0,,1067.0,1.0,177.0,11.0,5.0,53.0,531.0,4.0,1.0,1.0,14.0,,,,,1.0,,43.0,1003.0,247.0,820.0,1024.0,9.0,11.0,3.0,1.0,1.0,1260.0,1.0,2.0,,82.0,14.0,7.0,77.0,1133.0,2.0,1067.0,20.0,11.0,66.0,1309.0,,2.0,2.0,,7.0,20.0,37.0,31.0,46.0,0.0,,3.0,,,29.0,29.0,4.0,,,,1.0,,1.0,,,1.0,0.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,57gg79gxvcfqtaoi0ruog7wmh,R. Holding,Defender,6,29.0,13.0,16.0,12.0,,39.0,,10.0,282.0,2.0,,1.0,59.0,27.0,32.0,22.0,271.0,1.0,12.0,,17.0,14.0,3.0,30.0,14.0,16.0,,15.0,3.0,286.0,1.0,753.0,,145.0,5.0,3.0,39.0,173.0,3.0,2.0,1.0,11.0,3.0,,,,2.0,,46.0,676.0,211.0,481.0,646.0,2.0,12.0,,,2.0,904.0,5.0,,1.0,38.0,5.0,,89.0,769.0,3.0,692.0,14.0,8.0,77.0,887.0,,,,1.0,6.0,33.0,52.0,25.0,44.0,0.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,2r46dy0lmb3dkws1elpdo63ca,T. Ku-DiPietro,Midfielder,21,,,,4.0,,15.0,1.0,,12.0,,,4.0,6.0,1.0,5.0,44.0,15.0,,4.0,,1.0,1.0,,6.0,1.0,5.0,,2.0,1.0,18.0,,55.0,,4.0,3.0,1.0,5.0,7.0,1.0,1.0,1.0,,,,1.0,1.0,,2.0,,45.0,29.0,17.0,45.0,,2.0,,,1.0,91.0,1.0,1.0,,,,3.0,18.0,55.0,2.0,45.0,2.0,7.0,10.0,78.0,,2.0,2.0,1.0,,,11.0,1.0,10.0,0.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,5klrjtpu9lh9zzp2895anxwmi,A. Castillo Manyoma,Midfielder,11,1.0,1.0,,10.0,,21.0,,,56.0,,2.0,,39.0,18.0,21.0,76.0,25.0,1.0,10.0,,5.0,4.0,1.0,38.0,17.0,21.0,,4.0,1.0,17.0,1.0,98.0,1.0,28.0,10.0,5.0,18.0,36.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,5.0,4.0,5.0,76.0,54.0,25.0,72.0,2.0,4.0,1.0,,2.0,219.0,13.0,1.0,,,2.0,10.0,50.0,99.0,3.0,77.0,6.0,7.0,22.0,176.0,1.0,6.0,5.0,6.0,1.0,3.0,22.0,6.0,19.0,1.0,8.0,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,4dji8lgdl3psnfchdwpllvod0,G. Minoungou,Forward,93,8.0,2.0,6.0,11.0,1.0,64.0,2.0,,137.0,,1.0,14.0,116.0,60.0,56.0,201.0,20.0,3.0,11.0,1.0,12.0,10.0,2.0,108.0,58.0,50.0,,1.0,6.0,9.0,3.0,166.0,6.0,91.0,9.0,3.0,34.0,76.0,7.0,4.0,3.0,7.0,3.0,,1.0,1.0,23.0,2.0,2.0,125.0,79.0,50.0,126.0,2.0,6.0,1.0,,1.0,674.0,45.0,2.0,1.0,5.0,9.0,19.0,151.0,169.0,7.0,128.0,8.0,46.0,41.0,370.0,1.0,24.0,23.0,30.0,,4.0,56.0,9.0,37.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,5zspcm1rjdhxjc8jk2w2z9isq,I. Murphy,Defender,19,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,4.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,6.0,,,,,,,2.0,1.0,,1.0,1.0,1.0,,5.0,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,7g6s2w0n9woxio9y8zyuc8hyh,M. Navarro,Defender,29,9.0,2.0,7.0,10.0,1.0,79.0,,,61.0,1.0,,2.0,65.0,28.0,37.0,69.0,162.0,9.0,10.0,1.0,9.0,6.0,3.0,56.0,26.0,30.0,1.0,5.0,3.0,39.0,,353.0,,35.0,15.0,11.0,20.0,106.0,4.0,2.0,,7.0,3.0,,3.0,2.0,1.0,1.0,29.0,299.0,121.0,212.0,301.0,8.0,6.0,1.0,4.0,37.0,636.0,5.0,2.0,,22.0,16.0,16.0,83.0,386.0,2.0,330.0,14.0,6.0,56.0,540.0,,9.0,9.0,4.0,5.0,15.0,37.0,28.0,41.0,0.0,3.0,3.0,,,2.0,2.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,
USA_MLS,2026,Colorado Rapids,1jt9zx6hy4e2dj55kdtexqe0a,H. Ojediran,Midfielder,8,7.0,2.0,5.0,13.0,,101.0,6.0,4.0,154.0,,,,101.0,52.0,49.0,83.0,152.0,18.0,13.0,,17.0,13.0,4.0,94.0,50.0,44.0,,13.0,3.0,216.0,,623.0,,61.0,13.0,11.0,55.0,168.0,3.0,3.0,3.0,13.0,9.0,,,,5.0,15.0,17.0,570.0,216.0,367.0,566.0,10.0,15.0,1.0,,1.0,955.0,15.0,,,13.0,27.0,14.0,87.0,637.0,6.0,583.0,25.0,2.0,54.0,788.0,,1.0,1.0,1.0,8.0,21.0,30.0,25.0,33.0,1.0,,6.0,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,ec7bs7thtvr709yz68bc3txm2,Rafael Navarro,Forward,9,25.0,17.0,8.0,14.0,2.0,87.0,8.0,1.0,143.0,3.0,,13.0,167.0,92.0,75.0,217.0,76.0,21.0,14.0,3.0,21.0,17.0,4.0,142.0,75.0,67.0,2.0,4.0,14.0,71.0,1.0,301.0,4.0,77.0,18.0,11.0,37.0,92.0,17.0,9.0,21.0,14.0,1.0,,,,12.0,25.0,8.0,228.0,140.0,113.0,245.0,8.0,8.0,2.0,,1.0,1254.0,40.0,2.0,9.0,8.0,30.0,39.0,173.0,326.0,30.0,253.0,16.0,58.0,73.0,598.0,,6.0,6.0,19.0,1.0,7.0,62.0,17.0,66.0,1.0,,3.0,,1.0,,,,,,1.0,8.0,7.0,8.0,,5.0,5.0,3.0,3.0,,,,,,,,,,,,,,7.0,3.0,,,,1.0,,,,,1.0,1.0,,,,,,
USA_MLS,2026,Colorado Rapids,ehv4rise2fx4u1wepwtwllb6x,C. Ronan,Midfielder,20,,,,5.0,,25.0,1.0,,24.0,,3.0,2.0,8.0,3.0,5.0,23.0,48.0,2.0,5.0,,1.0,1.0,,8.0,3.0,5.0,,6.0,4.0,39.0,,140.0,,12.0,4.0,2.0,12.0,35.0,4.0,,,2.0,3.0,3.0,1.0,,2.0,4.0,10.0,120.0,57.0,71.0,117.0,,2.0,,,,167.0,1.0,,,5.0,2.0,1.0,25.0,147.0,,127.0,2.0,1.0,20.0,177.0,,2.0,2.0,1.0,1.0,10.0,16.0,6.0,10.0,0.0,3.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,btu7qgeq9vqtnjz3fe2mw9wid,K. Rosenberry,Defender,2,14.0,6.0,8.0,10.0,,44.0,,1.0,31.0,1.0,4.0,1.0,39.0,19.0,20.0,76.0,89.0,5.0,10.0,,9.0,7.0,2.0,25.0,13.0,12.0,,7.0,6.0,75.0,,220.0,1.0,15.0,12.0,4.0,24.0,20.0,6.0,1.0,2.0,2.0,1.0,4.0,7.0,3.0,2.0,,6.0,184.0,77.0,121.0,185.0,2.0,5.0,,4.0,27.0,402.0,5.0,2.0,,16.0,5.0,3.0,56.0,228.0,3.0,191.0,7.0,11.0,37.0,328.0,,7.0,6.0,2.0,5.0,9.0,20.0,24.0,28.0,0.0,8.0,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,Forward,7,9.0,5.0,4.0,13.0,2.0,74.0,5.0,,101.0,,23.0,8.0,66.0,35.0,31.0,195.0,50.0,4.0,13.0,2.0,11.0,9.0,2.0,57.0,30.0,27.0,1.0,2.0,8.0,100.0,1.0,233.0,2.0,30.0,15.0,7.0,26.0,13.0,10.0,8.0,4.0,10.0,8.0,9.0,11.0,1.0,4.0,7.0,6.0,188.0,122.0,80.0,185.0,5.0,4.0,1.0,,6.0,763.0,17.0,5.0,2.0,5.0,12.0,14.0,120.0,237.0,12.0,191.0,9.0,36.0,46.0,420.0,13.0,27.0,12.0,8.0,1.0,6.0,65.0,8.0,40.0,0.0,3.0,1.0,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,f2ou2jbp6zpccfa48v52f4dlh,Z. Steffen,Goalkeeper,1,3.0,1.0,2.0,9.0,,,,,34.0,2.0,,,5.0,2.0,3.0,,149.0,,9.0,,15.0,12.0,3.0,2.0,1.0,1.0,,,,104.0,,251.0,,17.0,,,81.0,56.0,,,,9.0,,,,,,,23.0,227.0,10.0,266.0,253.0,1.0,,1.0,,,810.0,1.0,,,7.0,,,36.0,309.0,,276.0,1.0,,33.0,392.0,,,,,11.0,25.0,21.0,12.0,8.0,0.0,,,,,72.0,45.0,1.0,5.0,,,,,,,,,,,,7.0,,1.0,6.0,2.0,1.0,2.0,28.0,15.0,12.0,6.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,
USA_MLS,2026,Colorado Rapids,ajrr99t1qsj4sy5zcx0t5ksgk,K. Stewart-Baynes,Forward,27,1.0,1.0,,1.0,,2.0,,,2.0,,,,2.0,1.0,1.0,5.0,,,1.0,,,,,1.0,,1.0,,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,3.0,3.0,,3.0,,1.0,,,,9.0,,,,,,,1.0,3.0,,3.0,1.0,,,5.0,,1.0,1.0,,,,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,6b3dgqjwmv3bb7slc7amcrgx6,K. Thompson,Defender,33,12.0,5.0,7.0,10.0,,66.0,,6.0,88.0,1.0,,4.0,76.0,37.0,39.0,97.0,100.0,5.0,10.0,,16.0,14.0,2.0,64.0,32.0,32.0,,5.0,4.0,137.0,,321.0,,46.0,13.0,4.0,25.0,39.0,4.0,,2.0,9.0,5.0,,2.0,2.0,7.0,2.0,11.0,284.0,104.0,202.0,293.0,5.0,8.0,,4.0,42.0,703.0,14.0,,,19.0,12.0,12.0,76.0,342.0,2.0,304.0,13.0,9.0,38.0,508.0,,9.0,9.0,9.0,6.0,11.0,33.0,14.0,27.0,1.0,1.0,2.0,,,,,1.0,1.0,,,2.0,2.0,1.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,1keonaeqvrkqhbw9sjaaxsff8,J. Travis,Defender,99,20.0,8.0,12.0,12.0,,120.0,,1.0,86.0,,4.0,1.0,69.0,31.0,38.0,109.0,136.0,4.0,12.0,1.0,10.0,9.0,1.0,49.0,23.0,26.0,,16.0,3.0,29.0,,362.0,,42.0,15.0,8.0,24.0,96.0,4.0,2.0,,10.0,7.0,2.0,3.0,1.0,3.0,1.0,7.0,321.0,147.0,195.0,332.0,,9.0,,13.0,59.0,760.0,11.0,,,13.0,8.0,14.0,91.0,381.0,2.0,339.0,9.0,3.0,42.0,569.0,2.0,13.0,11.0,5.0,7.0,12.0,39.0,16.0,30.0,0.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,7qp9ccm2hpwbp6kl7o8y6t3pw,S. Wathuta,Forward,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Colorado Rapids,btqe4tigm004n7dj039au2sfe,D. Yapi,Forward,77,20.0,7.0,13.0,14.0,2.0,54.0,6.0,2.0,62.0,,,,94.0,57.0,37.0,164.0,33.0,3.0,14.0,2.0,12.0,10.0,2.0,74.0,50.0,24.0,2.0,4.0,5.0,34.0,4.0,146.0,1.0,38.0,15.0,7.0,22.0,29.0,7.0,3.0,7.0,8.0,6.0,,4.0,4.0,8.0,7.0,2.0,110.0,77.0,41.0,112.0,4.0,5.0,,,2.0,701.0,36.0,4.0,3.0,,13.0,8.0,101.0,150.0,10.0,114.0,9.0,33.0,36.0,293.0,,7.0,7.0,15.0,,1.0,38.0,5.0,35.0,0.0,6.0,2.0,,,,,1.0,,,,3.0,3.0,3.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,
