liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Azteca FC,885qibfqbxeavgce2jtdmuyvo,V. Arellano,Midfielder,0,26.0,1.0,3.0,2.0,,,2.0,2.0,,10.0,,,,,2.0,3.0,,2.0,16.0,4.0,,2.0,1.0,,3.0,,7.0,10.0,,2.0,1.0,,,3.0,,10.0,2.0,4.0,2.0,1.0,2.0,5.0,,,,,,7.0,1.0,7.0,3.0,,0.0,0.0,0.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Azteca FC,a7wrppvu69ndv64fwp8t3am8k,M. Marlon,Midfielder,0,36.0,1.0,6.0,3.0,,3.0,1.0,,,13.0,1.0,,1.0,,1.0,3.0,3.0,3.0,17.0,2.0,2.0,2.0,1.0,2.0,4.0,,7.0,13.0,1.0,2.0,3.0,2.0,,4.0,,10.0,6.0,7.0,2.0,1.0,5.0,5.0,1.0,,,1.0,,7.0,1.0,7.0,6.0,,0.0,0.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Azteca FC,c84b33s4ah3sxwwx3ypr4gvrp,E. Chuchón,Forward,0,80.0,1.0,10.0,8.0,,5.0,3.0,,,23.0,,,,,3.0,5.0,5.0,8.0,48.0,6.0,2.0,2.0,1.0,5.0,4.0,,16.0,26.0,4.0,3.0,1.0,5.0,,5.0,,10.0,13.0,13.0,3.0,1.0,13.0,14.0,1.0,7.0,1.0,2.0,2.0,15.0,6.0,16.0,13.0,,0.0,0.0,0.0,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Azteca FC,7jbz914dtye3ewb8az6mtzk7o,B. Colcombe,Defender,24,90.0,1.0,14.0,4.0,,9.0,3.0,1.0,1.0,37.0,,1.0,1.0,1.0,3.0,5.0,2.0,5.0,51.0,6.0,3.0,4.0,1.0,2.0,6.0,,24.0,39.0,1.0,3.0,1.0,7.0,1.0,7.0,,10.0,7.0,22.0,3.0,3.0,6.0,21.0,1.0,2.0,,1.0,,24.0,10.0,25.0,14.0,,0.0,0.0,0.0,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Azteca FC,edr592xiafbjhezjguyyb9250,C. Echeagaray,Midfielder,4,81.0,1.0,9.0,1.0,,9.0,3.0,,,30.0,,4.0,,,3.0,,4.0,1.0,34.0,5.0,,14.0,1.0,4.0,3.0,,17.0,30.0,,,1.0,3.0,,6.0,,10.0,5.0,15.0,,1.0,5.0,7.0,1.0,1.0,,1.0,1.0,21.0,9.0,21.0,10.0,,0.0,0.0,0.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Azteca FC,7dpkwt56ul8xifrbi72ucl990,F. Fragozo,Midfielder,0,90.0,1.0,11.0,6.0,,10.0,3.0,,,30.0,1.0,1.0,1.0,1.0,3.0,3.0,10.0,6.0,51.0,,,9.0,1.0,9.0,,,18.0,30.0,3.0,3.0,11.0,1.0,,10.0,1.0,10.0,16.0,5.0,3.0,1.0,15.0,10.0,1.0,2.0,1.0,1.0,,19.0,14.0,19.0,20.0,,0.0,0.0,0.0,,6.0,2.0,3.0,,2.0,1.0,,1.0,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Azteca FC,4ct4g0g8izmqfbw7fse1g09w4,E. Hernandez,Forward,0,45.0,1.0,5.0,4.0,1.0,4.0,1.0,,1.0,19.0,,1.0,,,1.0,1.0,5.0,4.0,33.0,7.0,,4.0,1.0,5.0,5.0,,13.0,19.0,2.0,2.0,2.0,2.0,,3.0,,10.0,9.0,7.0,1.0,,9.0,11.0,1.0,,2.0,1.0,1.0,14.0,3.0,14.0,9.0,,0.0,0.0,0.0,1.0,1.0,,2.0,,,2.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Azteca FC,25k0hk4ktsbs4qehslt30g9yi,J. Herrera,Forward,10,90.0,1.0,5.0,2.0,,5.0,3.0,,,19.0,,1.0,,,3.0,1.0,3.0,2.0,35.0,6.0,,9.0,1.0,3.0,1.0,,19.0,25.0,,,9.0,1.0,,4.0,,10.0,5.0,3.0,,,5.0,11.0,1.0,,,1.0,1.0,15.0,7.0,20.0,12.0,1.0,0.0,0.0,0.0,,2.0,1.0,,,1.0,,1.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Azteca FC,eb94mxysp1lyss0jcjmda72fo,M. Madera,Goalkeeper,1,90.0,1.0,5.0,,,4.0,3.0,,,6.0,,3.0,1.0,,3.0,1.0,,1.0,29.0,4.0,1.0,1.0,1.0,,11.0,,9.0,17.0,,,,5.0,1.0,,1.0,10.0,1.0,9.0,,,,11.0,1.0,,2.0,,,5.0,4.0,12.0,5.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,1.0,,1.0,11.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Azteca FC,ecro5l7nastukiefebg45lij8,C. Meza,Defender,0,34.0,1.0,4.0,2.0,1.0,1.0,2.0,,,9.0,,1.0,,1.0,2.0,3.0,8.0,2.0,19.0,6.0,,3.0,1.0,8.0,4.0,,5.0,10.0,,2.0,,1.0,,3.0,,10.0,10.0,4.0,1.0,,10.0,3.0,,,,4.0,3.0,5.0,,6.0,9.0,,0.0,0.0,0.0,,4.0,,1.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
