liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,FC Cincinnati,3s4h75bf1gezsbwcn51lpjs6i,N. Adnan,Defender,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,7u1kmvvgmk08p9pawrhxkqwvd,T. Anunga,Midfielder,27,17.0,7.0,10.0,31.0,160.0,3.0,13.0,166.0,7.0,136.0,63.0,73.0,13.0,225.0,23.0,,31.0,,19.0,16.0,3.0,119.0,56.0,63.0,,10.0,20.0,,230.0,863.0,,1.0,64.0,37.0,24.0,130.0,269.0,19.0,7.0,12.0,,,6.0,29.0,751.0,331.0,441.0,743.0,15.0,27.0,,,1.0,1697.0,18.0,31.0,9.0,158.0,884.0,772.0,42.0,8.0,112.0,1111.0,1.0,1.0,12.0,21.0,76.0,37.0,91.0,2.0,0.0,,,,,1.0,,,,,,,5.0,,,1.0,,,,1.0,4.0,2.0,,12.0,15.0,15.0,,2.0,,6.0,,5.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,
USA_MLS,2025,FC Cincinnati,bi8r4u9lcwsdv044kkxr1fbh1,C. Baird,Forward,11,24.0,16.0,8.0,26.0,108.0,5.0,1.0,64.0,1.0,84.0,47.0,37.0,83.0,67.0,5.0,,26.0,,12.0,11.0,1.0,60.0,31.0,29.0,,10.0,1.0,,81.0,311.0,,,36.0,16.0,4.0,30.0,65.0,9.0,8.0,17.0,3.0,1.0,1.0,4.0,253.0,169.0,96.0,258.0,1.0,7.0,1.0,,3.0,848.0,6.0,8.0,19.0,104.0,321.0,262.0,8.0,33.0,59.0,448.0,4.0,3.0,1.0,1.0,47.0,16.0,58.0,5.0,0.0,2.0,,3.0,2.0,2.0,,,,,,1.0,12.0,,2.0,,,,,,6.0,4.0,2.0,2.0,17.0,15.0,2.0,6.0,,10.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,evlxqujazgf6wz7gy97g73aw9,Brenner,Forward,8,5.0,3.0,2.0,10.0,72.0,3.0,,101.0,2.0,66.0,30.0,36.0,158.0,69.0,3.0,,10.0,,14.0,13.0,1.0,61.0,27.0,34.0,,10.0,3.0,,65.0,297.0,,,38.0,12.0,5.0,27.0,96.0,10.0,3.0,,1.0,1.0,,14.0,258.0,176.0,87.0,248.0,4.0,4.0,2.0,,1.0,874.0,4.0,4.0,18.0,86.0,302.0,262.0,8.0,29.0,40.0,442.0,3.0,3.0,,5.0,35.0,8.0,35.0,2.0,2.0,,,2.0,2.0,1.0,6.0,5.0,6.0,,,,12.0,2.0,1.0,1.0,,,4.0,,8.0,13.0,,8.0,21.0,20.0,2.0,7.0,4.0,21.0,,7.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,8zn34nxvyoyrl30f4e84vvmga,P. Bucha,Midfielder,20,26.0,13.0,13.0,37.0,332.0,11.0,4.0,401.0,11.0,247.0,133.0,114.0,113.0,429.0,19.0,,37.0,,43.0,40.0,3.0,221.0,120.0,101.0,1.0,10.0,23.0,,463.0,1645.0,,4.0,171.0,68.0,30.0,218.0,440.0,36.0,5.0,1.0,3.0,2.0,2.0,33.0,1439.0,811.0,650.0,1425.0,22.0,28.0,4.0,,4.0,3212.0,36.0,36.0,24.0,331.0,1664.0,1458.0,50.0,67.0,206.0,2100.0,10.0,8.0,9.0,23.0,141.0,75.0,183.0,4.0,0.0,3.0,,5.0,6.0,3.0,3.0,3.0,3.0,,,,54.0,,1.0,4.0,,,3.0,5.0,8.0,8.0,1.0,29.0,34.0,63.0,3.0,1.0,,16.0,2.0,25.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,g2s7y5pviwdn8hr20cohuk4q,R. Celentano,Goalkeeper,18,13.0,1.0,12.0,34.0,,,,73.0,11.0,20.0,3.0,17.0,,512.0,,336.0,34.0,237.0,45.0,41.0,4.0,7.0,2.0,5.0,,10.0,,,191.0,571.0,,4.0,15.0,2.0,,259.0,213.0,34.0,,,,,47.0,158.0,423.0,79.0,583.0,504.0,,,,,,3060.0,45.0,,4.0,261.0,916.0,662.0,,,254.0,1261.0,,,139.0,247.0,178.0,76.0,7.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,22.0,1.0,58.0,1.0,7.0,27.0,102.0,63.0,38.0,32.0,7.0,3.0,,,,,1.0,1.0,,,,,,,
USA_MLS,2025,FC Cincinnati,aw0ngrym0lzn2paoz70wtlgyc,S. Chirilă,Midfielder,19,,,,2.0,1.0,,,1.0,,2.0,2.0,,,,,,2.0,,,,,2.0,2.0,,,10.0,,,1.0,2.0,,,,,,,,,,2.0,,,,,2.0,2.0,,2.0,,,,,,7.0,,,,2.0,2.0,2.0,,1.0,,4.0,,,,,,,,,0.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,34sqazs1lps0d86p7v5d4ezca,N. Crockford,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,Forward,9,114.0,69.0,45.0,33.0,208.0,19.0,3.0,240.0,4.0,324.0,204.0,120.0,108.0,90.0,16.0,,33.0,,39.0,35.0,4.0,210.0,135.0,75.0,2.0,10.0,8.0,,149.0,533.0,1.0,3.0,103.0,23.0,4.0,72.0,122.0,30.0,16.0,3.0,3.0,3.0,,8.0,436.0,317.0,158.0,464.0,5.0,7.0,2.0,,1.0,2583.0,12.0,38.0,36.0,297.0,569.0,472.0,12.0,128.0,97.0,1026.0,2.0,2.0,1.0,7.0,83.0,16.0,90.0,7.0,9.0,1.0,,,20.0,1.0,16.0,12.0,14.0,2.0,1.0,1.0,28.0,4.0,22.0,6.0,3.0,3.0,11.0,,23.0,39.0,,27.0,49.0,92.0,6.0,11.0,11.0,62.0,,31.0,7.0,9.0,7.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,4cd3itav8c3tzaemi4xd54jro,A. Dávila,Forward,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,afmj0dx8rvb4t9cejdqoz7qqc,E. Echenique,Forward,66,8.0,6.0,2.0,12.0,75.0,5.0,2.0,101.0,,80.0,43.0,37.0,129.0,41.0,2.0,,12.0,,14.0,13.0,1.0,72.0,37.0,35.0,,10.0,8.0,,103.0,234.0,,,65.0,14.0,2.0,41.0,18.0,10.0,7.0,2.0,4.0,4.0,1.0,1.0,192.0,130.0,69.0,194.0,6.0,7.0,,1.0,9.0,837.0,11.0,4.0,8.0,115.0,237.0,195.0,13.0,45.0,42.0,416.0,26.0,26.0,3.0,8.0,56.0,12.0,34.0,,0.0,1.0,,,12.0,1.0,1.0,1.0,1.0,,,,12.0,,2.0,,,,1.0,1.0,5.0,2.0,,14.0,3.0,24.0,1.0,2.0,1.0,7.0,,11.0,,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,a4q12zbpltgmiuce4cae0cm0a,L. Engel,Defender,29,94.0,35.0,59.0,36.0,257.0,4.0,12.0,315.0,2.0,273.0,112.0,161.0,39.0,599.0,13.0,,36.0,,36.0,33.0,3.0,179.0,77.0,102.0,1.0,10.0,45.0,1.0,95.0,1530.0,,4.0,170.0,58.0,32.0,136.0,640.0,33.0,19.0,3.0,10.0,10.0,19.0,108.0,1206.0,570.0,700.0,1152.0,20.0,36.0,2.0,37.0,174.0,2899.0,118.0,24.0,31.0,481.0,1591.0,1260.0,56.0,53.0,331.0,2322.0,42.0,42.0,63.0,133.0,291.0,82.0,198.0,4.0,0.0,4.0,,,12.0,4.0,,,,,,,29.0,,3.0,1.0,,,,,9.0,4.0,,18.0,1.0,35.0,6.0,3.0,,13.0,,22.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,b3mbct967q9oui1d0zyt84i5l,Evander,Midfielder,10,36.0,28.0,8.0,36.0,320.0,30.0,2.0,553.0,6.0,339.0,189.0,150.0,219.0,397.0,20.0,,36.0,,45.0,41.0,4.0,303.0,161.0,142.0,2.0,10.0,10.0,,250.0,1288.0,,3.0,297.0,64.0,32.0,138.0,410.0,35.0,9.0,1.0,48.0,9.0,2.0,82.0,1067.0,770.0,420.0,1060.0,20.0,22.0,16.0,,16.0,3090.0,14.0,41.0,55.0,526.0,1377.0,1142.0,42.0,117.0,235.0,2122.0,99.0,19.0,5.0,34.0,306.0,28.0,201.0,8.0,4.0,12.0,21.0,104.0,37.0,14.0,18.0,15.0,8.0,10.0,,2.0,70.0,4.0,5.0,6.0,,,14.0,2.0,39.0,56.0,33.0,45.0,53.0,94.0,25.0,3.0,6.0,95.0,62.0,48.0,1.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
USA_MLS,2025,FC Cincinnati,xzxet84cej8bv5oyk69izo4,G. Flores,Defender,3,51.0,17.0,34.0,18.0,58.0,3.0,13.0,138.0,4.0,138.0,53.0,85.0,,264.0,3.0,,18.0,,14.0,14.0,,87.0,36.0,51.0,,10.0,17.0,1.0,178.0,650.0,,1.0,60.0,15.0,8.0,54.0,168.0,12.0,3.0,6.0,,,6.0,32.0,550.0,150.0,415.0,533.0,8.0,30.0,,6.0,12.0,1229.0,85.0,8.0,10.0,128.0,668.0,565.0,38.0,11.0,103.0,911.0,1.0,1.0,22.0,40.0,69.0,35.0,63.0,4.0,0.0,,,,1.0,,,,,,,,2.0,,,,,,,,4.0,2.0,,3.0,,4.0,,1.0,,6.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_MLS,2025,FC Cincinnati,1n0p6ekr7qvvagju86ggwi49g,S. Gidi,Midfielder,11,5.0,1.0,4.0,9.0,81.0,1.0,4.0,93.0,2.0,61.0,30.0,31.0,77.0,92.0,3.0,,9.0,,11.0,10.0,1.0,56.0,29.0,27.0,,10.0,9.0,,86.0,349.0,,,39.0,15.0,9.0,53.0,97.0,7.0,2.0,2.0,,,,15.0,303.0,139.0,169.0,293.0,10.0,8.0,1.0,,1.0,662.0,21.0,7.0,7.0,78.0,356.0,308.0,18.0,9.0,48.0,489.0,,,4.0,13.0,26.0,22.0,35.0,2.0,0.0,1.0,,,,1.0,,,,,,,3.0,,,,,,,,2.0,2.0,,2.0,11.0,15.0,,1.0,,4.0,,5.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,bp80805lbr82c9acpasjz4kq1,T. Hadebe,Defender,16,45.0,20.0,25.0,24.0,63.0,2.0,10.0,127.0,3.0,114.0,44.0,70.0,10.0,310.0,12.0,,24.0,,25.0,23.0,2.0,69.0,24.0,45.0,1.0,10.0,34.0,3.0,127.0,725.0,1.0,1.0,39.0,19.0,8.0,66.0,251.0,13.0,7.0,11.0,,,14.0,32.0,636.0,200.0,461.0,629.0,16.0,20.0,,6.0,16.0,1295.0,92.0,18.0,9.0,115.0,751.0,661.0,36.0,7.0,90.0,1008.0,1.0,1.0,26.0,37.0,50.0,41.0,53.0,3.0,0.0,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,dv09p12tc7rdd22262wamfnx1,N. Hagglund,Defender,4,71.0,28.0,43.0,20.0,55.0,2.0,25.0,141.0,3.0,105.0,47.0,58.0,20.0,352.0,6.0,,20.0,,16.0,15.0,1.0,34.0,19.0,15.0,1.0,10.0,12.0,1.0,232.0,804.0,2.0,4.0,70.0,13.0,5.0,45.0,187.0,19.0,9.0,1.0,,,13.0,41.0,705.0,254.0,469.0,682.0,2.0,6.0,,6.0,21.0,1411.0,108.0,16.0,7.0,125.0,826.0,723.0,8.0,15.0,103.0,1072.0,3.0,3.0,26.0,46.0,69.0,37.0,57.0,4.0,1.0,,,,2.0,1.0,1.0,,1.0,,1.0,,3.0,,1.0,,,,,,6.0,2.0,,,,2.0,1.0,2.0,,8.0,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,44nrrrjr233eellmujjz45h5g,B. Halsey,Defender,15,,,,1.0,3.0,,,7.0,,7.0,2.0,5.0,,3.0,,,1.0,,1.0,1.0,,7.0,2.0,5.0,,10.0,1.0,,5.0,11.0,,,6.0,2.0,,2.0,,,,1.0,,,,,9.0,5.0,4.0,9.0,2.0,1.0,,1.0,3.0,32.0,2.0,,,7.0,11.0,9.0,3.0,,2.0,30.0,2.0,2.0,,,2.0,2.0,2.0,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,9r40ha00zddthrtix36nvjywa,A. Jabbari,Forward,26,15.0,8.0,7.0,8.0,10.0,,,25.0,,36.0,21.0,15.0,35.0,8.0,,,8.0,,3.0,3.0,,21.0,13.0,8.0,,10.0,,,8.0,37.0,,,16.0,2.0,1.0,7.0,12.0,1.0,1.0,7.0,,,,1.0,26.0,21.0,6.0,26.0,,1.0,,,,163.0,3.0,3.0,3.0,39.0,38.0,27.0,1.0,13.0,11.0,91.0,4.0,4.0,,,10.0,5.0,11.0,,0.0,,,,,,,,,,,,2.0,,,,,,,,2.0,2.0,,4.0,1.0,10.0,1.0,,,4.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,Midfielder,37,5.0,2.0,3.0,2.0,7.0,,1.0,4.0,,14.0,5.0,9.0,,6.0,1.0,,2.0,,3.0,3.0,,9.0,3.0,6.0,,10.0,1.0,,12.0,34.0,1.0,1.0,,3.0,3.0,5.0,9.0,1.0,1.0,1.0,,,,1.0,29.0,12.0,17.0,28.0,1.0,2.0,,,,106.0,5.0,2.0,3.0,5.0,34.0,29.0,3.0,,5.0,53.0,,,1.0,2.0,4.0,1.0,3.0,,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,77bfpxhy1oo4cz9txm88qlnmd,K. Kamara,Forward,85,56.0,19.0,37.0,20.0,70.0,3.0,,56.0,,120.0,56.0,64.0,26.0,31.0,2.0,,20.0,,9.0,8.0,1.0,64.0,37.0,27.0,,10.0,,,39.0,179.0,,1.0,29.0,9.0,4.0,17.0,42.0,8.0,8.0,12.0,,,,2.0,131.0,84.0,50.0,132.0,2.0,2.0,1.0,,2.0,785.0,12.0,7.0,15.0,108.0,182.0,134.0,4.0,34.0,48.0,324.0,2.0,2.0,,1.0,44.0,6.0,47.0,2.0,0.0,,,,5.0,,,,,,,1.0,9.0,,8.0,2.0,,,,1.0,8.0,3.0,,10.0,16.0,28.0,3.0,2.0,,11.0,,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,FC Cincinnati,agjzai69udbed9vhljq5f18lx,A. Kann,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
