liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Headed Goals,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Other Goals,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Saved,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Unsuccessful lay-offs,Yellow Cards,Home Goals,Away Goals,Winning Goal,Attempts from Set Pieces,Corners Taken (incl short corners),Goals Openplay,Handballs conceded,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Substitute Off,Substitute On,Successful Lay-offs,Through balls,Unsuccessful Corners into Box,Foul Won Penalty,Goal Assists,Penalties Conceded,Successful Crosses & Corners,Successful Crosses open play,Throw Ins to Opposition Player,Assists (Intentional),Hit Woodwork,Successful Corners into Box,Left Foot Goals,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Last Player Tackle,Own Goal Scored,Straight Red Cards,Total Red Cards,Red Cards - 2nd Yellow,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Catches,Drops,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves from Penalty,Saves made - caught,Saves made - parried,Penalties Off Target
Mexico_Liga_MX,2025-2026,Club León,bei486ox42219hyokmlee8kq1,A. Alvarado,Forward,19,22.0,9.0,13.0,9.0,13.0,4.0,,11.0,,,2.0,37.0,15.0,22.0,48.0,13.0,1.0,,9.0,,,7.0,5.0,2.0,,15.0,6.0,9.0,,,4.0,7.0,,42.0,,,,5.0,1.0,1.0,4.0,11.0,4.0,1.0,7.0,2.0,1.0,1.0,3.0,32.0,26.0,8.0,31.0,4.0,1.0,,227.0,5.0,,1.0,,,1.0,1.0,4.0,23.0,44.0,8.0,34.0,5.0,17.0,10.0,86.0,,,1.0,,,7.0,3.0,10.0,,,,,0.0,,,,,,,,,2.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club León,7o8r3yq83mltponm6hrv85jis,D. Arcila,Midfielder,13,9.0,6.0,3.0,14.0,64.0,10.0,,128.0,,,7.0,59.0,40.0,19.0,206.0,101.0,3.0,,14.0,,3.0,10.0,8.0,2.0,1.0,50.0,34.0,16.0,,3.0,16.0,107.0,,393.0,,,1.0,52.0,12.0,4.0,26.0,128.0,16.0,6.0,6.0,4.0,3.0,3.0,30.0,341.0,247.0,113.0,317.0,1.0,4.0,6.0,562.0,15.0,,,,1.0,3.0,9.0,8.0,126.0,400.0,12.0,347.0,5.0,15.0,53.0,555.0,41.0,14.0,6.0,2.0,8.0,86.0,8.0,45.0,,2.0,3.0,0.0,0.0,4.0,34.0,2.0,,,,2.0,,4.0,10.0,10.0,,24.0,,,,13.0,3.0,,,,9.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club León,84r1msh0g1qj25wss1n4fv74l,S. Barreiro,Defender,21,46.0,13.0,33.0,16.0,47.0,2.0,9.0,189.0,1.0,,5.0,112.0,45.0,67.0,33.0,341.0,7.0,15.0,16.0,18.0,,26.0,18.0,8.0,,66.0,32.0,34.0,,26.0,3.0,196.0,2.0,673.0,,,3.0,96.0,13.0,9.0,65.0,151.0,3.0,4.0,2.0,16.0,1.0,13.0,84.0,542.0,217.0,382.0,512.0,9.0,10.0,2.0,1350.0,4.0,1.0,,,,83.0,20.0,14.0,156.0,735.0,6.0,596.0,19.0,12.0,139.0,952.0,2.0,2.0,1.0,35.0,82.0,95.0,46.0,57.0,,5.0,,,0.0,,,,,,,,,2.0,,1.0,,,,,1.0,3.0,3.0,,,1.0,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club León,bxnn74tvpy4iujkg00nby6rxl,P. Bellón,Defender,25,4.0,3.0,1.0,2.0,2.0,,,15.0,,,,6.0,5.0,1.0,,20.0,1.0,2.0,2.0,2.0,,3.0,2.0,1.0,,2.0,2.0,,,4.0,1.0,5.0,,31.0,,,,10.0,,,3.0,10.0,1.0,,,,,2.0,2.0,28.0,9.0,25.0,32.0,,,,90.0,,,,,,4.0,3.0,,3.0,37.0,,34.0,,,3.0,49.0,,,,2.0,3.0,2.0,1.0,,,,,,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club León,c52rbcdu5hiukdhoshthvctbe,F. Beltrán,Midfielder,6,5.0,2.0,3.0,15.0,72.0,2.0,2.0,149.0,,,2.0,66.0,20.0,46.0,196.0,132.0,3.0,,15.0,,2.0,17.0,11.0,6.0,1.0,61.0,18.0,43.0,,9.0,15.0,118.0,,440.0,,1.0,3.0,66.0,4.0,2.0,46.0,135.0,17.0,5.0,4.0,10.0,12.0,1.0,22.0,383.0,267.0,142.0,375.0,5.0,9.0,7.0,787.0,12.0,4.0,,,,5.0,4.0,17.0,127.0,457.0,9.0,397.0,14.0,11.0,60.0,636.0,24.0,7.0,5.0,3.0,11.0,72.0,12.0,49.0,,2.0,1.0,1.0,0.0,,28.0,2.0,,,,1.0,,10.0,5.0,5.0,1.0,16.0,,2.0,1.0,12.0,2.0,,1.0,,10.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club León,ai1q7eeu5k90x364z6g4bxl91,A. Blanco,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club León,4w5az9axyx9vldc8u8ean1bs9,D. Cambindo,Forward,27,61.0,34.0,27.0,17.0,89.0,7.0,,80.0,1.0,,10.0,177.0,103.0,74.0,258.0,37.0,5.0,,17.0,,8.0,26.0,18.0,8.0,7.0,116.0,69.0,47.0,1.0,,14.0,70.0,9.0,218.0,,2.0,3.0,45.0,7.0,5.0,22.0,58.0,16.0,12.0,20.0,14.0,18.0,,3.0,158.0,135.0,59.0,191.0,5.0,5.0,,1248.0,45.0,2.0,7.0,,3.0,6.0,25.0,19.0,169.0,254.0,32.0,194.0,10.0,74.0,60.0,483.0,3.0,3.0,22.0,,1.0,57.0,6.0,59.0,6.0,2.0,5.0,3.0,3.0,,,4.0,1.0,2.0,2.0,5.0,,8.0,3.0,15.0,2.0,,,2.0,,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club León,d16l8ke9mm2khv0begrfz8yqx,B. Colula,Defender,4,15.0,7.0,8.0,11.0,51.0,,4.0,55.0,,,4.0,67.0,39.0,28.0,94.0,106.0,12.0,,11.0,,1.0,13.0,8.0,5.0,1.0,52.0,32.0,20.0,1.0,12.0,3.0,99.0,,268.0,,,1.0,26.0,14.0,5.0,26.0,18.0,4.0,2.0,3.0,7.0,,6.0,17.0,211.0,106.0,114.0,200.0,6.0,11.0,37.0,716.0,7.0,,1.0,,,34.0,19.0,4.0,100.0,274.0,5.0,217.0,17.0,16.0,57.0,451.0,11.0,11.0,3.0,10.0,15.0,53.0,15.0,42.0,,3.0,1.0,0.0,1.0,,,,1.0,,,,,4.0,4.0,1.0,,,,1.0,,3.0,3.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club León,eycdwe8plhkcxgo1bjyq4q6sp,J. Cortizo,Midfielder,16,3.0,1.0,2.0,11.0,19.0,4.0,,72.0,,,2.0,53.0,22.0,31.0,117.0,46.0,4.0,,11.0,,,7.0,5.0,2.0,,50.0,21.0,29.0,,,7.0,47.0,,156.0,,1.0,1.0,35.0,5.0,2.0,18.0,50.0,8.0,6.0,,1.0,12.0,,4.0,135.0,101.0,42.0,135.0,2.0,5.0,5.0,250.0,14.0,2.0,,,,,5.0,10.0,61.0,162.0,6.0,139.0,7.0,6.0,23.0,253.0,11.0,8.0,5.0,,3.0,33.0,1.0,20.0,,,,,0.0,,4.0,,,,,,,1.0,10.0,7.0,,2.0,,1.0,,4.0,2.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club León,ag3yusj9j6k1noj3eafkxt6ac,J. Domínguez,Midfielder,8,12.0,9.0,3.0,15.0,59.0,7.0,1.0,131.0,,,7.0,108.0,54.0,54.0,183.0,72.0,2.0,,15.0,,1.0,18.0,13.0,5.0,1.0,96.0,45.0,51.0,,4.0,8.0,104.0,1.0,283.0,,2.0,,63.0,10.0,2.0,46.0,49.0,9.0,4.0,5.0,11.0,17.0,,4.0,238.0,149.0,93.0,235.0,4.0,5.0,4.0,818.0,31.0,,1.0,,,1.0,8.0,25.0,115.0,284.0,9.0,239.0,9.0,29.0,45.0,453.0,10.0,10.0,20.0,2.0,4.0,40.0,15.0,41.0,,,1.0,0.0,0.0,,1.0,1.0,1.0,,,1.0,,10.0,4.0,7.0,,,,1.0,,3.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
