liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Launches,Goals Conceded,Goal Kicks,Games Played,Saves Made from Inside Box,Appearances,Starts,Unsuccessful Passes Own Half,Successful Long Passes,Total Losses Of Possession,GK Unsuccessful Distribution,Time Played,Successful Passes Opposition Half,Forward Passes,Unsuccessful Long Passes,Total Clearances,Goals Conceded Outside Box,Saves Made,Duels won,Open Play Passes,Successful Open Play Passes,Recoveries,Rightside Passes,Touches,Index,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Ground Duels won,Unsuccessful Passes Opposition Half,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),GK Successful Distribution,Total Passes,Goalkeeper Smother,Leftside Passes,Goals Conceded Inside Box,Ground Duels,Saves Made from Outside Box,Winning Goal,Duels lost,Aerial Duels lost,Unsuccessful Launches,Penalties Conceded,Foul Attempted Tackle,Unsuccessful Short Passes,PutThrough/Blocked Distribution,Aerial Duels,Yellow Cards,Interceptions,Throw Ins to Own Player,Total Fouls Conceded,Total Fouls Won,Throw Ins to Opposition Player,Backward Passes,Penalty Goals Conceded,Ground Duels lost,Handballs conceded,Substitute Off,PutThrough/Blocked Distribution Won,Times Tackled,Own Goal Scored,Blocks,Goals,Aerial Duels won,Total Shots,Unsuccessful Crosses & Corners,Blocked Shots,Successful Dribbles,Right Foot Goals,Unsuccessful Dribbles,Total Touches In Opposition Box,Unsuccessful Crosses open play,Shots On Target ( inc goals ),Key Passes (Attempt Assists),Goals from Outside Box,Home Goals,Away Goals,Corners Taken (incl short corners),Total Tackles,Substitute On,Successful Corners into Box,Attempts from Set Pieces,Successful Crosses & Corners,Tackles Won,Corners Won,Saves made - parried,Penalties Faced,Successful Crosses open play,Tackles Lost,Overruns,Shots Off Target (inc woodwork),Successful Lay-offs,Offsides,Goals from Inside Box,Unsuccessful lay-offs,Headed Goals,Catches,Punches,Through balls,Penalty Goals,Left Foot Goals,Penalties Taken,Assists (Intentional),Goal Assists,Foul Won Penalty,Unsuccessful Corners into Box,Clean Sheets,Hit Woodwork,Last Player Tackle,Second Goal Assists,Drops,Straight Red Cards,Total Red Cards,Saves made - caught
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,3mkqnv0iovu246f6bkyzqhsve,J. Jean-Baptiste,Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,9w1g0akk9nsgs102ci99jquol,M. Licona,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,3ys8mdricypsfnezm5trj285x,A. López,Midfielder,10,31.0,,1.0,,2.0,,2.0,,,1.0,1.0,,31.0,16.0,8.0,,,,,1.0,32.0,31.0,,12.0,37.0,10.0,32.0,2.0,1.0,1.0,17.0,1.0,,33.0,,7.0,1.0,2.0,,0.0,1.0,,,,,1.0,,,,,,,1.0,,6.0,1.0,1.0,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,46ax1wehohnsnxef6nk4y3uuh,D. Maldonado,Defender,2,135.0,1.0,3.0,,2.0,,2.0,2.0,1.0,3.0,15.0,,180.0,66.0,50.0,6.0,4.0,,,2.0,150.0,138.0,9.0,34.0,166.0,10.0,138.0,5.0,2.0,11.0,72.0,12.0,,150.0,,60.0,3.0,4.0,,0.0,3.0,1.0,3.0,,,6.0,,1.0,,1.0,4.0,1.0,1.0,,6.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,49vj1ltry5x6ov1c0k3wkpzx0,J. Martínez,Defender,16,71.0,,3.0,,1.0,,1.0,1.0,1.0,1.0,3.0,,90.0,31.0,11.0,1.0,1.0,,,2.0,75.0,72.0,4.0,39.0,84.0,10.0,72.0,4.0,1.0,2.0,41.0,3.0,,75.0,,25.0,3.0,2.0,,1.0,2.0,1.0,,1.0,,2.0,1.0,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,4.0,,,,,,4.0,,2.0,,,0.0,1.0,,1.0,,,,,1.0,1.0,,,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,8393bwgqcn4k2tjc4x7vre9yh,C. Mejía,Midfielder,8,11.0,,,,1.0,,1.0,,1.0,1.0,3.0,,18.0,9.0,2.0,,,,,5.0,14.0,12.0,1.0,1.0,22.0,10.0,12.0,6.0,5.0,2.0,4.0,2.0,,14.0,,4.0,,6.0,,0.0,1.0,,,,,2.0,,,,,,,1.0,,7.0,,1.0,,,,,,,,,1.0,1.0,,4.0,,,2.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,cflwgj1wn5rar3jazd16f1t5,Cristopher Meléndez,Defender,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,1xsjvdcc3ev6d9nj6f9b0omol,E. Menjívar,Goalkeeper,1,31.0,,3.0,6.0,2.0,,2.0,2.0,,,,,180.0,,10.0,,,,,,23.0,23.0,17.0,11.0,38.0,10.0,31.0,,,,31.0,,13.0,31.0,,10.0,3.0,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,9q7wmfzk1bq7f9fb7wge6fnx1,A. Nájar,Defender,14,94.0,1.0,3.0,,2.0,,2.0,2.0,1.0,8.0,22.0,,174.0,68.0,40.0,1.0,1.0,,,5.0,115.0,100.0,11.0,6.0,155.0,10.0,102.0,13.0,5.0,16.0,38.0,15.0,,117.0,,56.0,3.0,13.0,,0.0,8.0,,1.0,,1.0,14.0,,,,1.0,17.0,1.0,1.0,,15.0,1.0,8.0,,1.0,,3.0,,,,,,2.0,1.0,2.0,,2.0,8.0,2.0,,4.0,,,,,2.0,,,,4.0,2.0,,,,4.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,4di5fe8ewh5fpduq6hobilvjd,L. Palma,Midfielder,17,57.0,,2.0,,2.0,,2.0,2.0,2.0,8.0,42.0,,158.0,57.0,17.0,,,,,13.0,80.0,63.0,10.0,24.0,150.0,10.0,65.0,22.0,12.0,25.0,16.0,17.0,,82.0,,15.0,2.0,21.0,,0.0,9.0,,,,2.0,17.0,5.0,1.0,,,1.0,2.0,1.0,,26.0,,9.0,,2.0,2.0,7.0,,,2.0,1.0,8.0,10.0,5.0,7.0,2.0,3.0,10.0,3.0,3.0,3.0,,1.0,1.0,10.0,4.0,,3.0,1.0,8.0,2.0,7.0,,,3.0,2.0,2.0,5.0,3.0,,2.0,1.0,,,,,,,,1.0,1.0,,6.0,,1.0,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,4ag7ykxjf5pex7tv4ki1vene1,J. Pinto,Midfielder,7,9.0,,1.0,,2.0,,2.0,,,,2.0,,16.0,6.0,,,,,,,9.0,9.0,,3.0,12.0,10.0,9.0,,,1.0,3.0,,,9.0,,1.0,1.0,,,0.0,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,0.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,epusm8fpwyc40s5y1bu6e7w7p,R. Quioto,Forward,12,76.0,,2.0,,2.0,,2.0,2.0,1.0,,24.0,,164.0,59.0,11.0,,,,,8.0,89.0,74.0,9.0,18.0,124.0,10.0,76.0,13.0,6.0,16.0,21.0,15.0,,91.0,,26.0,2.0,10.0,,0.0,5.0,1.0,,,1.0,15.0,2.0,3.0,,,3.0,1.0,2.0,,36.0,,4.0,,2.0,,3.0,,,2.0,2.0,9.0,2.0,,2.0,,2.0,14.0,2.0,4.0,4.0,,0.0,2.0,1.0,2.0,,,1.0,4.0,,3.0,,,4.0,2.0,,5.0,3.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,a70oen38v8i9p05pxu91kbn8q,E. Rivas,Defender,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,bnic2so7igd1mq5uimokge2mt,M. Santos,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,3vty7cwihfuom78pi43hmvtre,L. Vega,Defender,4,80.0,,,,1.0,,1.0,1.0,,6.0,4.0,,90.0,37.0,30.0,3.0,,,,1.0,88.0,85.0,8.0,31.0,95.0,10.0,86.0,3.0,,3.0,49.0,3.0,,89.0,,23.0,,1.0,,0.0,2.0,1.0,1.0,,,,,2.0,,1.0,,1.0,,,5.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Honduras,5g2l20pbm2nbwpi679o7fb9pl,J. Álvarez,Midfielder,23,97.0,,2.0,,2.0,,2.0,2.0,1.0,5.0,23.0,,149.0,86.0,32.0,3.0,,,,4.0,113.0,99.0,2.0,35.0,138.0,10.0,102.0,11.0,4.0,18.0,19.0,14.0,,116.0,,26.0,2.0,9.0,,0.0,7.0,2.0,1.0,,1.0,11.0,2.0,2.0,,1.0,,1.0,2.0,,23.0,,5.0,,2.0,,2.0,,,,,3.0,5.0,1.0,1.0,,,3.0,2.0,2.0,4.0,,,,9.0,1.0,,5.0,,3.0,,3.0,,,,1.0,,1.0,7.0,,,,,,,1.0,,,,1.0,1.0,,3.0,,,,,,,,
