liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,GK Successful Distribution,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Headed Goals,GK Unsuccessful Distribution,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Dribbles,Blocked Shots,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Offsides,Corners Won,Yellow Cards,Substitute Off,Throw Ins to Opposition Player,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Right Foot Goals,Handballs conceded,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Hit Woodwork,Unsuccessful lay-offs,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Through balls,Goals Conceded Outside Box,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Faced,Saves made - caught,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2018,CF América,9gj6mqxbpu23prwdw5c6h3b9x,Renato Ibarra,Forward,30,7.0,154.0,,1.0,,,1.0,62.0,13.0,43.0,1.0,2.0,3.0,2.0,2.0,49.0,13.0,1.0,,14.0,64.0,,46.0,1.0,4.0,16.0,2.0,7.0,34.0,16.0,2.0,7.0,1.0,138.0,3.0,,,23.0,1.0,22.0,15.0,77.0,15.0,2.0,1.0,2.0,6.0,,25.0,1.0,1.0,1.0,19.0,3.0,,,8.0,27.0,,47.0,48.0,2.0,,1.0,10.0,,4.0,15.0,8.0,4.0,1.0,8.0,4.0,2.0,6.0,,1.0,,6.0,,,,,,,,,,,,,,,3.0,13.0,10.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,eunmtkojftvpeiiwdz5x8klat,Ó. Jiménez,Goalkeeper,27,,90.0,14.0,,,2.0,,25.0,,1.0,2.0,4.0,,,,4.0,34.0,,,,39.0,,29.0,,,4.0,9.0,,4.0,5.0,1.0,,,48.0,1.0,,,1.0,,21.0,,50.0,1.0,,,6.0,1.0,,1.0,,1.0,,,1.0,,2.0,,9.0,,23.0,35.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,2irms3moqosywa14re7n2awh5,D. Lainez,Midfielder,34,,45.0,,,,,,28.0,4.0,13.0,,1.0,,2.0,,9.0,7.0,2.0,,7.0,28.0,,19.0,,2.0,8.0,7.0,,6.0,4.0,,,2.0,39.0,1.0,,,8.0,,11.0,,63.0,6.0,,,1.0,,,8.0,1.0,,,,1.0,,,2.0,6.0,,20.0,20.0,,,2.0,2.0,,,6.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,Goalkeeper,1,,450.0,28.0,,,20.0,,122.0,,27.0,38.0,51.0,,,,53.0,98.0,,,1.0,177.0,,88.0,6.0,,52.0,28.0,,43.0,39.0,5.0,1.0,9.0,210.0,5.0,,,2.0,,116.0,,50.0,3.0,,1.0,37.0,1.0,1.0,3.0,6.0,6.0,,,5.0,,6.0,,33.0,,92.0,125.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,8.0,3.0,,,4.0,6.0,3.0,2.0,,,,,,,,,,,1.0,1.0,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,5ysw10inm8syf7r9xvbpk9n11,H. Martín,Forward,21,,386.0,,,4.0,,3.0,82.0,30.0,61.0,,1.0,1.0,3.0,10.0,44.0,15.0,8.0,,13.0,90.0,4.0,74.0,2.0,10.0,14.0,17.0,7.0,14.0,9.0,5.0,3.0,,159.0,6.0,2.0,1.0,37.0,,16.0,26.0,79.0,23.0,7.0,,2.0,4.0,9.0,56.0,3.0,3.0,1.0,,6.0,1.0,,23.0,27.0,3.0,68.0,76.0,19.0,1.0,6.0,33.0,2.0,3.0,14.0,3.0,1.0,1.0,,,6.0,1.0,,3.0,,5.0,2.0,3.0,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,a9xmrwhi7irewnprybqwd2l79,J. Ménez,Forward,20,2.0,40.0,,1.0,1.0,,,37.0,12.0,20.0,,,,1.0,,9.0,14.0,1.0,,3.0,37.0,,31.0,1.0,2.0,3.0,9.0,1.0,5.0,2.0,,2.0,1.0,48.0,2.0,,,4.0,,5.0,2.0,82.0,2.0,1.0,,3.0,,,4.0,,1.0,,3.0,2.0,,,2.0,11.0,,34.0,34.0,,,1.0,2.0,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,5rigugxkjo6yummreudad70t1,C. Orrantía,Midfielder,16,1.0,90.0,,6.0,,2.0,,51.0,14.0,23.0,2.0,3.0,1.0,1.0,,10.0,22.0,1.0,,3.0,51.0,2.0,39.0,,1.0,6.0,,,3.0,2.0,1.0,1.0,4.0,76.0,1.0,1.0,,4.0,,19.0,,55.0,3.0,,,6.0,,2.0,6.0,3.0,1.0,,1.0,1.0,,,3.0,18.0,,45.0,45.0,2.0,,1.0,3.0,,6.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,dmdgeenfa3tcft7hhy1d88dzp,O. Peralta,Forward,24,1.0,348.0,,1.0,17.0,,,132.0,40.0,82.0,1.0,4.0,2.0,3.0,11.0,63.0,23.0,6.0,,28.0,137.0,1.0,97.0,5.0,3.0,32.0,31.0,6.0,27.0,13.0,4.0,8.0,6.0,204.0,5.0,,,39.0,,28.0,22.0,59.0,24.0,,,8.0,9.0,6.0,56.0,2.0,5.0,,1.0,5.0,,,21.0,38.0,,101.0,105.0,17.0,,4.0,32.0,2.0,,18.0,5.0,3.0,1.0,,,4.0,1.0,,1.0,,1.0,3.0,4.0,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,auidpvhz569ulu8b82sz9svrp,L. Pineda,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,1z5seteg20ktl47soddbmb5xx,D. Quintero,Forward,31,5.0,237.0,,2.0,2.0,,1.0,140.0,27.0,89.0,,7.0,,1.0,3.0,63.0,29.0,5.0,,22.0,144.0,3.0,104.0,1.0,4.0,29.0,30.0,3.0,40.0,9.0,3.0,2.0,2.0,202.0,3.0,2.0,,29.0,1.0,55.0,5.0,72.0,12.0,3.0,1.0,11.0,1.0,1.0,33.0,,2.0,,13.0,3.0,,,18.0,32.0,,113.0,115.0,4.0,,3.0,21.0,2.0,1.0,11.0,5.0,2.0,,3.0,,,2.0,,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,9.0,6.0,1.0,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,Midfielder,5,1.0,337.0,,,,2.0,,220.0,18.0,133.0,5.0,8.0,3.0,1.0,5.0,45.0,59.0,20.0,,28.0,228.0,9.0,167.0,4.0,2.0,36.0,81.0,6.0,24.0,40.0,4.0,9.0,13.0,290.0,4.0,5.0,3.0,44.0,,76.0,6.0,77.0,38.0,1.0,,25.0,7.0,9.0,58.0,2.0,4.0,,1.0,4.0,,,15.0,53.0,,185.0,192.0,14.0,1.0,15.0,20.0,5.0,8.0,29.0,2.0,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,Midfielder,8,4.0,394.0,,2.0,7.0,,3.0,196.0,37.0,121.0,1.0,8.0,1.0,2.0,4.0,78.0,43.0,10.0,,35.0,205.0,7.0,149.0,5.0,10.0,43.0,39.0,7.0,42.0,30.0,4.0,8.0,5.0,290.0,5.0,5.0,1.0,55.0,,75.0,12.0,73.0,27.0,8.0,1.0,13.0,3.0,4.0,63.0,1.0,6.0,,4.0,5.0,,,32.0,54.0,3.0,153.0,162.0,8.0,,9.0,36.0,1.0,5.0,23.0,10.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,,,5.0,,,3.0,,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,9btya653zl5wu6f0fhzd3k05x,B. Valdez,Defender,18,,515.0,,2.0,,3.0,,260.0,16.0,54.0,3.0,14.0,,2.0,8.0,30.0,194.0,4.0,,12.0,273.0,2.0,230.0,5.0,4.0,26.0,92.0,,18.0,37.0,6.0,,8.0,336.0,6.0,,4.0,15.0,,75.0,6.0,58.0,25.0,2.0,,17.0,10.0,13.0,36.0,13.0,6.0,,,6.0,,,3.0,90.0,,234.0,247.0,21.0,1.0,3.0,11.0,1.0,15.0,12.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,d0lrousd653vo6gpwe6xrq9d5,C. Vargas,Defender,2,2.0,290.0,,19.0,,1.0,,131.0,31.0,61.0,3.0,11.0,2.0,,3.0,35.0,49.0,10.0,,15.0,134.0,6.0,101.0,3.0,,26.0,44.0,,21.0,17.0,4.0,3.0,7.0,206.0,4.0,4.0,4.0,25.0,,57.0,3.0,42.0,24.0,,,7.0,6.0,6.0,34.0,9.0,4.0,,2.0,4.0,,,7.0,2.0,,106.0,108.0,9.0,,4.0,10.0,6.0,8.0,18.0,2.0,,,2.0,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,6vi3ayssh2frs5e12a9qha25m,D. Zamora,Midfielder,302,,25.0,,,,,,2.0,,,,,,,,,2.0,,,,2.0,,2.0,1.0,,,1.0,,,,,,,2.0,1.0,,,,,1.0,,16.0,,,,,,,,,1.0,,,1.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CF América,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,Defender,4,,293.0,,2.0,1.0,3.0,,178.0,23.0,58.0,3.0,8.0,4.0,4.0,,21.0,104.0,9.0,,12.0,182.0,1.0,147.0,5.0,4.0,20.0,38.0,1.0,9.0,22.0,3.0,6.0,11.0,235.0,4.0,1.0,5.0,21.0,,59.0,3.0,97.0,20.0,,,15.0,3.0,4.0,25.0,9.0,5.0,,,4.0,,,5.0,62.0,,158.0,162.0,4.0,1.0,7.0,5.0,2.0,10.0,16.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
