liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Goals Conceded Inside Box,Starts,Appearances,Index,Goals Conceded,Games Played,Substitute Off,Yellow Cards,Substitute On,Goals,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Open Play Passes,Successful Passes Opposition Half,Aerial Duels lost,Total Passes,Touches,Total Touches In Opposition Box,Successful Long Passes,Duels,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Saves Made,GK Successful Distribution,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Unsuccessful Passes Own Half,Catches,Forward Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Throw Ins to Own Player,Backward Passes,Interceptions,Penalties Conceded,Successful Launches,Corners Won,Total Tackles,Total Fouls Conceded,Foul Attempted Tackle,Ground Duels,Duels won,Total Fouls Won,Aerial Duels won,Ground Duels lost,Tackles Won,Ground Duels won,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Tackles Lost,PutThrough/Blocked Distribution,Blocks,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Shots,Handballs conceded,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Shots On Target ( inc goals ),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Crosses open play,Successful Dribbles,Throw Ins to Opposition Player,Successful Lay-offs,Right Foot Goals,Unsuccessful Dribbles,Goals from Inside Box,Penalties Taken,Penalty Goals,Hit Woodwork,Foul Won Penalty,Offsides,Through balls,Goals Conceded Outside Box,Assists (Intentional),Goal Assists,Unsuccessful lay-offs,Punches,Drops,Headed Goals,Left Foot Goals,Clean Sheets,Goals from Outside Box,Penalties Off Target,Goalkeeper Smother,Clearances Off the Line,Set Pieces Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks,Second Goal Assists,Own Goal Scored,Other Goals,Last Man Tackle
USA_US_Open_Cup,2017,FC Tulsa,1vi5kl0onrnj92zup0khstp79,J. Ayala,Midfielder,24.0,139.0,3.0,2.0,2.0,10.0,3.0,2.0,2.0,,,1.0,,,,60.0,22.0,,61.0,95.0,4.0,6.0,19.0,13.0,50.0,50.0,,9.0,,,1.0,4.0,20.0,28.0,7.0,44.0,11.0,20.0,1.0,8.0,10.0,3.0,,16.0,,,4.0,,,,,,12.0,3.0,,1.0,,6.0,3.0,3.0,19.0,10.0,2.0,,9.0,4.0,10.0,,,2.0,3.0,,3.0,,2.0,,,,1.0,,2.0,,,,2.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,0.0,,,,,
USA_US_Open_Cup,2017,FC Tulsa,2cfjsr22v60ufr2fimlxw6h9l,B. Ballew,Midfielder,23.0,153.0,4.0,1.0,3.0,10.0,4.0,3.0,1.0,,2.0,,,,,63.0,26.0,2.0,63.0,92.0,4.0,1.0,13.0,14.0,53.0,53.0,2.0,7.0,,,1.0,1.0,19.0,27.0,9.0,52.0,10.0,7.0,,12.0,9.0,2.0,,21.0,,,,,,,,5.0,21.0,3.0,,,2.0,5.0,1.0,1.0,11.0,6.0,1.0,,5.0,3.0,6.0,4.0,4.0,2.0,3.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,0.0,,,,,
USA_US_Open_Cup,2017,FC Tulsa,bc3saagcea0reyfku6pc4zppl,B. Bourgeois,Midfielder,22.0,210.0,1.0,2.0,2.0,10.0,2.0,2.0,,1.0,,,,,,82.0,30.0,1.0,82.0,96.0,1.0,8.0,12.0,29.0,74.0,74.0,4.0,7.0,,,,1.0,14.0,44.0,7.0,66.0,8.0,20.0,1.0,6.0,4.0,3.0,,26.0,,,1.0,,,,,,7.0,4.0,,2.0,,1.0,4.0,1.0,8.0,5.0,1.0,3.0,6.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,2.0,,,0.0,,,,,
USA_US_Open_Cup,2017,FC Tulsa,cnfvi8qazqojyk72fystu70mh,B. Byars,Goalkeeper,16.0,90.0,3.0,1.0,1.0,10.0,3.0,1.0,,,,,,,,14.0,2.0,,20.0,25.0,,4.0,,5.0,11.0,13.0,,,3.0,3.0,5.0,7.0,7.0,11.0,,9.0,7.0,2.0,,6.0,4.0,1.0,,13.0,1.0,1.0,,2.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,
USA_US_Open_Cup,2017,FC Tulsa,cnjg40jj91rtyfxl3pvx0c15h,J. Caffa,Forward,10.0,244.0,4.0,2.0,3.0,10.0,5.0,3.0,,1.0,1.0,,,,,135.0,87.0,,140.0,206.0,3.0,10.0,18.0,28.0,113.0,118.0,2.0,7.0,,,,3.0,53.0,39.0,19.0,108.0,22.0,44.0,5.0,33.0,11.0,5.0,,45.0,,,,,,,,6.0,23.0,1.0,,1.0,2.0,1.0,,,16.0,11.0,7.0,2.0,7.0,1.0,9.0,8.0,16.0,,1.0,,,5.0,6.0,,8.0,2.0,4.0,7.0,1.0,4.0,3.0,5.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,7.0,,,0.0,,,,,
USA_US_Open_Cup,2017,FC Tulsa,58wqz8jo721s9y66j604x41d5,J. Calistri,Midfielder,7.0,266.0,1.0,3.0,3.0,10.0,2.0,3.0,1.0,,,,,,,88.0,50.0,1.0,88.0,129.0,8.0,2.0,19.0,15.0,71.0,71.0,2.0,10.0,,,1.0,4.0,36.0,23.0,13.0,69.0,17.0,20.0,,17.0,4.0,3.0,,19.0,,,1.0,,,,,1.0,34.0,1.0,,,3.0,4.0,,,17.0,9.0,2.0,1.0,9.0,3.0,8.0,2.0,3.0,1.0,8.0,,4.0,,3.0,,2.0,,2.0,1.0,3.0,1.0,,2.0,2.0,,1.0,,4.0,,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,9.0,,,0.0,,1.0,,,
USA_US_Open_Cup,2017,FC Tulsa,c4xjo4k13llbp5dcs8q78yrpx,F. Cerda,Goalkeeper,12.0,210.0,1.0,2.0,2.0,10.0,2.0,2.0,,,,,,,,21.0,16.0,1.0,54.0,75.0,,19.0,2.0,6.0,18.0,35.0,2.0,1.0,9.0,17.0,6.0,19.0,21.0,19.0,,16.0,19.0,7.0,,18.0,18.0,1.0,2.0,41.0,3.0,4.0,3.0,6.0,,,11.0,,,,,5.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,0.0,22.0,,,,
USA_US_Open_Cup,2017,FC Tulsa,1wcq33p7w71u1mkdk349gicph,J. Corrales,Defender,13.0,219.0,1.0,2.0,3.0,10.0,2.0,3.0,,1.0,1.0,,,,,111.0,44.0,,112.0,170.0,,6.0,21.0,30.0,103.0,104.0,3.0,4.0,,,,1.0,20.0,61.0,7.0,98.0,8.0,31.0,,10.0,13.0,3.0,,27.0,,,9.0,,,,,9.0,24.0,6.0,,,1.0,7.0,3.0,2.0,18.0,17.0,5.0,3.0,4.0,5.0,14.0,5.0,5.0,2.0,1.0,2.0,,1.0,1.0,,1.0,,,,,,,1.0,2.0,4.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,0.0,,,,,
USA_US_Open_Cup,2017,FC Tulsa,bmlit85nr640d79etfmjroqtx,C. Fernández,Midfielder,8.0,261.0,3.0,3.0,3.0,10.0,4.0,3.0,2.0,1.0,,,,,,191.0,99.0,,196.0,229.0,,8.0,27.0,75.0,180.0,182.0,,13.0,,,,5.0,24.0,83.0,9.0,174.0,14.0,41.0,,15.0,14.0,,,49.0,,,1.0,,,,,,31.0,2.0,,,,5.0,4.0,4.0,27.0,14.0,8.0,,13.0,4.0,14.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,5.0,,,0.0,,,,,
USA_US_Open_Cup,2017,FC Tulsa,1qu7igozcqji1b93u23ezh68l,P. Gee,Defender,2.0,113.0,4.0,1.0,2.0,10.0,4.0,2.0,,,1.0,,,,,60.0,23.0,,61.0,89.0,,2.0,12.0,21.0,48.0,49.0,,5.0,,,,1.0,17.0,26.0,11.0,47.0,12.0,13.0,1.0,9.0,4.0,4.0,,21.0,,,1.0,,,,,7.0,6.0,2.0,,,,3.0,1.0,1.0,12.0,7.0,2.0,,5.0,2.0,7.0,1.0,1.0,1.0,6.0,,3.0,,1.0,,,,,,1.0,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,,,1.0,,
