liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,Chicago City SC,cy38ynwqn0gup1odv933wwfhm,G. Angeles,Midfielder,10,9.0,90.0,3.0,,5.0,5.0,21.0,3.0,1.0,,,7.0,1.0,,,5.0,4.0,6.0,1.0,1.0,10.0,10.0,10.0,,8.0,19.0,1.0,1.0,10.0,18.0,,1.0,1.0,2.0,11.0,,,11.0,34.0,,6.0,,11.0,,13.0,3.0,0.0,4.0,1.0,2.0,1.0,5.0,2.0,,,,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,9.0,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago City SC,dviokd6gdmy46k6hgkiz7dst0,W. Butler,Midfielder,15,10.0,82.0,6.0,7.0,2.0,8.0,23.0,,1.0,1.0,3.0,1.0,,,1.0,8.0,3.0,5.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,20.0,2.0,1.0,10.0,22.0,,1.0,4.0,,6.0,,7.0,13.0,40.0,4.0,4.0,,2.0,,12.0,1.0,0.0,,,,,9.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,4.0,2.0,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago City SC,novt7llp0kla9dp117pyrnkk,M. Cozma,Forward,13,2.0,3.0,,,2.0,,2.0,,,,,,,,,,,,1.0,,,2.0,2.0,,,1.0,,1.0,10.0,2.0,,,,,,,,,3.0,,,,,,1.0,,0.0,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago City SC,evivgtu6qv1qxaqjchxkwwrca,J. Dizdarević,Midfielder,17,1.0,19.0,2.0,,1.0,2.0,5.0,,,,,2.0,1.0,,,2.0,1.0,,1.0,1.0,2.0,3.0,3.0,,3.0,4.0,1.0,1.0,10.0,3.0,,,,2.0,2.0,,,2.0,9.0,,2.0,,3.0,,1.0,,0.0,1.0,1.0,,2.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago City SC,128j6p9uxd35c53k0hfxly7rp,C. Fernández,Goalkeeper,35,1.0,90.0,14.0,7.0,1.0,7.0,24.0,,1.0,,2.0,,,,1.0,,4.0,16.0,1.0,1.0,,8.0,5.0,,,16.0,,1.0,10.0,4.0,3.0,,,3.0,9.0,,,16.0,42.0,2.0,6.0,,1.0,,19.0,1.0,0.0,,,,,2.0,,,,,,,,,,,,,,8.0,11.0,11.0,3.0,6.0,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago City SC,es4hes9zmvt7c0jlhm68qd8gk,N. Kapetanos,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago City SC,c7lplk401m29jlcbm2d2h9444,J. Krawczyk,Goalkeeper,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago City SC,59drif9vyk4trel1v9a1hrd9l,A. Labovic,Forward,21,11.0,90.0,5.0,5.0,1.0,10.0,19.0,1.0,1.0,,3.0,2.0,,,,3.0,4.0,5.0,1.0,,3.0,11.0,10.0,,2.0,9.0,1.0,1.0,10.0,19.0,1.0,,,3.0,3.0,,,8.0,32.0,2.0,6.0,,3.0,,9.0,1.0,0.0,,,1.0,1.0,6.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,5.0,,3.0,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago City SC,1tk9soice42q0fgo3bwkm1nca,A. Lara,Midfielder,18,16.0,90.0,8.0,3.0,7.0,10.0,24.0,3.0,1.0,,1.0,5.0,1.0,,1.0,6.0,4.0,1.0,1.0,2.0,8.0,17.0,15.0,,6.0,11.0,,1.0,10.0,23.0,2.0,,,3.0,5.0,,,7.0,37.0,2.0,6.0,1.0,10.0,1.0,14.0,4.0,0.0,1.0,4.0,1.0,4.0,7.0,2.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,6.0,4.0,1.0,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago City SC,4d2lv5exsst8u4k5f8ntl4zkk,E. Lopez,Midfielder,7,8.0,71.0,2.0,,4.0,4.0,12.0,2.0,1.0,,,2.0,1.0,1.0,,4.0,3.0,,1.0,1.0,4.0,8.0,7.0,1.0,3.0,6.0,2.0,1.0,10.0,12.0,1.0,,,6.0,4.0,,1.0,4.0,20.0,4.0,4.0,,5.0,,4.0,2.0,0.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,3.0,,,,,,,,,,,,,
