liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,Sporting Kansas City,ele211kdmv943iesjw4fp5rs9,S. Abdul-Salaam,Defender,17,7.0,,908.0,74.0,3.0,4.0,1.0,337.0,7.0,87.0,,167.0,2.0,1.0,10.0,4.0,5.0,2.0,17.0,105.0,119.0,14.0,47.0,343.0,,12.0,7.0,271.0,8.0,8.0,57.0,,9.0,11.0,53.0,2.0,16.0,36.0,10.0,14.0,11.0,566.0,,13.0,8.0,55.0,,98.0,19.0,100.0,56.0,3.0,,15.0,,10.0,25.0,6.0,97.0,25.0,10.0,,7.0,13.0,,,,1.0,24.0,149.0,1.0,,280.0,286.0,42.0,1.0,,1.0,,,12.0,41.0,2.0,18.0,31.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Sporting Kansas City,5ulmvt2y2v42prk4kdadcdyp5,K. Belmar,Forward,90,,,6.0,,1.0,,,4.0,,1.0,,1.0,,,,,,,,3.0,1.0,,2.0,4.0,,,,2.0,,,2.0,,,1.0,2.0,,,1.0,,,,7.0,,1.0,,1.0,,2.0,,75.0,2.0,,,,,1.0,1.0,,2.0,,,,,1.0,,,,,,1.0,,,2.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Sporting Kansas City,3zvj76iwkxqp853t8sjt58t1,M. Besler,Defender,5,2.0,3.0,2459.0,13.0,,,,1828.0,2.0,69.0,2.0,490.0,63.0,2.0,148.0,6.0,2.0,1.0,23.0,296.0,1123.0,30.0,118.0,1877.0,1.0,22.0,4.0,1428.0,20.0,3.0,266.0,,811.0,5.0,188.0,1.0,6.0,136.0,27.0,15.0,80.0,2184.0,,27.0,19.0,82.0,,798.0,10.0,72.0,103.0,1.0,,183.0,2.0,14.0,57.0,4.0,162.0,125.0,21.0,,2.0,27.0,,,,2.0,36.0,199.0,,,1570.0,1611.0,80.0,11.0,,4.0,,1.0,19.0,59.0,11.0,41.0,46.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2017,Sporting Kansas City,6fnojo4m3daqz5moaa9yu1dk9,L. Blessing,Midfielder,9,9.0,23.0,1519.0,1.0,9.0,12.0,3.0,382.0,8.0,111.0,,245.0,3.0,3.0,4.0,15.0,19.0,2.0,35.0,208.0,68.0,36.0,77.0,394.0,9.0,35.0,28.0,295.0,16.0,35.0,81.0,,148.0,19.0,84.0,4.0,,76.0,17.0,26.0,6.0,707.0,,26.0,27.0,211.0,,71.0,73.0,89.0,112.0,16.0,,18.0,,37.0,12.0,19.0,258.0,3.0,18.0,,9.0,26.0,,1.0,,1.0,111.0,64.0,3.0,,301.0,313.0,47.0,,3.0,1.0,,,32.0,146.0,4.0,8.0,100.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2017,Sporting Kansas City,79pboh9mzuchik3r2027wntgp,A. Đidić,Defender,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Sporting Kansas City,4e3ftvuylhjgw7bxo9dljlo7p,D. Dwyer,Forward,14,11.0,21.0,2246.0,4.0,2.0,15.0,9.0,249.0,18.0,74.0,3.0,137.0,2.0,5.0,6.0,12.0,28.0,3.0,49.0,297.0,50.0,13.0,103.0,293.0,7.0,47.0,12.0,174.0,25.0,64.0,109.0,,74.0,19.0,109.0,10.0,1.0,36.0,25.0,23.0,11.0,712.0,2.0,27.0,16.0,209.0,1.0,68.0,121.0,53.0,126.0,36.0,3.0,10.0,3.0,65.0,37.0,35.0,295.0,14.0,28.0,2.0,11.0,27.0,,1.0,1.0,2.0,120.0,77.0,8.0,,146.0,184.0,86.0,6.0,2.0,4.0,,3.0,9.0,169.0,4.0,3.0,89.0,,5.0,3.0,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Sporting Kansas City,9m4gk816h21ik73cmm1xdfh05,A. Dykstra,Goalkeeper,21,,,421.0,,1.0,,,55.0,,,,13.0,19.0,2.0,35.0,,,,1.0,36.0,56.0,,,104.0,,1.0,,46.0,6.0,,35.0,,8.0,,28.0,,,47.0,4.0,,7.0,158.0,,5.0,1.0,2.0,,72.0,,53.0,1.0,,,23.0,,,,,3.0,5.0,6.0,,,5.0,,,,,1.0,24.0,,,39.0,69.0,1.0,1.0,,,,,,2.0,,2.0,1.0,10.0,,,,,51.0,,13.0,1.0,,14.0,1.0,1.0,,1.0,6.0,3.0,8.0,1.0,,,,,,,,,,,1.0,1.0,,,,,
USA_MLS,2017,Sporting Kansas City,drg3v7974zszuaaltfys5teqd,K. Ellis,Defender,4,1.0,,450.0,2.0,,,,310.0,,24.0,,95.0,4.0,1.0,18.0,1.0,1.0,2.0,6.0,46.0,185.0,6.0,19.0,317.0,,4.0,3.0,254.0,5.0,1.0,37.0,,92.0,,26.0,,,18.0,5.0,2.0,12.0,370.0,,5.0,3.0,21.0,,131.0,5.0,46.0,22.0,,,26.0,,2.0,11.0,1.0,38.0,20.0,7.0,,1.0,5.0,,,,,10.0,70.0,,,273.0,280.0,17.0,,,,,,4.0,16.0,2.0,5.0,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Sporting Kansas City,16dmszlgoxqwzncidglrv9j9x,R. Espinoza,Midfielder,27,14.0,3.0,2791.0,9.0,,43.0,1.0,1797.0,5.0,246.0,5.0,994.0,15.0,9.0,68.0,29.0,29.0,3.0,23.0,419.0,549.0,67.0,223.0,1829.0,4.0,50.0,23.0,1319.0,24.0,40.0,291.0,,389.0,32.0,238.0,9.0,,177.0,31.0,63.0,67.0,2317.0,2.0,31.0,29.0,276.0,1.0,503.0,32.0,57.0,182.0,11.0,,219.0,5.0,45.0,47.0,22.0,346.0,36.0,27.0,1.0,14.0,31.0,,3.0,,2.0,141.0,691.0,,,1508.0,1538.0,70.0,7.0,3.0,2.0,,3.0,50.0,164.0,17.0,45.0,135.0,4.0,6.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2017,Sporting Kansas City,em7zqutnzh6mvbpc2gbs84jpx,B. Feilhaber,Midfielder,10,11.0,,2370.0,11.0,6.0,98.0,5.0,1444.0,20.0,301.0,37.0,826.0,3.0,4.0,57.0,9.0,23.0,2.0,8.0,467.0,477.0,35.0,201.0,1524.0,10.0,37.0,31.0,1142.0,15.0,43.0,258.0,31.0,498.0,67.0,306.0,25.0,1.0,156.0,25.0,37.0,32.0,2031.0,86.0,31.0,19.0,252.0,2.0,442.0,69.0,58.0,140.0,20.0,7.0,124.0,6.0,54.0,20.0,32.0,280.0,17.0,17.0,,80.0,31.0,39.0,2.0,2.0,1.0,132.0,283.0,3.0,2.0,1209.0,1266.0,28.0,7.0,2.0,1.0,2.0,11.0,22.0,140.0,13.0,11.0,120.0,2.0,2.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2017,Sporting Kansas City,ar5egjfxvgref6nzy4onfmsid,Gerso,Forward,7,32.0,7.0,2289.0,12.0,6.0,24.0,8.0,589.0,27.0,211.0,7.0,388.0,3.0,4.0,8.0,19.0,26.0,2.0,13.0,339.0,108.0,38.0,105.0,602.0,11.0,33.0,48.0,480.0,17.0,52.0,113.0,2.0,68.0,33.0,135.0,12.0,1.0,104.0,27.0,46.0,11.0,1101.0,7.0,33.0,15.0,287.0,,98.0,150.0,50.0,127.0,26.0,1.0,9.0,5.0,41.0,,47.0,300.0,3.0,19.0,6.0,33.0,33.0,1.0,2.0,2.0,1.0,160.0,225.0,8.0,,477.0,489.0,13.0,8.0,3.0,2.0,,2.0,26.0,173.0,12.0,12.0,127.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Sporting Kansas City,biryivznbx721pfon49wy3fth,Kévin Oliveira,Midfielder,88,1.0,,35.0,,3.0,3.0,,18.0,,6.0,,13.0,,,,1.0,1.0,,,12.0,3.0,1.0,2.0,18.0,,1.0,,15.0,,1.0,2.0,,4.0,1.0,4.0,,,1.0,,2.0,,35.0,1.0,3.0,,13.0,,5.0,3.0,72.0,5.0,,,1.0,,4.0,,3.0,13.0,,,,2.0,3.0,1.0,,,,8.0,3.0,,,16.0,16.0,,,,,,,,8.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Sporting Kansas City,1rstjjwnjndxhd6p2l1knoph,Lobato,Midfielder,19,8.0,,567.0,14.0,5.0,22.0,1.0,255.0,7.0,77.0,3.0,162.0,2.0,,5.0,6.0,1.0,1.0,6.0,72.0,60.0,10.0,34.0,258.0,6.0,3.0,4.0,211.0,3.0,5.0,39.0,,48.0,11.0,41.0,4.0,2.0,25.0,6.0,17.0,6.0,346.0,,11.0,3.0,32.0,,49.0,13.0,92.0,18.0,4.0,,8.0,3.0,3.0,1.0,2.0,39.0,1.0,4.0,1.0,8.0,11.0,,,,,15.0,84.0,1.0,,217.0,219.0,7.0,,,,,,7.0,21.0,3.0,2.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
