liga,temporada,equipo,id,nombre,posicion,dorsal,Key Passes (Attempt Assists),Substitute Off,Interceptions,Aerial Duels lost,Foul Attempted Tackle,PutThrough/Blocked Distribution,Successful Launches,Unsuccessful Launches,Headed Goals,Forward Passes,Penalty Goals Conceded,Successful Crosses open play,Successful Passes Own Half,Aerial Duels,Ground Duels lost,Successful Crosses & Corners,Total Passes,Unsuccessful Dribbles,Duels lost,Total Touches In Opposition Box,Games Played,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Backward Passes,Unsuccessful Crosses & Corners,Unsuccessful Passes Opposition Half,Ground Duels won,Starts,Goals Conceded Inside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Times Tackled,Time Played,Successful Open Play Passes,Goals,Unsuccessful Short Passes,Successful Short Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Successful Lay-offs,Tackles Lost,Total Clearances,Successful Long Passes,Goals Conceded,Touches,Appearances,Leftside Passes,Unsuccessful Passes Own Half,Total Shots,Recoveries,Hit Woodwork,Rightside Passes,Successful Dribbles,Total Tackles,Duels,Corners Won,Open Play Passes,PutThrough/Blocked Distribution Won,Through balls,Index,Duels won,Aerial Duels won,Yellow Cards,Goals from Inside Box,Successful Passes Opposition Half,Tackles Won,Total Fouls Won,Unsuccessful Crosses open play,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels,Total Fouls Conceded,Clean Sheets,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Blocks,Offsides,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Corners into Box,Goal Assists,GK Successful Distribution,Penalties Conceded,GK Unsuccessful Distribution,Handballs conceded,Straight Red Cards,Right Foot Goals,Penalties Taken,Total Red Cards,Unsuccessful lay-offs,Goals from Outside Box,Penalty Goals,Foul Won Penalty,Other Goals,Left Foot Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Saved,Saves Made,Catches,Saves from Penalty,Saves Made from Outside Box,Saves Made from Inside Box,Punches,Penalties Faced,Saves made - parried,Goalkeeper Smother,Set Pieces Goals,Drops,Saves made - caught,Crosses not Claimed,Own Goal Scored,Last Man Tackle,Second Goal Assists,Successful Fifty Fifty,Fifty Fifty,Penalties Off Target
USA_USL_Championship,2021,Birmingham Legion FC,7q4366dkzgdafd4go7xbcvaw9,A. Asiedu,Midfielder,6,25.0,6.0,45.0,40.0,23.0,49.0,4.0,25.0,,410.0,3.0,4.0,524.0,60.0,155.0,4.0,1411.0,26.0,195.0,21.0,33.0,7.0,12.0,72.0,210.0,28.0,199.0,157.0,32.0,28.0,1177.0,416.0,87.0,2845.0,1163.0,1.0,162.0,1091.0,16.0,1.0,2.0,18.0,9.0,86.0,29.0,1921.0,33.0,319.0,63.0,23.0,282.0,,472.0,47.0,60.0,372.0,7.0,1396.0,21.0,2.0,10.0,177.0,20.0,8.0,,657.0,42.0,51.0,27.0,1.0,234.0,312.0,44.0,7.0,1.0,0.0,0.0,1.0,,,1.0,4.0,3.0,4.0,,,2.0,,1.0,,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Birmingham Legion FC,cn8fovjei9tdslashum11dp05,N. Brett,Forward,11,30.0,15.0,3.0,47.0,13.0,22.0,4.0,7.0,1.0,106.0,3.0,3.0,117.0,61.0,79.0,4.0,520.0,20.0,126.0,149.0,32.0,37.0,20.0,15.0,150.0,15.0,143.0,41.0,29.0,25.0,373.0,274.0,48.0,2503.0,331.0,18.0,132.0,340.0,26.0,1.0,19.0,5.0,3.0,33.0,26.0,845.0,32.0,115.0,19.0,63.0,56.0,2.0,149.0,11.0,12.0,181.0,16.0,478.0,8.0,3.0,10.0,55.0,14.0,1.0,18.0,260.0,7.0,18.0,11.0,3.0,147.0,120.0,23.0,4.0,10.0,8.0,5.0,3.0,2.0,1.0,6.0,,27.0,1.0,1.0,1.0,3.0,,,,4.0,,17.0,4.0,,1.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Birmingham Legion FC,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,Defender,21,7.0,3.0,41.0,22.0,10.0,12.0,14.0,56.0,2.0,576.0,1.0,,623.0,70.0,35.0,,1276.0,1.0,57.0,20.0,27.0,6.0,2.0,148.0,61.0,1.0,184.0,37.0,25.0,23.0,1010.0,286.0,7.0,2210.0,963.0,2.0,118.0,897.0,2.0,1.0,,8.0,113.0,113.0,24.0,1553.0,27.0,397.0,83.0,8.0,120.0,,242.0,2.0,23.0,142.0,1.0,1218.0,7.0,,10.0,85.0,48.0,6.0,2.0,387.0,15.0,12.0,1.0,2.0,266.0,72.0,25.0,6.0,0.0,2.0,1.0,,,,,14.0,,9.0,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_Championship,2021,Birmingham Legion FC,rwsc3y2mbxem8erfuo47j42y,E. Crognale,Midfielder,12,14.0,6.0,21.0,13.0,6.0,26.0,1.0,6.0,,112.0,1.0,2.0,181.0,20.0,49.0,9.0,487.0,12.0,62.0,14.0,28.0,3.0,5.0,23.0,103.0,12.0,70.0,38.0,6.0,12.0,410.0,148.0,25.0,864.0,392.0,2.0,54.0,365.0,7.0,,2.0,5.0,7.0,45.0,12.0,687.0,28.0,136.0,19.0,10.0,67.0,1.0,136.0,8.0,14.0,107.0,4.0,466.0,16.0,4.0,10.0,45.0,7.0,3.0,,238.0,9.0,16.0,3.0,22.0,77.0,87.0,10.0,,2.0,0.0,2.0,2.0,19.0,8.0,,1.0,,1.0,,7.0,2.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Birmingham Legion FC,2343y1f4dtezub9633ghspqi2,J. Dean,Defender,24,44.0,1.0,38.0,31.0,8.0,60.0,16.0,35.0,,485.0,3.0,17.0,450.0,71.0,71.0,17.0,1395.0,19.0,102.0,78.0,32.0,4.0,6.0,80.0,277.0,77.0,299.0,81.0,32.0,31.0,1090.0,514.0,36.0,2861.0,1075.0,1.0,225.0,1024.0,4.0,1.0,1.0,16.0,51.0,66.0,32.0,2097.0,32.0,576.0,83.0,8.0,175.0,,57.0,24.0,41.0,223.0,28.0,1379.0,16.0,4.0,10.0,121.0,40.0,4.0,1.0,657.0,25.0,16.0,76.0,,305.0,152.0,20.0,8.0,0.0,1.0,1.0,5.0,1.0,1.0,,13.0,2.0,205.0,45.0,,5.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_Championship,2021,Birmingham Legion FC,a4q9yjgjjcjq0qxqmg2nmijf9,J. Flemmings,Forward,77,16.0,7.0,7.0,10.0,7.0,37.0,,1.0,1.0,89.0,3.0,2.0,56.0,20.0,103.0,2.0,302.0,29.0,113.0,99.0,21.0,21.0,13.0,13.0,60.0,18.0,107.0,89.0,15.0,15.0,207.0,227.0,67.0,1348.0,203.0,6.0,82.0,197.0,27.0,,6.0,4.0,3.0,10.0,15.0,666.0,21.0,43.0,6.0,48.0,56.0,1.0,110.0,35.0,11.0,212.0,21.0,297.0,15.0,1.0,10.0,99.0,10.0,1.0,6.0,153.0,7.0,43.0,18.0,6.0,95.0,192.0,25.0,2.0,5.0,1.0,1.0,1.0,1.0,,,1.0,11.0,15.0,,,3.0,,,,4.0,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Birmingham Legion FC,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,Midfielder,20,6.0,9.0,27.0,15.0,12.0,12.0,2.0,7.0,,189.0,2.0,,322.0,33.0,56.0,,692.0,5.0,71.0,17.0,25.0,4.0,3.0,20.0,104.0,2.0,65.0,69.0,15.0,14.0,603.0,129.0,22.0,1257.0,580.0,1.0,69.0,567.0,1.0,,1.0,7.0,22.0,36.0,14.0,903.0,25.0,196.0,26.0,5.0,76.0,,203.0,13.0,29.0,158.0,2.0,668.0,8.0,2.0,10.0,87.0,18.0,5.0,1.0,281.0,22.0,28.0,2.0,10.0,89.0,125.0,21.0,2.0,1.0,0.0,1.0,,,,,8.0,,3.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Birmingham Legion FC,2mqxkxtrjrt9cbeqbyncer209,R. James,Defender,7,30.0,5.0,65.0,36.0,13.0,37.0,11.0,34.0,,338.0,2.0,13.0,415.0,84.0,74.0,16.0,1050.0,14.0,110.0,49.0,33.0,7.0,7.0,81.0,200.0,52.0,207.0,78.0,27.0,24.0,803.0,414.0,31.0,2435.0,785.0,,166.0,723.0,3.0,1.0,,20.0,36.0,80.0,25.0,1693.0,33.0,41.0,92.0,10.0,153.0,,471.0,10.0,47.0,236.0,13.0,1029.0,23.0,1.0,10.0,126.0,48.0,4.0,,404.0,27.0,22.0,39.0,6.0,247.0,152.0,21.0,9.0,0.0,0.0,0.0,3.0,12.0,10.0,,10.0,10.0,175.0,40.0,2.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_Championship,2021,Birmingham Legion FC,bi0hhtxpz0xvq0xfpj0otoc89,P. Kasim,Forward,10,31.0,19.0,6.0,10.0,8.0,34.0,1.0,7.0,,210.0,1.0,5.0,166.0,18.0,79.0,11.0,756.0,15.0,89.0,50.0,25.0,18.0,22.0,43.0,151.0,31.0,172.0,53.0,23.0,15.0,576.0,301.0,39.0,1676.0,571.0,5.0,137.0,514.0,15.0,1.0,7.0,10.0,6.0,62.0,16.0,1077.0,25.0,251.0,39.0,33.0,106.0,1.0,144.0,23.0,21.0,150.0,12.0,749.0,16.0,9.0,10.0,61.0,8.0,2.0,4.0,421.0,11.0,9.0,16.0,2.0,180.0,132.0,11.0,2.0,1.0,4.0,1.0,1.0,20.0,13.0,2.0,,2.0,15.0,,5.0,2.0,,,,1.0,,,,,5.0,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Birmingham Legion FC,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,Defender,3,5.0,1.0,33.0,45.0,2.0,28.0,16.0,48.0,,512.0,3.0,,890.0,99.0,48.0,,1402.0,2.0,93.0,20.0,32.0,,3.0,77.0,91.0,,92.0,38.0,31.0,28.0,1230.0,207.0,11.0,2790.0,1168.0,,95.0,1167.0,3.0,1.0,,7.0,87.0,63.0,29.0,1709.0,32.0,290.0,80.0,3.0,175.0,,509.0,6.0,23.0,185.0,2.0,1337.0,19.0,,10.0,92.0,54.0,5.0,,340.0,16.0,10.0,,1.0,172.0,86.0,28.0,9.0,0.0,0.0,0.0,,,,,25.0,,27.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
