liga,temporada,equipo,id,nombre,posicion,dorsal,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Through balls,Total Clearances,Penalty Goals Conceded,Unsuccessful Passes Own Half,Successful Long Passes,Index,Clean Sheets,Leftside Passes,Unsuccessful Launches,Successful Dribbles,Open Play Passes,Interceptions,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Successful Open Play Passes,Aerial Duels lost,Total Fouls Won,Key Passes (Attempt Assists),Blocks,Unsuccessful Long Passes,Times Tackled,Tackles Won,Successful Short Passes,Goals Conceded Outside Box,Throw Ins to Own Player,PutThrough/Blocked Distribution,Successful Launches,Goals Conceded Inside Box,Ground Duels lost,Blocked Shots,Total Fouls Conceded,Total Losses Of Possession,Unsuccessful Short Passes,Successful Crosses & Corners,Total Tackles,Starts,Successful Crosses open play,Recoveries,Unsuccessful Passes Opposition Half,Forward Passes,Tackles Lost,Touches,Time Played,Successful Passes Opposition Half,Goals Conceded,Appearances,Substitute Off,Games Played,Duels lost,Aerial Duels,Backward Passes,Substitute On,Foul Attempted Tackle,Corners Won,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Ground Duels,Ground Duels won,Rightside Passes,Duels,Unsuccessful Dribbles,Total Touches In Opposition Box,Duels won,Throw Ins to Opposition Player,Winning Goal,Penalties Faced,Yellow Cards,Saves made - caught,Catches,Goal Kicks,Saves Made from Inside Box,Punches,Saves Made,Saves Made from Outside Box,Crosses not Claimed,Aerial Duels won,GK Unsuccessful Distribution,Drops,Saves made - parried,GK Successful Distribution,Total Shots,Shots Off Target (inc woodwork),Assists (Intentional),Offsides,Foul Won Penalty,Hit Woodwork,Attempts from Set Pieces,Unsuccessful Corners into Box,Goals from Inside Box,Successful Corners into Box,Right Foot Goals,Goals,Shots On Target ( inc goals ),Second Goal Assists,Corners Taken (incl short corners),Headed Goals,Unsuccessful lay-offs,Handballs conceded,Penalties Taken,Successful Lay-offs,Goal Assists,Home Goals,Away Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Total Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target,Penalties Conceded,Own Goal Scored,Left Foot Goals,Clearances Off the Line,Last Man Tackle,Straight Red Cards,Penalty Goals,Saves from Penalty,Penalties Saved,Goalkeeper Smother
USA_USL_League_One,2022,Forward Madison FC,5wwp0vvz3imr7f4gcku1gsjbp,A. Jones,Defender,16,55.0,34.0,34.0,,18.0,1.0,19.0,6.0,10.0,3.0,81.0,5.0,6.0,254.0,14.0,7.0,88.0,200.0,10.0,12.0,8.0,2.0,11.0,21.0,17.0,199.0,2.0,86.0,26.0,,10.0,41.0,3.0,14.0,135.0,44.0,8.0,24.0,12.0,8.0,37.0,70.0,79.0,7.0,554.0,998.0,125.0,12.0,17.0,7.0,17.0,51.0,24.0,91.0,5.0,6.0,10.0,205.0,260.0,83.0,42.0,9.0,107.0,10.0,19.0,56.0,3.0,0.0,,3.0,,,,,,,,,14.0,,,,,6.0,4.0,,1.0,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Forward Madison FC,ate2xv18atyygibcdewjrwd0p,E. Leonard,Midfielder,3,152.0,8.0,8.0,,94.0,2.0,65.0,91.0,10.0,5.0,517.0,25.0,4.0,1353.0,46.0,12.0,875.0,1203.0,37.0,21.0,4.0,19.0,56.0,4.0,29.0,1146.0,6.0,13.0,20.0,7.0,27.0,39.0,3.0,27.0,180.0,96.0,2.0,38.0,27.0,2.0,103.0,95.0,434.0,9.0,1698.0,2382.0,364.0,33.0,29.0,3.0,29.0,76.0,76.0,66.0,2.0,10.0,5.0,1237.0,1389.0,102.0,63.0,372.0,178.0,,17.0,102.0,2.0,0.0,,5.0,,,,,,,,,39.0,,,,,7.0,5.0,1.0,,,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,
USA_USL_League_One,2022,Forward Madison FC,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,Midfielder,15,187.0,22.0,61.0,8.0,34.0,2.0,41.0,68.0,10.0,4.0,138.0,15.0,31.0,1019.0,26.0,21.0,404.0,835.0,12.0,44.0,41.0,10.0,53.0,59.0,29.0,801.0,7.0,139.0,38.0,5.0,30.0,132.0,5.0,48.0,371.0,134.0,24.0,48.0,28.0,8.0,123.0,207.0,272.0,19.0,1683.0,2392.0,489.0,37.0,28.0,7.0,28.0,144.0,35.0,272.0,,27.0,17.0,869.0,1056.0,254.0,122.0,374.0,289.0,38.0,53.0,145.0,12.0,0.0,,11.0,,,,,,,,,23.0,,,,,16.0,9.0,2.0,7.0,,,,25.0,2.0,11.0,,2.0,7.0,,43.0,,,1.0,,3.0,4.0,1.0,1.0,1.0,,1.0,,,,,,2.0,,,,,,,
USA_USL_League_One,2022,Forward Madison FC,635avei0jl41pn84dvz7ma9uy,A. Thiam,Forward,7,106.0,18.0,39.0,2.0,10.0,2.0,13.0,11.0,10.0,,92.0,3.0,9.0,354.0,6.0,7.0,86.0,249.0,57.0,17.0,25.0,3.0,10.0,38.0,5.0,267.0,5.0,3.0,19.0,1.0,16.0,66.0,14.0,29.0,226.0,96.0,17.0,11.0,23.0,3.0,35.0,132.0,92.0,6.0,666.0,1693.0,209.0,21.0,26.0,21.0,26.0,123.0,92.0,105.0,3.0,13.0,17.0,278.0,384.0,103.0,37.0,95.0,195.0,16.0,62.0,72.0,1.0,1.0,,4.0,,,,,,,,,35.0,,,,,31.0,18.0,1.0,11.0,,2.0,3.0,15.0,1.0,13.0,1.0,2.0,13.0,,29.0,,3.0,6.0,,7.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,
USA_USL_League_One,2022,Forward Madison FC,4dawss8z72mj8ggn6icnuz6c5,C. Murillo,Defender,2,80.0,1.0,1.0,,15.0,,27.0,29.0,10.0,1.0,159.0,13.0,1.0,500.0,7.0,2.0,277.0,420.0,9.0,15.0,1.0,2.0,30.0,5.0,5.0,417.0,3.0,15.0,8.0,2.0,14.0,18.0,,9.0,106.0,50.0,,11.0,7.0,,26.0,54.0,227.0,6.0,635.0,620.0,169.0,17.0,15.0,3.0,15.0,27.0,19.0,35.0,8.0,6.0,,446.0,526.0,45.0,27.0,105.0,64.0,1.0,4.0,37.0,13.0,0.0,,3.0,,,,,,,,,10.0,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Forward Madison FC,1xq85lf7g9twi107qntu0dr3e,M. Osmond,Defender,4,211.0,4.0,4.0,,69.0,2.0,64.0,160.0,10.0,4.0,658.0,32.0,6.0,1694.0,38.0,9.0,957.0,1489.0,23.0,13.0,5.0,15.0,119.0,5.0,32.0,1373.0,7.0,17.0,12.0,4.0,24.0,47.0,,28.0,240.0,92.0,2.0,39.0,27.0,2.0,141.0,151.0,709.0,7.0,2019.0,2396.0,578.0,31.0,27.0,3.0,27.0,70.0,56.0,91.0,,13.0,,1533.0,1744.0,105.0,58.0,286.0,161.0,2.0,16.0,91.0,5.0,0.0,,8.0,,,,,,,,,33.0,,,,,5.0,4.0,,,,,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,,2.0,,,,1.0,,,,,
USA_USL_League_One,2022,Forward Madison FC,b7ph7dek8orcs55sx2jim25m,C. Rad,Defender,5,228.0,11.0,11.0,1.0,60.0,2.0,82.0,106.0,10.0,3.0,123.0,37.0,9.0,1311.0,29.0,10.0,616.0,1089.0,22.0,15.0,13.0,9.0,109.0,16.0,31.0,1013.0,5.0,42.0,24.0,9.0,25.0,48.0,3.0,22.0,281.0,119.0,11.0,49.0,22.0,11.0,106.0,157.0,583.0,18.0,1669.0,2072.0,514.0,30.0,28.0,1.0,28.0,70.0,44.0,141.0,6.0,12.0,2.0,1119.0,1347.0,121.0,73.0,500.0,165.0,5.0,16.0,95.0,6.0,0.0,,6.0,,,,,,,,,22.0,,,,,6.0,4.0,3.0,2.0,,,,,,,,,2.0,,1.0,,,,,,5.0,,,1.0,,1.0,,,,,,,,,,,,,
USA_USL_League_One,2022,Forward Madison FC,5rj4o98on4tpuglbnuh4yu1g5,C. Schneider,Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Forward Madison FC,22026po2y70xsm793bpzwvwiy,P. Smith,Goalkeeper,99,20.0,,,,,,,6.0,10.0,,3.0,2.0,,6.0,,,4.0,5.0,,1.0,,,19.0,,,4.0,,,,2.0,1.0,,,,20.0,1.0,,,1.0,,9.0,20.0,25.0,,38.0,90.0,6.0,1.0,1.0,,1.0,,2.0,,,,,10.0,30.0,1.0,1.0,2.0,3.0,,,3.0,,0.0,,,,1.0,11.0,2.0,,3.0,1.0,,2.0,9.0,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Forward Madison FC,7uvgympugqis7y1qubqmxzrvt,R. Smith,Forward,11,47.0,19.0,20.0,,4.0,1.0,12.0,9.0,10.0,,34.0,6.0,9.0,297.0,1.0,2.0,112.0,250.0,18.0,3.0,5.0,,10.0,25.0,4.0,242.0,2.0,32.0,6.0,,17.0,38.0,8.0,8.0,119.0,37.0,6.0,11.0,10.0,5.0,36.0,55.0,56.0,7.0,496.0,1025.0,145.0,19.0,25.0,7.0,25.0,56.0,22.0,114.0,15.0,3.0,10.0,251.0,298.0,61.0,23.0,94.0,83.0,9.0,35.0,27.0,4.0,1.0,,1.0,,,,,,,,,4.0,,,,,24.0,10.0,,4.0,,,,,2.0,1.0,3.0,4.0,14.0,,1.0,,,2.0,,1.0,,2.0,2.0,,2.0,,,,,,,1.0,,,,,,,
USA_USL_League_One,2022,Forward Madison FC,dytql3b2co1cst72z5qf879pl,J. Streng,Forward,9,73.0,3.0,3.0,,6.0,2.0,15.0,4.0,10.0,2.0,64.0,,7.0,233.0,1.0,4.0,76.0,160.0,32.0,24.0,10.0,1.0,1.0,26.0,7.0,192.0,2.0,,13.0,,23.0,73.0,10.0,40.0,153.0,72.0,2.0,8.0,13.0,1.0,19.0,61.0,43.0,1.0,473.0,1447.0,122.0,25.0,30.0,5.0,30.0,105.0,63.0,110.0,17.0,21.0,9.0,196.0,269.0,112.0,39.0,52.0,175.0,12.0,80.0,70.0,,1.0,,4.0,,,,,,,,,31.0,,,,,44.0,26.0,1.0,10.0,,2.0,6.0,,6.0,1.0,7.0,7.0,18.0,,1.0,,3.0,,,11.0,1.0,2.0,5.0,,1.0,,,1.0,,,,,,,,,,,
USA_USL_League_One,2022,Forward Madison FC,2f3zvhznnpnefag1k7elzq8t0,J. Sukow,Midfielder,19,38.0,6.0,15.0,,5.0,,10.0,10.0,10.0,,83.0,3.0,4.0,238.0,5.0,6.0,83.0,200.0,20.0,11.0,7.0,,7.0,7.0,4.0,192.0,,5.0,10.0,,15.0,23.0,1.0,13.0,70.0,31.0,4.0,10.0,5.0,2.0,28.0,43.0,39.0,6.0,349.0,641.0,123.0,15.0,24.0,3.0,24.0,43.0,27.0,74.0,19.0,4.0,1.0,202.0,240.0,48.0,25.0,44.0,75.0,4.0,16.0,32.0,1.0,0.0,,1.0,,,,,,,,,7.0,,,,,7.0,6.0,,3.0,,1.0,,7.0,,2.0,,,1.0,,10.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Forward Madison FC,7w93cfaszi89ex6xdf9tgkp9l,M. Temguia,Defender,6,27.0,,,,14.0,,16.0,14.0,10.0,,110.0,2.0,,258.0,2.0,2.0,188.0,231.0,8.0,12.0,1.0,3.0,5.0,1.0,5.0,224.0,,,3.0,,12.0,10.0,,7.0,31.0,22.0,,9.0,3.0,,22.0,11.0,51.0,4.0,319.0,409.0,50.0,12.0,16.0,1.0,16.0,18.0,17.0,17.0,13.0,3.0,,238.0,265.0,31.0,21.0,87.0,48.0,,6.0,30.0,,0.0,,2.0,,,,,,,,,9.0,,,,,2.0,,,,,,,,1.0,,,1.0,2.0,,,1.0,,1.0,,1.0,,1.0,0.0,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2022,Forward Madison FC,91qr90wyicjg8t9ufqk0mnuy2,A. Torres,Midfielder,18,59.0,2.0,6.0,2.0,6.0,1.0,19.0,54.0,10.0,,155.0,3.0,7.0,504.0,5.0,7.0,220.0,447.0,4.0,4.0,10.0,1.0,25.0,25.0,11.0,399.0,2.0,4.0,11.0,3.0,17.0,58.0,3.0,21.0,111.0,34.0,1.0,20.0,11.0,1.0,57.0,46.0,111.0,9.0,647.0,988.0,234.0,19.0,19.0,9.0,19.0,62.0,6.0,110.0,8.0,11.0,1.0,453.0,512.0,89.0,31.0,136.0,95.0,10.0,,33.0,,1.0,,6.0,,,,,,,,,2.0,,,,,7.0,3.0,1.0,,,,,2.0,,,1.0,1.0,4.0,,2.0,,,,,5.0,1.0,0.0,1.0,,1.0,,,,,,,,,,,,,,
USA_USL_League_One,2022,Forward Madison FC,f3gh5dq60yb84ngww3uj6ct7t,A. Wheeler-Omiunu,Midfielder,28,193.0,6.0,6.0,1.0,25.0,2.0,41.0,98.0,10.0,4.0,306.0,10.0,22.0,1195.0,22.0,16.0,537.0,1005.0,15.0,59.0,16.0,6.0,66.0,28.0,24.0,955.0,5.0,3.0,30.0,3.0,34.0,79.0,1.0,36.0,260.0,127.0,1.0,37.0,27.0,1.0,148.0,158.0,343.0,13.0,1565.0,2346.0,517.0,39.0,27.0,5.0,27.0,94.0,51.0,237.0,,14.0,6.0,1053.0,1246.0,197.0,118.0,360.0,248.0,9.0,13.0,154.0,1.0,0.0,,8.0,,,,,,,,,36.0,,,,,9.0,7.0,2.0,1.0,,,,,,,1.0,1.0,2.0,,,,,1.0,,10.0,3.0,0.0,1.0,,1.0,,,,,,,,,,,,,,
