liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Tackles Won,Unsuccessful Launches,Successful Long Passes,Recoveries,Aerial Duels lost,Successful Open Play Passes,Successful Passes Own Half,Total Passes,Total Clearances,Total Losses Of Possession,Unsuccessful Passes Own Half,Backward Passes,Duels lost,Goals Conceded Inside Box,Aerial Duels won,Duels won,Key Passes (Attempt Assists),Throw Ins to Own Player,Successful Launches,Touches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Goals Conceded,Substitute Off,Successful Passes Opposition Half,Throw Ins to Opposition Player,Unsuccessful Short Passes,Goals Conceded Outside Box,Forward Passes,Unsuccessful Crosses open play,Leftside Passes,Foul Attempted Tackle,Index,Starts,Total Fouls Conceded,Ground Duels won,Unsuccessful Passes Opposition Half,Aerial Duels,Appearances,Unsuccessful Long Passes,Open Play Passes,Interceptions,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Successful Short Passes,Rightside Passes,Time Played,Tackles Lost,Total Tackles,Ground Duels,Winning Goal,Times Tackled,Blocks,Substitute On,Unsuccessful lay-offs,Shots Off Target (inc woodwork),Clean Sheets,PutThrough/Blocked Distribution,Blocked Shots,Overruns,Successful Dribbles,Through balls,Total Touches In Opposition Box,Penalty Goals Conceded,PutThrough/Blocked Distribution Won,Handballs conceded,Unsuccessful Dribbles,Corners Taken (incl short corners),Successful Crosses & Corners,Yellow Cards,Total Shots,Corners Won,Total Fouls Won,Successful Lay-offs,Shots On Target ( inc goals ),Successful Crosses open play,Offsides,Unsuccessful Corners into Box,Penalties Conceded,Goals,Goals from Outside Box,Left Foot Goals,Home Goals,Away Goals,Penalties Taken,Goals from Inside Box,Headed Goals,Attempts from Set Pieces,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Right Foot Goals,Successful Corners into Box,Set Pieces Goals,Second Goal Assists,Hit Woodwork,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Foul Won Penalty,Saves from Penalty,GK Unsuccessful Distribution,Punches,Saves Made from Inside Box,Penalties Saved,Saves Made from Outside Box,Penalties Faced,Saves made - parried,Own Goal Scored,Goal Kicks,Saves Made,Saves made - caught,GK Successful Distribution,Last Player Tackle,Goalkeeper Smother,Catches,Penalties Off Target,Crosses not Claimed,Drops,Other Goals
Mexico_Liga_MX,2019-2020,CF Cruz Azul,14bw0a2azjioiorlbhhhbul05,P. Aguilar,Defender,23,18.0,7.0,29.0,91.0,71.0,42.0,555.0,373.0,752.0,91.0,184.0,36.0,40.0,83.0,16.0,84.0,106.0,4.0,3.0,9.0,987.0,170.0,189.0,24.0,,211.0,2.0,84.0,8.0,338.0,2.0,256.0,22.0,10.0,18.0,33.0,22.0,136.0,126.0,18.0,86.0,720.0,34.0,2.0,582.0,41.0,491.0,118.0,1620.0,7.0,14.0,63.0,0.0,3.0,13.0,,,14.0,4.0,12.0,3.0,,1.0,1.0,34.0,,5.0,,1.0,,2.0,6.0,22.0,4.0,9.0,,8.0,2.0,2.0,,1.0,5.0,,,4.0,1.0,,5.0,4.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Cruz Azul,bd9ov8z9402i9cceuu4dv4nv9,A. Aldrete,Defender,16,15.0,10.0,14.0,34.0,37.0,13.0,393.0,185.0,505.0,24.0,154.0,32.0,85.0,47.0,9.0,18.0,43.0,12.0,84.0,5.0,763.0,95.0,90.0,15.0,2.0,239.0,14.0,67.0,6.0,190.0,27.0,22.0,13.0,10.0,15.0,19.0,25.0,93.0,31.0,15.0,28.0,485.0,15.0,30.0,410.0,34.0,376.0,208.0,1277.0,7.0,17.0,59.0,0.0,4.0,2.0,,,3.0,3.0,20.0,3.0,,3.0,,3.0,,5.0,,2.0,8.0,14.0,4.0,3.0,5.0,5.0,3.0,,9.0,1.0,3.0,1.0,,,,,,,,,1.0,,1.0,3.0,3.0,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Cruz Azul,by4t4rs2gy19p0rvhucdv5d5h,G. Allison,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Cruz Azul,9vvleh9yqqcm955432lsl8c7p,R. Alvarado,Forward,25,17.0,22.0,3.0,16.0,65.0,9.0,386.0,122.0,469.0,8.0,147.0,20.0,74.0,93.0,12.0,9.0,100.0,19.0,4.0,1.0,716.0,72.0,193.0,17.0,7.0,280.0,,58.0,5.0,125.0,6.0,170.0,12.0,10.0,14.0,18.0,91.0,59.0,18.0,17.0,14.0,457.0,4.0,7.0,397.0,84.0,381.0,100.0,1221.0,10.0,32.0,175.0,2.0,36.0,2.0,3.0,,8.0,2.0,20.0,5.0,1.0,30.0,,31.0,,10.0,,16.0,1.0,5.0,4.0,16.0,10.0,29.0,3.0,8.0,4.0,2.0,,,2.0,,1.0,2.0,0.0,,2.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Cruz Azul,1sgnb6jzur8xdz6z2zel2luqd,B. Angulo,Forward,17,9.0,1.0,1.0,1.0,1.0,9.0,32.0,14.0,53.0,,21.0,1.0,20.0,17.0,5.0,5.0,10.0,4.0,,,77.0,14.0,27.0,7.0,1.0,25.0,1.0,12.0,2.0,13.0,,7.0,2.0,10.0,1.0,3.0,5.0,13.0,14.0,9.0,2.0,46.0,2.0,,39.0,8.0,38.0,13.0,191.0,,1.0,13.0,0.0,4.0,1.0,8.0,1.0,1.0,,2.0,2.0,1.0,1.0,,11.0,,1.0,,1.0,,,,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Cruz Azul,f47fwbxgm35jx628hwpmfdrrp,R. Baca,Midfielder,22,11.0,8.0,11.0,24.0,70.0,4.0,369.0,187.0,430.0,6.0,72.0,16.0,51.0,25.0,8.0,6.0,34.0,5.0,,2.0,511.0,58.0,59.0,14.0,1.0,186.0,,37.0,6.0,130.0,2.0,133.0,6.0,10.0,10.0,16.0,28.0,44.0,10.0,11.0,21.0,426.0,8.0,2.0,372.0,21.0,348.0,116.0,898.0,12.0,20.0,49.0,0.0,1.0,4.0,1.0,,,2.0,8.0,,,4.0,,2.0,,1.0,2.0,,,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Cruz Azul,bgzncyc6929doqcjo47z4stlh,M. Caraglio,Forward,9,15.0,3.0,2.0,4.0,29.0,59.0,199.0,61.0,320.0,11.0,151.0,18.0,95.0,96.0,12.0,92.0,123.0,12.0,,,511.0,103.0,219.0,17.0,5.0,156.0,,96.0,5.0,94.0,2.0,81.0,10.0,10.0,15.0,23.0,31.0,87.0,151.0,15.0,7.0,302.0,1.0,2.0,217.0,37.0,213.0,50.0,1313.0,5.0,8.0,68.0,3.0,14.0,1.0,,4.0,28.0,3.0,10.0,10.0,,7.0,2.0,79.0,,5.0,1.0,3.0,,,2.0,43.0,5.0,18.0,17.0,15.0,,9.0,,,5.0,,1.0,3.0,2.0,3.0,5.0,4.0,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
Mexico_Liga_MX,2019-2020,CF Cruz Azul,f3ny04nibnd8fus3t4a2viy8l,M. Cauteruccio,Forward,7,3.0,,,1.0,,3.0,9.0,2.0,17.0,1.0,10.0,,1.0,4.0,,6.0,7.0,2.0,,,23.0,8.0,11.0,,1.0,8.0,,8.0,,9.0,,4.0,,10.0,1.0,,1.0,8.0,9.0,3.0,,17.0,,,9.0,1.0,8.0,3.0,70.0,,,2.0,0.0,1.0,,2.0,,1.0,,,,,1.0,,2.0,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Cruz Azul,2lsqo8x3mbz4shb8nuv5catp1,Jesús Corona,Goalkeeper,1,18.0,,45.0,128.0,116.0,1.0,152.0,218.0,413.0,6.0,111.0,19.0,,1.0,16.0,2.0,2.0,1.0,,30.0,527.0,108.0,3.0,24.0,,87.0,,4.0,8.0,288.0,,62.0,,10.0,18.0,,,89.0,3.0,18.0,104.0,195.0,,,305.0,,177.0,63.0,1620.0,,,,0.0,,,,,,4.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,37.0,4.0,23.0,2.0,12.0,3.0,14.0,,149.0,37.0,4.0,172.0,,1.0,6.0,,,2.0,
Mexico_Liga_MX,2019-2020,CF Cruz Azul,dmqmxkyprphad4zlbcv0igcet,J. Domínguez,Defender,4,17.0,6.0,15.0,30.0,54.0,25.0,580.0,312.0,682.0,38.0,131.0,28.0,75.0,54.0,15.0,26.0,49.0,7.0,69.0,2.0,925.0,87.0,103.0,23.0,1.0,290.0,17.0,59.0,8.0,240.0,13.0,208.0,13.0,10.0,17.0,21.0,23.0,72.0,51.0,17.0,28.0,665.0,13.0,13.0,595.0,29.0,565.0,159.0,1510.0,7.0,13.0,52.0,0.0,4.0,4.0,,,9.0,3.0,13.0,2.0,,3.0,1.0,25.0,,5.0,,2.0,,7.0,1.0,11.0,4.0,7.0,,2.0,7.0,,,1.0,1.0,,,1.0,0.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
