liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,Toronto FC,a4ho0enrp6omdbdplkf1hly39,S. Giovinco,Forward,10,63.0,32.0,2975.0,16.0,,19.0,,21.0,15.0,738.0,59.0,113.0,45.0,531.0,3.0,3.0,44.0,8.0,80.0,4.0,1.0,704.0,83.0,27.0,188.0,801.0,7.0,42.0,57.0,499.0,30.0,151.0,232.0,28.0,230.0,47.0,384.0,63.0,3.0,99.0,34.0,37.0,17.0,1772.0,127.0,34.0,18.0,,379.0,4.0,273.0,197.0,82.0,183.0,71.0,56.0,70.0,15.0,96.0,3.0,65.0,383.0,1.0,34.0,6.0,169.0,34.0,90.0,4.0,9.0,12.0,199.0,185.0,17.0,5.0,512.0,569.0,4.0,9.0,2.0,16.0,5.0,14.0,19.0,200.0,8.0,8.0,180.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,
USA_MLS,2016,Toronto FC,dv09p12tc7rdd22262wamfnx1,N. Hagglund,Defender,6,12.0,1.0,1447.0,48.0,8.0,1.0,8.0,1.0,,686.0,5.0,57.0,5.0,215.0,26.0,,54.0,7.0,4.0,1.0,28.0,254.0,300.0,24.0,133.0,697.0,,18.0,2.0,470.0,15.0,7.0,187.0,,159.0,9.0,138.0,1.0,19.0,63.0,14.0,9.0,61.0,1023.0,,22.0,6.0,11.0,61.0,,358.0,20.0,100.0,100.0,3.0,,40.0,5.0,7.0,68.0,1.0,157.0,83.0,16.0,,12.0,22.0,,,,,29.0,123.0,1.0,,501.0,510.0,96.0,4.0,,2.0,,,16.0,57.0,8.0,44.0,32.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Toronto FC,6of4lxl9haj2csl0hxsbf4slx,J. Hamilton,Forward,22,5.0,14.0,911.0,1.0,3.0,6.0,,3.0,,183.0,10.0,51.0,2.0,96.0,1.0,,3.0,8.0,5.0,2.0,30.0,148.0,32.0,6.0,60.0,189.0,7.0,9.0,3.0,124.0,10.0,17.0,63.0,,44.0,15.0,62.0,3.0,1.0,25.0,11.0,12.0,7.0,348.0,1.0,14.0,3.0,,74.0,,46.0,45.0,83.0,49.0,12.0,,2.0,2.0,12.0,28.0,13.0,132.0,4.0,12.0,3.0,6.0,14.0,1.0,,,1.0,53.0,48.0,3.0,,120.0,126.0,58.0,,3.0,1.0,,,3.0,83.0,3.0,4.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Toronto FC,aij1pddtm5ch0o8dstl3mc1jp,C. Irwin,Goalkeeper,1,,,2290.0,,,,75.0,,,247.0,,,,124.0,114.0,1.0,308.0,,,3.0,,312.0,176.0,,,608.0,1.0,,,127.0,26.0,,308.0,,32.0,,253.0,,,245.0,25.0,,55.0,832.0,,25.0,,,2.0,,507.0,,55.0,12.0,,,173.0,,1.0,11.0,,13.0,22.0,29.0,,,25.0,,,,,1.0,69.0,,,161.0,300.0,11.0,9.0,,,,,,1.0,,2.0,1.0,,,,,,,63.0,169.0,1.0,15.0,4.0,2.0,19.0,25.0,24.0,38.0,2.0,10.0,130.0,,,,,,,,,,,,,,
USA_MLS,2016,Toronto FC,4fxnafz5s1b6djxhipp4rsul1,W. Johnson,Midfielder,7,7.0,1.0,1871.0,10.0,9.0,15.0,1.0,2.0,1.0,1005.0,9.0,179.0,5.0,386.0,30.0,4.0,64.0,15.0,13.0,1.0,26.0,245.0,454.0,66.0,122.0,1021.0,6.0,23.0,3.0,754.0,26.0,23.0,186.0,2.0,354.0,11.0,150.0,11.0,,123.0,20.0,25.0,46.0,1325.0,5.0,29.0,13.0,4.0,157.0,1.0,268.0,39.0,47.0,114.0,10.0,1.0,81.0,2.0,28.0,17.0,5.0,200.0,25.0,27.0,1.0,10.0,29.0,2.0,2.0,,2.0,60.0,220.0,1.0,1.0,820.0,835.0,43.0,5.0,,4.0,,,50.0,86.0,16.0,31.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Toronto FC,4kflkbicl4vmd7vftq4hdgyqd,D. Lovitz,Midfielder,19,14.0,,406.0,10.0,7.0,2.0,,,,121.0,5.0,32.0,5.0,48.0,1.0,1.0,6.0,7.0,4.0,,12.0,91.0,31.0,11.0,41.0,121.0,4.0,11.0,3.0,72.0,7.0,4.0,47.0,1.0,51.0,3.0,52.0,2.0,2.0,11.0,5.0,9.0,10.0,236.0,2.0,12.0,8.0,,48.0,,30.0,15.0,17.0,30.0,,,2.0,4.0,8.0,8.0,10.0,68.0,4.0,7.0,,15.0,12.0,1.0,,,,26.0,8.0,,,74.0,74.0,20.0,,,,,,10.0,38.0,1.0,7.0,22.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2016,Toronto FC,dkbz951l9u6th48yiv7qqdmfp,D. Moor,Defender,3,3.0,,3480.0,15.0,,,20.0,3.0,,1598.0,4.0,58.0,1.0,376.0,73.0,3.0,116.0,9.0,11.0,5.0,33.0,291.0,1028.0,35.0,130.0,1649.0,,20.0,,1273.0,38.0,19.0,246.0,,568.0,4.0,153.0,4.0,2.0,129.0,38.0,15.0,96.0,2109.0,,38.0,11.0,21.0,95.0,,706.0,39.0,58.0,124.0,8.0,,130.0,1.0,30.0,65.0,2.0,193.0,154.0,43.0,,3.0,38.0,,,2.0,,36.0,317.0,3.0,,1357.0,1403.0,98.0,13.0,,,,1.0,24.0,69.0,11.0,105.0,59.0,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Toronto FC,ykzkzazvga55do4buqq0quhh,A. Morgan,Defender,5,11.0,1.0,157.0,8.0,7.0,1.0,2.0,,,53.0,2.0,17.0,5.0,42.0,1.0,2.0,2.0,,1.0,,5.0,30.0,7.0,1.0,7.0,53.0,,6.0,,41.0,3.0,1.0,9.0,,21.0,4.0,18.0,1.0,1.0,6.0,,,2.0,94.0,,7.0,3.0,,10.0,,14.0,3.0,1.0,2.0,,,3.0,5.0,,1.0,2.0,16.0,1.0,3.0,,11.0,7.0,,,,,9.0,1.0,,,44.0,44.0,6.0,,,,,,1.0,14.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Toronto FC,b7xpyb832znharyanthhks91x,J. Morrow,Defender,2,64.0,7.0,3253.0,198.0,,3.0,23.0,5.0,,1308.0,24.0,250.0,19.0,589.0,72.0,5.0,112.0,39.0,7.0,5.0,40.0,538.0,431.0,96.0,205.0,1318.0,5.0,11.0,16.0,953.0,37.0,15.0,317.0,,508.0,27.0,275.0,1.0,55.0,170.0,37.0,65.0,106.0,2123.0,,37.0,9.0,8.0,211.0,,537.0,59.0,55.0,152.0,8.0,,48.0,19.0,19.0,21.0,25.0,272.0,49.0,42.0,4.0,64.0,37.0,,,,4.0,80.0,23.0,5.0,,993.0,1001.0,61.0,12.0,,4.0,,,72.0,120.0,24.0,75.0,131.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Toronto FC,a31s7t25qa1llzl3v79x2iimt,J. Osorio,Midfielder,21,8.0,1.0,2845.0,17.0,5.0,41.0,2.0,4.0,3.0,1293.0,6.0,307.0,3.0,722.0,11.0,2.0,25.0,23.0,13.0,4.0,21.0,354.0,420.0,45.0,151.0,1315.0,11.0,31.0,21.0,1101.0,30.0,24.0,176.0,,424.0,41.0,149.0,6.0,,185.0,31.0,38.0,38.0,1755.0,5.0,36.0,13.0,2.0,218.0,1.0,313.0,73.0,47.0,105.0,11.0,,38.0,3.0,34.0,5.0,20.0,244.0,10.0,34.0,1.0,11.0,36.0,2.0,5.0,1.0,2.0,118.0,271.0,3.0,,1118.0,1139.0,26.0,7.0,3.0,2.0,,3.0,27.0,139.0,18.0,32.0,100.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2016,Toronto FC,de9f3lifb4bk9bbk8evfqzt91,D. Perquis,Defender,24,1.0,3.0,986.0,1.0,1.0,,1.0,1.0,1.0,469.0,2.0,34.0,1.0,112.0,18.0,3.0,45.0,6.0,2.0,1.0,11.0,131.0,266.0,12.0,61.0,483.0,2.0,12.0,5.0,336.0,14.0,3.0,106.0,,63.0,2.0,71.0,1.0,,49.0,11.0,10.0,36.0,650.0,,12.0,5.0,3.0,44.0,,236.0,5.0,50.0,63.0,1.0,,41.0,1.0,14.0,34.0,3.0,89.0,56.0,15.0,,1.0,12.0,,1.0,,1.0,15.0,150.0,1.0,,364.0,377.0,45.0,3.0,,1.0,,,9.0,26.0,3.0,40.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Toronto FC,68oxh92004pbiboo5b5bf4pg5,T. Ricketts,Forward,87,1.0,5.0,533.0,1.0,13.0,8.0,,5.0,5.0,127.0,5.0,42.0,3.0,59.0,2.0,,5.0,4.0,10.0,,22.0,88.0,23.0,6.0,46.0,130.0,3.0,4.0,6.0,75.0,4.0,25.0,51.0,,21.0,6.0,42.0,6.0,,20.0,4.0,4.0,10.0,240.0,,17.0,4.0,1.0,50.0,,39.0,48.0,93.0,47.0,15.0,,4.0,3.0,9.0,26.0,2.0,98.0,3.0,4.0,,1.0,17.0,,,2.0,1.0,29.0,28.0,5.0,,76.0,79.0,48.0,,2.0,1.0,,,6.0,51.0,,2.0,21.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_MLS,2016,Toronto FC,6qp7j3yg8y4mi6awsjk79hwph,Q. Roberts,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Toronto FC,x4hsnlz1ngvhw8xc4215s2j9,J. Williams,Defender,23,,,918.0,5.0,4.0,,6.0,,,474.0,1.0,27.0,,101.0,21.0,,44.0,3.0,2.0,2.0,10.0,106.0,294.0,13.0,40.0,479.0,4.0,7.0,2.0,360.0,9.0,2.0,84.0,,99.0,2.0,55.0,,1.0,60.0,11.0,7.0,29.0,617.0,,15.0,5.0,2.0,27.0,,216.0,3.0,100.0,32.0,,,35.0,,3.0,14.0,,51.0,50.0,11.0,,,15.0,,1.0,,1.0,9.0,137.0,,,392.0,395.0,24.0,1.0,,1.0,,,7.0,19.0,6.0,34.0,18.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Toronto FC,45vy8s9kzx0k094lg2cicj1zp,E. Zavaleta,Defender,15,3.0,1.0,1877.0,9.0,1.0,,13.0,,,813.0,,31.0,1.0,204.0,63.0,2.0,109.0,8.0,3.0,3.0,21.0,243.0,421.0,42.0,99.0,832.0,2.0,16.0,3.0,562.0,19.0,4.0,208.0,,89.0,3.0,142.0,2.0,7.0,96.0,20.0,12.0,69.0,1073.0,,21.0,4.0,6.0,73.0,,451.0,11.0,47.0,85.0,1.0,,62.0,1.0,4.0,37.0,,131.0,83.0,22.0,,3.0,21.0,,2.0,,2.0,25.0,261.0,,,609.0,624.0,58.0,7.0,,2.0,,,30.0,46.0,12.0,46.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
