liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Minnesota United FC II,98tyw392rp4ow3apn0ygrbtp0,J. Farris,Midfielder,59,27.0,974.0,37.0,850.0,183.0,128.0,18.0,6.0,1838.0,68.0,15.0,15.0,310.0,2.0,41.0,80.0,948.0,10.0,29.0,67.0,26.0,6.0,175.0,1.0,70.0,20.0,9.0,43.0,135.0,371.0,808.0,12.0,5.0,94.0,6.0,124.0,543.0,26.0,31.0,19.0,1.0,825.0,376.0,86.0,89.0,1317.0,104.0,0.0,,,1.0,42.0,,2.0,,,3.0,,40.0,,9.0,19.0,6.0,3.0,,,4.0,,10.0,6.0,8.0,6.0,4.0,2.0,12.0,,44.0,,31.0,21.0,15.0,99.0,2.0,35.0,,3.0,,36.0,,21.0,,1.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,208.0,20.0,126.0,2.0,,,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,1795jw1oc3pkthyq0kqexh65m,B. Fischer,Defender,35,32.0,1412.0,49.0,1192.0,258.0,451.0,19.0,6.0,2436.0,62.0,7.0,5.0,369.0,3.0,35.0,113.0,1336.0,10.0,14.0,49.0,29.0,5.0,234.0,12.0,140.0,9.0,26.0,36.0,111.0,318.0,1067.0,5.0,5.0,92.0,50.0,220.0,824.0,29.0,37.0,27.0,5.0,1126.0,558.0,119.0,115.0,1814.0,163.0,0.0,7.0,2.0,1.0,125.0,2.0,,1.0,2.0,1.0,,123.0,,15.0,70.0,14.0,4.0,,,5.0,,5.0,14.0,3.0,7.0,,5.0,21.0,,107.0,1.0,26.0,53.0,11.0,85.0,,62.0,,1.0,,35.0,,40.0,7.0,,1.0,2.0,0.0,1.0,7.0,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,285.0,16.0,146.0,3.0,,,1.0,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,2y815of4aqzx3ipbtwww5e87o,O. Gene,Midfielder,30,,38.0,1.0,33.0,7.0,9.0,,,90.0,3.0,1.0,,16.0,,1.0,3.0,38.0,10.0,,3.0,1.0,2.0,9.0,,5.0,1.0,1.0,,6.0,8.0,31.0,,,6.0,5.0,5.0,17.0,1.0,,1.0,,33.0,16.0,5.0,4.0,55.0,4.0,0.0,1.0,,,2.0,,,,,,,3.0,,1.0,2.0,,1.0,,,,,,,,3.0,,1.0,1.0,,2.0,,2.0,1.0,2.0,5.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,10.0,8.0,1.0,,,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,d50f44bn6h54gz9stixfpqiok,C. Grulke,Midfielder,51,,40.0,3.0,35.0,7.0,10.0,1.0,,85.0,6.0,1.0,,15.0,1.0,1.0,4.0,40.0,10.0,1.0,2.0,2.0,1.0,8.0,,1.0,,,,8.0,12.0,31.0,,,4.0,,5.0,20.0,2.0,,1.0,,35.0,7.0,2.0,6.0,46.0,4.0,0.0,,,,4.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,11.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,ed1urvyh1ts9anfgl2envjwgk,M. Harwood,Midfielder,72,3.0,43.0,,35.0,10.0,16.0,,,106.0,1.0,1.0,,14.0,2.0,5.0,6.0,43.0,10.0,3.0,6.0,3.0,,8.0,,2.0,1.0,,,7.0,13.0,32.0,,,8.0,,8.0,21.0,3.0,4.0,2.0,,35.0,10.0,6.0,2.0,66.0,5.0,0.0,,,,3.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,2.0,,2.0,,4.0,1.0,3.0,4.0,,3.0,,,,5.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,2.0,,,,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,2kbrmfus4tm46st9000rm68h6,L. Hille,Midfielder,39,27.0,327.0,31.0,241.0,165.0,71.0,11.0,4.0,1482.0,52.0,22.0,5.0,171.0,4.0,16.0,81.0,325.0,10.0,13.0,58.0,19.0,11.0,226.0,47.0,19.0,33.0,2.0,1.0,110.0,79.0,226.0,5.0,,27.0,110.0,86.0,71.0,19.0,31.0,17.0,25.0,239.0,69.0,127.0,99.0,607.0,81.0,1.0,10.0,1.0,1.0,15.0,,,10.0,,,4.0,116.0,1.0,,69.0,,,3.0,15.0,4.0,2.0,4.0,,6.0,17.0,1.0,16.0,3.0,,5.0,10.0,23.0,47.0,13.0,108.0,5.0,10.0,5.0,1.0,8.0,4.0,5.0,,22.0,,1.0,2.0,7.0,3.0,8.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,112.0,,47.0,4.0,11.0,7.0,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,Midfielder,22,,89.0,1.0,82.0,13.0,32.0,,,170.0,4.0,2.0,,45.0,1.0,4.0,5.0,87.0,10.0,2.0,8.0,2.0,1.0,12.0,,1.0,3.0,,,12.0,24.0,78.0,,,11.0,2.0,7.0,37.0,2.0,,2.0,,80.0,18.0,8.0,4.0,112.0,4.0,0.0,,,,4.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,2.0,,2.0,,5.0,,4.0,15.0,1.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,7.0,,,,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,1fkrz28g18klz14mn4xyyaln8,A. Kabia,Midfielder,92,30.0,896.0,44.0,757.0,186.0,267.0,37.0,2.0,1769.0,79.0,18.0,1.0,312.0,5.0,34.0,87.0,880.0,10.0,20.0,48.0,23.0,4.0,161.0,6.0,54.0,11.0,14.0,10.0,127.0,225.0,697.0,1.0,7.0,113.0,12.0,139.0,445.0,23.0,33.0,20.0,,743.0,303.0,64.0,97.0,1149.0,99.0,0.0,,,,60.0,1.0,,,1.0,,,34.0,,5.0,16.0,5.0,1.0,,5.0,3.0,2.0,5.0,5.0,4.0,10.0,,3.0,14.0,,52.0,,24.0,18.0,13.0,101.0,,41.0,,,,29.0,1.0,34.0,6.0,,,3.0,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,182.0,19.0,61.0,2.0,1.0,,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,a7rlfpq55g6arlic50mgaw3ys,M. Kamara,Midfielder,93,14.0,337.0,9.0,253.0,143.0,107.0,4.0,2.0,952.0,41.0,25.0,8.0,191.0,3.0,13.0,64.0,329.0,10.0,8.0,43.0,14.0,19.0,95.0,31.0,1.0,11.0,,4.0,84.0,45.0,232.0,8.0,,47.0,29.0,84.0,67.0,14.0,16.0,9.0,14.0,247.0,137.0,49.0,46.0,507.0,82.0,2.0,3.0,2.0,6.0,21.0,2.0,,4.0,2.0,,,11.0,3.0,,6.0,,1.0,,4.0,2.0,2.0,1.0,,15.0,18.0,2.0,8.0,5.0,1.0,20.0,3.0,11.0,5.0,5.0,48.0,1.0,10.0,4.0,5.0,1.0,2.0,1.0,2.0,17.0,1.0,4.0,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,150.0,74.0,70.0,2.0,2.0,3.0,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,5h73r4bv42whxsvnlq89b89re,K. Keller,Defender,12,10.0,325.0,6.0,282.0,50.0,137.0,1.0,1.0,520.0,7.0,1.0,1.0,78.0,5.0,5.0,22.0,312.0,10.0,2.0,11.0,8.0,2.0,41.0,3.0,26.0,4.0,6.0,9.0,18.0,55.0,257.0,1.0,2.0,29.0,9.0,43.0,204.0,8.0,11.0,8.0,,270.0,101.0,26.0,15.0,397.0,33.0,0.0,,,1.0,25.0,,,,,,,23.0,,3.0,15.0,2.0,,,,1.0,,2.0,2.0,,2.0,,,3.0,,21.0,,3.0,8.0,2.0,32.0,,11.0,,,,2.0,,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,91.0,,55.0,1.0,,,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,9lm7wo8jgl28ei70qnlxex3l6,K. Kiingi,Defender,36,13.0,557.0,10.0,496.0,97.0,222.0,1.0,2.0,928.0,22.0,9.0,7.0,185.0,4.0,16.0,47.0,540.0,10.0,9.0,26.0,14.0,2.0,87.0,5.0,33.0,9.0,7.0,27.0,48.0,96.0,454.0,7.0,7.0,53.0,19.0,61.0,313.0,14.0,17.0,11.0,2.0,480.0,186.0,52.0,35.0,741.0,53.0,1.0,1.0,,,42.0,,,1.0,,1.0,,39.0,,5.0,26.0,,1.0,,2.0,4.0,,2.0,,4.0,8.0,,3.0,7.0,,14.0,1.0,10.0,13.0,6.0,53.0,,15.0,,2.0,,15.0,,3.0,3.0,,2.0,3.0,0.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,151.0,1.0,73.0,,1.0,1.0,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,commk6kin2p58jm8a83a4x8no,R. Lujano-Salto,Goalkeeper,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,4ecgnoxeou0m46yw8hwisbrx0,A. Markanich,Defender,13,,29.0,2.0,20.0,15.0,4.0,,,64.0,7.0,5.0,,14.0,1.0,3.0,8.0,29.0,10.0,2.0,3.0,1.0,,12.0,2.0,2.0,,,4.0,10.0,10.0,19.0,,,,3.0,9.0,6.0,1.0,,1.0,2.0,20.0,9.0,5.0,7.0,49.0,6.0,0.0,,,,1.0,1.0,,,1.0,,,2.0,,,2.0,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,3.0,,1.0,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,,,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,1gmj4ge2sog221wqkmap8kidw,A. Martinez,Forward,50,10.0,223.0,6.0,191.0,61.0,56.0,6.0,2.0,539.0,29.0,16.0,1.0,116.0,5.0,15.0,31.0,213.0,10.0,9.0,27.0,9.0,8.0,67.0,5.0,,4.0,,5.0,56.0,54.0,188.0,1.0,,30.0,29.0,32.0,75.0,9.0,10.0,6.0,4.0,181.0,53.0,28.0,39.0,318.0,26.0,1.0,2.0,,,3.0,,,2.0,,,,11.0,,1.0,1.0,,,,8.0,,,1.0,,6.0,8.0,1.0,5.0,6.0,,1.0,1.0,18.0,10.0,9.0,60.0,,7.0,2.0,,2.0,4.0,,,1.0,,,3.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,79.0,,43.0,1.0,,1.0,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,cz98wcy8nq9hqncb2z33p4hec,D. Mawing,Defender,41,2.0,35.0,2.0,31.0,11.0,16.0,,,121.0,4.0,,1.0,15.0,,3.0,3.0,34.0,10.0,3.0,3.0,4.0,,9.0,,6.0,,1.0,7.0,7.0,3.0,29.0,1.0,5.0,2.0,1.0,4.0,16.0,4.0,2.0,,,30.0,13.0,3.0,6.0,64.0,4.0,0.0,,,,2.0,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,3.0,,1.0,,,,3.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,,,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,iu61re9bbusv2w7fu7w6505w,L. Mesanvi,Forward,90,24.0,449.0,38.0,336.0,285.0,89.0,17.0,3.0,1810.0,126.0,80.0,11.0,229.0,8.0,31.0,101.0,427.0,10.0,22.0,87.0,22.0,25.0,264.0,32.0,12.0,33.0,,30.0,213.0,90.0,319.0,11.0,4.0,86.0,103.0,113.0,110.0,22.0,27.0,22.0,17.0,314.0,125.0,106.0,158.0,876.0,106.0,3.0,16.0,10.0,,17.0,,,4.0,,,,51.0,1.0,3.0,19.0,,2.0,,12.0,3.0,1.0,2.0,,47.0,20.0,3.0,7.0,9.0,1.0,12.0,4.0,38.0,32.0,18.0,145.0,3.0,18.0,4.0,3.0,3.0,17.0,4.0,4.0,15.0,,3.0,,2.0,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,120.0,114.0,2.0,10.0,2.0,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,cujc09rfdff5t6l6ji2dliu7e,B. Niang,Midfielder,37,16.0,473.0,28.0,402.0,128.0,106.0,17.0,3.0,1286.0,53.0,27.0,3.0,207.0,6.0,34.0,50.0,462.0,10.0,22.0,89.0,20.0,9.0,169.0,16.0,18.0,48.0,4.0,2.0,142.0,128.0,371.0,1.0,,73.0,19.0,71.0,196.0,20.0,21.0,14.0,7.0,395.0,161.0,105.0,64.0,703.0,62.0,0.0,4.0,1.0,2.0,31.0,,2.0,1.0,,,,27.0,,2.0,16.0,1.0,2.0,,11.0,5.0,1.0,6.0,1.0,9.0,12.0,2.0,3.0,12.0,2.0,21.0,1.0,15.0,11.0,7.0,78.0,1.0,12.0,,1.0,,11.0,,3.0,9.0,,1.0,6.0,0.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,178.0,16.0,92.0,2.0,1.0,1.0,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,60digjqin5r9er3rxtnepwv10,M. Nour,Forward,95,17.0,336.0,35.0,266.0,171.0,85.0,12.0,1.0,1093.0,84.0,39.0,19.0,158.0,4.0,26.0,62.0,329.0,10.0,19.0,48.0,25.0,10.0,155.0,15.0,6.0,12.0,1.0,6.0,132.0,72.0,249.0,19.0,2.0,64.0,45.0,70.0,114.0,25.0,21.0,8.0,7.0,259.0,73.0,56.0,99.0,581.0,64.0,1.0,13.0,4.0,,17.0,1.0,,1.0,1.0,,,23.0,,1.0,8.0,,,,5.0,4.0,,4.0,,19.0,8.0,1.0,12.0,7.0,,8.0,1.0,30.0,15.0,10.0,106.0,1.0,25.0,1.0,6.0,1.0,9.0,1.0,1.0,8.0,,6.0,17.0,0.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,173.0,38.0,82.0,2.0,4.0,1.0,,,
USA_MLS_Next_Pro,2025,Minnesota United FC II,2mpx1zzsiryzqjqqnko17jzmc,R. Nyembwe,Midfielder,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
