matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga,source
3rd Place Final,11g6ceywa21p82f623w7a0cno,Galaxy,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/6qr5y32dthc4dqycckwmfj1si,Orlando,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/eaqreat4kxwvah0bvwg1wtoq5,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/match/view/11g6ceywa21p82f623w7a0cno,31/08/2025,2025,Concacaf_Leagues_Cup,results
Group Stage,agu2xob345bxhfhjfdu378vtg,Charlotte,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/dqq34048nqex146r77i5l8twq,Juárez,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/ecphe4bqgmin2tzsohf50egvd,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/match/view/agu2xob345bxhfhjfdu378vtg,01/08/2025,2025,Concacaf_Leagues_Cup,results
Group Stage,ah5b9ows5mkgmsuziwn3ns0t0,Chivas,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/e603sojy77s4u0ypqds2v2a1g,New York,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/7k329us81r2yiw9pakgo5tp6e,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/match/view/ah5b9ows5mkgmsuziwn3ns0t0,01/08/2025,2025,Concacaf_Leagues_Cup,results
Group Stage,ahhre4fi6yrg5wu2rpvx77310,Monterrey,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/233335xtoe3e3phg3hp91xguq,Cincinnati,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/652hppivbqchvrp3wopx1isyt,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/match/view/ahhre4fi6yrg5wu2rpvx77310,01/08/2025,2025,Concacaf_Leagues_Cup,results
Group Stage,aht431ci177rpvo1n26b4639w,Colorado,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/cvrl5bces32x6fup1ks1hvets,Santos Laguna,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/match/view/aht431ci177rpvo1n26b4639w,01/08/2025,2025,Concacaf_Leagues_Cup,results
Group Stage,ai4m19x68w0tbxnq29q6i3uac,Cruz Azul,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/1aw67co8uut64yckd3wbhy9t2,Sounders,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/3st9rj62b3qnni6uolw0lwaqn,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/match/view/ai4m19x68w0tbxnq29q6i3uac,01/08/2025,2025,Concacaf_Leagues_Cup,results
Group Stage,aifucyd19kvxzm8kx6tr1j0gk,Galaxy,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/6qr5y32dthc4dqycckwmfj1si,Tijuana,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/c1wcescnsnfuyv06enhwaoqr6,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/match/view/aifucyd19kvxzm8kx6tr1j0gk,01/08/2025,2025,Concacaf_Leagues_Cup,results
Final,4rosfcdwzr6kmrk06o30t1w5w,Sounders,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/3st9rj62b3qnni6uolw0lwaqn,Inter Miami,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/7a7uyvix8axi28h7d3bwl4tbe,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/match/view/4rosfcdwzr6kmrk06o30t1w5w,01/09/2025,2025,Concacaf_Leagues_Cup,results
Group Stage,45a722nci0rssbutqcnqj3u38,NYCFC,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/1bksy4rix8pm8rjve81uqo8ut,León,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/2ei66pjfsrr6uxqp1bywq31lo,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/match/view/45a722nci0rssbutqcnqj3u38,02/08/2025,2025,Concacaf_Leagues_Cup,results
Group Stage,45kpvv7r3bbngzrmmophq8duc,Columbus,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/chjb0xe5vlaaguop3q2nbalni,Puebla,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/teams/view/4kw25nmgmacpbvo24ttr994k5,https://www.scoresway.com/en_GB/soccer/leagues-cup-2025/2aezgxs11btd9hxjynufeowt0/match/view/45kpvv7r3bbngzrmmophq8duc,02/08/2025,2025,Concacaf_Leagues_Cup,results
