liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Unsuccessful Dribbles,Duels,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Foul Won Penalty,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Penalty Goals,Tackles Won,Duels lost,Tackles Lost,Ground Duels won,Offsides,Successful Lay-offs,Unsuccessful Long Passes,Clean Sheets,Interceptions,Unsuccessful lay-offs,Successful Launches,Unsuccessful Launches,Blocks,Aerial Duels won,Total Clearances,Penalties Conceded,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Assists (Intentional),Through balls,Clearances Off the Line,Headed Goals,Crosses not Claimed,Other Goals
USA_US_Open_Cup,2016,FC Dallas,6k22ppzw6wv0c4gskzxk28fyt,K. Acosta,Defender,23.0,5.0,,,,,,1.0,,5.0,420.0,9.0,,196.0,1.0,20.0,1.0,91.0,2.0,3.0,,6.0,56.0,70.0,11.0,28.0,199.0,2.0,1.0,144.0,4.0,4.0,39.0,,42.0,4.0,30.0,2.0,,15.0,4.0,3.0,14.0,262.0,,5.0,2.0,29.0,,86.0,3.0,10.0,23.0,1.0,,16.0,1.0,5.0,1.0,41.0,5.0,,5.0,,,,,12.0,51.0,,,157.0,160.0,12.0,,,7.0,18.0,4.0,17.0,,,11.0,1.0,3.0,,,6.0,,6.0,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,FC Dallas,83180uf8plty9hjlnxzqg9gph,T. Akindele,Forward,13.0,4.0,,,,,,3.0,1.0,,167.0,,,50.0,,9.0,1.0,31.0,1.0,,,4.0,28.0,7.0,1.0,14.0,52.0,1.0,,36.0,3.0,4.0,15.0,,13.0,3.0,8.0,1.0,,6.0,1.0,3.0,7.0,82.0,,4.0,,14.0,,14.0,9.0,10.0,8.0,4.0,,1.0,1.0,2.0,2.0,23.0,3.0,,,,,,,11.0,16.0,,,35.0,37.0,9.0,,,1.0,15.0,,3.0,1.0,1.0,1.0,,1.0,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,FC Dallas,dydf4f8bayx4h8i4xpjif3hzp,Getterson,Forward,9.0,1.0,,,,,,1.0,,1.0,30.0,,,15.0,,8.0,,8.0,,1.0,,1.0,7.0,4.0,1.0,4.0,16.0,2.0,,12.0,1.0,1.0,4.0,,3.0,1.0,5.0,,,1.0,,1.0,,22.0,,1.0,2.0,5.0,,1.0,3.0,10.0,3.0,,,,,1.0,1.0,7.0,1.0,,1.0,,,,,3.0,4.0,,,11.0,12.0,2.0,,,1.0,4.0,,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,FC Dallas,1k3vd2f0e8r92fqkg5981y66t,M. Barrios,Forward,21.0,4.0,,1.0,,,,1.0,2.0,5.0,333.0,3.0,,83.0,6.0,32.0,2.0,48.0,1.0,3.0,,4.0,49.0,19.0,5.0,19.0,85.0,3.0,4.0,65.0,3.0,9.0,20.0,,17.0,5.0,20.0,1.0,1.0,13.0,3.0,4.0,5.0,147.0,1.0,4.0,1.0,26.0,,20.0,16.0,10.0,12.0,6.0,,,2.0,2.0,7.0,31.0,3.0,,5.0,,,,,15.0,16.0,,,63.0,65.0,5.0,,,4.0,19.0,1.0,11.0,2.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,
USA_US_Open_Cup,2016,FC Dallas,9ylvh9xzzelf9gp48rzb9pmtx,C. Bonner,Forward,28.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,FC Dallas,awagggfalu3hw3eysu28ygiqd,F. Castillo,Midfielder,11.0,2.0,1.0,,,,,,,3.0,210.0,4.0,,39.0,2.0,6.0,,21.0,2.0,2.0,,1.0,32.0,8.0,3.0,11.0,40.0,3.0,4.0,28.0,1.0,4.0,11.0,,14.0,3.0,13.0,2.0,,7.0,2.0,3.0,1.0,87.0,1.0,2.0,2.0,21.0,,10.0,5.0,10.0,10.0,2.0,,1.0,,2.0,4.0,23.0,1.0,1.0,3.0,,,,1.0,12.0,10.0,1.0,,28.0,29.0,2.0,1.0,,3.0,13.0,,9.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
USA_US_Open_Cup,2016,FC Dallas,7y2l1sdm56aj3n9y8ehbr7g7p,C. Craft,Forward,16.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,FC Dallas,7ityxcw7wapkueginni0klot1,A. David,Defender,2.0,2.0,,,,,,1.0,,,91.0,,,49.0,,2.0,,8.0,1.0,,,1.0,6.0,40.0,3.0,1.0,51.0,1.0,1.0,45.0,,,3.0,,20.0,,2.0,,1.0,3.0,1.0,1.0,1.0,66.0,,2.0,1.0,7.0,,15.0,,10.0,5.0,,,3.0,,1.0,,8.0,,,,,,,,2.0,14.0,,,46.0,48.0,1.0,,,3.0,3.0,,5.0,,,2.0,1.0,3.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,FC Dallas,d5hgq9en54sht3iy363fe2imt,M. Díaz,Midfielder,10.0,5.0,2.0,1.0,,,,,1.0,3.0,419.0,2.0,2.0,183.0,1.0,40.0,9.0,117.0,3.0,2.0,,2.0,97.0,42.0,10.0,39.0,199.0,4.0,9.0,124.0,4.0,5.0,49.0,3.0,44.0,21.0,60.0,2.0,,24.0,5.0,7.0,2.0,318.0,10.0,5.0,2.0,67.0,,75.0,6.0,10.0,42.0,3.0,2.0,26.0,4.0,22.0,8.0,70.0,6.0,,13.0,,6.0,2.0,,26.0,40.0,2.0,1.0,138.0,150.0,3.0,5.0,1.0,8.0,28.0,2.0,41.0,1.0,2.0,10.0,,4.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,5.0,3.0,,,,
USA_US_Open_Cup,2016,FC Dallas,15pxobn91cyrhdzpshwwmzjrp,M. Figueroa,Defender,31.0,3.0,,1.0,,,,,,3.0,300.0,30.0,,161.0,,22.0,2.0,58.0,2.0,2.0,,3.0,58.0,67.0,11.0,25.0,165.0,6.0,1.0,110.0,3.0,4.0,42.0,,63.0,2.0,30.0,1.0,2.0,22.0,3.0,3.0,15.0,256.0,,3.0,4.0,25.0,,75.0,2.0,10.0,25.0,2.0,,13.0,2.0,4.0,1.0,37.0,3.0,,3.0,,,1.0,,9.0,5.0,,,119.0,123.0,12.0,,,9.0,12.0,2.0,16.0,,,17.0,1.0,14.0,,3.0,7.0,,9.0,7.0,,,,,,,,,,,,,,,,,,
