liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,Portland Timbers,dh3ddfghtgeb2iu2608y96i5m,Antony,Forward,11,10.0,,,1.0,,3.0,,,1.0,,,,,2.0,5.0,5.0,,,4.0,,2.0,,3.0,,,,5.0,,1.0,5.0,36.0,2.0,5.0,10.0,,,1.0,,,1.0,1.0,6.0,,,20.0,5.0,,1.0,5.0,5.0,,,,1.0,10.0,1.0,,,,5.0,,5.0,0.0,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,3.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Portland Timbers,b3lwrjpn01y0z8py3o3sp3tre,D. Ayala,Midfielder,24,1.0,7.0,1.0,18.0,,,,,1.0,,3.0,2.0,,18.0,1.0,50.0,7.0,,45.0,2.0,9.0,1.0,4.0,,,,57.0,1.0,,1.0,45.0,,50.0,4.0,12.0,,28.0,,1.0,,1.0,9.0,,,61.0,,,,22.0,,,,,1.0,10.0,5.0,5.0,,,57.0,,3.0,0.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Portland Timbers,b4etfnmz4dzoa4r9g0403catx,D. Chará,Midfielder,21,7.0,5.0,2.0,28.0,,,,,2.0,6.0,1.0,5.0,,25.0,3.0,66.0,11.0,,62.0,,4.0,1.0,6.0,,,,81.0,2.0,4.0,5.0,157.0,,70.0,8.0,24.0,,40.0,1.0,1.0,,1.0,12.0,2.0,1.0,96.0,1.0,,,30.0,4.0,1.0,,3.0,2.0,10.0,8.0,6.0,,,76.0,1.0,3.0,0.0,1.0,1.0,,2.0,,1.0,,1.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Portland Timbers,6nmcuw8asxh6k3l5khx5atmfp,M. Crépeau,Goalkeeper,16,,17.0,1.0,6.0,,,,,1.0,2.0,,18.0,,2.0,,10.0,19.0,1.0,7.0,,,,5.0,,,,39.0,,,,90.0,,20.0,,31.0,,10.0,,,,,19.0,,1.0,47.0,,,,10.0,,1.0,,4.0,1.0,10.0,13.0,1.0,,,16.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,7.0,12.0,7.0,1.0,4.0,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Portland Timbers,7yfqbj33r0hi0scz89ckt9bs9,O. Fernandez,Forward,22,13.0,4.0,2.0,15.0,,1.0,,,2.0,,3.0,1.0,,11.0,8.0,56.0,4.0,,55.0,1.0,21.0,2.0,2.0,,,,61.0,2.0,5.0,7.0,148.0,2.0,57.0,16.0,14.0,,23.0,,2.0,,2.0,17.0,,,94.0,4.0,,,34.0,5.0,,1.0,,2.0,10.0,2.0,3.0,,,60.0,5.0,9.0,0.0,,,,3.0,,2.0,,3.0,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Portland Timbers,d0i1966prhts3s8asyw0vvpm2,J. Fory,Midfielder,27,8.0,5.0,2.0,7.0,,,,,3.0,8.0,8.0,4.0,,72.0,3.0,109.0,13.0,,105.0,5.0,9.0,,3.0,,2.0,,125.0,,1.0,8.0,164.0,,112.0,16.0,37.0,,68.0,,3.0,1.0,,18.0,5.0,,151.0,,,,44.0,5.0,,,1.0,3.0,10.0,7.0,9.0,,3.0,122.0,2.0,8.0,0.0,1.0,1.0,,2.0,2.0,12.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Leagues_Cup,2025,Portland Timbers,c242mlzkjbbnc7fnwlzctjyi2,G. Guerra,Forward,88,4.0,5.0,,5.0,,3.0,,1.0,2.0,,1.0,1.0,1.0,,1.0,7.0,4.0,,7.0,,4.0,,3.0,,,,11.0,,2.0,4.0,46.0,1.0,7.0,5.0,2.0,1.0,1.0,,1.0,2.0,,8.0,,,22.0,3.0,,,7.0,3.0,,,,2.0,10.0,,3.0,1.0,,11.0,1.0,1.0,0.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Portland Timbers,8ltfiij3qyqa5jo47ws7k2r6c,K. Kelsy,Forward,19,22.0,8.0,2.0,6.0,,3.0,,1.0,3.0,4.0,14.0,,2.0,10.0,6.0,30.0,12.0,2.0,29.0,10.0,19.0,2.0,3.0,,,,44.0,1.0,3.0,20.0,150.0,5.0,32.0,36.0,9.0,,15.0,,4.0,1.0,7.0,21.0,6.0,,69.0,7.0,1.0,,17.0,16.0,,1.0,,3.0,10.0,3.0,12.0,,4.0,42.0,5.0,16.0,0.0,,,,1.0,,2.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Portland Timbers,206pq3zqgobudaa5dfy93psr9,A. Lassiter,Forward,7,13.0,15.0,2.0,9.0,,4.0,5.0,2.0,3.0,2.0,,1.0,3.0,15.0,10.0,52.0,7.0,,52.0,,28.0,1.0,6.0,,2.0,2.0,60.0,1.0,2.0,3.0,180.0,1.0,53.0,13.0,8.0,3.0,19.0,,,1.0,,23.0,,1.0,104.0,2.0,1.0,,39.0,3.0,1.0,3.0,,3.0,10.0,1.0,6.0,10.0,,58.0,6.0,10.0,0.0,,3.0,,3.0,,5.0,2.0,,,1.0,,1.0,2.0,2.0,,1.0,1.0,1.0,,,1.0,5.0,3.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Portland Timbers,bh00doie05jdgafachnrossbu,Z. McGraw,Defender,18,7.0,8.0,1.0,48.0,,4.0,,,2.0,,3.0,4.0,1.0,13.0,4.0,87.0,8.0,,85.0,3.0,8.0,1.0,3.0,,,,100.0,,,3.0,113.0,,92.0,10.0,31.0,,52.0,,,1.0,,10.0,2.0,,114.0,,1.0,,40.0,3.0,,,2.0,2.0,10.0,7.0,4.0,,1.0,95.0,2.0,7.0,0.0,,2.0,,2.0,,6.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
