liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,FC Motown,rpbnoqbqamxdbwwlo5pdjre2,D. Armstrong,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC Motown,1wjru6qfjqk2dhkcari94oqvo,K. Baffour,Midfielder,0,1.0,10.0,10.0,8.0,18.0,5.0,1.0,2.0,1.0,10.0,8.0,1.0,5.0,23.0,4.0,3.0,1.0,,,,,17.0,8.0,9.0,16.0,,77.0,4.0,15.0,23.0,,17.0,,6.0,42.0,3.0,,,7.0,2.0,6.0,0.0,,,,2.0,2.0,1.0,,3.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,2.0,,,,1.0,,3.0,,,2.0,,2.0,,,,2.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC Motown,or8vgbs7g8rllenpzaaa3ii2,J. Bailon,Defender,0,1.0,6.0,9.0,7.0,8.0,7.0,1.0,2.0,1.0,6.0,6.0,1.0,6.0,25.0,2.0,8.0,1.0,,,,,19.0,10.0,9.0,17.0,,61.0,2.0,12.0,27.0,,19.0,,8.0,44.0,2.0,,4.0,8.0,2.0,4.0,0.0,3.0,2.0,1.0,,2.0,,1.0,2.0,1.0,1.0,,,2.0,1.0,3.0,4.0,,4.0,,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC Motown,9id0vfj4k3weolr9bgwi9n0bu,M. Barboto,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC Motown,81jxnqlf0uo0qyem8k5zbdyi,K. Donalies,Defender,0,1.0,4.0,7.0,5.0,4.0,16.0,1.0,2.0,1.0,1.0,,1.0,13.0,39.0,5.0,8.0,1.0,1.0,,,,32.0,11.0,22.0,27.0,,90.0,,8.0,41.0,1.0,33.0,2.0,8.0,55.0,,1.0,4.0,5.0,3.0,4.0,0.0,6.0,1.0,5.0,1.0,2.0,,2.0,1.0,,1.0,2.0,,6.0,,,10.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC Motown,at5mzv5jlcbvwjabnd7vp242c,J. Essuman,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC Motown,fumvse37mzst4pm8muq78mei,J. Fala,Defender,0,1.0,2.0,4.0,2.0,5.0,5.0,1.0,,,2.0,1.0,,4.0,13.0,1.0,2.0,,,1.0,,,6.0,4.0,2.0,6.0,,29.0,1.0,7.0,13.0,,6.0,2.0,7.0,14.0,,,,6.0,1.0,7.0,0.0,2.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC Motown,azxrtv7kja6j6qmao8497mz2s,Gabriel Pacheco,Defender,0,1.0,3.0,4.0,2.0,,18.0,1.0,2.0,1.0,2.0,1.0,,9.0,34.0,2.0,8.0,,,,,,26.0,7.0,22.0,25.0,,90.0,1.0,10.0,38.0,,29.0,,9.0,50.0,,2.0,7.0,7.0,2.0,2.0,0.0,2.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,4.0,,,8.0,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC Motown,emup3o3ugu3f26cf51qlt5wr8,J. Gómez,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC Motown,4i9d1idklcavbwgdif028ror8,E. Hope,Defender,0,1.0,4.0,5.0,2.0,5.0,20.0,1.0,2.0,1.0,4.0,1.0,1.0,10.0,33.0,3.0,3.0,1.0,,,,,28.0,16.0,15.0,27.0,2.0,67.0,1.0,10.0,37.0,,31.0,,6.0,46.0,,2.0,2.0,2.0,4.0,4.0,0.0,1.0,,1.0,,3.0,,,1.0,,1.0,1.0,,4.0,,,2.0,2.0,,,,,,,1.0,,,3.0,,,2.0,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC Motown,87bm867yym0r1uv22zzymbjmc,T. Jansen,Midfielder,0,1.0,,,,5.0,2.0,1.0,,,,,,2.0,7.0,2.0,3.0,,,1.0,1.0,1.0,6.0,4.0,3.0,5.0,,13.0,,1.0,7.0,,6.0,1.0,1.0,9.0,,,,1.0,,1.0,0.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC Motown,z6i4bfwqc3ne2pyy7hxoakiy,S. Keenan,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC Motown,6vn4zjif2p7hj4j1janwmr3vu,J. Krongold,Midfielder,0,1.0,1.0,4.0,3.0,5.0,8.0,1.0,,,2.0,2.0,,,10.0,4.0,1.0,,,1.0,1.0,1.0,7.0,6.0,2.0,7.0,1.0,28.0,1.0,8.0,10.0,,7.0,,3.0,20.0,2.0,,,5.0,,3.0,0.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC Motown,9dvrot6hgyf2vgn2csalmtatw,M. Leon,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
