liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,San Diego FC,adsrfhfo35n0tctahgcyqugru,A. Alvarado,Forward,70,2.0,1.0,1.0,5.0,,12.0,1.0,,7.0,,,,11.0,7.0,4.0,18.0,14.0,1.0,5.0,,2.0,2.0,,9.0,6.0,3.0,,1.0,,12.0,,47.0,,3.0,1.0,,7.0,9.0,,,,,,,,,1.0,3.0,,40.0,23.0,17.0,40.0,,1.0,,,,32.0,5.0,,,,1.0,1.0,12.0,47.0,,40.0,1.0,2.0,7.0,61.0,,,,2.0,2.0,3.0,6.0,1.0,4.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,San Diego FC,6vd4rxmqub05u2dtduy028fyt,E. Boateng,Midfielder,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,San Diego FC,m8clu51iu7443ig9q6vn6fbo,L. Bombino,Defender,27,19.0,8.0,11.0,11.0,1.0,154.0,3.0,4.0,136.0,1.0,1.0,4.0,98.0,37.0,61.0,228.0,181.0,7.0,11.0,1.0,14.0,14.0,,79.0,29.0,50.0,,8.0,3.0,120.0,2.0,606.0,2.0,85.0,20.0,9.0,43.0,169.0,4.0,2.0,2.0,11.0,5.0,,7.0,7.0,3.0,1.0,11.0,524.0,273.0,274.0,529.0,9.0,14.0,,7.0,66.0,910.0,12.0,1.0,,24.0,13.0,26.0,143.0,624.0,4.0,540.0,23.0,17.0,84.0,879.0,,20.0,20.0,7.0,11.0,27.0,74.0,30.0,57.0,0.0,,3.0,,1.0,,,1.0,,,,1.0,1.0,1.0,,,1.0,0.0,,1.0,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,
USA_MLS,2026,San Diego FC,7x098qxoirgwlu38q1v969s6h,CJ dos Santos,Goalkeeper,1,,,,1.0,,,,,2.0,,,,,,,,7.0,,1.0,,1.0,1.0,,,,,,,,11.0,,18.0,,1.0,,,9.0,5.0,,,,1.0,1.0,,,,,,,15.0,,17.0,17.0,,,,,,89.0,,,,2.0,,,6.0,23.0,,17.0,,,6.0,30.0,,,,,4.0,5.0,5.0,1.0,1.0,0.0,,,,,5.0,4.0,,1.0,,,,,,,,,,,,,,,2.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,San Diego FC,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,Midfielder,10,3.0,2.0,1.0,14.0,5.0,228.0,14.0,1.0,200.0,3.0,51.0,15.0,43.0,21.0,22.0,482.0,157.0,,14.0,5.0,21.0,21.0,,40.0,19.0,21.0,,4.0,31.0,280.0,9.0,713.0,1.0,89.0,23.0,5.0,32.0,76.0,36.0,8.0,24.0,13.0,1.0,18.0,30.0,7.0,10.0,46.0,25.0,604.0,430.0,227.0,602.0,2.0,,2.0,,7.0,1194.0,13.0,5.0,8.0,3.0,,9.0,212.0,741.0,32.0,627.0,2.0,81.0,114.0,970.0,24.0,53.0,21.0,7.0,4.0,21.0,152.0,15.0,93.0,2.0,1.0,,2.0,,,,1.0,,,2.0,6.0,3.0,5.0,1.0,,4.0,2.0,2.0,,,,,,,,,,,,,1.0,3.0,6.0,,,,1.0,,,,,2.0,2.0,1.0,,,,,
USA_MLS,2026,San Diego FC,1uwtkp2t8af6ik8zini96r6z8,M. Duah,Midfielder,26,27.0,14.0,13.0,13.0,,86.0,,13.0,286.0,3.0,,2.0,65.0,27.0,38.0,56.0,410.0,1.0,13.0,,19.0,19.0,,38.0,13.0,25.0,,14.0,2.0,155.0,1.0,1141.0,,116.0,13.0,8.0,74.0,536.0,2.0,3.0,,13.0,1.0,,2.0,2.0,4.0,,50.0,1078.0,301.0,820.0,1069.0,4.0,11.0,1.0,4.0,18.0,1111.0,5.0,,1.0,46.0,5.0,7.0,90.0,1187.0,3.0,1119.0,15.0,5.0,68.0,1362.0,,2.0,2.0,3.0,10.0,30.0,44.0,26.0,38.0,0.0,,1.0,,3.0,14.0,16.0,6.0,3.0,1.0,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
USA_MLS,2026,San Diego FC,c3dtl72eb5ejh6h7ujaspomsq,B. Duke,Midfielder,21,1.0,1.0,,4.0,,16.0,,,11.0,,,,8.0,7.0,1.0,14.0,12.0,3.0,4.0,,5.0,5.0,,7.0,6.0,1.0,,,1.0,13.0,,44.0,,7.0,2.0,,4.0,3.0,1.0,,,1.0,1.0,,,,,1.0,,34.0,18.0,16.0,34.0,,1.0,1.0,,4.0,75.0,,1.0,,1.0,4.0,,13.0,44.0,,34.0,1.0,1.0,10.0,57.0,,2.0,2.0,,1.0,2.0,6.0,6.0,8.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,San Diego FC,4h8dml0qrwpqza4kqazp5dnqi,W. Eisner,Defender,22,5.0,4.0,1.0,4.0,,16.0,,2.0,14.0,,,,13.0,6.0,7.0,18.0,26.0,,4.0,,4.0,4.0,,8.0,2.0,6.0,,,,32.0,,74.0,,7.0,2.0,1.0,3.0,1.0,,1.0,,,,,1.0,1.0,,,,64.0,29.0,37.0,65.0,1.0,1.0,,,6.0,109.0,1.0,,,3.0,1.0,4.0,11.0,75.0,1.0,65.0,2.0,2.0,10.0,100.0,,,,,,3.0,8.0,2.0,7.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,San Diego FC,4yt1fm35fgy1ynk7ew59u5dlg,D. Ferree,Goalkeeper,18,3.0,1.0,2.0,13.0,,,1.0,,58.0,4.0,,1.0,9.0,2.0,7.0,1.0,193.0,,13.0,,19.0,19.0,,6.0,1.0,5.0,,,,152.0,,415.0,,24.0,,,103.0,143.0,,,,12.0,,,,,,,30.0,379.0,8.0,434.0,412.0,1.0,,,,,1081.0,,,,10.0,,4.0,47.0,488.0,,442.0,1.0,1.0,46.0,614.0,,,,,17.0,42.0,21.0,25.0,4.0,0.0,1.0,,,,108.0,55.0,8.0,11.0,,,,,,,,,,,,5.0,,,5.0,4.0,1.0,4.0,41.0,30.0,10.0,10.0,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,San Diego FC,4ajhe29nxseyo6wqg3hjdghcl,A. Godoy,Midfielder,20,10.0,7.0,3.0,14.0,,147.0,,1.0,187.0,,,1.0,89.0,43.0,46.0,142.0,301.0,9.0,14.0,1.0,16.0,16.0,,79.0,36.0,43.0,,8.0,2.0,233.0,,896.0,,66.0,20.0,13.0,49.0,244.0,3.0,1.0,,10.0,7.0,,,,5.0,30.0,20.0,835.0,442.0,421.0,843.0,8.0,11.0,1.0,,1.0,797.0,15.0,1.0,,3.0,15.0,19.0,91.0,925.0,1.0,863.0,19.0,5.0,62.0,1042.0,,4.0,4.0,4.0,2.0,6.0,39.0,27.0,56.0,0.0,4.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
