liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Charlotte Independence,4kycyoyxmsfs6w1kanr4pjqj8,N. Abrams,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Charlotte Independence,auovphw2qu2hb8ksdrln14f3e,H. Acosta,Defender,3,,1.0,1.0,1.0,10.0,,1.0,15.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Charlotte Independence,ak8qtklu33xyv7o3ze3b8usq1,K. Bennett,Forward,90,,1.0,2.0,2.0,10.0,2.0,1.0,209.0,1.0,,,1.0,,4.0,12.0,3.0,37.0,,,20.0,9.0,,5.0,,1.0,8.0,13.0,3.0,,,,,13.0,7.0,19.0,,,,,13.0,,,4.0,,,2.0,8.0,2.0,1.0,9.0,,,4.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,5.0,7.0,3.0,3.0,2.0,,7.0,3.0,6.0,1.0,6.0,4.0,,1.0,,,,,,2.0,,,,2.0,,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,
USA_US_Open_Cup,2023,Charlotte Independence,8gm6yotwnqihxn67u5tx9m2cq,O. Ciss,Midfielder,6,,1.0,2.0,2.0,10.0,2.0,1.0,208.0,0.0,1.0,,1.0,,19.0,59.0,21.0,86.0,,,72.0,34.0,,20.0,,1.0,10.0,58.0,5.0,,,,4.0,11.0,10.0,69.0,,,3.0,,62.0,6.0,1.0,29.0,,,,12.0,2.0,1.0,6.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,6.0,2.0,,1.0,1.0,2.0,4.0,5.0,5.0,,1.0,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Charlotte Independence,3tufsrejg0sddkpj3ibf74qju,C. Dimick,Defender,17,,1.0,2.0,2.0,10.0,2.0,1.0,208.0,0.0,,,1.0,,3.0,41.0,13.0,68.0,,,50.0,16.0,,22.0,,3.0,5.0,38.0,2.0,,,,4.0,9.0,8.0,49.0,,,2.0,,42.0,,,27.0,,,,12.0,,1.0,5.0,,,4.0,,,2.0,,,,,1.0,1.0,2.0,2.0,2.0,,,8.0,1.0,3.0,,2.0,1.0,,,10.0,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,,1.0,0.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Charlotte Independence,yssdijoe84uz0f1s573t5ecp,B. Dunwell,Midfielder,12,,1.0,2.0,2.0,10.0,1.0,1.0,123.0,0.0,1.0,1.0,1.0,,13.0,36.0,14.0,43.0,,,41.0,17.0,,9.0,,2.0,1.0,35.0,5.0,,,,3.0,3.0,3.0,39.0,,,,,38.0,,,21.0,,1.0,1.0,5.0,1.0,,4.0,,,2.0,,,1.0,,,,1.0,1.0,2.0,,1.0,1.0,,,3.0,2.0,3.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Charlotte Independence,21ieu51sk5euvb02y0zedmt7u,S. Dutey,Defender,5,,1.0,2.0,2.0,10.0,2.0,1.0,210.0,0.0,,,,,24.0,60.0,25.0,73.0,,,67.0,22.0,,13.0,,1.0,5.0,50.0,5.0,,,,11.0,6.0,6.0,66.0,,,2.0,1.0,61.0,4.0,,39.0,,,,5.0,2.0,,4.0,,,,1.0,,,,,,1.0,,4.0,1.0,,1.0,,1.0,2.0,3.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Charlotte Independence,1nltrcfmwyslw30mouylpm5ii,A. Flanagan,Midfielder,7,,,2.0,2.0,10.0,2.0,,155.0,0.0,,,1.0,,22.0,39.0,18.0,84.0,,,50.0,24.0,,3.0,,3.0,10.0,39.0,4.0,,,,1.0,18.0,10.0,49.0,,,3.0,,40.0,2.0,2.0,18.0,,,1.0,7.0,2.0,1.0,10.0,,1.0,3.0,1.0,1.0,1.0,1.0,3.0,,,1.0,7.0,3.0,2.0,2.0,2.0,3.0,8.0,6.0,8.0,,,,,,13.0,,1.0,,2.0,3.0,2.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Charlotte Independence,bu51rg2ezwrqq6l5t1qvyjcnp,M. Ibarra,Midfielder,10,,,2.0,2.0,10.0,2.0,,154.0,0.0,,,2.0,,31.0,89.0,25.0,116.0,,,97.0,49.0,,21.0,,3.0,8.0,80.0,9.0,,,,10.0,15.0,7.0,96.0,,,,,90.0,1.0,,43.0,,,,20.0,1.0,1.0,9.0,1.0,,3.0,2.0,1.0,1.0,,4.0,,1.0,1.0,6.0,,2.0,3.0,2.0,2.0,6.0,4.0,6.0,,1.0,1.0,1.0,,2.0,,,,2.0,3.0,2.0,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Charlotte Independence,p7tdajwof80hitlrqmu3q44q,A. Ibrahim,Forward,45,,,1.0,1.0,10.0,,,2.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
