liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels lost,Successful Open Play Passes,Total Touches In Opposition Box,Interceptions,Aerial Duels won,Ground Duels won,Aerial Duels lost,Times Tackled,Starts,Open Play Passes,PutThrough/Blocked Distribution,Total Tackles,Offsides,Successful Crosses open play,Touches,Unsuccessful Short Passes,Leftside Passes,Successful Passes Opposition Half,Substitute Off,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Successful Launches,Penalty Goals Conceded,Forward Passes,Time Played,Total Fouls Won,Foul Attempted Tackle,Duels,Overruns,Unsuccessful Long Passes,Successful Passes Own Half,Appearances,Index,Total Clearances,Total Fouls Conceded,Goals Conceded Inside Box,Ground Duels,Successful Long Passes,Unsuccessful Crosses & Corners,Aerial Duels,Rightside Passes,Backward Passes,Shots Off Target (inc woodwork),Successful Crosses & Corners,Tackles Won,Total Passes,Yellow Cards,Tackles Lost,Successful Dribbles,Duels lost,Unsuccessful Passes Opposition Half,Corners Won,Throw Ins to Own Player,Games Played,Successful Short Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Total Shots,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Unsuccessful Launches,Duels won,Key Passes (Attempt Assists),Blocks,Total Losses Of Possession,Unsuccessful Passes Own Half,Winning Goal,Substitute On,Foul Won Penalty,Successful Lay-offs,Shots On Target ( inc goals ),Goals,Total Red Cards,Handballs conceded,Headed Goals,Straight Red Cards,Unsuccessful Corners into Box,Through balls,Corners Taken (incl short corners),Blocked Shots,Right Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Goal Assists,Penalties Conceded,Unsuccessful lay-offs,Hit Woodwork,Goals from Outside Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Assists (Intentional),Penalties Taken,Penalty Goals,Clearances Off the Line,Successful Corners into Box,Saves Made from Inside Box,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made,Own Goal Scored,Red Cards - 2nd Yellow,Saves made - parried,Punches,Saves made - caught,Catches,Goalkeeper Smother,Penalties Faced,Penalties Off Target,Successful Fifty Fifty,Fifty Fifty,Second Goal Assists,Saves from Penalty,Penalties Saved,Crosses not Claimed,Drops,Last Player Tackle,Other Goals
Mexico_Liga_MX,2020-2021,Club Tigres UANL,8f8h57y9u27itkkdehbdss4b9,J. Aquino,Midfielder,20,61.0,420.0,32.0,22.0,14.0,105.0,16.0,23.0,18.0,520.0,24.0,34.0,2.0,9.0,842.0,83.0,60.0,284.0,6.0,14.0,100.0,11.0,8.0,3.0,,118.0,1367.0,37.0,16.0,196.0,5.0,17.0,148.0,18.0,10.0,9.0,24.0,13.0,166.0,17.0,32.0,30.0,196.0,149.0,10.0,9.0,23.0,523.0,1.0,11.0,34.0,77.0,107.0,14.0,32.0,18.0,406.0,32.0,423.0,5.0,15.0,56.0,1.0,4.0,10.0,119.0,15.0,,193.0,25.0,0.0,,1.0,1.0,5.0,,,1.0,,,,,1.0,2.0,,,,,5.0,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Tigres UANL,6stnu5c38qqzze7xbyrfwb74l,H. Ayala,Defender,4,17.0,471.0,5.0,15.0,16.0,36.0,11.0,1.0,12.0,540.0,8.0,22.0,,1.0,690.0,28.0,195.0,159.0,2.0,7.0,71.0,1.0,4.0,7.0,,241.0,1031.0,15.0,6.0,80.0,1.0,43.0,326.0,14.0,10.0,39.0,11.0,6.0,53.0,56.0,,27.0,99.0,20.0,3.0,1.0,16.0,555.0,1.0,6.0,,28.0,47.0,,3.0,14.0,428.0,,484.0,6.0,3.0,44.0,1.0,3.0,15.0,52.0,1.0,8.0,80.0,24.0,0.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Tigres UANL,3gxwh529yietclalkd1zf8zu2,U. Cardona,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Tigres UANL,5av0x4no7v8epor7wm4ss371m,A. Cruz,Defender,18,17.0,166.0,3.0,7.0,4.0,26.0,7.0,9.0,6.0,200.0,11.0,10.0,,2.0,346.0,20.0,23.0,87.0,3.0,13.0,34.0,2.0,7.0,4.0,1.0,59.0,559.0,10.0,1.0,54.0,1.0,14.0,85.0,12.0,10.0,10.0,3.0,13.0,43.0,11.0,7.0,11.0,76.0,46.0,2.0,2.0,10.0,204.0,,,6.0,24.0,26.0,2.0,39.0,12.0,159.0,6.0,170.0,1.0,2.0,34.0,,9.0,8.0,30.0,3.0,2.0,67.0,15.0,0.0,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Tigres UANL,7w0t7bkzbuehhejsnlss100a2,A. Delgado,Goalkeeper,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Tigres UANL,ebd087qhfyhs6i8k2442xgb11,J. Dueñas,Midfielder,29,45.0,732.0,10.0,12.0,12.0,56.0,5.0,9.0,19.0,832.0,15.0,29.0,,4.0,1118.0,57.0,182.0,424.0,9.0,11.0,102.0,1.0,9.0,5.0,,277.0,1527.0,21.0,15.0,118.0,,45.0,340.0,20.0,10.0,15.0,26.0,11.0,101.0,53.0,18.0,17.0,265.0,135.0,3.0,7.0,20.0,859.0,5.0,9.0,6.0,50.0,89.0,5.0,69.0,20.0,704.0,15.0,757.0,6.0,7.0,80.0,,11.0,23.0,68.0,15.0,4.0,160.0,31.0,0.0,1.0,,,4.0,1.0,,3.0,,,2.0,,8.0,3.0,1.0,,1.0,0.0,,,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,
Mexico_Liga_MX,2020-2021,Club Tigres UANL,d84h8iwgv3hut0ywacmxfghrd,L. Fernández,Midfielder,17,25.0,179.0,16.0,2.0,,24.0,3.0,16.0,8.0,220.0,6.0,4.0,1.0,6.0,378.0,33.0,42.0,161.0,7.0,6.0,45.0,7.0,4.0,,,75.0,587.0,12.0,5.0,52.0,2.0,12.0,47.0,13.0,10.0,,7.0,6.0,49.0,15.0,30.0,3.0,65.0,54.0,9.0,17.0,1.0,236.0,1.0,3.0,8.0,28.0,71.0,9.0,,13.0,176.0,14.0,191.0,1.0,13.0,16.0,,,,24.0,21.0,,112.0,4.0,1.0,5.0,,5.0,4.0,1.0,,,,,12.0,1.0,32.0,6.0,,1.0,0.0,1.0,2.0,,,1.0,,4.0,,1.0,2.0,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Tigres UANL,c6mn8nsx1djyybi6vs3wvd6qy,R. Fulgencio,Midfielder,22,7.0,67.0,11.0,1.0,2.0,6.0,1.0,3.0,,81.0,9.0,2.0,,3.0,125.0,13.0,20.0,57.0,,3.0,14.0,2.0,2.0,,,11.0,191.0,1.0,2.0,16.0,,1.0,14.0,5.0,10.0,1.0,4.0,3.0,13.0,,13.0,3.0,24.0,27.0,2.0,3.0,2.0,82.0,,,3.0,8.0,27.0,4.0,2.0,5.0,68.0,13.0,68.0,,3.0,2.0,,,,8.0,1.0,,34.0,,0.0,5.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Tigres UANL,884p2gijol2sdprkpae1gq9ec,C. Galindo,Goalkeeper,214,,11.0,,,1.0,,,,2.0,16.0,,,,,49.0,,7.0,1.0,,4.0,9.0,,,2.0,,19.0,180.0,,,1.0,,9.0,25.0,2.0,10.0,1.0,,3.0,,6.0,,1.0,9.0,,,,,35.0,,,,,8.0,,,2.0,20.0,,26.0,,,13.0,1.0,,5.0,1.0,,,9.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,18.0,4.0,,,,,,1.0,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Tigres UANL,4zjhf8g09in1aj4k6c7x485at,A. Gignac,Forward,10,60.0,388.0,117.0,2.0,49.0,33.0,33.0,34.0,20.0,476.0,13.0,1.0,9.0,3.0,791.0,77.0,115.0,289.0,1.0,19.0,90.0,19.0,4.0,1.0,,91.0,1799.0,24.0,12.0,175.0,3.0,13.0,132.0,20.0,10.0,23.0,20.0,18.0,93.0,37.0,7.0,82.0,155.0,147.0,43.0,3.0,,508.0,7.0,1.0,10.0,93.0,84.0,18.0,1.0,20.0,381.0,6.0,418.0,8.0,83.0,40.0,1.0,,2.0,82.0,12.0,1.0,177.0,13.0,2.0,,,18.0,40.0,13.0,,1.0,4.0,,,2.0,,19.0,9.0,12.0,6.0,7.0,,,1.0,3.0,1.0,13.0,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
