liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Throw Ins to Own Player,Goals,Corners Won,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Shots On Target ( inc goals ),Total Fouls Won,Left Foot Goals,Goals from Inside Box,Ground Duels won,Successful Launches,Unsuccessful Launches,Yellow Cards,Total Tackles,Successful Dribbles,Throw Ins to Opposition Player,Tackles Lost,Interceptions,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Blocks,Total Clearances,Unsuccessful Crosses & Corners,Tackles Won,Substitute On,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Unsuccessful Corners into Box,Offsides,Successful Crosses open play,Assists (Intentional),Goal Assists,Through balls,Successful Lay-offs,Handballs conceded,Penalties Conceded,Unsuccessful Dribbles,Headed Goals,Saves Made,GK Successful Distribution,Punches,Penalties Saved,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Catches,Saves Made from Outside Box,Penalties Taken,Penalty Goals,Times Tackled,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Clean Sheets,Goalkeeper Smother,Hit Woodwork,Total Red Cards,Straight Red Cards,Own Goal Scored,Clearances Off the Line,Unsuccessful lay-offs,Drops,Second Goal Assists,Saves made - caught,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2020,Club León,9h4vvepqxghptj4mak1v8nsnp,P. Aquino,Midfielder,18,145.0,90.0,17.0,37.0,1.0,,21.0,40.0,12.0,,90.0,2.0,5.0,70.0,3.0,13.0,22.0,,10.0,21.0,2.0,2.0,3.0,120.0,2.0,3.0,15.0,23.0,49.0,9.0,7.0,2.0,17.0,3.0,2.0,8.0,28.0,77.0,77.0,2.0,8.0,,,,1.0,1.0,3.0,,1.0,,,7.0,,1.0,1.0,5.0,1.0,,1.0,4.0,,2.0,1.0,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,84r1msh0g1qj25wss1n4fv74l,S. Barreiro,Defender,28,180.0,73.0,9.0,21.0,11.0,,19.0,44.0,7.0,,83.0,,3.0,57.0,3.0,18.0,6.0,,13.0,15.0,2.0,2.0,5.0,104.0,2.0,1.0,6.0,41.0,28.0,2.0,8.0,,6.0,3.0,2.0,4.0,27.0,57.0,65.0,,4.0,,,,1.0,1.0,2.0,,,,,2.0,2.0,6.0,,1.0,1.0,,1.0,5.0,,2.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,av5uo0p5jq933l06f12zt9mtx,G. Burón,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,38q39x751xvhjbdqmtdwd78ph,J. Cardona,Midfielder,20,9.0,5.0,2.0,4.0,,,3.0,2.0,,,6.0,,,6.0,,,,,2.0,1.0,,,,11.0,2.0,,4.0,3.0,87.0,3.0,,1.0,5.0,,2.0,2.0,1.0,5.0,6.0,1.0,2.0,,,1.0,,,1.0,,,,,2.0,,,,2.0,,,2.0,,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,5jj07az7i7svdgh5egd1s5dqt,R. Cota,Goalkeeper,30,180.0,14.0,,10.0,18.0,,20.0,20.0,,,48.0,,,14.0,3.0,18.0,4.0,,13.0,12.0,2.0,,5.0,69.0,2.0,,2.0,36.0,75.0,1.0,16.0,1.0,3.0,3.0,2.0,2.0,8.0,6.0,30.0,1.0,2.0,,,,,,,,,,,,3.0,9.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,8.0,29.0,1.0,,1.0,5.0,,,4.0,,,,3.0,,,,,,,,1.0,,,,,,,,,,1.0,
Concacaf_Concacaf_Champions_Cup,2020,Club León,1ksgnqwyrps2rvof8cm9qofyt,S. Fassi,Goalkeeper,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,b0803yb3nzorkuu22yov1mrc9,J. Godínez,Forward,14,84.0,24.0,10.0,13.0,,,14.0,8.0,7.0,,28.0,1.0,2.0,18.0,3.0,7.0,7.0,1.0,6.0,1.0,1.0,,1.0,46.0,1.0,1.0,11.0,5.0,53.0,12.0,3.0,4.0,15.0,3.0,1.0,3.0,6.0,17.0,21.0,4.0,3.0,,,,,,1.0,,7.0,,,8.0,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,32mw6pls6mltxk1o1xa2387v9,J. González,Defender,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,7pllpe90p67chza7qfpqjuv9x,R. González,Defender,23,180.0,57.0,3.0,14.0,6.0,,12.0,34.0,5.0,,59.0,,2.0,42.0,3.0,11.0,19.0,1.0,5.0,5.0,2.0,1.0,6.0,78.0,2.0,1.0,10.0,19.0,38.0,6.0,6.0,2.0,12.0,3.0,2.0,6.0,18.0,46.0,48.0,2.0,6.0,,,,,,,,,,,4.0,2.0,4.0,,4.0,,,1.0,6.0,,1.0,1.0,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,56gpi68f68jhdw5p2aifi7hzp,M. Herrera,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,7nb8wttu9vq5vyvc3idkuci51,Á. Mena,Midfielder,13,90.0,38.0,14.0,17.0,1.0,1.0,14.0,15.0,5.0,,38.0,,,31.0,,6.0,7.0,2.0,4.0,6.0,1.0,2.0,3.0,65.0,1.0,,14.0,9.0,86.0,10.0,1.0,,15.0,,1.0,4.0,8.0,32.0,32.0,1.0,5.0,,1.0,1.0,3.0,4.0,8.0,1.0,1.0,,1.0,10.0,,,,5.0,4.0,,2.0,1.0,1.0,1.0,,,1.0,3.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,36bbkyoy8zyyzsbos2ex0fzdh,J. Meneses,Midfielder,16,179.0,63.0,18.0,35.0,5.0,4.0,26.0,18.0,7.0,,64.0,,,50.0,3.0,12.0,18.0,2.0,13.0,11.0,2.0,3.0,2.0,103.0,2.0,,12.0,21.0,66.0,9.0,2.0,1.0,17.0,3.0,2.0,4.0,7.0,51.0,52.0,5.0,8.0,1.0,1.0,2.0,,2.0,8.0,2.0,1.0,,1.0,8.0,,4.0,,6.0,1.0,,4.0,1.0,3.0,1.0,,2.0,3.0,2.0,,1.0,,2.0,,,1.0,,1.0,1.0,,,1.0,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,bp7mod681lj9rrs92j10s6a51,L. Montes,Midfielder,10,179.0,99.0,17.0,64.0,5.0,1.0,42.0,27.0,17.0,,110.0,1.0,1.0,80.0,3.0,22.0,27.0,5.0,24.0,10.0,2.0,2.0,,161.0,2.0,1.0,27.0,34.0,59.0,16.0,8.0,1.0,29.0,3.0,2.0,12.0,32.0,77.0,88.0,2.0,13.0,,,2.0,4.0,5.0,4.0,1.0,7.0,,,15.0,,1.0,1.0,2.0,6.0,,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,,3.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,cclest9g7007x8597utvzm2fp,F. Navarro,Defender,5,180.0,98.0,23.0,44.0,3.0,,27.0,38.0,14.0,,99.0,,,73.0,3.0,17.0,4.0,1.0,14.0,15.0,2.0,3.0,8.0,160.0,2.0,,26.0,41.0,82.0,18.0,9.0,1.0,27.0,3.0,2.0,9.0,31.0,81.0,82.0,1.0,9.0,15.0,,1.0,1.0,2.0,6.0,1.0,9.0,,,17.0,,1.0,1.0,6.0,2.0,2.0,1.0,7.0,5.0,2.0,,5.0,5.0,5.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,1c0xuiev5nz1qaj5e8svi6z11,L. Ramos,Forward,9,35.0,4.0,,1.0,,1.0,3.0,1.0,2.0,,4.0,,1.0,2.0,,2.0,2.0,,2.0,,,,,11.0,2.0,1.0,7.0,1.0,21.0,7.0,,2.0,10.0,,2.0,2.0,1.0,2.0,2.0,3.0,3.0,,,,1.0,1.0,1.0,,3.0,,,5.0,,,1.0,2.0,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,4qlsgfu3mc2xaav1y9bpvfsh5,I. Rodríguez,Midfielder,12,180.0,93.0,15.0,41.0,4.0,,14.0,45.0,7.0,,96.0,,5.0,81.0,3.0,11.0,29.0,1.0,7.0,13.0,2.0,3.0,4.0,123.0,2.0,5.0,14.0,25.0,42.0,6.0,4.0,,14.0,3.0,2.0,8.0,27.0,82.0,85.0,,8.0,,,,2.0,2.0,,,,,,6.0,,2.0,1.0,5.0,1.0,,,4.0,,2.0,,3.0,,5.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,ayzzitkww58cz1w3b64f65a6t,O. Rodríguez,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,7wjutd5juh4jgfh0w3jx6s5hx,I. Sosa,Forward,7,177.0,36.0,14.0,19.0,1.0,2.0,16.0,16.0,5.0,,38.0,1.0,1.0,30.0,3.0,6.0,11.0,4.0,9.0,9.0,2.0,1.0,,63.0,2.0,1.0,11.0,8.0,36.0,6.0,2.0,,13.0,3.0,2.0,5.0,5.0,30.0,32.0,2.0,7.0,,,,2.0,2.0,4.0,,2.0,,,6.0,,,,4.0,,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,3.0,1.0,,4.0,,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club León,anawtbdyrtndl7gvqs3kjxmtx,W. Tesillo,Defender,6,180.0,100.0,6.0,44.0,5.0,,29.0,41.0,12.0,,102.0,,3.0,77.0,3.0,17.0,42.0,1.0,14.0,9.0,2.0,1.0,5.0,153.0,2.0,2.0,23.0,45.0,53.0,13.0,8.0,1.0,24.0,3.0,2.0,11.0,9.0,83.0,85.0,1.0,11.0,11.0,,,1.0,1.0,,,1.0,,,12.0,1.0,,1.0,9.0,2.0,3.0,5.0,4.0,2.0,,,4.0,2.0,4.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
