liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Successful Open Play Passes,Unsuccessful Short Passes,Duels,Forward Passes,Corners Won,Throw Ins to Own Player,Goals Conceded Inside Box,Ground Duels lost,Unsuccessful Passes Own Half,Touches,Successful Passes Own Half,Substitute On,Penalty Goals Conceded,Index,Goals Conceded,Recoveries,Duels lost,Total Passes,Unsuccessful Crosses open play,Total Fouls Conceded,Yellow Cards,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Appearances,Games Played,Unsuccessful Dribbles,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Ground Duels,Successful Passes Opposition Half,Successful Short Passes,Home Goals,Away Goals,Winning Goal,Rightside Passes,Successful Long Passes,Goals Conceded Outside Box,Successful Launches,Total Tackles,Aerial Duels,Aerial Duels lost,Blocked Shots,Starts,Substitute Off,Total Touches In Opposition Box,Backward Passes,Unsuccessful Long Passes,Tackles Lost,Interceptions,Total Clearances,Unsuccessful Launches,Total Fouls Won,Aerial Duels won,Duels won,Tackles Won,Ground Duels won,Through balls,Successful Crosses & Corners,Handballs conceded,Last Man Tackle,Successful Crosses open play,Successful Dribbles,Key Passes (Attempt Assists),Foul Attempted Tackle,Blocks,Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Clean Sheets,Shots On Target ( inc goals ),Corners Taken (incl short corners),Throw Ins to Opposition Player,Unsuccessful Corners into Box,Total Shots,Left Foot Goals,Offsides,Goal Assists,Goals from Inside Box,Goals,Goals from Outside Box,Assists (Intentional),Hit Woodwork,Right Foot Goals,Penalties Taken,Successful Lay-offs,Unsuccessful lay-offs,Headed Goals,Penalty Goals,Foul Won Penalty,Second Goal Assists,GK Successful Distribution,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Penalties Conceded,Total Red Cards,Saves Made from Outside Box,Catches,Penalties Saved,Saves from Penalty,Saves made - parried,Punches,Saves Made,Penalties Faced,Saves Made from Inside Box,GK Unsuccessful Distribution,Drops,Overruns,Saves made - caught,Goal Kicks,Straight Red Cards,Penalties Off Target,Clearances Off the Line,Own Goal Scored,Goalkeeper Smother,Set Pieces Goals,Last Player Tackle,Crosses not Claimed
Mexico_Liga_MX,2021-2022,Atlético de San Luis,ddl2k2321u4oml8r07lvysr2s,R. Alba,Forward,21,3.0,15.0,1.0,1.0,,1.0,3.0,1.0,,,,1.0,,5.0,,1.0,,10.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,2.0,,,,,0.0,,,,,,1.0,,,,,3.0,,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,ehpk1ns4h8zuikak5u9gxgbu1,A. Bareiro,Forward,9,89.0,610.0,48.0,146.0,98.0,44.0,83.0,24.0,4.0,1.0,6.0,27.0,5.0,247.0,27.0,4.0,2.0,10.0,7.0,21.0,50.0,152.0,4.0,13.0,,47.0,104.0,28.0,11.0,11.0,3.0,10.0,5.0,4.0,44.0,78.0,101.0,0.0,2.0,1.0,46.0,3.0,1.0,,1.0,39.0,23.0,3.0,7.0,4.0,39.0,54.0,4.0,1.0,,6.0,,10.0,16.0,33.0,,17.0,,1.0,1.0,,1.0,6.0,10.0,8.0,1.0,3.0,1.0,,5.0,,,,8.0,,1.0,2.0,2.0,2.0,,,,2.0,2.0,8.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,exi29g84yg4gaptqo55lhmqj9,M. Barovero,Goalkeeper,1,128.0,1260.0,126.0,129.0,88.0,,5.0,245.0,,,17.0,,32.0,466.0,158.0,,5.0,10.0,21.0,97.0,,353.0,,,1.0,94.0,227.0,73.0,14.0,14.0,,,1.0,,1.0,69.0,101.0,,,0.0,35.0,126.0,4.0,20.0,,4.0,,,14.0,,,,126.0,,1.0,15.0,48.0,1.0,4.0,5.0,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,154.0,,,,,,18.0,7.0,,,17.0,9.0,41.0,5.0,23.0,42.0,1.0,,1.0,151.0,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,4rqxc0qtjoch3u7wq4g3m5iw9,D. Batallini,Midfielder,10,40.0,213.0,10.0,50.0,40.0,9.0,35.0,14.0,3.0,5.0,6.0,21.0,2.0,105.0,11.0,2.0,1.0,10.0,8.0,11.0,25.0,51.0,10.0,7.0,,19.0,41.0,12.0,4.0,4.0,4.0,10.0,6.0,11.0,30.0,32.0,38.0,,,0.0,12.0,3.0,2.0,,2.0,5.0,4.0,,2.0,2.0,4.0,13.0,1.0,2.0,,,,5.0,1.0,10.0,,9.0,,2.0,,,2.0,2.0,2.0,4.0,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,bfwr4kqbk0sqnlv8he4hyezft,G. Berterame,Forward,0,238.0,1471.0,104.0,288.0,184.0,98.0,189.0,84.0,16.0,7.0,20.0,74.0,14.0,636.0,47.0,,6.0,10.0,24.0,58.0,105.0,296.0,33.0,17.0,1.0,123.0,192.0,75.0,17.0,17.0,27.0,44.0,28.0,33.0,118.0,155.0,182.0,4.0,5.0,3.0,60.0,10.0,4.0,3.0,13.0,71.0,31.0,20.0,17.0,1.0,66.0,77.0,6.0,7.0,14.0,21.0,2.0,16.0,40.0,84.0,6.0,44.0,1.0,10.0,1.0,,10.0,16.0,12.0,6.0,1.0,20.0,11.0,3.0,25.0,,1.0,,45.0,2.0,5.0,1.0,8.0,9.0,1.0,1.0,3.0,5.0,4.0,10.0,1.0,2.0,3.0,,,,2.0,,,,1.0,,,,,,,,,,,,7.0,,,1.0,1.0,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,9x4zu1o3adl4otm7wqzqvz6xh,Unai Bilbao,Defender,20,131.0,1620.0,123.0,546.0,427.0,50.0,126.0,226.0,1.0,4.0,21.0,16.0,50.0,816.0,327.0,,6.0,10.0,25.0,84.0,38.0,589.0,,12.0,3.0,73.0,466.0,136.0,18.0,18.0,,,11.0,,53.0,139.0,402.0,0.0,1.0,0.0,194.0,64.0,4.0,9.0,25.0,73.0,22.0,,18.0,,18.0,33.0,73.0,4.0,22.0,97.0,43.0,10.0,51.0,88.0,21.0,37.0,,,,,,2.0,3.0,6.0,16.0,6.0,9.0,4.0,4.0,,2.0,,10.0,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,8mdiikf8397ay3a7yf6vnv2p6,L. Calzadilla,Forward,28,9.0,62.0,3.0,14.0,11.0,2.0,7.0,5.0,1.0,,2.0,3.0,,32.0,1.0,4.0,,10.0,2.0,2.0,4.0,14.0,1.0,,,4.0,11.0,,4.0,4.0,,1.0,4.0,1.0,6.0,10.0,11.0,,,0.0,4.0,,,,1.0,1.0,1.0,2.0,,,2.0,5.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,3.0,,,,,,1.0,,,,,4.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,90guns09mguhjj0yacn0gsn9x,J. Castro,Forward,2,74.0,598.0,29.0,174.0,146.0,17.0,61.0,61.0,3.0,9.0,8.0,21.0,8.0,292.0,58.0,7.0,1.0,10.0,10.0,41.0,32.0,178.0,13.0,6.0,1.0,38.0,149.0,57.0,13.0,13.0,3.0,12.0,13.0,17.0,44.0,95.0,139.0,,,0.0,35.0,10.0,2.0,4.0,8.0,17.0,11.0,1.0,6.0,3.0,3.0,25.0,12.0,5.0,7.0,3.0,8.0,10.0,6.0,29.0,3.0,23.0,,4.0,,,,5.0,3.0,5.0,1.0,3.0,8.0,1.0,1.0,6.0,1.0,3.0,4.0,,,,,,,,1.0,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,ctiesvd76yq85nbnwfxvll39x,R. Chávez,Defender,5,275.0,1383.0,145.0,454.0,309.0,92.0,115.0,218.0,12.0,138.0,21.0,47.0,35.0,886.0,126.0,,6.0,10.0,24.0,78.0,62.0,462.0,45.0,26.0,7.0,165.0,317.0,174.0,17.0,17.0,6.0,11.0,33.0,55.0,84.0,207.0,277.0,,,0.0,18.0,40.0,3.0,8.0,29.0,31.0,15.0,2.0,17.0,7.0,18.0,52.0,53.0,10.0,12.0,18.0,22.0,4.0,16.0,53.0,19.0,37.0,,16.0,,,14.0,5.0,17.0,20.0,6.0,7.0,13.0,1.0,5.0,7.0,47.0,5.0,12.0,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,5av0x4no7v8epor7wm4ss371m,A. Cruz,Defender,25,32.0,192.0,7.0,54.0,47.0,4.0,16.0,23.0,4.0,14.0,3.0,8.0,,118.0,21.0,5.0,,10.0,3.0,11.0,10.0,56.0,8.0,1.0,,15.0,49.0,7.0,7.0,7.0,5.0,7.0,4.0,8.0,12.0,32.0,44.0,,,0.0,12.0,5.0,,1.0,3.0,4.0,2.0,,2.0,2.0,4.0,14.0,3.0,,2.0,5.0,2.0,1.0,2.0,6.0,3.0,4.0,,4.0,,,4.0,,3.0,,1.0,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
