liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,New England Revolution II,b9iv1xi593nfmnlwwyhxgs3ro,E. Ackerman,Defender,42,2.0,60.0,2.0,51.0,14.0,4.0,2.0,,111.0,8.0,2.0,,12.0,1.0,5.0,6.0,56.0,10.0,4.0,8.0,4.0,,18.0,,5.0,3.0,,4.0,16.0,25.0,49.0,,1.0,8.0,,9.0,39.0,4.0,2.0,,,48.0,28.0,10.0,8.0,86.0,4.0,0.0,,,,2.0,,,,,1.0,,2.0,,,2.0,,,,,,,,,1.0,1.0,,,1.0,,3.0,,1.0,,,3.0,,5.0,,,,3.0,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,5.0,,,,,,
USA_MLS_Next_Pro,2025,New England Revolution II,906i3qf1bf6nx6pla85e869lg,H. Barry,Defender,3,25.0,1027.0,26.0,860.0,268.0,74.0,16.0,3.0,2092.0,39.0,4.0,3.0,362.0,10.0,51.0,80.0,973.0,10.0,31.0,72.0,27.0,1.0,127.0,2.0,69.0,21.0,9.0,125.0,111.0,395.0,812.0,2.0,71.0,96.0,9.0,167.0,503.0,27.0,27.0,25.0,1.0,811.0,470.0,82.0,45.0,1501.0,122.0,0.0,3.0,1.0,,48.0,,,,,1.0,,16.0,,13.0,10.0,,4.0,,,2.0,,10.0,,2.0,6.0,,2.0,20.0,,87.0,,34.0,6.0,14.0,88.0,,48.0,,5.0,,35.0,,46.0,1.0,,5.0,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,187.0,17.0,90.0,,1.0,,1.0,,
USA_MLS_Next_Pro,2025,New England Revolution II,9opfqphxw9mhs25lkzzhstyxg,O. Beninga,Goalkeeper,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,New England Revolution II,esbrve1fywvzexaws4byj07sa,J. Buck,Midfielder,8,10.0,241.0,9.0,198.0,69.0,58.0,6.0,,533.0,28.0,8.0,8.0,102.0,3.0,15.0,30.0,234.0,10.0,10.0,24.0,18.0,6.0,62.0,1.0,8.0,3.0,2.0,,52.0,58.0,188.0,1.0,,24.0,4.0,43.0,98.0,18.0,10.0,4.0,1.0,191.0,74.0,31.0,31.0,332.0,42.0,0.0,1.0,,1.0,10.0,,5.0,,,,,10.0,,1.0,7.0,,,,6.0,,,4.0,,2.0,3.0,6.0,3.0,5.0,1.0,13.0,,8.0,3.0,4.0,51.0,,9.0,,2.0,,8.0,,7.0,,1.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,33.0,22.0,,,,,,
USA_MLS_Next_Pro,2025,New England Revolution II,d043ppr554ym2j2xf3fcmbqsq,L. Butts,Forward,9,18.0,225.0,20.0,163.0,146.0,63.0,10.0,2.0,1629.0,57.0,35.0,1.0,117.0,21.0,7.0,58.0,225.0,10.0,4.0,36.0,25.0,7.0,163.0,40.0,12.0,22.0,2.0,1.0,93.0,52.0,156.0,1.0,,41.0,85.0,62.0,47.0,25.0,19.0,23.0,22.0,163.0,57.0,70.0,93.0,445.0,55.0,1.0,6.0,,,7.0,2.0,,13.0,3.0,,,70.0,1.0,,34.0,,,,7.0,1.0,,4.0,,8.0,9.0,,8.0,3.0,,4.0,13.0,8.0,36.0,2.0,53.0,1.0,8.0,11.0,1.0,10.0,1.0,4.0,3.0,18.0,,1.0,2.0,6.0,7.0,22.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,88.0,64.0,41.0,2.0,8.0,12.0,,,
USA_MLS_Next_Pro,2025,New England Revolution II,e5yhe0b6pydaedttxl9ibn6z8,C. Carlos,Midfielder,45,4.0,35.0,2.0,21.0,30.0,6.0,,,133.0,7.0,5.0,3.0,16.0,,,13.0,32.0,10.0,,5.0,4.0,2.0,15.0,2.0,,3.0,,1.0,12.0,6.0,18.0,3.0,1.0,7.0,5.0,14.0,5.0,4.0,5.0,1.0,2.0,18.0,12.0,6.0,9.0,64.0,15.0,0.0,2.0,,,3.0,,,,,,,3.0,,,1.0,,,,,1.0,,,,3.0,2.0,,,,,1.0,,4.0,2.0,,11.0,,2.0,,,,1.0,,1.0,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,6.0,,1.0,,,,
USA_MLS_Next_Pro,2025,New England Revolution II,cctz81vtdzuczt218bzdybevo,J. Chapman,Goalkeeper,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,New England Revolution II,bdw24u3k53ilm3t80lnd5oqok,G. Ciampa,Defender,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,New England Revolution II,xxu2xv2n6f5d51ksa8z4rv2s,J. Da,Forward,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,New England Revolution II,3ch5hqfd2ge7gkyfmegobxega,G. Dahlin,Defender,6,34.0,1377.0,13.0,1221.0,201.0,498.0,3.0,4.0,2406.0,28.0,8.0,5.0,402.0,2.0,36.0,79.0,1309.0,10.0,23.0,61.0,28.0,8.0,131.0,6.0,118.0,18.0,12.0,25.0,89.0,240.0,1149.0,5.0,8.0,121.0,22.0,156.0,819.0,28.0,37.0,26.0,,1154.0,516.0,87.0,44.0,1714.0,116.0,1.0,1.0,,4.0,72.0,2.0,,,2.0,1.0,,42.0,,13.0,26.0,8.0,3.0,,,3.0,1.0,3.0,8.0,2.0,8.0,,1.0,13.0,,77.0,,19.0,16.0,13.0,123.0,,45.0,,,,32.0,,45.0,6.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,335.0,31.0,175.0,2.0,,,,,
