liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots On Target ( inc goals ),Substitute On,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Throw Ins to Opposition Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocked Shots,Blocks,Corners Won,Final Third Touches,Goals Conceded Outside Box,Goals Openplay,Handballs conceded,Hit Woodwork,Key Passes (Attempt Assists),Penalty Goals Conceded,Shots Off Target (inc woodwork),Starts,Straight Red Cards,Substitute Off,Throw Ins to Own Player,Total Big Chances Missed,Total Fouls Won,Total Red Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Passes Own Half,Clean Sheets,Clearances Off the Line,Interceptions,Successful Launches,Tackles Lost,Unsuccessful lay-offs,Assists (Intentional),Corners Taken (incl short corners),Foul Won Penalty,Goal Assists,Second Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Unsuccessful Corners into Box,Attempts from Set Pieces,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Successful Corners into Box,Through balls,GK Successful Distribution,Goal Kicks,Left Foot Goals,Headed Goals,Penalties Conceded,Total Big Chances Saved,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Own Goal Scored,Last Player Tackle,Red Cards - 2nd Yellow,Crosses not Claimed,Penalties Off Target,Direct Corner Goals
USA_USL_League_One,2025,Antelope Valley Alta FC,dluh5sw3q9qmaihlwm6p1v9ck,J. Acuña,Forward,9,5.0,2.0,3.0,4.0,4.0,7.0,16.0,11.0,5.0,4.0,3.0,4.0,1.0,2.0,2.0,1.0,11.0,9.0,2.0,10.0,9.0,1.0,21.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,17.0,15.0,4.0,18.0,1.0,1.0,95.0,5.0,1.0,2.0,4.0,18.0,23.0,1.0,19.0,1.0,3.0,4.0,46.0,3.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Antelope Valley Alta FC,6av5o8jv4etp32pz1etojph5g,E. Alaribe,Forward,8,69.0,47.0,22.0,24.0,72.0,74.0,161.0,105.0,56.0,49.0,16.0,24.0,3.0,23.0,18.0,3.0,92.0,58.0,34.0,10.0,59.0,12.0,221.0,4.0,,,40.0,17.0,9.0,29.0,3.0,61.0,7.0,12.0,6.0,13.0,4.0,154.0,109.0,65.0,170.0,8.0,1.0,1286.0,20.0,3.0,13.0,33.0,130.0,241.0,13.0,174.0,8.0,45.0,67.0,404.0,8.0,5.0,59.0,62.0,5.0,2.0,1.0,2.0,3.0,1.0,9.0,31.0,5.0,3.0,2.0,1.0,9.0,3.0,6.0,12.0,1.0,8.0,4.0,2.0,21.0,1.0,3.0,3.0,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Antelope Valley Alta FC,d2y1o7r8e3133yypb72op14ic,M. Alassane,Midfielder,5,58.0,26.0,32.0,24.0,131.0,170.0,210.0,106.0,104.0,274.0,26.0,24.0,,31.0,28.0,,152.0,80.0,72.0,10.0,244.0,,887.0,,,,70.0,20.0,10.0,85.0,,246.0,2.0,4.0,14.0,17.0,22.0,783.0,324.0,466.0,768.0,26.0,1.0,1605.0,30.0,,58.0,36.0,160.0,895.0,7.0,790.0,36.0,10.0,105.0,1183.0,16.0,23.0,65.0,82.0,12.0,,,0.0,4.0,9.0,2.0,26.0,3.0,,,,8.0,3.0,5.0,20.0,1.0,11.0,29.0,,22.0,1.0,1.0,1.0,9.0,41.0,1.0,1.0,16.0,1.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Antelope Valley Alta FC,jur37jjs6esvj9ed495h4npw,A. Aoumaich,Forward,18,16.0,10.0,6.0,17.0,96.0,157.0,136.0,75.0,61.0,37.0,11.0,17.0,,12.0,10.0,,120.0,65.0,55.0,10.0,21.0,1.0,249.0,3.0,,,58.0,20.0,8.0,30.0,,99.0,4.0,10.0,24.0,,10.0,203.0,145.0,67.0,197.0,2.0,,718.0,43.0,,6.0,19.0,138.0,253.0,9.0,207.0,8.0,37.0,46.0,462.0,30.0,9.0,58.0,37.0,4.0,,,0.0,7.0,,9.0,41.0,2.0,,,,12.0,1.0,5.0,7.0,,7.0,8.0,,23.0,,17.0,16.0,1.0,5.0,,,3.0,,6.0,,1.0,1.0,1.0,2.0,1.0,5.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Antelope Valley Alta FC,14mioehew12zyrf4ncpzbqe3t,A. Apollon,Defender,14,3.0,2.0,1.0,6.0,8.0,5.0,6.0,3.0,3.0,5.0,1.0,6.0,,2.0,1.0,,3.0,1.0,2.0,10.0,6.0,,23.0,,,,3.0,2.0,,1.0,,4.0,,6.0,,2.0,2.0,20.0,13.0,7.0,18.0,,1.0,43.0,,,2.0,1.0,8.0,23.0,,20.0,,3.0,3.0,36.0,,,3.0,3.0,,,,0.0,,,1.0,,1.0,,,,1.0,,,,,,1.0,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Antelope Valley Alta FC,1bmbt6h6bsiimpzxt07cqwfvu,E. Blancas,Forward,30,18.0,12.0,6.0,29.0,257.0,242.0,139.0,85.0,54.0,238.0,13.0,29.0,11.0,32.0,28.0,5.0,121.0,73.0,48.0,10.0,172.0,2.0,820.0,1.0,2.0,2.0,102.0,30.0,7.0,45.0,11.0,218.0,30.0,6.0,11.0,29.0,47.0,645.0,453.0,267.0,652.0,7.0,,2077.0,40.0,4.0,14.0,27.0,354.0,885.0,44.0,699.0,11.0,38.0,186.0,1253.0,21.0,75.0,235.0,111.0,8.0,7.0,4.0,2.0,14.0,5.0,24.0,127.0,4.0,3.0,,4.0,22.0,1.0,14.0,23.0,,10.0,16.0,2.0,26.0,,79.0,39.0,27.0,30.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,50.0,1.0,5.0,,21.0,8.0,2.0,27.0,22.0,3.0,6.0,6.0,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Antelope Valley Alta FC,8x1m9jmypxtxezmzbc5t9zfh0,E. Ceja,Defender,16,27.0,13.0,14.0,14.0,38.0,81.0,65.0,27.0,38.0,186.0,2.0,14.0,,14.0,12.0,,38.0,14.0,24.0,10.0,71.0,,404.0,1.0,,,43.0,4.0,4.0,20.0,,129.0,,9.0,2.0,,17.0,373.0,120.0,270.0,373.0,11.0,4.0,552.0,6.0,,29.0,9.0,55.0,424.0,,390.0,17.0,2.0,34.0,547.0,4.0,11.0,20.0,23.0,1.0,,,0.0,,5.0,1.0,11.0,2.0,,1.0,,1.0,1.0,,5.0,,3.0,24.0,,5.0,,,,3.0,14.0,,,3.0,3.0,6.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Antelope Valley Alta FC,68tqdxlstpilrkvyvdnbhy31l,A. Cerritos,Midfielder,11,22.0,15.0,7.0,19.0,81.0,90.0,107.0,59.0,48.0,44.0,12.0,19.0,6.0,20.0,17.0,6.0,85.0,44.0,41.0,10.0,67.0,3.0,262.0,1.0,,,28.0,7.0,3.0,17.0,5.0,94.0,14.0,6.0,10.0,16.0,8.0,226.0,165.0,84.0,241.0,10.0,,995.0,26.0,5.0,3.0,15.0,97.0,286.0,20.0,249.0,10.0,56.0,37.0,438.0,8.0,4.0,35.0,33.0,3.0,2.0,4.0,1.0,4.0,,2.0,94.0,3.0,6.0,,,9.0,2.0,6.0,13.0,,11.0,,5.0,22.0,,2.0,2.0,2.0,4.0,,,4.0,,,2.0,,,,,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Antelope Valley Alta FC,vhjelesjaxtgjcgfv7yxp2lm,S. Cruz,Midfielder,19,56.0,42.0,14.0,28.0,246.0,459.0,241.0,133.0,108.0,379.0,14.0,28.0,1.0,41.0,35.0,1.0,185.0,91.0,94.0,10.0,572.0,12.0,1318.0,3.0,,,242.0,37.0,18.0,153.0,1.0,138.0,12.0,,25.0,22.0,66.0,1097.0,645.0,477.0,1047.0,31.0,12.0,2452.0,39.0,1.0,46.0,30.0,366.0,1335.0,21.0,1113.0,46.0,70.0,222.0,1865.0,19.0,50.0,193.0,172.0,6.0,0.0,1.0,0.0,8.0,1.0,17.0,174.0,6.0,1.0,3.0,5.0,21.0,4.0,9.0,28.0,,4.0,122.0,1.0,23.0,,33.0,33.0,16.0,62.0,6.0,,25.0,2.0,15.0,,6.0,,,6.0,,9.0,9.0,7.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Antelope Valley Alta FC,2p6g2orqpma171l31joi9vdas,J. Desdunes,Forward,7,40.0,24.0,16.0,26.0,209.0,371.0,243.0,120.0,123.0,169.0,8.0,26.0,4.0,31.0,27.0,3.0,203.0,96.0,107.0,10.0,161.0,1.0,771.0,3.0,,,186.0,42.0,19.0,85.0,4.0,267.0,13.0,5.0,37.0,27.0,55.0,639.0,476.0,210.0,611.0,9.0,1.0,1820.0,72.0,2.0,13.0,19.0,329.0,806.0,21.0,666.0,15.0,82.0,140.0,1236.0,32.0,26.0,173.0,114.0,3.0,2.0,2.0,1.0,8.0,2.0,23.0,216.0,4.0,4.0,3.0,1.0,43.0,3.0,8.0,21.0,,7.0,20.0,1.0,55.0,,59.0,39.0,4.0,26.0,3.0,,1.0,2.0,6.0,1.0,3.0,31.0,1.0,5.0,,20.0,8.0,7.0,15.0,3.0,,1.0,,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
