liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Cuba Under 17,3d8nyrl4rs7j6nr69tss9iiac,J. Batista,Defender,15,38.0,5.0,,11.0,2.0,17.0,7.0,23.0,,30.0,2.0,98.0,6.0,6.0,13.0,269.0,37.0,19.0,6.0,14.0,3.0,4.0,9.0,3.0,3.0,62.0,4.0,51.0,3.0,17.0,18.0,33.0,4.0,8.0,,12.0,10.0,64.0,176.0,3.0,20.0,51.0,6.0,94.0,68.0,0.0,4.0,1.0,,,4.0,5.0,8.0,31.0,5.0,2.0,2.0,36.0,1.0,3.0,,,4.0,,,,,,6.0,,,,,,,1.0,,,3.0,,,2.0,,1.0,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0
Concacaf_Concacaf_U17,2025,Cuba Under 17,854scifo046jvn2z6uzwgvmz8,C. Bravo,Midfielder,8,33.0,3.0,,6.0,1.0,,1.0,18.0,,20.0,2.0,42.0,,8.0,6.0,180.0,11.0,9.0,3.0,12.0,2.0,1.0,2.0,4.0,2.0,19.0,6.0,27.0,2.0,14.0,18.0,21.0,6.0,2.0,,13.0,10.0,17.0,80.0,2.0,15.0,27.0,3.0,37.0,22.0,0.0,1.0,6.0,,2.0,2.0,12.0,3.0,11.0,1.0,3.0,,8.0,,6.0,,4.0,6.0,,,,,,3.0,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,,1.0,1.0,0.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Cuba Under 17,6t4b7b71qqfvut146shakowes,L. Diaz,Forward,9,15.0,3.0,,,1.0,,,12.0,2.0,12.0,,27.0,,1.0,2.0,163.0,10.0,4.0,5.0,5.0,3.0,1.0,1.0,4.0,1.0,14.0,,21.0,,10.0,6.0,9.0,1.0,3.0,,3.0,10.0,9.0,57.0,3.0,9.0,4.0,5.0,21.0,15.0,2.0,1.0,5.0,1.0,8.0,,6.0,12.0,6.0,,,,7.0,,16.0,,11.0,1.0,,,,,,1.0,,,,,,,,,,2.0,1.0,3.0,1.0,1.0,6.0,,,,1.0,,,3.0,2.0,,1.0,4.0,1.0,4.0,2.0,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Cuba Under 17,bdno3eke0l6t3wsn4gauaaqdw,J. Duarte,Midfielder,19,12.0,1.0,,2.0,2.0,,,6.0,2.0,5.0,2.0,13.0,,3.0,1.0,87.0,3.0,8.0,,4.0,3.0,2.0,,2.0,1.0,8.0,2.0,14.0,1.0,4.0,4.0,12.0,1.0,3.0,1.0,1.0,10.0,8.0,34.0,3.0,8.0,5.0,,13.0,8.0,0.0,,,,,,,3.0,7.0,,,,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Cuba Under 17,8mnbpvd1k2iatvhezuj69vpxw,K. Hernández,Defender,3,14.0,1.0,,17.0,1.0,,,16.0,1.0,23.0,1.0,91.0,2.0,3.0,12.0,225.0,40.0,6.0,5.0,6.0,3.0,2.0,7.0,23.0,2.0,51.0,2.0,28.0,2.0,11.0,8.0,12.0,2.0,2.0,,10.0,10.0,64.0,132.0,3.0,6.0,47.0,5.0,85.0,68.0,0.0,2.0,,,,3.0,2.0,1.0,28.0,,4.0,,20.0,,1.0,,1.0,2.0,,,,,,17.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Concacaf_Concacaf_U17,2025,Cuba Under 17,4mj8ioy80kxee41jcc8y7z8r8,Y. Iglesias,Forward,10,16.0,3.0,,3.0,3.0,7.0,1.0,20.0,1.0,15.0,,32.0,,,3.0,134.0,4.0,11.0,1.0,5.0,3.0,5.0,3.0,7.0,2.0,17.0,2.0,41.0,2.0,12.0,5.0,16.0,,6.0,2.0,8.0,10.0,17.0,88.0,3.0,11.0,14.0,1.0,32.0,17.0,0.0,2.0,,1.0,1.0,,,5.0,15.0,3.0,,1.0,6.0,,13.0,,6.0,,,,,,,,,,,,,,,,,6.0,,5.0,8.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,,,4.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Cuba Under 17,ao7jsv1hdz06g7mu90wh793pw,D. Lazaro,Midfielder,16,26.0,6.0,,2.0,3.0,,,12.0,,15.0,4.0,84.0,1.0,10.0,3.0,226.0,40.0,8.0,4.0,17.0,3.0,3.0,5.0,24.0,3.0,64.0,4.0,25.0,3.0,12.0,18.0,25.0,6.0,2.0,2.0,35.0,10.0,69.0,129.0,3.0,8.0,29.0,4.0,84.0,69.0,0.0,1.0,,1.0,,6.0,1.0,20.0,29.0,,1.0,,11.0,,,,,1.0,,,,,,5.0,,,,,,,2.0,,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Cuba Under 17,4r4bh2qrzgxfnq4xi1xuj8u8k,B. Llorente,Defender,14,13.0,,,4.0,2.0,3.0,1.0,10.0,1.0,12.0,4.0,78.0,2.0,5.0,4.0,163.0,49.0,5.0,5.0,6.0,3.0,2.0,3.0,32.0,2.0,64.0,,16.0,,8.0,7.0,11.0,1.0,2.0,1.0,8.0,10.0,64.0,106.0,3.0,6.0,36.0,5.0,76.0,66.0,0.0,1.0,1.0,,,1.0,2.0,2.0,17.0,,2.0,1.0,8.0,,2.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Cuba Under 17,cj507mod2o87pwa3hwhmdu49g,J. Margerdié,Defender,4,10.0,2.0,,8.0,1.0,,,2.0,,4.0,1.0,39.0,,2.0,1.0,152.0,23.0,3.0,3.0,4.0,2.0,1.0,2.0,10.0,2.0,33.0,1.0,5.0,,3.0,5.0,7.0,1.0,,1.0,6.0,10.0,31.0,63.0,2.0,5.0,22.0,3.0,35.0,35.0,0.0,,2.0,,,,3.0,4.0,12.0,,4.0,,3.0,,2.0,,2.0,1.0,,,,,,2.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Cuba Under 17,30m8ahychjnnlv0bywu7brdw4,K. Mendez,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
