liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,Columbus Crew,e0pkyzm6eqzlrxme33k7dwgt0,C. Adams,Forward,46,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Columbus Crew,5rwicl82hq48g9t0qgthucxec,N. Axundzadə,Forward,90,,,,6.0,,7.0,,,10.0,,,1.0,6.0,5.0,1.0,27.0,3.0,,6.0,,,,,6.0,5.0,1.0,,1.0,1.0,12.0,1.0,23.0,,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,21.0,21.0,,20.0,,,,,,30.0,4.0,,,,1.0,,9.0,23.0,,21.0,,3.0,2.0,35.0,,,,2.0,,,2.0,,2.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Columbus Crew,7e6yfbpspg1vzcaa7rw5dameh,M. Amundsen,Defender,18,25.0,10.0,15.0,11.0,,118.0,,2.0,118.0,2.0,,3.0,77.0,28.0,49.0,138.0,208.0,2.0,11.0,,13.0,13.0,,52.0,18.0,34.0,,19.0,4.0,55.0,,566.0,,64.0,18.0,9.0,46.0,201.0,4.0,4.0,,11.0,1.0,,3.0,3.0,7.0,1.0,17.0,506.0,228.0,297.0,505.0,10.0,13.0,,6.0,55.0,945.0,9.0,1.0,,38.0,6.0,4.0,104.0,582.0,4.0,522.0,23.0,15.0,60.0,813.0,,15.0,15.0,5.0,11.0,25.0,49.0,26.0,35.0,0.0,,2.0,,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Columbus Crew,bfdco9clf3dwltaogfhv5v0et,André Gomes,Midfielder,20,10.0,7.0,3.0,8.0,,90.0,3.0,1.0,92.0,,5.0,2.0,81.0,40.0,41.0,105.0,112.0,11.0,8.0,,12.0,12.0,,71.0,33.0,38.0,,3.0,4.0,96.0,,418.0,1.0,32.0,12.0,4.0,48.0,136.0,4.0,3.0,1.0,8.0,7.0,,2.0,2.0,12.0,10.0,20.0,374.0,175.0,217.0,370.0,6.0,12.0,2.0,,1.0,593.0,15.0,,,2.0,14.0,8.0,77.0,434.0,4.0,390.0,18.0,6.0,44.0,548.0,2.0,7.0,2.0,7.0,4.0,12.0,35.0,16.0,32.0,0.0,,1.0,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Columbus Crew,48x7ll37uv2jck8ibaenqk3ro,M. Arfsten,Forward,27,23.0,13.0,10.0,14.0,4.0,163.0,2.0,1.0,210.0,1.0,10.0,11.0,162.0,74.0,88.0,422.0,125.0,9.0,14.0,4.0,21.0,21.0,,139.0,61.0,78.0,1.0,7.0,17.0,116.0,7.0,551.0,1.0,90.0,40.0,22.0,42.0,149.0,21.0,8.0,8.0,14.0,4.0,1.0,8.0,7.0,36.0,7.0,9.0,433.0,280.0,163.0,426.0,10.0,17.0,1.0,,30.0,1218.0,34.0,6.0,5.0,18.0,15.0,15.0,234.0,553.0,16.0,435.0,27.0,66.0,118.0,884.0,8.0,50.0,41.0,23.0,4.0,13.0,141.0,27.0,105.0,1.0,,2.0,,,,,,,,,4.0,4.0,4.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,1.0,4.0,3.0,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Columbus Crew,8wton6upqwabd2kisbvzxuhre,S. Bangoura,Midfielder,17,6.0,3.0,3.0,12.0,,58.0,1.0,2.0,66.0,,,,63.0,31.0,32.0,67.0,65.0,9.0,12.0,,9.0,9.0,,57.0,28.0,29.0,,10.0,1.0,60.0,,252.0,1.0,22.0,20.0,16.0,25.0,71.0,1.0,2.0,1.0,3.0,3.0,,1.0,1.0,4.0,7.0,9.0,213.0,104.0,112.0,206.0,7.0,8.0,2.0,,,372.0,13.0,,,3.0,12.0,10.0,62.0,254.0,3.0,215.0,15.0,7.0,39.0,356.0,,,,7.0,2.0,8.0,26.0,13.0,31.0,0.0,9.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Columbus Crew,4nvz6yrxluelbpsjavcjtgnx0,T. Brown,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Columbus Crew,6kb6kwmwjh4c6oyed5upl266t,E. Bush,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Columbus Crew,4bjmhb55kv6xfixdff153gudx,R. Camacho,Defender,4,47.0,25.0,22.0,14.0,,58.0,,9.0,346.0,2.0,,1.0,94.0,54.0,40.0,59.0,370.0,9.0,14.0,,21.0,21.0,,47.0,29.0,18.0,,25.0,2.0,424.0,,1108.0,,163.0,11.0,6.0,56.0,301.0,2.0,2.0,4.0,13.0,1.0,,,,3.0,1.0,51.0,1005.0,310.0,740.0,999.0,7.0,6.0,1.0,,3.0,1177.0,5.0,,2.0,70.0,17.0,3.0,117.0,1153.0,6.0,1050.0,13.0,13.0,103.0,1325.0,,2.0,2.0,1.0,16.0,40.0,65.0,40.0,63.0,0.0,1.0,4.0,,,10.0,10.0,6.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Columbus Crew,5dtht84403e1u5nnm9kjrjpwp,D. Chambost,Midfielder,7,11.0,6.0,5.0,11.0,,103.0,4.0,2.0,104.0,1.0,35.0,7.0,50.0,25.0,25.0,192.0,179.0,5.0,11.0,1.0,16.0,16.0,,39.0,19.0,20.0,1.0,11.0,17.0,193.0,,596.0,,44.0,9.0,3.0,46.0,147.0,18.0,2.0,1.0,9.0,6.0,5.0,7.0,2.0,2.0,15.0,35.0,531.0,331.0,230.0,519.0,4.0,11.0,2.0,,2.0,746.0,7.0,3.0,,12.0,9.0,3.0,106.0,622.0,3.0,554.0,15.0,6.0,68.0,735.0,18.0,26.0,6.0,3.0,5.0,23.0,71.0,23.0,45.0,0.0,2.0,2.0,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
