liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,Philadelphia Union II,ngmdu10fjli45jvddeljv8yc,M. Anderson,Forward,35,1.0,40.0,,4.0,48.0,28.0,2.0,7.0,,16.0,2.0,12.0,,35.0,,16.0,,181.0,5.0,,14.0,7.0,5.0,,45.0,16.0,1.0,8.0,16.0,1.0,5.0,57.0,,6.0,145.0,2.0,3.0,126.0,63.0,139.0,10.0,2.0,147.0,229.0,,16.0,,20.0,22.0,,1.0,8.0,9.0,7.0,17.0,11.0,26.0,16.0,80.0,90.0,,77.0,2.0,29.0,33.0,115.0,89.0,77.0,462.0,64.0,7.0,6.0,,32.0,237.0,90.0,71.0,12.0,22.0,,1.0,1025.0,192.0,5.0,11.0,1.0,,1.0,,128.0,7.0,3.0,4.0,1.0,,,,,,,,,,,1.0,1.0,1.0,12.0,2.0,,,1.0,,3.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Philadelphia Union II,4mb9s3hglzgfoswleene9mvo,J. Andrus,Defender,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Philadelphia Union II,ao8lbslcj9wswv1jx15t59444,G. Atkinson,Goalkeeper,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Philadelphia Union II,15v2azulwhof0p216i7bjp250,J. Berdecio,Defender,30,15.0,63.0,1.0,,83.0,1.0,1.0,29.0,,36.0,4.0,17.0,1.0,34.0,8.0,36.0,,326.0,6.0,,23.0,54.0,38.0,,19.0,31.0,,2.0,29.0,72.0,,164.0,,37.0,376.0,33.0,5.0,233.0,69.0,402.0,10.0,5.0,409.0,592.0,,7.0,,9.0,102.0,,137.0,1.0,10.0,,,53.0,19.0,31.0,86.0,194.0,,131.0,1.0,48.0,34.0,120.0,122.0,307.0,1141.0,82.0,,46.0,,43.0,603.0,169.0,11.0,13.0,191.0,2.0,38.0,2017.0,251.0,16.0,1.0,15.0,,2.0,,169.0,29.0,,,0.0,,,,,,,,,,,,,,11.0,8.0,53.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Philadelphia Union II,efgfakk5g8sp1u42583pt632s,H. Bernstein,Midfielder,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Philadelphia Union II,9nx7nkivj9cfcr6ifhjujsbv8,A. Craig,Defender,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Philadelphia Union II,9j3va21w5i9ypf8qmt4g1vggk,E. Davis,Midfielder,77,2.0,66.0,,17.0,36.0,51.0,3.0,11.0,,31.0,3.0,6.0,,83.0,,29.0,,245.0,,,26.0,13.0,6.0,,55.0,31.0,,12.0,22.0,3.0,5.0,77.0,,3.0,237.0,3.0,3.0,176.0,122.0,195.0,10.0,3.0,240.0,302.0,,16.0,,22.0,44.0,2.0,3.0,11.0,20.0,14.0,33.0,6.0,13.0,31.0,84.0,107.0,,82.0,3.0,46.0,20.0,167.0,104.0,82.0,687.0,129.0,14.0,8.0,,38.0,347.0,105.0,142.0,17.0,66.0,,1.0,2056.0,249.0,3.0,18.0,2.0,,2.0,,120.0,11.0,5.0,9.0,1.0,,,,,,,,,,,1.0,2.0,3.0,25.0,5.0,2.0,,7.0,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Philadelphia Union II,8kuf67zeoswi5joj57rr7rl04,G. DeHart,Midfielder,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Philadelphia Union II,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,Forward,25,,22.0,,1.0,7.0,12.0,,1.0,,1.0,,,,16.0,,1.0,,52.0,2.0,,3.0,2.0,1.0,,5.0,3.0,,,1.0,1.0,1.0,14.0,,3.0,48.0,,,42.0,13.0,48.0,10.0,,48.0,87.0,,1.0,,1.0,9.0,,,,5.0,4.0,5.0,3.0,3.0,3.0,9.0,39.0,,31.0,,24.0,3.0,25.0,38.0,38.0,130.0,40.0,4.0,,,2.0,87.0,38.0,23.0,1.0,6.0,1.0,,261.0,56.0,,7.0,,,,,16.0,1.0,0.0,4.0,2.0,,,,,,,,,,,,2.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Philadelphia Union II,9pii3knag9qjpbpckfj97vuac,J. Evans,Goalkeeper,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
