liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Ground Duels lost,Shots Off Target (inc woodwork),Successful Dribbles,Total Fouls Conceded,Leftside Passes,Penalty Goals Conceded,Ground Duels won,Throw Ins to Opposition Player,Recoveries,Throw Ins to Own Player,Goals Conceded Outside Box,Total Passes,Clearances Off the Line,Touches,Aerial Duels lost,Shots On Target ( inc goals ),Unsuccessful Passes Own Half,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Duels,Total Touches In Opposition Box,Corners Won,Ground Duels,Unsuccessful Crosses open play,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Index,Duels won,Hit Woodwork,Yellow Cards,Successful Open Play Passes,Successful Passes Own Half,Successful Lay-offs,Successful Short Passes,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Duels lost,Successful Crosses & Corners,Successful Crosses open play,Total Shots,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Tackles,Unsuccessful Short Passes,Backward Passes,Forward Passes,Aerial Duels won,Appearances,Clean Sheets,Successful Passes Opposition Half,Unsuccessful Dribbles,Games Played,Total Clearances,Tackles Won,Tackles Lost,Aerial Duels,Open Play Passes,Key Passes (Attempt Assists),Unsuccessful Launches,Times Tackled,Successful Long Passes,Total Fouls Won,Rightside Passes,Successful Launches,PutThrough/Blocked Distribution,Interceptions,Blocks,Starts,Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Winning Goal,Corners Taken (incl short corners),Through balls,Substitute Off,Substitute On,Unsuccessful Corners into Box,Goals from Inside Box,Handballs conceded,Goals,Right Foot Goals,Blocked Shots,Overruns,Unsuccessful lay-offs,Home Goals,Away Goals,Successful Corners into Box,Last Player Tackle,Left Foot Goals,Offsides,Goals from Outside Box,Headed Goals,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Penalties Conceded,Attempts from Set Pieces,Red Cards - 2nd Yellow,Goal Kicks,GK Successful Distribution,Foul Won Penalty,Second Goal Assists,Saves Made from Outside Box,Saves Made,Penalties Faced,GK Unsuccessful Distribution,Punches,Catches,Goalkeeper Smother,Saves Made from Inside Box,Drops,Saves made - parried,Set Pieces Goals,Penalties Taken,Penalty Goals,Own Goal Scored,Saves made - caught,Saves from Penalty,Penalties Saved,Crosses not Claimed,Other Goals,Penalties Off Target
Mexico_Liga_MX,2023-2024,Club Puebla,12pbzh0runi0dsqcxh9u36jca,D. Aguilar,Midfielder,23,31.0,10.0,1.0,1.0,6.0,5.0,,3.0,1.0,4.0,8.0,1.0,58.0,,104.0,2.0,1.0,2.0,44.0,108.0,18.0,5.0,1.0,13.0,5.0,,5.0,10.0,6.0,,,42.0,19.0,1.0,42.0,2.0,1.0,12.0,5.0,,2.0,1.0,14.0,2.0,12.0,7.0,19.0,3.0,6.0,,30.0,2.0,6.0,2.0,,2.0,5.0,56.0,5.0,1.0,2.0,2.0,,27.0,,5.0,1.0,,,3.0,17.0,0.0,5.0,,,6.0,,,1.0,,,2.0,,,,,5.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Puebla,6ft3hk7jxnwnajm7zs6hwsst1,B. Angulo,Defender,26,322.0,98.0,6.0,67.0,15.0,60.0,5.0,118.0,18.0,103.0,119.0,3.0,809.0,1.0,1352.0,13.0,5.0,39.0,663.0,1695.0,255.0,30.0,9.0,216.0,30.0,27.0,46.0,10.0,144.0,,4.0,650.0,303.0,,626.0,31.0,10.0,111.0,12.0,8.0,11.0,30.0,146.0,32.0,115.0,105.0,310.0,26.0,19.0,2.0,372.0,36.0,19.0,18.0,21.0,11.0,39.0,793.0,18.0,9.0,68.0,37.0,19.0,334.0,2.0,38.0,20.0,2.0,19.0,8.0,153.0,0.0,14.0,1.0,2.0,,9.0,2.0,1.0,2.0,1.0,5.0,4.0,,1.0,1.0,2.0,,,,,1.0,,,6.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Puebla,ehj1pabo9ovixh46axxz0bglx,F. Arce,Midfielder,8,115.0,43.0,4.0,5.0,17.0,87.0,2.0,52.0,,74.0,3.0,,387.0,,557.0,5.0,4.0,24.0,298.0,1046.0,111.0,6.0,1.0,95.0,2.0,17.0,2.0,10.0,63.0,,5.0,287.0,153.0,1.0,272.0,27.0,18.0,48.0,2.0,2.0,8.0,17.0,89.0,37.0,62.0,42.0,147.0,11.0,14.0,3.0,147.0,3.0,14.0,15.0,23.0,14.0,16.0,375.0,2.0,10.0,9.0,26.0,10.0,111.0,4.0,26.0,22.0,5.0,10.0,8.0,67.0,0.0,,,1.0,4.0,,1.0,,2.0,2.0,3.0,,,0.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Puebla,3t9kuhh4ohrmfzxj6onjl6oh6,C. Baltazar,Midfielder,22,81.0,24.0,3.0,8.0,4.0,30.0,2.0,38.0,,40.0,3.0,1.0,202.0,,348.0,3.0,3.0,9.0,170.0,606.0,68.0,20.0,,62.0,5.0,11.0,8.0,10.0,41.0,1.0,1.0,166.0,76.0,2.0,166.0,3.0,5.0,27.0,5.0,2.0,6.0,12.0,32.0,12.0,29.0,66.0,39.0,3.0,15.0,,99.0,8.0,15.0,2.0,9.0,3.0,6.0,198.0,8.0,1.0,18.0,4.0,18.0,67.0,,11.0,3.0,1.0,7.0,1.0,31.0,0.0,6.0,1.0,6.0,8.0,3.0,1.0,,1.0,,8.0,1.0,,0.0,1.0,3.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Puebla,21f7hh7sala9wz8kqyc29vw0l,M. Barragán,Forward,28,118.0,53.0,20.0,4.0,18.0,53.0,3.0,22.0,,21.0,2.0,2.0,233.0,,398.0,28.0,11.0,11.0,176.0,984.0,130.0,49.0,3.0,75.0,2.0,13.0,2.0,10.0,49.0,,3.0,161.0,63.0,10.0,161.0,4.0,7.0,81.0,,,31.0,15.0,57.0,3.0,53.0,67.0,41.0,27.0,18.0,,113.0,9.0,18.0,8.0,1.0,2.0,55.0,218.0,10.0,1.0,34.0,15.0,15.0,72.0,,11.0,3.0,2.0,11.0,6.0,48.0,0.0,,1.0,10.0,7.0,,,2.0,,,6.0,,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Puebla,9ztu9gyad8dgq7f8wce6j1pzp,G. Carabajal,Midfielder,11,42.0,13.0,4.0,3.0,5.0,19.0,,13.0,,20.0,2.0,,93.0,,147.0,1.0,,3.0,72.0,179.0,28.0,2.0,1.0,26.0,2.0,5.0,7.0,10.0,14.0,,2.0,70.0,31.0,1.0,58.0,6.0,2.0,14.0,2.0,,4.0,5.0,21.0,6.0,15.0,11.0,26.0,1.0,7.0,,43.0,3.0,7.0,2.0,6.0,,2.0,90.0,,2.0,5.0,14.0,4.0,37.0,,2.0,,,,4.0,25.0,0.0,5.0,,,7.0,4.0,,,,,5.0,2.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Puebla,cdeomoi09osphftlezrqa7qol,L. Cavallini,Forward,9,71.0,29.0,7.0,2.0,12.0,24.0,,17.0,,16.0,,2.0,78.0,,177.0,26.0,4.0,,51.0,371.0,85.0,31.0,5.0,46.0,3.0,6.0,3.0,10.0,30.0,1.0,,45.0,15.0,1.0,47.0,1.0,2.0,55.0,1.0,1.0,11.0,8.0,27.0,5.0,26.0,24.0,9.0,13.0,12.0,,37.0,9.0,12.0,2.0,3.0,2.0,39.0,72.0,7.0,,18.0,4.0,11.0,21.0,,7.0,,,2.0,6.0,30.0,0.0,,,1.0,10.0,,1.0,1.0,1.0,,3.0,2.0,3.0,1.0,0.0,,,1.0,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Mexico_Liga_MX,2023-2024,Club Puebla,ev3y77sf3a39805ri26547g0l,Gustavo Ferrareis,Forward,2,233.0,67.0,7.0,7.0,22.0,187.0,4.0,60.0,30.0,113.0,94.0,2.0,623.0,,1022.0,13.0,4.0,52.0,505.0,1478.0,154.0,10.0,7.0,127.0,32.0,22.0,32.0,10.0,74.0,,5.0,490.0,250.0,1.0,467.0,50.0,12.0,80.0,16.0,16.0,11.0,24.0,118.0,33.0,68.0,120.0,261.0,14.0,18.0,2.0,271.0,11.0,18.0,34.0,19.0,14.0,27.0,606.0,14.0,22.0,28.0,38.0,20.0,55.0,7.0,24.0,16.0,2.0,17.0,13.0,98.0,0.0,,,6.0,1.0,,,2.0,,,4.0,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Puebla,9a1doja0m3boh2ulxbkr8euad,M. Fraga,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Puebla,d7i99kko5b6rcy5u3q0zuyt7u,E. García,Forward,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
