root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Haiti,Haiti,ecaofku4htx8if4kk2teq1rrp,R. Adé,Midfielder,4,1.0,17.0,10.0,2.0,,,3.0,1.0,101.0,1.0,3.0,,5.0,8.0,1.0,123.0,,11.0,50.0,2.0,2.0,103.0,175.0,27.0,4.0,2.0,13.0,14.0,12.0,270.0,6.0,,4.0,9.0,138.0,6.0,3.0,46.0,,7.0,3.0,1.0,143.0,128.0,5.0,15.0,2.0,1.0,2.0,4.0,35.0,7.0,1.0,0.0,1.0,1.0,25.0,1.0,,1.0,,,13.0,,,,,,1.0,3.0,,,,,1.0,,,,,,,2.0,,,,,,,,1.0,,,1.0,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Haiti,Haiti,6c4j48upih9edutxqf7fopadx,B. Alcéus,Midfielder,21,,6.0,10.0,2.0,,,1.0,2.0,20.0,,5.0,,2.0,2.0,,29.0,,3.0,9.0,,4.0,29.0,54.0,12.0,10.0,,12.0,5.0,7.0,90.0,10.0,,1.0,12.0,33.0,1.0,1.0,5.0,,2.0,1.0,,36.0,32.0,1.0,4.0,,,,,15.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Haiti,Haiti,5y720qmabg25g9wbmeqlh2a51,C. Antoine,Forward,7,5.0,39.0,10.0,6.0,,,3.0,4.0,20.0,1.0,2.0,2.0,13.0,,11.0,41.0,,16.0,14.0,2.0,1.0,41.0,104.0,25.0,6.0,2.0,24.0,4.0,16.0,270.0,9.0,6.0,5.0,19.0,61.0,6.0,3.0,21.0,,20.0,3.0,3.0,64.0,44.0,5.0,20.0,2.0,,3.0,5.0,13.0,15.0,4.0,0.0,1.0,0.0,3.0,1.0,,1.0,,1.0,2.0,3.0,,,1.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Haiti,Haiti,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,Defender,2,,29.0,10.0,2.0,,,3.0,2.0,108.0,3.0,2.0,,6.0,9.0,4.0,141.0,,18.0,61.0,2.0,1.0,134.0,217.0,42.0,3.0,5.0,17.0,22.0,23.0,270.0,5.0,2.0,7.0,9.0,163.0,6.0,3.0,73.0,1.0,13.0,3.0,,171.0,149.0,5.0,22.0,6.0,,2.0,8.0,14.0,12.0,2.0,0.0,0.0,0.0,15.0,1.0,,1.0,,1.0,4.0,,,,,,,9.0,3.0,,1.0,3.0,,2.0,12.0,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Haiti,Haiti,32j84vpf75baas096m6dnurmy,B. Bissainthe,Midfielder,13,3.0,5.0,10.0,1.0,,,2.0,,29.0,1.0,3.0,1.0,,1.0,1.0,51.0,1.0,2.0,13.0,,2.0,48.0,68.0,22.0,3.0,3.0,5.0,2.0,10.0,91.0,5.0,,2.0,3.0,55.0,1.0,1.0,20.0,,3.0,2.0,2.0,55.0,51.0,1.0,4.0,,,2.0,2.0,12.0,,1.0,0.0,0.0,0.0,3.0,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Haiti,Haiti,73uj84zylf96tprjejckru221,A. Christian,Defender,22,1.0,26.0,10.0,3.0,,,3.0,2.0,48.0,1.0,1.0,,7.0,6.0,4.0,70.0,1.0,13.0,34.0,2.0,1.0,69.0,124.0,28.0,3.0,2.0,11.0,9.0,12.0,190.0,3.0,4.0,3.0,10.0,81.0,5.0,2.0,2.0,2.0,5.0,3.0,1.0,85.0,74.0,4.0,11.0,1.0,1.0,,1.0,37.0,8.0,3.0,0.0,0.0,0.0,5.0,1.0,,,,2.0,,1.0,,2.0,,,,1.0,5.0,,2.0,5.0,,2.0,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Haiti,Haiti,7zmd1o48tj6v6y5onp8eyg416,D. Clerveaux,Midfielder,15,,22.0,10.0,3.0,1.0,,3.0,3.0,37.0,3.0,5.0,,12.0,,,58.0,1.0,9.0,10.0,2.0,4.0,59.0,96.0,23.0,7.0,4.0,20.0,5.0,17.0,180.0,7.0,6.0,,19.0,67.0,5.0,2.0,24.0,1.0,9.0,3.0,,69.0,60.0,4.0,9.0,1.0,,,1.0,18.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Haiti,Haiti,2rsduabh7r8i29f9i6znwbfu1,R. Damus,Forward,18,4.0,11.0,10.0,2.0,,,3.0,2.0,7.0,,2.0,3.0,8.0,,10.0,8.0,2.0,4.0,1.0,2.0,2.0,12.0,38.0,5.0,9.0,,21.0,1.0,6.0,138.0,10.0,4.0,,17.0,12.0,3.0,1.0,4.0,1.0,4.0,3.0,1.0,16.0,12.0,3.0,4.0,3.0,,1.0,4.0,5.0,11.0,,0.0,0.0,0.0,,6.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Haiti,Haiti,e5ijexrsv8b3at2koyyf3px0q,F. Dulysse,Defender,3,,7.0,10.0,1.0,,,1.0,,30.0,,,,1.0,5.0,1.0,34.0,,5.0,18.0,1.0,,31.0,48.0,4.0,,,3.0,2.0,4.0,78.0,1.0,,2.0,1.0,41.0,3.0,1.0,6.0,,2.0,1.0,,41.0,34.0,2.0,7.0,1.0,,1.0,2.0,13.0,2.0,,0.0,0.0,0.0,3.0,,,,,,3.0,,,,,,,3.0,,,,,,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Haiti,Haiti,2uis9d0h87arn5ew3bg1si40l,D. Etienne,Midfielder,10,6.0,49.0,10.0,2.0,,,3.0,2.0,34.0,1.0,1.0,4.0,15.0,4.0,13.0,85.0,,26.0,39.0,2.0,1.0,79.0,173.0,57.0,14.0,2.0,29.0,8.0,27.0,270.0,14.0,12.0,3.0,29.0,103.0,6.0,3.0,15.0,4.0,15.0,3.0,2.0,110.0,91.0,5.0,19.0,,1.0,,,29.0,15.0,5.0,0.0,0.0,0.0,12.0,7.0,,,2.0,,,6.0,,2.0,,2.0,,1.0,6.0,,,10.0,,,2.0,,,,,,,,,,,,,,,,2.0,5.0,,,3.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
