liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Bavarian United FC,9aufe6v01zxtz99zeyasy778q,B. Andryk,Forward,19,90.0,19.0,9.0,10.0,15.0,8.0,3.0,21.0,,,17.0,1.0,3.0,3.0,6.0,5.0,1.0,,44.0,1.0,8.0,3.0,10.0,11.0,,2.0,1.0,4.0,6.0,16.0,18.0,6.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,,,1.0,5.0,1.0,,1.0,1.0,3.0,3.0,4.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Bavarian United FC,fn56d967dkm8ozyipbr8fvqi,L. Andryk,Midfielder,7,90.0,25.0,7.0,12.0,25.0,8.0,6.0,28.0,,,19.0,1.0,8.0,5.0,12.0,4.0,1.0,,65.0,1.0,15.0,9.0,10.0,19.0,2.0,2.0,1.0,8.0,7.0,18.0,20.0,10.0,3.0,4.0,3.0,,,2.0,2.0,4.0,2.0,1.0,,2.0,7.0,9.0,1.0,,2.0,1.0,4.0,4.0,7.0,,,,,,2.0,,,,4.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Bavarian United FC,81lrh22dc7fo2m0ijyekh0z1m,B. Dietz,Defender,6,90.0,52.0,7.0,23.0,11.0,24.0,7.0,53.0,,3.0,44.0,1.0,7.0,13.0,7.0,3.0,1.0,1.0,68.0,1.0,9.0,15.0,10.0,10.0,1.0,2.0,1.0,5.0,18.0,45.0,46.0,5.0,2.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,5.0,2.0,,1.0,,1.0,1.0,4.0,,,1.0,4.0,,1.0,,,,,,3.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Bavarian United FC,3hi8yy3ugv3rj1alelmdogn2t,T. Dombrowski,Midfielder,5,85.0,32.0,3.0,17.0,10.0,10.0,5.0,34.0,1.0,,27.0,1.0,7.0,6.0,7.0,3.0,1.0,1.0,44.0,1.0,4.0,14.0,10.0,5.0,,2.0,1.0,,11.0,25.0,27.0,,1.0,,,,,2.0,,,,,,,,5.0,,,1.0,,1.0,1.0,4.0,,,1.0,1.0,,1.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Bavarian United FC,5f2yd4m38l5pucvxx5urncnh1,L. Goodnetter,Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Bavarian United FC,1ajgu5aff48pvosz5n21fzzoq,D. Herrera,Forward,12,5.0,3.0,,1.0,3.0,,2.0,3.0,,1.0,1.0,,2.0,1.0,2.0,,,,6.0,1.0,1.0,1.0,10.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Bavarian United FC,7pgcwc09v1z56jdi57sck6r1m,B. Kraussel,Forward,10,60.0,16.0,8.0,10.0,7.0,4.0,2.0,16.0,1.0,,13.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,26.0,1.0,3.0,4.0,10.0,5.0,1.0,2.0,1.0,,1.0,14.0,14.0,,,1.0,,,,,,1.0,,,,,,5.0,1.0,,2.0,,2.0,2.0,3.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Bavarian United FC,8qei3c00h3aw69zqe7ripts5x,S. Lorenz,Midfielder,8,79.0,31.0,12.0,18.0,13.0,6.0,6.0,31.0,1.0,2.0,21.0,1.0,8.0,2.0,10.0,6.0,1.0,,51.0,1.0,7.0,11.0,10.0,11.0,,2.0,1.0,3.0,6.0,23.0,23.0,5.0,2.0,,1.0,,1.0,2.0,1.0,,2.0,,1.0,,2.0,6.0,2.0,,2.0,,2.0,4.0,4.0,,,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Bavarian United FC,86479cmnts3jd3zhid1obs1nu,N. Marshall,Defender,11,90.0,28.0,2.0,6.0,10.0,15.0,6.0,30.0,,,20.0,1.0,9.0,1.0,5.0,3.0,1.0,4.0,39.0,1.0,2.0,16.0,10.0,9.0,3.0,2.0,1.0,1.0,11.0,19.0,21.0,3.0,2.0,,,,,3.0,,,,,,,1.0,6.0,1.0,,5.0,,,7.0,1.0,,,,1.0,,,,,,,,,1.0,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Bavarian United FC,3dyned2cce5gkr4lvxd6qsp9l,A. Masbruch,Defender,13,90.0,49.0,,14.0,9.0,28.0,5.0,50.0,,1.0,40.0,1.0,8.0,10.0,6.0,7.0,1.0,2.0,61.0,1.0,4.0,35.0,10.0,6.0,4.0,2.0,1.0,1.0,5.0,41.0,42.0,1.0,3.0,,,,,3.0,,,,,,,,5.0,2.0,,2.0,,,2.0,3.0,,,,2.0,,,,,,1.0,,2.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
