liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Ground Duels lost,Shots Off Target (inc woodwork),Successful Dribbles,Total Fouls Conceded,Leftside Passes,Penalty Goals Conceded,Ground Duels won,Throw Ins to Opposition Player,Recoveries,Throw Ins to Own Player,Goals Conceded Outside Box,Total Passes,Clearances Off the Line,Touches,Aerial Duels lost,Shots On Target ( inc goals ),Unsuccessful Passes Own Half,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Duels,Total Touches In Opposition Box,Corners Won,Ground Duels,Unsuccessful Crosses open play,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Index,Duels won,Hit Woodwork,Yellow Cards,Successful Open Play Passes,Successful Passes Own Half,Successful Lay-offs,Successful Short Passes,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Duels lost,Successful Crosses & Corners,Successful Crosses open play,Total Shots,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Tackles,Unsuccessful Short Passes,Backward Passes,Forward Passes,Aerial Duels won,Appearances,Clean Sheets,Successful Passes Opposition Half,Unsuccessful Dribbles,Games Played,Total Clearances,Tackles Won,Tackles Lost,Aerial Duels,Open Play Passes,Key Passes (Attempt Assists),Unsuccessful Launches,Times Tackled,Successful Long Passes,Total Fouls Won,Rightside Passes,Successful Launches,PutThrough/Blocked Distribution,Interceptions,Blocks,Starts,Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Winning Goal,Corners Taken (incl short corners),Through balls,Substitute Off,Substitute On,Unsuccessful Corners into Box,Goals from Inside Box,Handballs conceded,Goals,Right Foot Goals,Blocked Shots,Overruns,Unsuccessful lay-offs,Home Goals,Away Goals,Successful Corners into Box,Last Player Tackle,Left Foot Goals,Offsides,Goals from Outside Box,Headed Goals,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Penalties Conceded,Attempts from Set Pieces,Red Cards - 2nd Yellow,Goal Kicks,GK Successful Distribution,Foul Won Penalty,Second Goal Assists,Saves Made from Outside Box,Saves Made,Penalties Faced,GK Unsuccessful Distribution,Punches,Catches,Goalkeeper Smother,Saves Made from Inside Box,Drops,Saves made - parried,Set Pieces Goals,Penalties Taken,Penalty Goals,Own Goal Scored,Saves made - caught,Saves from Penalty,Penalties Saved,Crosses not Claimed,Other Goals,Penalties Off Target
Mexico_Liga_MX,2023-2024,CF Pachuca,83ifjcbrq6y33g8qdmi6jwiui,B. González,Defender,8,49.0,17.0,,5.0,4.0,10.0,1.0,13.0,,12.0,2.0,1.0,98.0,,176.0,3.0,7.0,3.0,82.0,358.0,41.0,12.0,2.0,30.0,8.0,5.0,9.0,10.0,21.0,1.0,1.0,80.0,32.0,3.0,79.0,2.0,7.0,20.0,3.0,2.0,7.0,6.0,16.0,5.0,14.0,31.0,28.0,8.0,7.0,,53.0,7.0,7.0,2.0,3.0,2.0,11.0,96.0,5.0,1.0,11.0,3.0,4.0,29.0,1.0,9.0,2.0,,5.0,1.0,22.0,0.0,3.0,,5.0,2.0,1.0,2.0,1.0,3.0,,2.0,2.0,,3.0,0.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,1ibfjtvd76ihj3gl6b53vtwr8,O. González,Midfielder,0,32.0,13.0,1.0,3.0,3.0,22.0,1.0,5.0,,10.0,1.0,1.0,61.0,,95.0,4.0,,3.0,44.0,141.0,23.0,10.0,,18.0,1.0,2.0,1.0,10.0,6.0,,1.0,44.0,7.0,,43.0,1.0,3.0,17.0,1.0,1.0,1.0,3.0,17.0,1.0,16.0,18.0,12.0,1.0,5.0,,38.0,2.0,5.0,,,1.0,5.0,61.0,3.0,1.0,9.0,1.0,1.0,9.0,,5.0,1.0,,,1.0,15.0,0.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,11k6v0xq6o4d72q42cmz4blnu,I. Hernández,Forward,9,62.0,15.0,4.0,,5.0,28.0,,6.0,,15.0,2.0,1.0,105.0,,182.0,35.0,10.0,5.0,67.0,396.0,82.0,24.0,1.0,21.0,,5.0,,10.0,32.0,,1.0,63.0,25.0,4.0,64.0,2.0,5.0,50.0,,,14.0,6.0,38.0,3.0,36.0,17.0,34.0,26.0,14.0,,42.0,4.0,14.0,10.0,2.0,1.0,61.0,101.0,5.0,1.0,6.0,3.0,3.0,26.0,,7.0,,,2.0,4.0,33.0,2.0,,,2.0,12.0,,1.0,,2.0,2.0,4.0,,2.0,2.0,0.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,5ib2tjos6cs87z3g2w7x9pr3e,J. Hernández,Forward,28,109.0,42.0,4.0,10.0,8.0,45.0,1.0,32.0,,29.0,3.0,,200.0,,365.0,9.0,4.0,7.0,165.0,532.0,87.0,34.0,3.0,74.0,8.0,13.0,14.0,10.0,36.0,,,153.0,49.0,6.0,158.0,5.0,13.0,51.0,7.0,3.0,8.0,13.0,35.0,7.0,30.0,53.0,47.0,4.0,10.0,1.0,123.0,7.0,10.0,3.0,4.0,3.0,13.0,187.0,15.0,1.0,30.0,7.0,15.0,55.0,,21.0,1.0,,6.0,3.0,42.0,1.0,19.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,bfrfxvdj18j76usvaz3800pre,M. Hinestroza,Midfielder,18,131.0,56.0,9.0,27.0,9.0,63.0,1.0,52.0,,44.0,1.0,1.0,222.0,,432.0,9.0,5.0,11.0,182.0,697.0,120.0,27.0,4.0,108.0,15.0,7.0,18.0,10.0,55.0,,1.0,180.0,65.0,4.0,178.0,4.0,10.0,65.0,3.0,1.0,14.0,8.0,40.0,9.0,36.0,84.0,35.0,3.0,13.0,,120.0,21.0,13.0,2.0,6.0,3.0,12.0,220.0,14.0,1.0,41.0,4.0,16.0,40.0,1.0,14.0,3.0,,9.0,4.0,47.0,0.0,7.0,,9.0,4.0,3.0,1.0,2.0,1.0,,5.0,2.0,3.0,1.0,0.0,2.0,,1.0,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,Forward,11,66.0,38.0,3.0,13.0,11.0,6.0,,25.0,,16.0,2.0,1.0,137.0,,237.0,1.0,1.0,7.0,115.0,326.0,64.0,15.0,7.0,63.0,7.0,4.0,15.0,10.0,25.0,,1.0,112.0,45.0,1.0,101.0,5.0,4.0,39.0,6.0,5.0,4.0,5.0,22.0,10.0,17.0,37.0,22.0,,7.0,,76.0,10.0,7.0,,7.0,3.0,1.0,134.0,4.0,1.0,19.0,14.0,2.0,72.0,2.0,7.0,1.0,,3.0,8.0,30.0,1.0,9.0,,3.0,4.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,,0.0,1.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,cn8jcpuxqpup7q3z28f994i96,I. Luna,Forward,15,16.0,5.0,1.0,,,22.0,,4.0,,3.0,2.0,,52.0,,76.0,3.0,1.0,1.0,46.0,109.0,13.0,1.0,,9.0,1.0,1.0,1.0,10.0,5.0,,,44.0,17.0,,39.0,1.0,,8.0,,,2.0,1.0,6.0,4.0,5.0,10.0,10.0,1.0,2.0,,29.0,1.0,2.0,1.0,2.0,2.0,4.0,50.0,1.0,,3.0,7.0,,10.0,,1.0,1.0,,2.0,,6.0,0.0,,,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,fbxl6ozy6n8o2cc4zxn4qg9h,J. López,Midfielder,19,52.0,13.0,5.0,4.0,2.0,36.0,1.0,11.0,,11.0,1.0,,126.0,,196.0,1.0,3.0,1.0,100.0,259.0,26.0,9.0,3.0,24.0,1.0,4.0,8.0,10.0,12.0,,,93.0,17.0,2.0,99.0,2.0,1.0,14.0,9.0,2.0,8.0,4.0,26.0,4.0,24.0,23.0,34.0,1.0,8.0,,92.0,2.0,8.0,1.0,2.0,2.0,2.0,119.0,11.0,1.0,8.0,1.0,3.0,33.0,,7.0,,,1.0,2.0,33.0,0.0,12.0,1.0,1.0,7.0,5.0,,,,,3.0,1.0,,,,6.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,35vhzve3wegmgcabam1s0d0yc,R. López,Defender,185,21.0,3.0,,3.0,,7.0,,6.0,1.0,7.0,3.0,,30.0,,52.0,,,4.0,18.0,72.0,10.0,,1.0,9.0,4.0,2.0,4.0,10.0,7.0,,,18.0,9.0,,17.0,5.0,2.0,3.0,,,,2.0,12.0,3.0,7.0,7.0,16.0,1.0,2.0,,9.0,1.0,2.0,,2.0,1.0,1.0,30.0,,3.0,3.0,1.0,,,,6.0,,,1.0,,12.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,c1mmpsjscdgmt8a1nszvsfbze,J. Marchand,Midfielder,26,19.0,13.0,,2.0,8.0,18.0,,9.0,,15.0,,,95.0,,128.0,2.0,,,80.0,196.0,29.0,1.0,,22.0,,4.0,,10.0,14.0,,,73.0,47.0,,75.0,5.0,5.0,15.0,,,,4.0,15.0,5.0,10.0,17.0,33.0,5.0,6.0,,33.0,1.0,6.0,2.0,5.0,,7.0,88.0,2.0,1.0,3.0,5.0,2.0,27.0,,6.0,3.0,1.0,2.0,6.0,15.0,0.0,,,2.0,4.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,gx7r1nuz6dbek080a49drxbe,P. Martínez,Defender,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,3z4gn6907rw3pzj7c7nj865n8,E. Montiel,Midfielder,28,101.0,51.0,3.0,15.0,6.0,123.0,1.0,42.0,,82.0,4.0,1.0,446.0,,611.0,16.0,2.0,16.0,401.0,899.0,120.0,5.0,2.0,93.0,4.0,17.0,5.0,10.0,53.0,,1.0,397.0,138.0,4.0,349.0,9.0,2.0,67.0,2.0,1.0,5.0,18.0,45.0,17.0,36.0,57.0,102.0,11.0,11.0,1.0,265.0,8.0,11.0,5.0,12.0,5.0,27.0,442.0,8.0,1.0,28.0,52.0,10.0,164.0,,12.0,8.0,3.0,10.0,4.0,34.0,0.0,4.0,1.0,3.0,1.0,1.0,,,,,4.0,4.0,,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,bwt9uej9k7ad5acandyvr7iwa,C. Moreno,Goalkeeper,25,168.0,3.0,,,1.0,39.0,3.0,3.0,,115.0,,2.0,357.0,,482.0,,,33.0,193.0,1260.0,9.0,,,6.0,,19.0,,10.0,6.0,,3.0,86.0,117.0,,87.0,161.0,,3.0,,,,21.0,164.0,1.0,3.0,,294.0,3.0,14.0,4.0,76.0,1.0,14.0,9.0,1.0,,3.0,144.0,1.0,33.0,1.0,106.0,3.0,24.0,15.0,,1.0,,14.0,1.0,131.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,145.0,123.0,,,29.0,56.0,3.0,68.0,6.0,4.0,1.0,27.0,2.0,17.0,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,8b9lvuqf5ltpcy1gqw7ps3z6d,C. Ortiz,Midfielder,0,79.0,44.0,3.0,2.0,22.0,93.0,2.0,34.0,1.0,61.0,1.0,1.0,378.0,,487.0,13.0,,20.0,315.0,689.0,101.0,6.0,2.0,78.0,1.0,6.0,1.0,10.0,44.0,,3.0,305.0,158.0,,299.0,20.0,3.0,57.0,,,3.0,7.0,63.0,26.0,43.0,44.0,120.0,10.0,14.0,1.0,157.0,1.0,14.0,9.0,11.0,15.0,23.0,368.0,3.0,11.0,7.0,16.0,6.0,121.0,,8.0,17.0,3.0,9.0,12.0,44.0,0.0,,,7.0,5.0,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,c5crb5q0xpdx8m1yy1yd5c962,F. Ovelar,Forward,0,8.0,7.0,,2.0,,5.0,,3.0,,5.0,,,14.0,,23.0,1.0,,,12.0,32.0,11.0,,,10.0,,1.0,,10.0,3.0,,,11.0,2.0,,10.0,1.0,,8.0,,,,1.0,2.0,,1.0,3.0,4.0,,2.0,,10.0,5.0,2.0,,,,1.0,13.0,,,6.0,2.0,1.0,2.0,,,,,,,2.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,6je1rx6yuidsp1oskju5tby3u,P. Pedraza,Midfielder,5,41.0,29.0,1.0,2.0,10.0,50.0,1.0,29.0,,38.0,,1.0,247.0,,330.0,8.0,,5.0,218.0,469.0,70.0,3.0,,58.0,1.0,7.0,1.0,10.0,33.0,,1.0,213.0,94.0,2.0,211.0,6.0,10.0,37.0,,,1.0,8.0,29.0,22.0,23.0,39.0,79.0,4.0,9.0,1.0,124.0,2.0,9.0,1.0,13.0,9.0,12.0,241.0,4.0,4.0,5.0,7.0,5.0,79.0,,14.0,11.0,1.0,4.0,4.0,25.0,0.0,,1.0,3.0,5.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,7oyq0ips5r4tolqm3zhjd908a,C. Rodas,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,3ivxcwg5mrbcs14rkin1rbjf8,E. Rodríguez,Forward,7,316.0,68.0,4.0,20.0,25.0,31.0,3.0,75.0,24.0,132.0,139.0,2.0,582.0,,1085.0,19.0,4.0,73.0,409.0,1505.0,187.0,25.0,19.0,143.0,26.0,23.0,41.0,10.0,100.0,1.0,5.0,392.0,164.0,,385.0,60.0,22.0,87.0,14.0,9.0,8.0,25.0,173.0,39.0,113.0,66.0,276.0,25.0,17.0,4.0,259.0,21.0,17.0,35.0,30.0,9.0,44.0,563.0,27.0,38.0,38.0,24.0,16.0,209.0,4.0,63.0,21.0,1.0,17.0,12.0,141.0,0.0,16.0,2.0,2.0,,10.0,,4.0,,,1.0,6.0,,,,4.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,1tvahhuutqgqeqgox3sm2wd79,L. Rodríguez,Defender,24,216.0,50.0,3.0,13.0,16.0,255.0,4.0,59.0,26.0,105.0,120.0,5.0,646.0,1.0,1037.0,6.0,,41.0,520.0,1409.0,128.0,10.0,6.0,109.0,25.0,27.0,25.0,10.0,72.0,,5.0,505.0,261.0,,484.0,57.0,9.0,56.0,9.0,9.0,3.0,32.0,126.0,30.0,69.0,81.0,270.0,13.0,16.0,,268.0,12.0,16.0,30.0,20.0,10.0,19.0,629.0,16.0,27.0,18.0,36.0,16.0,40.0,3.0,33.0,24.0,8.0,16.0,8.0,110.0,0.0,,,1.0,,,,1.0,,,4.0,3.0,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,ak1647012heka69wr46ctva7e,G. Sánchez,Defender,0,11.0,2.0,,,,,1.0,1.0,1.0,4.0,4.0,,19.0,,39.0,1.0,,1.0,16.0,64.0,6.0,,,3.0,1.0,5.0,1.0,10.0,3.0,,,16.0,7.0,,13.0,,,3.0,,,,5.0,3.0,1.0,3.0,4.0,9.0,2.0,1.0,,9.0,,1.0,2.0,1.0,,3.0,19.0,,,2.0,3.0,,6.0,,,2.0,1.0,1.0,,3.0,0.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Pachuca,54kcu71vtiz8xlkke60k394a1,É. Sánchez,Forward,10,200.0,57.0,10.0,18.0,19.0,144.0,3.0,75.0,,110.0,,2.0,701.0,,939.0,14.0,11.0,29.0,557.0,1154.0,156.0,13.0,4.0,132.0,4.0,18.0,5.0,10.0,85.0,,4.0,518.0,172.0,5.0,507.0,31.0,15.0,71.0,3.0,1.0,21.0,20.0,144.0,26.0,113.0,78.0,279.0,10.0,14.0,1.0,388.0,11.0,14.0,16.0,16.0,10.0,24.0,660.0,25.0,16.0,22.0,50.0,32.0,200.0,3.0,30.0,15.0,5.0,13.0,9.0,120.0,1.0,6.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,,,0.0,4.0,1.0,,3.0,,2.0,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
