liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Huntsville City FC,1yhtzq33ssznnl1pkg6fjz26t,B. Acosta,Midfielder,24,,47.0,1.0,44.0,8.0,13.0,1.0,,59.0,2.0,1.0,3.0,24.0,1.0,1.0,2.0,46.0,10.0,1.0,1.0,1.0,,3.0,,,,,,3.0,15.0,38.0,,,4.0,,3.0,22.0,1.0,,1.0,,43.0,17.0,1.0,2.0,59.0,5.0,0.0,,,,6.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,3.0,3.0,2.0,,1.0,1.0,,,,,2.0,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,8.0,,,,,,
USA_MLS_Next_Pro,2025,Huntsville City FC,d57h8ychz43pjnx9zkp72wys4,G. Alonso,Defender,44,5.0,230.0,9.0,197.0,73.0,19.0,2.0,,532.0,20.0,6.0,12.0,115.0,5.0,13.0,27.0,226.0,10.0,8.0,24.0,8.0,5.0,54.0,,7.0,6.0,,45.0,44.0,90.0,193.0,12.0,8.0,12.0,7.0,33.0,84.0,8.0,5.0,7.0,,193.0,64.0,26.0,28.0,369.0,36.0,0.0,1.0,1.0,,4.0,,,,,,,10.0,,1.0,2.0,,1.0,,1.0,,,2.0,,2.0,3.0,,2.0,5.0,,6.0,,12.0,8.0,5.0,57.0,,9.0,,2.0,,9.0,,3.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,66.0,32.0,41.0,,,,,,
USA_MLS_Next_Pro,2025,Huntsville City FC,5q3wmyaaifu0i6yqbxmbr5ses,P. Amarh,Midfielder,4,,5.0,,5.0,,3.0,,,6.0,,,,,,1.0,,5.0,10.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,5.0,,,1.0,,,5.0,1.0,,,,5.0,,1.0,,7.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_MLS_Next_Pro,2025,Huntsville City FC,d9cioqeofh2tfg3171r5nlb10,C. Applewhite,Defender,33,7.0,689.0,11.0,634.0,68.0,331.0,4.0,1.0,812.0,16.0,3.0,,173.0,4.0,7.0,33.0,663.0,10.0,4.0,9.0,10.0,1.0,67.0,4.0,37.0,2.0,13.0,1.0,25.0,121.0,592.0,,,34.0,8.0,55.0,461.0,10.0,8.0,10.0,2.0,609.0,208.0,36.0,31.0,788.0,35.0,0.0,1.0,,,42.0,,,,,,,42.0,,5.0,27.0,7.0,2.0,,,1.0,,1.0,7.0,2.0,1.0,,2.0,3.0,,22.0,,4.0,15.0,3.0,29.0,,20.0,,,,8.0,,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,6.0,87.0,,,,,,
USA_MLS_Next_Pro,2025,Huntsville City FC,es77zuezg8qvczh819uj6c844,D. Barker John,Midfielder,15,13.0,394.0,17.0,332.0,210.0,141.0,12.0,1.0,1352.0,97.0,69.0,15.0,224.0,13.0,35.0,56.0,388.0,10.0,28.0,110.0,26.0,43.0,225.0,31.0,12.0,32.0,,4.0,207.0,25.0,312.0,14.0,,54.0,79.0,62.0,111.0,26.0,17.0,14.0,14.0,326.0,78.0,115.0,110.0,765.0,65.0,0.0,19.0,8.0,4.0,20.0,4.0,,3.0,5.0,,,18.0,1.0,,5.0,,1.0,,17.0,4.0,,5.0,,43.0,8.0,1.0,11.0,7.0,2.0,6.0,3.0,21.0,13.0,10.0,150.0,1.0,12.0,3.0,3.0,1.0,10.0,,1.0,17.0,,3.0,12.0,2.0,1.0,4.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,231.0,106.0,109.0,4.0,3.0,1.0,,,
USA_MLS_Next_Pro,2025,Huntsville City FC,bkcpwj3e2cjug5f8vdvl25fys,Z. Barrett,Defender,28,23.0,2103.0,12.0,1921.0,213.0,460.0,5.0,1.0,2313.0,34.0,11.0,1.0,622.0,1.0,20.0,87.0,2009.0,10.0,11.0,41.0,27.0,10.0,189.0,13.0,135.0,11.0,13.0,8.0,75.0,759.0,1797.0,1.0,1.0,116.0,29.0,182.0,1299.0,27.0,28.0,26.0,4.0,1829.0,807.0,119.0,70.0,2427.0,125.0,0.0,1.0,1.0,1.0,124.0,1.0,,1.0,2.0,,1.0,114.0,,15.0,78.0,44.0,8.0,1.0,,5.0,,4.0,44.0,2.0,12.0,,4.0,9.0,,95.0,1.0,15.0,36.0,10.0,77.0,,58.0,,,1.0,37.0,,49.0,9.0,,,1.0,1.0,0.0,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,351.0,30.0,174.0,4.0,2.0,1.0,,,
USA_MLS_Next_Pro,2025,Huntsville City FC,cmhy0az0gk3ws8g6f6a6qk0oa,B. Boneau,Midfielder,13,1.0,79.0,2.0,72.0,18.0,18.0,2.0,,198.0,8.0,2.0,4.0,49.0,2.0,8.0,6.0,76.0,10.0,5.0,13.0,6.0,1.0,22.0,3.0,4.0,5.0,,3.0,21.0,25.0,69.0,4.0,,7.0,8.0,7.0,24.0,6.0,2.0,2.0,3.0,69.0,20.0,14.0,8.0,121.0,9.0,0.0,4.0,,,3.0,,,,,,,1.0,,1.0,1.0,,,,3.0,1.0,,,,1.0,3.0,,1.0,3.0,,1.0,,6.0,,3.0,16.0,,2.0,,1.0,,1.0,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,3.0,9.0,,,,,,
USA_MLS_Next_Pro,2025,Huntsville City FC,3007iihmvmlzgpgtxri3v3hg4,B. Bowen,Defender,2,23.0,1236.0,26.0,1091.0,244.0,446.0,7.0,1.0,1966.0,109.0,42.0,20.0,583.0,3.0,65.0,105.0,1196.0,10.0,45.0,102.0,24.0,14.0,265.0,24.0,40.0,23.0,11.0,165.0,211.0,95.0,1052.0,18.0,4.0,109.0,71.0,145.0,520.0,24.0,27.0,22.0,14.0,1054.0,380.0,131.0,134.0,1783.0,125.0,3.0,18.0,2.0,,39.0,1.0,2.0,1.0,1.0,,1.0,54.0,,6.0,29.0,,5.0,,17.0,4.0,1.0,3.0,,18.0,26.0,4.0,10.0,20.0,1.0,40.0,1.0,29.0,25.0,17.0,315.0,1.0,40.0,,12.0,,26.0,,9.0,10.0,1.0,11.0,2.0,1.0,0.0,,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,2.0,,,293.0,18.0,157.0,3.0,3.0,1.0,,,
USA_MLS_Next_Pro,2025,Huntsville City FC,astn4ytzoaav30ifi17s4dn8,A. Carleton,Midfielder,30,19.0,884.0,10.0,745.0,310.0,161.0,7.0,1.0,1902.0,77.0,56.0,68.0,574.0,7.0,25.0,104.0,837.0,10.0,16.0,96.0,25.0,34.0,195.0,39.0,9.0,39.0,,12.0,173.0,193.0,716.0,14.0,1.0,49.0,70.0,139.0,200.0,25.0,24.0,21.0,28.0,705.0,244.0,106.0,89.0,1303.0,183.0,2.0,16.0,6.0,10.0,29.0,6.0,47.0,12.0,6.0,,1.0,22.0,1.0,,10.0,,4.0,,31.0,5.0,2.0,4.0,,28.0,49.0,86.0,14.0,9.0,3.0,35.0,10.0,31.0,12.0,13.0,286.0,,24.0,11.0,29.0,10.0,4.0,1.0,6.0,11.0,20.0,4.0,4.0,9.0,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,282.0,164.0,137.0,13.0,2.0,7.0,,,
USA_MLS_Next_Pro,2025,Huntsville City FC,dpu5gyonkkl5rhvk0oynf0e3u,K. Carmichael,Defender,20,17.0,1329.0,10.0,1235.0,105.0,636.0,5.0,,1527.0,13.0,2.0,,314.0,3.0,8.0,40.0,1268.0,10.0,6.0,15.0,21.0,5.0,72.0,10.0,94.0,3.0,9.0,4.0,28.0,251.0,1178.0,,,48.0,25.0,94.0,921.0,21.0,21.0,16.0,4.0,1176.0,367.0,51.0,21.0,1513.0,51.0,0.0,1.0,,,57.0,,,2.0,,,,44.0,,7.0,36.0,17.0,3.0,,1.0,4.0,,3.0,17.0,1.0,6.0,,5.0,2.0,,54.0,2.0,12.0,8.0,7.0,75.0,1.0,43.0,,,1.0,10.0,,31.0,6.0,,,5.0,2.0,0.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,190.0,4.0,91.0,,1.0,,,,
