root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Touches,Successful Short Passes,Starts,Blocks,Successful Passes Opposition Half,PutThrough/Blocked Distribution,Appearances,Unsuccessful Passes Own Half,Tackles Lost,Tackles Won,Unsuccessful Short Passes,Total Tackles,Unsuccessful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution Won,Index,Clean Sheets,Games Played,Total Clearances,Total Passes,Total Losses Of Possession,Successful Long Passes,Ground Duels,Rightside Passes,Successful Open Play Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Leftside Passes,Forward Passes,Interceptions,Successful Passes Own Half,Unsuccessful Launches,Duels won,Unsuccessful Long Passes,Backward Passes,Winning Goal,Ground Duels lost,GK Unsuccessful Distribution,Goals Conceded,Saves Made from Inside Box,Successful Launches,Duels lost,Goal Kicks,Aerial Duels,Saves Made,Catches,Goals Conceded Outside Box,Saves Made from Outside Box,Drops,Aerial Duels won,Saves made - parried,Punches,Goals Conceded Inside Box,GK Successful Distribution,Substitute On,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Total Fouls Won,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Dribbles,Times Tackled,Substitute Off,Foul Attempted Tackle,Total Fouls Conceded,Key Passes (Attempt Assists),Offsides,Aerial Duels lost,Corners Won,Successful Crosses & Corners,Goal Assists,Successful Crosses open play,Assists (Intentional),Successful Dribbles,Overruns,Throw Ins to Opposition Player,Yellow Cards,Handballs conceded,Corners Taken (incl short corners),Right Foot Goals,Unsuccessful Corners into Box,Shots Off Target (inc woodwork),Successful Corners into Box,Attempts from Set Pieces,Shots On Target ( inc goals ),Goals,Goals from Inside Box,Total Shots,Home Goals,Away Goals,Blocked Shots,Through balls,Foul Won Penalty,Penalties Taken,Headed Goals,Unsuccessful lay-offs,Penalty Goals,Left Foot Goals,Goals from Outside Box,Hit Woodwork,Last Player Tackle,Penalties Conceded,Goalkeeper Smother,Saves from Penalty,Penalties Faced,Penalties Saved,Red Cards - 2nd Yellow,Total Red Cards,Second Goal Assists,Penalty Goals Conceded,Clearances Off the Line,Straight Red Cards,Saves made - caught,Penalties Off Target,Own Goal Scored,Crosses not Claimed
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Cruz Azul,CF_Cruz_Azul,4051hgvu9v8jnu9rbbd0pr9bd,U. Antuna,Forward,7,96.0,44.0,1.0,,38.0,10.0,4.0,4.0,1.0,1.0,14.0,2.0,17.0,8.0,4.0,10.0,,4.0,,60.0,29.0,,16.0,7.0,42.0,4.0,44.0,58.0,124.0,16.0,18.0,24.0,16.0,1.0,8.0,2.0,8.0,2.0,13.0,1.0,8.0,,3.0,,,10.0,,2.0,,,,,,,,,3.0,,3.0,4.0,5.0,16.0,4.0,1.0,,,4.0,,3.0,4.0,4.0,1.0,2.0,1.0,2.0,,2.0,,2.0,,,2.0,,1.0,1.0,1.0,2.0,,,2.0,1.0,1.0,4.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Cruz Azul,CF_Cruz_Azul,4bu8bqzxm7q5uos3ucxgtsag9,C. Cándido,Defender,13,85.0,41.0,1.0,,27.0,3.0,4.0,6.0,2.0,1.0,8.0,3.0,7.0,4.0,1.0,10.0,,4.0,,55.0,17.0,3.0,7.0,23.0,42.0,5.0,44.0,53.0,68.0,11.0,12.0,2.0,21.0,3.0,18.0,2.0,6.0,3.0,9.0,0.0,3.0,,2.0,,,6.0,,5.0,,,,,,2.0,,,2.0,,3.0,2.0,2.0,1.0,1.0,10.0,,,1.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Cruz Azul,CF_Cruz_Azul,7ka0c0gm382nt1vhccu787g15,W. Ditta,Defender,4,329.0,253.0,4.0,,101.0,4.0,4.0,10.0,1.0,6.0,11.0,7.0,10.0,10.0,1.0,10.0,1.0,4.0,8.0,295.0,21.0,22.0,16.0,42.0,269.0,24.0,275.0,289.0,270.0,20.0,25.0,133.0,85.0,4.0,174.0,5.0,13.0,9.0,35.0,0.0,6.0,,3.0,,2.0,12.0,,9.0,,,,,,3.0,,,3.0,,,,,3.0,2.0,6.0,,,,,1.0,3.0,,,6.0,,,,,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Cruz Azul,CF_Cruz_Azul,64p7y8y2gxzz8fmunj9lcj2s5,L. Faravelli,Midfielder,8,175.0,128.0,3.0,,86.0,2.0,4.0,1.0,1.0,3.0,10.0,4.0,17.0,11.0,2.0,10.0,,4.0,,151.0,19.0,6.0,16.0,45.0,133.0,8.0,134.0,149.0,161.0,17.0,19.0,33.0,42.0,,48.0,2.0,12.0,7.0,31.0,0.0,5.0,,,,,7.0,,3.0,,,,,,1.0,,,,,1.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,,2.0,1.0,,,,,2.0,,,,,,,,2.0,,,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Cruz Azul,CF_Cruz_Azul,2yb5ohfkaeqz1fj4yecac7tp0,B. Gamboa,Forward,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Cruz Azul,CF_Cruz_Azul,5yc9y7f8aoxptz1o4ieu22ezu,A. García,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Cruz Azul,CF_Cruz_Azul,35qgvl9ukqvibir1nohf8jhbe,J. García,Defender,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Cruz Azul,CF_Cruz_Azul,84aebyqt0y9r2jjml4u1z0ij9,G. Giakoumakis,Forward,11,105.0,39.0,4.0,,32.0,3.0,4.0,1.0,,1.0,15.0,1.0,16.0,7.0,2.0,10.0,,4.0,3.0,56.0,30.0,,17.0,22.0,35.0,5.0,39.0,52.0,239.0,17.0,26.0,10.0,5.0,,7.0,1.0,10.0,2.0,19.0,0.0,10.0,,2.0,,,16.0,,9.0,,,,,,3.0,,,2.0,,,,,21.0,7.0,,6.0,1.0,4.0,2.0,1.0,6.0,2.0,2.0,6.0,4.0,,1.0,,1.0,,,,,,,,,8.0,,,5.0,,,13.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Cruz Azul,CF_Cruz_Azul,d35wc44m5l0437fxr39o4ss15,A. Gudiño,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Cruz Azul,CF_Cruz_Azul,1yaltijxes8x1ftlfs9aawwyx,A. Gutiérrez,Midfielder,14,107.0,64.0,3.0,1.0,38.0,4.0,4.0,3.0,,2.0,7.0,2.0,13.0,7.0,2.0,10.0,,4.0,,77.0,20.0,1.0,9.0,22.0,60.0,7.0,65.0,71.0,202.0,12.0,12.0,20.0,15.0,1.0,28.0,3.0,8.0,5.0,20.0,0.0,2.0,,2.0,,,4.0,,3.0,,,,,,1.0,,,2.0,,1.0,2.0,4.0,8.0,4.0,1.0,1.0,,1.0,3.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,3.0,,1.0,4.0,,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,
