liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,El Farolito SC,ba5tbm4juuknyswme17gvzb6y,E. Arias,Midfielder,13,28.0,40.0,151.0,2.0,3.0,15.0,4.0,22.0,9.0,2.0,3.0,1.0,3.0,,12.0,4.0,29.0,1.0,11.0,3.0,6.0,1.0,17.0,5.0,2.0,7.0,1.0,1.0,1.0,,,3.0,19.0,,11.0,39.0,1.0,8.0,10.0,5.0,,,6.0,,2.0,3.0,1.0,2.0,27.0,70.0,,2.0,,10.0,2.0,6.0,0.0,1.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,,2.0,,2.0,0.0,1.0,6.0,5.0,1.0,1.0,1.0,,,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,El Farolito SC,9lu6clw660bj3gcwaf145blec,G. Arias,Midfielder,11,53.0,85.0,300.0,3.0,3.0,29.0,5.0,38.0,10.0,,3.0,,2.0,1.0,31.0,2.0,62.0,6.0,18.0,3.0,26.0,1.0,33.0,7.0,,16.0,3.0,5.0,4.0,1.0,1.0,1.0,34.0,1.0,23.0,74.0,5.0,16.0,10.0,11.0,,1.0,15.0,1.0,3.0,,,4.0,50.0,135.0,1.0,5.0,1.0,10.0,2.0,11.0,0.0,,3.0,13.0,2.0,,2.0,,,12.0,,,2.0,1.0,2.0,,,8.0,3.0,1.0,,8.0,1.0,,1.0,3.0,,6.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,El Farolito SC,afv1mh7l2u85g5kow12uv7p7u,J. Arias,Midfielder,8,64.0,82.0,225.0,3.0,2.0,9.0,1.0,22.0,11.0,2.0,3.0,4.0,1.0,2.0,32.0,5.0,67.0,1.0,14.0,3.0,30.0,,24.0,8.0,,9.0,3.0,1.0,1.0,1.0,2.0,,37.0,,15.0,78.0,4.0,17.0,7.0,2.0,1.0,,12.0,,3.0,1.0,2.0,3.0,61.0,108.0,,7.0,1.0,10.0,3.0,6.0,0.0,,1.0,8.0,1.0,,,,,6.0,,1.0,,,6.0,,,,,1.0,1.0,3.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,El Farolito SC,6oo4nkcr7cny8udddlpy4nkr9,D. Benson,Forward,9,36.0,64.0,297.0,3.0,6.0,24.0,9.0,38.0,24.0,2.0,3.0,13.0,25.0,1.0,13.0,38.0,38.0,2.0,52.0,3.0,16.0,5.0,15.0,30.0,,14.0,3.0,1.0,5.0,3.0,4.0,4.0,25.0,1.0,26.0,62.0,5.0,9.0,26.0,9.0,,,5.0,4.0,3.0,17.0,1.0,1.0,34.0,107.0,,5.0,2.0,10.0,1.0,22.0,0.0,1.0,6.0,,2.0,1.0,,,1.0,4.0,,1.0,1.0,,3.0,0.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
USA_US_Open_Cup,2025,El Farolito SC,eh64afg4izp8c4ugtdfvrufhl,H. Borja,Defender,24,11.0,21.0,79.0,1.0,1.0,11.0,,22.0,3.0,3.0,3.0,,1.0,1.0,7.0,1.0,11.0,1.0,10.0,3.0,3.0,,9.0,8.0,2.0,9.0,1.0,,,,3.0,,4.0,1.0,10.0,21.0,1.0,6.0,6.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,11.0,49.0,,7.0,,10.0,1.0,2.0,0.0,,1.0,4.0,,,,,,,5.0,,,1.0,2.0,,,3.0,3.0,10.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,El Farolito SC,z3f70fxxloxoevp5n3j4a7kl,R. Córdoba,Defender,4,4.0,6.0,26.0,,,1.0,,2.0,,,1.0,1.0,1.0,,3.0,2.0,4.0,,2.0,1.0,,,4.0,1.0,1.0,,,,,,,,1.0,,2.0,6.0,1.0,2.0,2.0,,,,,,,,,2.0,4.0,11.0,,,,10.0,,1.0,0.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,El Farolito SC,5sshwfkwkn6ryxxtf69j8sovd,K. Gonzalez,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,El Farolito SC,dv978efmyor5x6lr3t70r2uax,B. Gómez,Midfielder,20,12.0,16.0,46.0,,1.0,2.0,1.0,7.0,5.0,3.0,2.0,2.0,1.0,,3.0,3.0,13.0,2.0,10.0,2.0,2.0,,5.0,4.0,2.0,7.0,,2.0,1.0,,,,10.0,,3.0,15.0,,4.0,3.0,4.0,,,5.0,,,1.0,,,12.0,26.0,,3.0,,10.0,,6.0,0.0,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,El Farolito SC,7c9r2q0v9jiwj9ne0ir3wkf84,J. Higuera,Forward,21,6.0,8.0,45.0,,,,,3.0,2.0,,1.0,1.0,,1.0,2.0,1.0,7.0,,3.0,1.0,1.0,,2.0,1.0,,2.0,1.0,,,1.0,1.0,,5.0,,1.0,7.0,,3.0,,1.0,,1.0,2.0,,,2.0,1.0,1.0,6.0,12.0,1.0,1.0,,10.0,,2.0,0.0,,,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,El Farolito SC,40rk8l5kr88du5f0mdxk7czkk,E. Kreye,Midfielder,12,28.0,41.0,119.0,1.0,3.0,14.0,1.0,33.0,8.0,9.0,2.0,1.0,4.0,4.0,5.0,5.0,29.0,4.0,31.0,2.0,7.0,,16.0,18.0,1.0,26.0,1.0,1.0,,,5.0,1.0,24.0,3.0,12.0,39.0,1.0,10.0,9.0,12.0,7.0,,3.0,1.0,1.0,9.0,1.0,3.0,27.0,85.0,,14.0,1.0,10.0,4.0,13.0,1.0,1.0,5.0,3.0,1.0,,,,1.0,2.0,,1.0,3.0,,1.0,0.0,1.0,3.0,3.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
