temporada,link,liga_url,cod_liga,folder
2026/2027,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2026-2027/3jmx8p12nzyu0nuqixk8mfw2c/fixtures,concacaf-nations-league-2026-2027,3jmx8p12nzyu0nuqixk8mfw2c,Concacaf_Concacaf_Nations_League
2024/2025,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2024-2025/7xh03f8iha4vw8k44wvwoa68k/results,concacaf-nations-league-2024-2025,7xh03f8iha4vw8k44wvwoa68k,Concacaf_Concacaf_Nations_League
2023/2024,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2023-2024/n65wg7o8f4e5ov8tfgbop4b8/results,concacaf-nations-league-2023-2024,n65wg7o8f4e5ov8tfgbop4b8,Concacaf_Concacaf_Nations_League
2022/2023,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2022-2023/84lurtafp6kpmrh1tdrjwq1hw/results,concacaf-nations-league-2022-2023,84lurtafp6kpmrh1tdrjwq1hw,Concacaf_Concacaf_Nations_League
2019/2020,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/results,concacaf-nations-league-2019-2020,2hsuy6ov9qaywjzz6lujb8xgq,Concacaf_Concacaf_Nations_League
