liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,Los Angeles FC,6vfwba584q9ewfdbo1ybxvmjt,T. Miller,Goalkeeper,1,,,,1.0,,,,1.0,1.0,,,,157.0,52.0,127.0,,544.0,30.0,,,6.0,18.0,167.0,403.0,1.0,337.0,23.0,,,49.0,711.0,,492.0,19.0,7.0,,6.0,24.0,,5.0,59.0,2.0,,30.0,29.0,1.0,118.0,9.0,1027.0,34.0,,180.0,1.0,,,30.0,141.0,2700.0,427.0,30.0,,7.0,,160.0,1.0,272.0,,1.0,427.0,,85.0,28.0,11.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,45.0,14.0,10.0,5.0,,2.0,3.0,77.0,28.0,8.0,,315.0,49.0,1.0,30.0,2.0,,,,,,,,
USA_MLS,2019,Los Angeles FC,68w5qviff1ximzihjt4q3rvth,L. Nguyễn,Midfielder,24,1.0,7.0,4.0,7.0,30.0,29.0,,12.0,3.0,5.0,4.0,9.0,239.0,629.0,308.0,6.0,869.0,25.0,2.0,,48.0,4.0,103.0,839.0,6.0,855.0,49.0,,,19.0,972.0,,244.0,11.0,55.0,15.0,18.0,2.0,181.0,45.0,50.0,,12.0,25.0,15.0,30.0,93.0,1.0,1166.0,19.0,5.0,170.0,8.0,15.0,13.0,104.0,30.0,1320.0,244.0,13.0,8.0,85.0,11.0,18.0,17.0,74.0,,7.0,957.0,15.0,4.0,2.0,93.0,,,,19.0,,4.0,4.0,4.0,,,5.0,3.0,3.0,8.0,,5.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2019,Los Angeles FC,4hlb7ro1ytm6vyn9gkv2p2gh5,D. Palacios,Defender,12,,,,4.0,,1.0,4.0,5.0,,1.0,8.0,4.0,4.0,29.0,31.0,,57.0,2.0,,,2.0,,12.0,54.0,2.0,55.0,6.0,,,4.0,69.0,,28.0,,2.0,,1.0,,12.0,6.0,33.0,,1.0,2.0,1.0,5.0,12.0,,96.0,1.0,1.0,18.0,,1.0,,8.0,3.0,92.0,22.0,1.0,,9.0,,3.0,1.0,13.0,,,67.0,1.0,1.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Los Angeles FC,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,Forward,26,,3.0,,5.0,5.0,34.0,5.0,8.0,,3.0,,5.0,45.0,59.0,8.0,4.0,77.0,13.0,,1.0,11.0,,21.0,73.0,1.0,76.0,15.0,,,3.0,98.0,1.0,18.0,7.0,18.0,7.0,,,33.0,15.0,75.0,,12.0,13.0,2.0,4.0,23.0,,153.0,2.0,1.0,46.0,9.0,1.0,7.0,33.0,4.0,220.0,12.0,1.0,3.0,19.0,3.0,2.0,3.0,10.0,,7.0,97.0,2.0,,,26.0,,,,1.0,,,,,,,,,,,2.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Los Angeles FC,7roy2q91vwv74g2hrgl5f9gx5,Javi Pérez,Midfielder,16,,,,1.0,1.0,1.0,,1.0,,,,,7.0,16.0,8.0,1.0,20.0,1.0,,,,,1.0,19.0,,20.0,1.0,,,,21.0,,4.0,,,,,,1.0,1.0,96.0,,1.0,1.0,,,1.0,,23.0,,,1.0,,,1.0,1.0,1.0,12.0,5.0,,,1.0,,,,1.0,,,21.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Los Angeles FC,4el4yu0mhgcpbfebeyp2dpiw9,J. Pérez,Midfielder,18,,6.0,1.0,7.0,6.0,31.0,4.0,8.0,,1.0,2.0,4.0,46.0,93.0,28.0,4.0,128.0,13.0,,1.0,28.0,2.0,21.0,128.0,4.0,126.0,22.0,,,3.0,149.0,1.0,36.0,7.0,33.0,5.0,7.0,2.0,48.0,20.0,100.0,,9.0,13.0,4.0,11.0,22.0,1.0,235.0,4.0,3.0,60.0,4.0,3.0,10.0,55.0,,454.0,27.0,4.0,8.0,21.0,4.0,,7.0,21.0,1.0,5.0,147.0,5.0,,,48.0,,,,2.0,,,1.0,,1.0,,,,1.0,,3.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Los Angeles FC,dnv51o5kbp3627cjdl5yxks7p,C. Ramirez,Forward,21,,28.0,3.0,6.0,16.0,81.0,5.0,13.0,,7.0,2.0,5.0,87.0,212.0,112.0,13.0,302.0,27.0,4.0,8.0,31.0,19.0,70.0,290.0,5.0,272.0,46.0,,,8.0,372.0,9.0,90.0,62.0,74.0,6.0,9.0,13.0,104.0,27.0,56.0,2.0,7.0,27.0,18.0,22.0,67.0,,570.0,20.0,17.0,122.0,12.0,11.0,41.0,120.0,12.0,1628.0,69.0,20.0,4.0,64.0,2.0,6.0,5.0,32.0,7.0,43.0,342.0,15.0,,1.0,58.0,,,,,1.0,2.0,,,,1.0,3.0,,2.0,,4.0,11.0,,,5.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2019,Los Angeles FC,euha4w0awkqy0zo5rktvje57t,B. Rodríguez,Midfielder,17,,6.0,1.0,3.0,12.0,48.0,7.0,4.0,,1.0,,15.0,50.0,150.0,72.0,8.0,171.0,9.0,,,61.0,1.0,43.0,165.0,1.0,154.0,31.0,,,2.0,214.0,,28.0,2.0,62.0,19.0,7.0,,63.0,30.0,85.0,,2.0,9.0,8.0,9.0,56.0,,372.0,10.0,6.0,126.0,13.0,3.0,14.0,93.0,6.0,497.0,29.0,7.0,25.0,40.0,2.0,3.0,6.0,17.0,,1.0,197.0,5.0,,,91.0,,,,28.0,,2.0,7.0,5.0,2.0,,1.0,,1.0,8.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2019,Los Angeles FC,677wll2p2i6pyzpq2sugger55,D. Rossi,Forward,9,,51.0,8.0,13.0,44.0,272.0,28.0,30.0,1.0,17.0,9.0,29.0,156.0,736.0,493.0,35.0,934.0,36.0,1.0,16.0,185.0,9.0,195.0,925.0,12.0,919.0,141.0,,,27.0,1129.0,17.0,202.0,20.0,196.0,64.0,38.0,13.0,319.0,132.0,77.0,2.0,1.0,36.0,36.0,64.0,197.0,4.0,1800.0,42.0,12.0,484.0,38.0,27.0,86.0,337.0,9.0,3079.0,161.0,35.0,82.0,186.0,10.0,9.0,14.0,129.0,8.0,11.0,1114.0,16.0,3.0,2.0,317.0,,,,10.0,3.0,6.0,4.0,,4.0,1.0,,1.0,7.0,1.0,25.0,27.0,2.0,1.0,3.0,3.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Los Angeles FC,8b81chchn3min9a8uk8wkipcl,E. Segura,Defender,4,,3.0,1.0,42.0,4.0,29.0,,66.0,1.0,24.0,12.0,,401.0,606.0,745.0,11.0,1893.0,36.0,14.0,1.0,57.0,66.0,220.0,1805.0,36.0,1836.0,142.0,,,107.0,2113.0,1.0,1287.0,112.0,103.0,2.0,9.0,117.0,104.0,76.0,60.0,2.0,1.0,36.0,36.0,39.0,113.0,9.0,2502.0,42.0,1.0,242.0,3.0,22.0,14.0,245.0,88.0,3135.0,863.0,35.0,,133.0,14.0,87.0,30.0,240.0,,46.0,2055.0,1.0,52.0,14.0,133.0,,,,,1.0,6.0,,,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_MLS,2019,Los Angeles FC,4k660h0n22tulciczpvmf1nmd,P. Sisniega,Goalkeeper,23,,,,,,,,,,,,,31.0,6.0,23.0,,94.0,6.0,,,3.0,4.0,42.0,68.0,,64.0,4.0,,,21.0,136.0,,88.0,4.0,3.0,,1.0,3.0,,,49.0,,,6.0,8.0,,21.0,,193.0,9.0,,43.0,,,,7.0,26.0,540.0,82.0,6.0,,2.0,,40.0,,55.0,,,90.0,,24.0,7.0,3.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,9.0,2.0,3.0,1.0,1.0,1.0,2.0,17.0,3.0,3.0,1.0,54.0,14.0,,6.0,1.0,,,,,,,,
USA_MLS,2019,Los Angeles FC,25tx0d0g6samoiue2v3iz4rt,P. Vassell,Midfielder,11,,3.0,,2.0,5.0,8.0,2.0,2.0,,,,2.0,21.0,49.0,24.0,1.0,89.0,6.0,,,10.0,,16.0,88.0,5.0,88.0,4.0,,,1.0,105.0,,40.0,1.0,11.0,2.0,,,24.0,4.0,100.0,,4.0,6.0,2.0,3.0,17.0,,137.0,2.0,1.0,29.0,1.0,1.0,4.0,15.0,1.0,177.0,36.0,2.0,,15.0,2.0,1.0,2.0,10.0,,1.0,104.0,2.0,,,14.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Los Angeles FC,2w5xjif5lfjq0qhwox0ha11x,C. Vela,Forward,10,2.0,75.0,11.0,16.0,87.0,262.0,60.0,23.0,1.0,7.0,25.0,163.0,439.0,683.0,100.0,54.0,773.0,33.0,1.0,33.0,167.0,8.0,254.0,737.0,9.0,705.0,213.0,,,12.0,1027.0,36.0,147.0,14.0,173.0,91.0,91.0,5.0,192.0,205.0,87.0,2.0,,33.0,33.0,62.0,405.0,8.0,1982.0,38.0,3.0,670.0,55.0,15.0,129.0,386.0,36.0,2906.0,296.0,33.0,71.0,227.0,8.0,27.0,13.0,79.0,4.0,6.0,944.0,19.0,2.0,1.0,372.0,,,,126.0,5.0,5.0,57.0,33.0,19.0,3.0,23.0,5.0,11.0,81.0,25.0,38.0,8.0,1.0,2.0,13.0,,,31.0,,,,,,,,,,,,,,,,,,4.0,11.0,9.0,,,,,
USA_MLS,2019,Los Angeles FC,1nfr8ckkngangvxa7qxsc87o5,R. Zelaya,Forward,22,,2.0,,,4.0,11.0,1.0,1.0,,1.0,,1.0,9.0,12.0,6.0,2.0,17.0,4.0,,1.0,9.0,,8.0,16.0,,14.0,8.0,,,1.0,25.0,1.0,6.0,2.0,11.0,5.0,2.0,2.0,5.0,8.0,80.0,,3.0,4.0,2.0,1.0,8.0,,56.0,2.0,1.0,18.0,1.0,,4.0,19.0,1.0,118.0,5.0,1.0,3.0,6.0,1.0,2.0,3.0,1.0,,2.0,22.0,1.0,,,17.0,,,,,,,1.0,,1.0,,2.0,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Los Angeles FC,eooivgc2bc7bdbl1gq784ehn9,W. Zimmerman,Defender,25,,5.0,,25.0,5.0,40.0,2.0,51.0,6.0,26.0,8.0,2.0,471.0,429.0,170.0,9.0,1181.0,27.0,12.0,,48.0,96.0,205.0,1112.0,36.0,1160.0,161.0,,1.0,59.0,1386.0,1.0,752.0,154.0,106.0,5.0,12.0,97.0,100.0,65.0,56.0,2.0,1.0,27.0,26.0,9.0,148.0,6.0,1692.0,31.0,3.0,226.0,8.0,4.0,14.0,267.0,69.0,2290.0,645.0,26.0,4.0,119.0,6.0,86.0,31.0,179.0,1.0,58.0,1364.0,,26.0,4.0,113.0,,,,,,5.0,,,,1.0,,1.0,,,1.0,7.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
USA_MLS,2019,Los Angeles FC,879p75ypl0t4ifmtxyp4ll5n9,Danilo Silva,Defender,6,,,,3.0,1.0,3.0,1.0,4.0,1.0,1.0,7.0,1.0,43.0,34.0,21.0,2.0,94.0,5.0,2.0,,8.0,5.0,24.0,83.0,11.0,91.0,15.0,,,10.0,118.0,,60.0,8.0,11.0,3.0,3.0,5.0,3.0,10.0,20.0,,3.0,5.0,3.0,5.0,15.0,,165.0,3.0,,26.0,,4.0,2.0,26.0,11.0,222.0,51.0,2.0,,15.0,1.0,9.0,5.0,9.0,,3.0,115.0,,5.0,1.0,18.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
